batch_id,order_id,material_id,start_date,output_qty
BATCH-2271,MO-2935,RM-4,06/08/2024,1696
BATCH-2272,MO-1006,RM-41,04/23/2024,1032
BATCH-2273,MO-3502,RM-58,03/23/2025,3636
BATCH-2274,MO-4501,RM-6,02/19/2024,426
BATCH-2275,MO-7082,RM-17,23-10-2025,2837
BATCH-2276,MO-2791,RM-85,23-04-2025,1282
BATCH-2277,MO-6918,RM-18,2024-08-23,3517
BATCH-2278,MO-6576,RM-63,14-05-2025,749
BATCH-2279,MO-7860,RM-94,09/25/2024,750
BATCH-2280,MO-1585,RM-57,2024-03-22,4143
BATCH-2281,MO-520,RM-110,2024-03-10,838
BATCH-2282,MO-5675,RM-109,22-11-2024,3004
BATCH-2283,MO-349,RM-103,09-08-2025,2226
BATCH-2284,MO-78,RM-87,2026-02-17,4590
BATCH-2285,MO-6120,RM-37,2026-06-05,3609
BATCH-2286,MO-3885,RM-118,2024-01-24,2016
BATCH-2287,MO-5503,RM-19,03/03/2024,39
BATCH-2288,MO-6995,RM-67,06-06-2026,499
BATCH-2289,MO-5100,RM-111,2025-06-01,3753
BATCH-2290,MO-332,RM-59,2025-03-15,2312
BATCH-2291,MO-3624,RM-89,06/18/2025,3366
BATCH-2292,MO-2544,RM-6,2026-07-27,7
BATCH-2293,MO-729,RM-30,03/12/2025,3933
BATCH-2294,MO-2831,RM-90,05/09/2025,1177
BATCH-2295,MO-3532,RM-64,13-10-2025,4310
BATCH-2296,MO-734,RM-110,09/20/2024,2808
BATCH-2297,MO-6889,RM-35,06/09/2024,2019
BATCH-2298,MO-6791,RM-12,05-10-2024,837
BATCH-2299,MO-4365,RM-106,2025-03-19,4787
BATCH-2300,MO-3628,RM-6,03/18/2026,1975
BATCH-2301,MO-1883,RM-57,2025-03-18,2864
BATCH-2302,MO-1365,RM-112,06/11/2025,4359
BATCH-2303,MO-4969,RM-34,07-02-2024,2664
BATCH-2304,MO-559,RM-47,2025-10-15,703
BATCH-2305,MO-4486,RM-87,01/24/2024,1497
BATCH-2306,MO-479,RM-4,03-07-2026,3238
BATCH-2307,MO-5547,RM-117,06/07/2025,2959
BATCH-2308,MO-6368,RM-66,08/23/2024,1633
BATCH-2309,MO-5309,RM-87,03/22/2025,4070
BATCH-2310,MO-648,RM-19,2025-11-15,3841
BATCH-2311,MO-4752,RM-73,2026-06-12,530
BATCH-2312,MO-1616,RM-105,2025-03-09,1328
BATCH-2313,MO-3071,RM-115,2026-07-16,427
BATCH-2314,MO-2900,RM-12,2026-05-09,1515
BATCH-2315,MO-6905,RM-52,02/17/2026,2861
BATCH-2316,MO-4903,RM-6,03/09/2026,1466
BATCH-2317,MO-6662,RM-13,08/21/2025,2992
BATCH-2318,MO-4938,RM-20,05/21/2025,4181
BATCH-2319,MO-5098,RM-53,2026-02-23,925
BATCH-2320,MO-1117,RM-69,2024-12-08,91
BATCH-2321,MO-2352,RM-14,2025-03-05,911
BATCH-2322,MO-1085,RM-82,2026-01-02,726
BATCH-2323,MO-3979,RM-6,2026-09-09,3985
BATCH-2324,MO-2766,RM-75,2024-03-14,384
BATCH-2325,MO-6178,RM-19,2026-10-22,3822
BATCH-2326,MO-7539,RM-55,2025-10-19,4782
BATCH-2327,MO-71,RM-55,12-04-2024,2091
BATCH-2328,MO-4461,RM-16,2024-09-08,4503
BATCH-2329,MO-3313,RM-86,02/10/2026,63
BATCH-2330,MO-7788,RM-73,07/23/2026,4568
BATCH-2331,MO-22,RM-45,2025-11-28,4292
BATCH-2332,MO-6541,RM-24,2024-08-11,3195
BATCH-2333,MO-3461,RM-77,2026-07-24,874
BATCH-2334,MO-7582,RM-28,02-03-2026,2752
BATCH-2335,MO-716,RM-58,24-04-2026,4224
BATCH-2336,MO-2786,RM-114,2026-07-20,274
BATCH-2337,MO-3504,RM-20,2026-05-05,4628
BATCH-2338,MO-7481,RM-77,2026-09-18,268
BATCH-2339,MO-7483,RM-15,2026-09-22,863
BATCH-2340,MO-1073,RM-72,2025-01-08,576
BATCH-2341,MO-3865,RM-40,2026-06-14,1756
BATCH-2342,MO-5365,RM-2,2025-12-11,23
BATCH-2343,MO-3445,RM-90,2024-09-18,2074
BATCH-2344,MO-6072,RM-32,2026-01-17,429
BATCH-2345,MO-4675,RM-60,01/03/2025,577
BATCH-2346,MO-4346,RM-91,2025-05-10,3439
BATCH-2347,MO-5220,RM-76,2024-10-01,4357
BATCH-2348,MO-6238,RM-99,27-02-2024,4030
BATCH-2349,MO-704,RM-85,11/22/2024,871
BATCH-2350,MO-1032,RM-24,17-09-2025,4569
BATCH-2351,MO-5886,RM-44,2024-10-14,4267
BATCH-2352,MO-231,RM-102,23-12-2025,4202
BATCH-2353,MO-4590,RM-62,19-06-2025,4074
BATCH-2354,MO-4000,RM-69,2024-07-13,3227
BATCH-2355,MO-4099,RM-120,2026-09-18,4049
BATCH-2356,MO-7459,RM-75,2025-09-18,4364
BATCH-2357,MO-5235,RM-114,2025-12-22,1535
BATCH-2358,MO-442,RM-118,2025-03-03,4037
BATCH-2359,MO-1633,RM-53,08/06/2025,3622
BATCH-2360,MO-402,RM-95,2024-03-16,2398
BATCH-2361,MO-1415,RM-7,11/03/2024,315
BATCH-2362,MO-7396,RM-100,06/04/2025,1814
BATCH-2363,MO-2769,RM-26,2025-10-25,1148
BATCH-2364,MO-6224,RM-6,01-11-2025,262
BATCH-2365,MO-6296,RM-69,2024-07-18,614
BATCH-2366,MO-6886,RM-34,12/08/2026,2043
BATCH-2367,MO-5132,RM-98,2026-02-04,3983
BATCH-2368,MO-5227,RM-3,2025-10-02,2248
BATCH-2369,MO-6242,RM-24,04/15/2026,792
BATCH-2370,MO-7825,RM-109,2025-01-03,835
BATCH-2371,MO-82,RM-120,06/18/2024,2714
BATCH-2372,MO-1961,RM-84,2026-08-25,4595
BATCH-2373,MO-2507,RM-115,2024-11-07,1180
BATCH-2374,MO-953,RM-117,2025-07-26,3647
BATCH-2375,MO-2789,RM-4,2024-01-06,2982
BATCH-2376,MO-7073,RM-22,05/05/2025,462
BATCH-2377,MO-4935,RM-96,2025-01-07,3607
BATCH-2378,MO-7589,RM-35,01/01/2024,651
BATCH-2379,MO-1358,RM-25,2026-07-10,3979
BATCH-2380,MO-5515,RM-72,2024-07-04,4107
BATCH-2381,MO-5867,RM-50,2025-05-12,4269
BATCH-2382,MO-4355,RM-32,05-04-2024,4594
BATCH-2383,MO-4913,RM-29,2026-12-05,3716
BATCH-2384,MO-2530,RM-99,12/26/2024,4116
BATCH-2385,MO-4404,RM-47,21-06-2024,4084
BATCH-2386,MO-7693,RM-63,2024-07-04,1278
BATCH-2387,MO-55,RM-15,2025-07-26,3119
BATCH-2388,MO-625,RM-97,2025-06-24,3012
BATCH-2389,MO-3348,RM-55,2025-01-06,2683
BATCH-2390,MO-5032,RM-71,09/03/2024,1117
BATCH-2391,MO-2847,RM-58,2024-04-06,2322
BATCH-2392,MO-2877,RM-38,07/25/2024,2511
BATCH-2393,MO-1243,RM-70,2024-11-27,2749
BATCH-2394,MO-5551,RM-87,06-08-2024,3642
BATCH-2395,MO-2582,RM-51,05/24/2025,2379
BATCH-2396,MO-5450,RM-106,2026-12-23,2757
BATCH-2397,MO-4979,RM-101,10/20/2024,2902
BATCH-2398,MO-6400,RM-29,11/09/2026,2441
BATCH-2399,MO-7015,RM-119,01-04-2026,2376
BATCH-2400,MO-1535,RM-103,08/19/2026,409
BATCH-2401,MO-4538,RM-119,2025-07-11,675
BATCH-2402,MO-5049,RM-44,2025-10-14,3870
BATCH-2403,MO-4987,RM-86,15-04-2026,987
BATCH-2404,MO-4129,RM-4,03/03/2026,2133
BATCH-2405,MO-6209,RM-106,2024-02-07,1229
BATCH-2406,MO-1073,RM-120,2025-11-14,3917
BATCH-2407,MO-1408,RM-79,2025-01-15,1879
BATCH-2408,MO-7256,RM-87,09-03-2026,3016
BATCH-2409,MO-6474,RM-6,2024-01-04,3491
BATCH-2410,MO-582,RM-22,2024-04-10,1214
BATCH-2411,MO-2034,RM-59,2025-08-17,4795
BATCH-2412,MO-186,RM-41,2024-08-19,3552
BATCH-2413,MO-772,RM-8,01-11-2026,2940
BATCH-2414,MO-1048,RM-2,07/24/2024,2618
BATCH-2415,MO-5601,RM-7,21-04-2026,654
BATCH-2416,MO-4977,RM-4,27-06-2025,439
BATCH-2417,MO-333,RM-1,2025-08-05,2399
BATCH-2418,MO-1069,RM-98,17-05-2026,1575
BATCH-2419,MO-7391,RM-48,2024-02-07,1061
BATCH-2420,MO-1091,RM-12,2025-10-26,2107
BATCH-2421,MO-1904,RM-14,09/18/2024,556
BATCH-2422,MO-4849,RM-101,2025-12-12,2800
BATCH-2423,MO-1909,RM-45,2024-10-05,1397
BATCH-2424,MO-6598,RM-111,01/23/2024,3361
BATCH-2425,MO-1534,RM-71,2026-10-25,2287
BATCH-2426,MO-931,RM-57,08/03/2024,643
BATCH-2427,MO-1498,RM-12,09/21/2025,2323
BATCH-2428,MO-4550,RM-101,2024-08-27,2280
BATCH-2429,MO-5369,RM-82,2026-09-05,3556
BATCH-2430,MO-168,RM-65,2025-10-05,3779
BATCH-2431,MO-3764,RM-111,2024-07-01,1837
BATCH-2432,MO-3521,RM-82,21-09-2024,337
BATCH-2433,MO-4837,RM-76,10/13/2024,3746
BATCH-2434,MO-5636,RM-92,02/12/2024,2619
BATCH-2435,MO-2383,RM-82,2026-09-18,2601
BATCH-2436,MO-7037,RM-69,04-01-2026,1260
BATCH-2437,MO-60,RM-42,10-02-2026,4342
BATCH-2438,MO-6968,RM-67,2026-08-25,2618
BATCH-2439,MO-627,RM-54,11/12/2026,3370
BATCH-2440,MO-2148,RM-35,19-05-2024,1937
BATCH-2441,MO-1486,RM-19,2026-01-21,4713
BATCH-2442,MO-1994,RM-110,08/03/2024,1026
BATCH-2443,MO-3805,RM-93,01/17/2026,1224
BATCH-2444,MO-4914,RM-81,02/24/2025,4473
BATCH-2445,MO-7852,RM-113,25-01-2025,1716
BATCH-2446,MO-4956,RM-95,10/28/2024,3180
BATCH-2447,MO-1918,RM-119,2026-01-07,3969
BATCH-2448,MO-7893,RM-13,2025-10-18,1955
BATCH-2449,MO-1536,RM-119,2026-01-15,4211
BATCH-2450,MO-4214,RM-22,23-02-2026,2797
BATCH-2451,MO-7370,RM-68,2025-08-11,788
BATCH-2452,MO-6579,RM-69,02/18/2024,3472
BATCH-2453,MO-5187,RM-57,2026-01-24,1770
BATCH-2454,MO-2508,RM-117,02/25/2025,4413
BATCH-2455,MO-7777,RM-24,2024-10-22,3383
BATCH-2456,MO-7247,RM-62,2026-09-20,1466
BATCH-2457,MO-1808,RM-95,04-10-2025,3002
BATCH-2458,MO-5591,RM-68,2026-09-14,1038
BATCH-2459,MO-3117,RM-56,02/28/2025,2289
BATCH-2460,MO-6252,RM-95,2025-02-09,3705
BATCH-2461,MO-5661,RM-72,2024-04-19,3641
BATCH-2462,MO-4236,RM-16,07/02/2026,3965
BATCH-2463,MO-7969,RM-28,2024-09-27,1753
BATCH-2464,MO-1685,RM-47,2026-11-02,2091
BATCH-2465,MO-7637,RM-120,2026-09-23,302
BATCH-2466,MO-3923,RM-61,2024-06-26,1838
BATCH-2467,MO-7019,RM-18,06-09-2024,1624
BATCH-2468,MO-6402,RM-68,01/24/2025,440
BATCH-2469,MO-6508,RM-12,2024-02-12,1104
BATCH-2470,MO-880,RM-40,2025-05-06,3074
BATCH-2471,MO-5211,RM-75,08/05/2024,859
BATCH-2472,MO-4590,RM-65,03-07-2025,797
BATCH-2473,MO-4453,RM-13,17-02-2026,3738
BATCH-2474,MO-7963,RM-20,08/21/2024,1536
BATCH-2475,MO-7604,RM-88,2026-02-11,1446
BATCH-2476,MO-7768,RM-77,2026-08-23,3872
BATCH-2477,MO-4979,RM-39,03/17/2024,2165
BATCH-2478,MO-6556,RM-9,09-01-2024,4071
BATCH-2479,MO-5272,RM-118,26-03-2026,1769
BATCH-2480,MO-4426,RM-94,2025-02-01,3421
BATCH-2481,MO-6799,RM-83,11/06/2024,1677
BATCH-2482,MO-6595,RM-1,2025-11-04,3254
BATCH-2483,MO-5043,RM-82,10/01/2024,4047
BATCH-2484,MO-4071,RM-72,10/21/2025,3996
BATCH-2485,MO-4506,RM-9,15-12-2025,3695
BATCH-2486,MO-7198,RM-85,2026-09-17,4125
BATCH-2487,MO-6781,RM-18,2024-04-08,4743
BATCH-2488,MO-1983,RM-18,2025-06-13,122
BATCH-2489,MO-6410,RM-104,07-10-2026,672
BATCH-2490,MO-1145,RM-52,2026-12-13,3213
BATCH-2491,MO-456,RM-36,22-09-2024,1018
BATCH-2492,MO-6510,RM-37,2026-08-11,3597
BATCH-2493,MO-3167,RM-119,2025-06-26,2081
BATCH-2494,MO-4405,RM-44,2026-05-21,2886
BATCH-2495,MO-3317,RM-78,10/18/2026,3672
BATCH-2496,MO-7313,RM-42,2024-04-24,1021
BATCH-2497,MO-5849,RM-31,03-11-2025,1363
BATCH-2498,MO-1926,RM-108,2025-04-20,2259
BATCH-2499,MO-3442,RM-84,2024-07-10,1920
BATCH-2500,MO-6869,RM-54,2026-06-04,3169
BATCH-2501,MO-5480,RM-7,2024-10-28,1864
BATCH-2502,MO-6902,RM-23,02/02/2024,2730
BATCH-2503,MO-1991,RM-83,12/01/2025,4478
BATCH-2504,MO-3592,RM-39,2026-07-26,4211
BATCH-2505,MO-6,RM-33,2026-01-04,4155
BATCH-2506,MO-1137,RM-93,25-08-2026,10
BATCH-2507,MO-7816,RM-72,04/18/2025,282
BATCH-2508,MO-7860,RM-31,07/07/2025,180
BATCH-2509,MO-3168,RM-14,2024-01-09,3586
BATCH-2510,MO-3473,RM-76,2026-09-14,1155
BATCH-2511,MO-3076,RM-90,2026-09-05,3795
BATCH-2512,MO-1417,RM-37,17-12-2025,654
BATCH-2513,MO-2986,RM-89,09/27/2026,551
BATCH-2514,MO-2727,RM-79,2025-06-23,2174
BATCH-2515,MO-2103,RM-67,2025-06-14,887
BATCH-2516,MO-4925,RM-74,12-06-2025,54
BATCH-2517,MO-2168,RM-4,2024-02-18,3637
BATCH-2518,MO-7362,RM-40,07-09-2024,317
BATCH-2519,MO-4797,RM-100,2024-12-18,2379
BATCH-2520,MO-3340,RM-89,04-03-2025,1308
BATCH-2521,MO-5488,RM-5,03/08/2025,1830
BATCH-2522,MO-40,RM-60,2024-08-15,2293
BATCH-2523,MO-4931,RM-65,24-10-2026,1605
BATCH-2524,MO-7153,RM-26,22-04-2024,3536
BATCH-2525,MO-4821,RM-11,13-02-2024,1360
BATCH-2526,MO-1824,RM-103,07/08/2025,3175
BATCH-2527,MO-5916,RM-15,2025-01-14,463
BATCH-2528,MO-4107,RM-109,04/18/2026,4697
BATCH-2529,MO-3798,RM-27,2025-12-13,1553
BATCH-2530,MO-6272,RM-64,28-04-2024,4714
BATCH-2531,MO-5159,RM-18,2024-09-23,1161
BATCH-2532,MO-7179,RM-45,14-12-2026,3838
BATCH-2533,MO-5578,RM-97,04/22/2025,1636
BATCH-2534,MO-1799,RM-78,12/12/2024,598
BATCH-2535,MO-2414,RM-4,02/16/2025,2623
BATCH-2536,MO-2093,RM-26,2025-01-06,745
BATCH-2537,MO-539,RM-15,19-08-2025,1468
BATCH-2538,MO-4033,RM-99,2024-06-14,616
BATCH-2539,MO-2508,RM-63,2024-10-27,66
BATCH-2540,MO-1483,RM-84,2026-08-23,1233
BATCH-2541,MO-3161,RM-108,2026-02-16,1492
BATCH-2542,MO-4992,RM-31,08/15/2026,3850
BATCH-2543,MO-5198,RM-114,09/04/2025,994
BATCH-2544,MO-2905,RM-13,2025-10-25,3145
BATCH-2545,MO-7596,RM-117,2024-09-20,2275
BATCH-2546,MO-4657,RM-68,02/10/2025,2602
BATCH-2547,MO-2975,RM-40,2026-07-06,1897
BATCH-2548,MO-7512,RM-87,2026-01-23,2512
BATCH-2549,MO-4887,RM-31,2025-09-22,4598
BATCH-2550,MO-7436,RM-68,2026-04-09,2254
BATCH-2551,MO-2538,RM-37,2026-06-11,1269
BATCH-2552,MO-6216,RM-25,03/09/2024,3829
BATCH-2553,MO-5878,RM-53,01-04-2026,1003
BATCH-2554,MO-5084,RM-42,08/07/2026,2849
BATCH-2555,MO-6302,RM-33,2026-08-12,3009
BATCH-2556,MO-1939,RM-58,2026-02-09,2738
BATCH-2557,MO-4825,RM-1,2024-07-28,1167
BATCH-2558,MO-5755,RM-37,07/23/2024,673
BATCH-2559,MO-2242,RM-8,03/19/2024,1897
BATCH-2560,MO-5470,RM-11,08/16/2025,2493
BATCH-2561,MO-2985,RM-109,04/20/2025,1304
BATCH-2562,MO-4230,RM-77,2025-09-09,1968
BATCH-2563,MO-7919,RM-28,2024-03-12,3788
BATCH-2564,MO-868,RM-115,08/11/2026,3236
BATCH-2565,MO-1281,RM-24,08/12/2025,3551
BATCH-2566,MO-6189,RM-78,22-06-2025,183
BATCH-2567,MO-4441,RM-55,2026-12-24,2069
BATCH-2568,MO-7522,RM-2,10-02-2025,4546
BATCH-2569,MO-909,RM-53,01/02/2026,4606
BATCH-2570,MO-5355,RM-64,25-07-2025,4570
BATCH-2571,MO-1215,RM-82,2025-07-06,2006
BATCH-2572,MO-4345,RM-16,07-10-2025,3374
BATCH-2573,MO-6059,RM-90,02/25/2025,4024
BATCH-2574,MO-5761,RM-21,08-09-2024,2940
BATCH-2575,MO-4752,RM-87,2025-10-16,37
BATCH-2576,MO-2260,RM-105,12/24/2025,4033
BATCH-2577,MO-4828,RM-78,05-06-2025,3414
BATCH-2578,MO-5548,RM-15,05/05/2025,3442
BATCH-2579,MO-7139,RM-72,06/05/2024,3125
BATCH-2580,MO-680,RM-6,2024-06-21,307
BATCH-2581,MO-5333,RM-45,08-01-2026,1715
BATCH-2582,MO-7045,RM-90,03/24/2026,725
BATCH-2583,MO-6273,RM-53,2026-07-05,4355
BATCH-2584,MO-3908,RM-71,04/21/2024,1348
BATCH-2585,MO-4218,RM-61,08-07-2025,2384
BATCH-2586,MO-5585,RM-63,2024-02-27,2431
BATCH-2587,MO-2801,RM-58,06/10/2025,3702
BATCH-2588,MO-6453,RM-63,09/08/2026,642
BATCH-2589,MO-4645,RM-80,18-10-2024,1436
BATCH-2590,MO-7554,RM-103,12/26/2026,3825
BATCH-2591,MO-6045,RM-5,2024-02-16,51
BATCH-2592,MO-382,RM-55,09/15/2025,2983
BATCH-2593,MO-4055,RM-44,08/10/2025,1232
BATCH-2594,MO-5470,RM-21,2025-01-07,418
BATCH-2595,MO-6107,RM-1,2026-01-03,3415
BATCH-2596,MO-2200,RM-111,2024-05-20,525
BATCH-2597,MO-5797,RM-77,2024-05-07,3193
BATCH-2598,MO-3731,RM-23,2024-11-08,102
BATCH-2599,MO-6599,RM-36,2025-05-07,1985
BATCH-2600,MO-2551,RM-95,2024-10-16,1158
BATCH-2601,MO-1145,RM-9,10-11-2026,2257
BATCH-2602,MO-7347,RM-38,01/12/2025,1229
BATCH-2603,MO-7089,RM-27,11/01/2025,1165
BATCH-2604,MO-7944,RM-17,2025-03-20,581
BATCH-2605,MO-5140,RM-45,25-06-2025,4341
BATCH-2606,MO-6265,RM-90,05/19/2024,3988
BATCH-2607,MO-5550,RM-54,04/22/2024,2404
BATCH-2608,MO-250,RM-14,05-05-2026,1305
BATCH-2609,MO-3146,RM-65,11/27/2026,901
BATCH-2610,MO-2083,RM-80,28-02-2026,2523
BATCH-2611,MO-6673,RM-43,2024-12-02,4025
BATCH-2612,MO-81,RM-66,25-11-2024,1913
BATCH-2613,MO-7816,RM-74,2024-05-15,3358
BATCH-2614,MO-1024,RM-35,11/21/2026,1759
BATCH-2615,MO-6374,RM-35,2026-01-28,740
BATCH-2616,MO-2189,RM-89,09/06/2025,4016
BATCH-2617,MO-2218,RM-26,16-06-2024,2665
BATCH-2618,MO-6833,RM-46,12/13/2026,2014
BATCH-2619,MO-3074,RM-45,09/28/2026,494
BATCH-2620,MO-7028,RM-36,2026-05-17,3105
BATCH-2621,MO-3222,RM-41,19-10-2024,571
BATCH-2622,MO-7630,RM-52,01/20/2025,357
BATCH-2623,MO-2325,RM-13,03-05-2024,2429
BATCH-2624,MO-5100,RM-99,2026-01-26,668
BATCH-2625,MO-5286,RM-72,11-08-2026,12
BATCH-2626,MO-4409,RM-89,2025-10-23,2126
BATCH-2627,MO-6907,RM-10,03/16/2024,3139
BATCH-2628,MO-3904,RM-99,11/02/2024,343
BATCH-2629,MO-1073,RM-25,2024-04-17,1199
BATCH-2630,MO-4466,RM-46,02/04/2024,1383
BATCH-2631,MO-5424,RM-90,2025-06-19,3837
BATCH-2632,MO-523,RM-5,2024-05-10,1258
BATCH-2633,MO-2273,RM-11,01/07/2025,2085
BATCH-2634,MO-1189,RM-69,10/09/2025,3823
BATCH-2635,MO-7551,RM-112,12/08/2026,2842
BATCH-2636,MO-7627,RM-3,06/20/2024,434
BATCH-2637,MO-4560,RM-54,08/07/2026,328
BATCH-2638,MO-5337,RM-83,2025-01-03,1343
BATCH-2639,MO-7639,RM-40,16-02-2024,1399
BATCH-2640,MO-7648,RM-89,03/04/2026,2153
BATCH-2641,MO-7467,RM-61,2025-09-05,2815
BATCH-2642,MO-4368,RM-88,2024-05-14,2106
BATCH-2643,MO-1127,RM-55,13-06-2024,1952
BATCH-2644,MO-182,RM-110,2026-04-04,1192
BATCH-2645,MO-6683,RM-58,2026-02-02,733
BATCH-2646,MO-4116,RM-100,2024-09-20,4779
BATCH-2647,MO-2811,RM-6,20-11-2026,2265
BATCH-2648,MO-3757,RM-118,18-11-2025,1165
BATCH-2649,MO-2547,RM-7,2024-07-19,3002
BATCH-2650,MO-3743,RM-109,01/24/2025,4252
BATCH-2651,MO-6675,RM-20,04/15/2026,3057
BATCH-2652,MO-945,RM-23,12-01-2025,2073
BATCH-2653,MO-7086,RM-101,2026-06-05,2632
BATCH-2654,MO-6562,RM-116,04/18/2026,1132
BATCH-2655,MO-3828,RM-78,04/25/2025,729
BATCH-2656,MO-7619,RM-11,01/08/2024,2499
BATCH-2657,MO-1184,RM-117,2024-06-06,1492
BATCH-2658,MO-1005,RM-86,2024-01-27,4344
BATCH-2659,MO-5845,RM-59,2024-10-08,1547
BATCH-2660,MO-5165,RM-19,03/04/2024,4142
BATCH-2661,MO-4312,RM-67,2024-04-11,3005
BATCH-2662,MO-4285,RM-85,20-01-2025,177
BATCH-2663,MO-7972,RM-77,05/14/2026,4500
BATCH-2664,MO-2833,RM-89,2024-05-17,4142
BATCH-2665,MO-5797,RM-118,2025-01-14,3211
BATCH-2666,MO-5286,RM-12,2026-02-02,2337
BATCH-2667,MO-1668,RM-69,09/07/2026,1114
BATCH-2668,MO-2600,RM-6,2026-03-25,1244
BATCH-2669,MO-4352,RM-27,05/19/2024,1820
BATCH-2670,MO-1531,RM-36,27-02-2024,2686
BATCH-2671,MO-43,RM-70,2024-11-27,3833
BATCH-2672,MO-4862,RM-4,02/21/2025,4511
BATCH-2673,MO-2621,RM-43,2024-03-03,4158
BATCH-2674,MO-4214,RM-55,2026-06-16,2014
BATCH-2675,MO-295,RM-88,2026-08-12,332
BATCH-2676,MO-3126,RM-74,2025-02-18,262
BATCH-2677,MO-5034,RM-5,2025-01-17,4001
BATCH-2678,MO-4416,RM-44,2024-06-14,2905
BATCH-2679,MO-6779,RM-37,2026-10-27,1583
BATCH-2680,MO-5334,RM-1,2024-11-02,4131
BATCH-2681,MO-7166,RM-105,2025-12-07,3425
BATCH-2682,MO-500,RM-115,18-10-2026,3476
BATCH-2683,MO-3218,RM-59,07/02/2025,2320
BATCH-2684,MO-1272,RM-44,01/08/2024,2015
BATCH-2685,MO-5603,RM-6,2025-05-14,4618
BATCH-2686,MO-299,RM-33,06/15/2024,3340
BATCH-2687,MO-6066,RM-99,2024-02-14,3728
BATCH-2688,MO-898,RM-25,2024-02-23,3215
BATCH-2689,MO-5732,RM-89,11/10/2024,3529
BATCH-2690,MO-3519,RM-16,2025-12-25,4178
BATCH-2691,MO-6554,RM-10,2024-08-27,2764
BATCH-2692,MO-4376,RM-82,01-08-2024,1000
BATCH-2693,MO-1720,RM-99,06/06/2024,1940
BATCH-2694,MO-6514,RM-99,07/02/2025,3047
BATCH-2695,MO-5146,RM-61,04-06-2026,4522
BATCH-2696,MO-2117,RM-61,2026-03-25,2324
BATCH-2697,MO-6932,RM-120,2024-11-18,3206
BATCH-2698,MO-6816,RM-37,2026-04-07,2379
BATCH-2699,MO-288,RM-101,2024-03-14,1316
BATCH-2700,MO-4082,RM-74,2026-10-27,2799
BATCH-2701,MO-6126,RM-103,2026-05-03,4789
BATCH-2702,MO-5608,RM-6,2024-07-05,2927
BATCH-2703,MO-5258,RM-37,2025-02-20,4645
BATCH-2704,MO-4215,RM-10,2025-09-10,1052
BATCH-2705,MO-3103,RM-47,2024-10-05,3282
BATCH-2706,MO-3176,RM-35,05-02-2026,3364
BATCH-2707,MO-7517,RM-105,2026-05-10,3408
BATCH-2708,MO-1728,RM-108,05-10-2026,2877
BATCH-2709,MO-124,RM-31,2024-08-20,2661
BATCH-2710,MO-5342,RM-104,2025-09-28,4375
BATCH-2711,MO-3092,RM-40,12-01-2026,773
BATCH-2712,MO-124,RM-93,10/15/2026,3117
BATCH-2713,MO-3901,RM-110,2026-11-17,2470
BATCH-2714,MO-5571,RM-6,2025-04-21,2064
BATCH-2715,MO-2483,RM-5,2025-02-02,1195
BATCH-2716,MO-2506,RM-44,2025-06-06,3163
BATCH-2717,MO-468,RM-94,19-03-2024,4644
BATCH-2718,MO-3632,RM-54,05/09/2024,1952
BATCH-2719,MO-2035,RM-75,06/21/2024,2934
BATCH-2720,MO-5189,RM-93,14-09-2024,4800
BATCH-2721,MO-3783,RM-63,04/23/2025,4064
BATCH-2722,MO-789,RM-26,2026-11-11,4159
BATCH-2723,MO-5696,RM-19,2024-02-18,1359
BATCH-2724,MO-7321,RM-14,2025-05-18,1925
BATCH-2725,MO-3631,RM-104,08-08-2025,839
BATCH-2726,MO-6771,RM-107,08-06-2024,3480
BATCH-2727,MO-4843,RM-57,2025-03-20,4641
BATCH-2728,MO-796,RM-120,06/01/2025,3023
BATCH-2729,MO-1955,RM-89,2025-12-24,1638
BATCH-2730,MO-3592,RM-21,15-05-2026,4437
BATCH-2731,MO-2194,RM-8,2025-11-11,4083
BATCH-2732,MO-845,RM-43,2024-07-12,4218
BATCH-2733,MO-6135,RM-117,2025-02-25,2044
BATCH-2734,MO-2086,RM-44,2024-08-14,277
BATCH-2735,MO-5850,RM-69,2024-07-19,2395
BATCH-2736,MO-4063,RM-7,2025-02-04,3000
BATCH-2737,MO-7276,RM-116,11/18/2026,2000
BATCH-2738,MO-5204,RM-4,2026-03-04,1754
BATCH-2739,MO-5301,RM-19,2024-01-13,3175
BATCH-2740,MO-6951,RM-67,2025-08-02,2694
BATCH-2741,MO-6626,RM-65,2026-10-06,1988
BATCH-2742,MO-292,RM-50,09-07-2025,763
BATCH-2743,MO-5521,RM-67,2024-08-17,3164
BATCH-2744,MO-4733,RM-103,20-01-2024,4236
BATCH-2745,MO-6501,RM-29,18-09-2026,3387
BATCH-2746,MO-7490,RM-96,12/24/2026,3565
BATCH-2747,MO-7123,RM-82,09/01/2026,4709
BATCH-2748,MO-1552,RM-19,01/13/2026,3786
BATCH-2749,MO-712,RM-45,2024-08-15,3611
BATCH-2750,MO-2055,RM-23,06/23/2025,3815
BATCH-2751,MO-6011,RM-15,2026-07-13,507
BATCH-2752,MO-7065,RM-99,2025-07-05,1911
BATCH-2753,MO-1017,RM-94,2024-05-21,2950
BATCH-2754,MO-6917,RM-12,09/09/2024,3189
BATCH-2755,MO-5280,RM-70,01/23/2026,1915
BATCH-2756,MO-4799,RM-106,13-03-2024,1632
BATCH-2757,MO-7128,RM-119,12-09-2024,1865
