po_item_id,po_id,material_id,quantity,unit_cost
PM-2927,PO-1194,RM-53,4708,"1 423,00"
PM-2928,PO-234,RM-61,3989,"$2,986.00"
PM-2929,PO-1440,RM-20,8071,2897
PM-2930,PO-213,RM-68,8425,"$1,906.00"
PM-2931,PO-1500,RM-67,6834,"$1,458.00"
PM-2932,PO-164,RM-106,6507,2 614
PM-2933,PO-312,RM-61,6541,$134.00
PM-2934,PO-1110,RM-16,8203,"$1,855.00"
PM-2935,PO-1640,RM-45,8486,"$1,440.00"
PM-2936,PO-490,RM-88,9699,"$2,263.00"
PM-2937,PO-1926,RM-107,9678,3548
PM-2938,PO-1052,RM-37,3971,672
PM-2939,PO-1906,RM-22,7120,"$2,554.00"
PM-2940,PO-1919,RM-79,2064,"$3,512.00"
PM-2941,PO-221,RM-102,5922,"$1,097.00"
PM-2942,PO-912,RM-36,7707,"1 533,00"
PM-2943,PO-192,RM-26,1358,$90.00
PM-2944,PO-1260,RM-73,4583,646
PM-2945,PO-248,RM-74,2966,"1 024,00"
PM-2946,PO-59,RM-111,4341,1668
PM-2947,PO-506,RM-35,4931,"2 716,00"
PM-2948,PO-123,RM-82,537,1814
PM-2949,PO-1530,RM-44,7823,"$1,006.00"
PM-2950,PO-1458,RM-109,5826,"$2,473.00"
PM-2951,PO-240,RM-18,2107,"3 048,00"
PM-2952,PO-1551,RM-40,5629,"643,00"
PM-2953,PO-433,RM-33,8507,"$3,181.00"
PM-2954,PO-1641,RM-110,1147,"$2,136.00"
PM-2955,PO-1680,RM-114,1407,"$1,091.00"
PM-2956,PO-1034,RM-112,6939,"216,00"
PM-2957,PO-496,RM-81,470,"$2,710.00"
PM-2958,PO-523,RM-13,652,1637
PM-2959,PO-46,RM-36,7489,"$3,474.00"
PM-2960,PO-747,RM-111,2873,"3 504,00"
PM-2961,PO-1971,RM-48,4613,770
PM-2962,PO-772,RM-104,9619,"$3,548.00"
PM-2963,PO-1504,RM-29,7194,1242
PM-2964,PO-1874,RM-64,411,1481
PM-2965,PO-375,RM-64,8521,$760.00
PM-2966,PO-1519,RM-89,3046,3046
PM-2967,PO-217,RM-86,422,2012
PM-2968,PO-265,RM-16,3084,3623
PM-2969,PO-1906,RM-20,669,$62.00
PM-2970,PO-446,RM-74,139,"$2,468.00"
PM-2971,PO-233,RM-76,5209,1289
PM-2972,PO-564,RM-108,7298,384
PM-2973,PO-154,RM-46,2288,"$1,820.00"
PM-2974,PO-1595,RM-73,1603,"$3,928.00"
PM-2975,PO-1639,RM-82,6925,"$3,588.00"
PM-2976,PO-1821,RM-98,610,2000
PM-2977,PO-1517,RM-72,1100,1 421
PM-2978,PO-512,RM-53,4835,3 551
PM-2979,PO-920,RM-102,4563,2812
PM-2980,PO-13,RM-9,5994,3209
PM-2981,PO-1680,RM-28,8831,"$2,735.00"
PM-2982,PO-1542,RM-103,7079,"$1,990.00"
PM-2983,PO-1106,RM-38,4888,1349
PM-2984,PO-1121,RM-120,4704,$628.00
PM-2985,PO-1532,RM-41,7570,2584
PM-2986,PO-1783,RM-43,4577,"$3,723.00"
PM-2987,PO-1364,RM-87,3677,141
PM-2988,PO-62,RM-62,9047,324
PM-2989,PO-1883,RM-8,6724,2921
PM-2990,PO-1642,RM-91,3766,1468
PM-2991,PO-211,RM-33,1080,3212
PM-2992,PO-1198,RM-52,7454,666
PM-2993,PO-1597,RM-83,5409,92
PM-2994,PO-219,RM-27,7942,"958,00"
PM-2995,PO-60,RM-57,6073,$975.00
PM-2996,PO-1112,RM-5,6784,3994
PM-2997,PO-142,RM-24,6046,3525
PM-2998,PO-1752,RM-64,6586,3 769
PM-2999,PO-312,RM-85,6712,3158
PM-3000,PO-1421,RM-120,6507,"$3,897.00"
PM-3001,PO-491,RM-101,8953,269
PM-3002,PO-1602,RM-54,3953,187
PM-3003,PO-606,RM-34,6399,"2 318,00"
PM-3004,PO-1698,RM-89,6633,2503
PM-3005,PO-561,RM-114,6290,3234
PM-3006,PO-1756,RM-74,6388,1333
PM-3007,PO-272,RM-96,941,3926
PM-3008,PO-1435,RM-119,9709,408
PM-3009,PO-1706,RM-89,963,1473
PM-3010,PO-819,RM-83,493,3344
PM-3011,PO-1135,RM-58,2075,"$2,733.00"
PM-3012,PO-813,RM-101,9951,1385
PM-3013,PO-1478,RM-117,4058,3 474
PM-3014,PO-116,RM-41,4458,834
PM-3015,PO-233,RM-60,4086,"2 129,00"
PM-3016,PO-1261,RM-99,9125,1475
PM-3017,PO-1421,RM-106,8708,"$2,281.00"
PM-3018,PO-1325,RM-47,4946,2507
PM-3019,PO-212,RM-52,7199,"$2,697.00"
PM-3020,PO-307,RM-49,4715,"$3,903.00"
PM-3021,PO-1751,RM-52,9470,"$1,771.00"
PM-3022,PO-49,RM-43,1278,247
PM-3023,PO-858,RM-88,7147,1 061
PM-3024,PO-1773,RM-19,9738,1214
PM-3025,PO-1919,RM-26,1804,3777
PM-3026,PO-1558,RM-60,2683,1 292
PM-3027,PO-1458,RM-33,6696,1525
PM-3028,PO-1042,RM-82,9302,"236,00"
PM-3029,PO-241,RM-102,9455,822
PM-3030,PO-409,RM-81,4572,3836
PM-3031,PO-1840,RM-77,2380,$479.00
PM-3032,PO-1758,RM-33,3707,3427
PM-3033,PO-1229,RM-44,8550,3 030
PM-3034,PO-1287,RM-58,8927,$45.00
PM-3035,PO-651,RM-111,3204,"$3,444.00"
PM-3036,PO-44,RM-98,8267,3447
PM-3037,PO-256,RM-61,3009,2171
PM-3038,PO-1084,RM-67,7637,3407
PM-3039,PO-1973,RM-110,8090,"3 210,00"
PM-3040,PO-1346,RM-111,9569,"$3,863.00"
PM-3041,PO-705,RM-96,4335,2708
PM-3042,PO-178,RM-55,3066,2615
PM-3043,PO-1627,RM-67,2812,2903
PM-3044,PO-9,RM-13,4387,"2 609,00"
PM-3045,PO-1936,RM-84,1130,2355
PM-3046,PO-1855,RM-47,3128,"$3,671.00"
PM-3047,PO-1535,RM-26,2424,3357
PM-3048,PO-41,RM-61,4138,"$3,641.00"
PM-3049,PO-1069,RM-65,6092,$872.00
PM-3050,PO-526,RM-41,4516,$968.00
PM-3051,PO-1047,RM-15,4282,"2 172,00"
PM-3052,PO-1586,RM-73,9692,1915
PM-3053,PO-803,RM-97,2835,2272
PM-3054,PO-1117,RM-73,706,"$1,917.00"
PM-3055,PO-284,RM-104,7603,"2 370,00"
PM-3056,PO-105,RM-67,5222,3 331
PM-3057,PO-1339,RM-31,9021,2 311
PM-3058,PO-1543,RM-97,4166,"$1,271.00"
PM-3059,PO-1693,RM-99,3846,"$3,334.00"
PM-3060,PO-1372,RM-26,1587,"$3,106.00"
PM-3061,PO-246,RM-117,1585,1736
PM-3062,PO-1959,RM-119,6307,1158
PM-3063,PO-588,RM-5,1248,3877
PM-3064,PO-1800,RM-36,714,1151
PM-3065,PO-109,RM-2,1102,2701
PM-3066,PO-67,RM-118,9169,863
PM-3067,PO-212,RM-18,6613,3533
PM-3068,PO-62,RM-80,330,1928
PM-3069,PO-262,RM-22,2754,42
PM-3070,PO-1914,RM-88,1708,"3 953,00"
PM-3071,PO-1538,RM-55,4753,1931
PM-3072,PO-1922,RM-8,2332,86
PM-3073,PO-1687,RM-83,5536,"$3,083.00"
PM-3074,PO-939,RM-16,9659,$209.00
PM-3075,PO-1049,RM-27,1127,"$1,032.00"
PM-3076,PO-470,RM-92,8621,"3 849,00"
PM-3077,PO-646,RM-101,4464,1787
PM-3078,PO-703,RM-33,1815,"$3,398.00"
PM-3079,PO-1082,RM-94,5266,2 353
PM-3080,PO-631,RM-54,457,$448.00
PM-3081,PO-1963,RM-54,618,"3 164,00"
PM-3082,PO-1495,RM-101,2342,1298
PM-3083,PO-1874,RM-1,749,"$1,409.00"
PM-3084,PO-370,RM-39,3532,3064
PM-3085,PO-64,RM-112,4994,4000
PM-3086,PO-374,RM-15,1957,"$3,003.00"
PM-3087,PO-412,RM-63,947,"$3,107.00"
PM-3088,PO-1291,RM-89,7512,251
PM-3089,PO-849,RM-97,9093,"$3,278.00"
PM-3090,PO-1474,RM-22,2886,"$3,270.00"
PM-3091,PO-1660,RM-60,7720,$53.00
PM-3092,PO-297,RM-118,617,3 574
PM-3093,PO-1480,RM-72,8193,"$1,873.00"
PM-3094,PO-112,RM-81,3775,3843
PM-3095,PO-1586,RM-48,797,"$1,583.00"
PM-3096,PO-1695,RM-120,4888,"$2,640.00"
PM-3097,PO-1485,RM-38,8287,421
PM-3098,PO-524,RM-7,4331,3413
PM-3099,PO-849,RM-8,9194,"$2,141.00"
PM-3100,PO-1492,RM-64,1788,2 445
PM-3101,PO-549,RM-94,2249,3930
PM-3102,PO-585,RM-31,2097,"$1,533.00"
PM-3103,PO-1171,RM-75,2238,2584
PM-3104,PO-244,RM-114,4639,3060
PM-3105,PO-938,RM-34,1579,"$2,627.00"
PM-3106,PO-472,RM-66,1087,1 608
PM-3107,PO-505,RM-101,120,185
PM-3108,PO-1894,RM-68,2922,$250.00
PM-3109,PO-801,RM-88,5925,3034
PM-3110,PO-1384,RM-17,9844,3518
PM-3111,PO-1207,RM-73,3722,1758
PM-3112,PO-1073,RM-68,8280,3 724
PM-3113,PO-1832,RM-14,4797,"$2,700.00"
PM-3114,PO-763,RM-9,738,349
PM-3115,PO-1991,RM-31,5676,"2 865,00"
PM-3116,PO-1716,RM-34,9571,376
PM-3117,PO-264,RM-105,2014,3085
PM-3118,PO-1222,RM-99,6809,3 927
PM-3119,PO-828,RM-116,419,2272
PM-3120,PO-332,RM-18,1253,2344
PM-3121,PO-245,RM-33,8226,1646
PM-3122,PO-341,RM-14,5825,"$1,203.00"
PM-3123,PO-258,RM-118,5086,"$2,459.00"
PM-3124,PO-1423,RM-14,908,$630.00
PM-3125,PO-78,RM-95,4317,2374
PM-3126,PO-710,RM-87,1163,1888
PM-3127,PO-1435,RM-46,2475,"$3,125.00"
PM-3128,PO-1588,RM-2,9151,3731
PM-3129,PO-1904,RM-78,8491,"$1,421.00"
PM-3130,PO-175,RM-5,5459,$401.00
PM-3131,PO-619,RM-83,2936,"$2,320.00"
PM-3132,PO-788,RM-1,3212,"$2,137.00"
PM-3133,PO-601,RM-66,8234,"1 501,00"
PM-3134,PO-1531,RM-27,7043,"$1,835.00"
PM-3135,PO-683,RM-48,1311,450
PM-3136,PO-1965,RM-22,5885,3013
PM-3137,PO-883,RM-2,5516,"$2,013.00"
PM-3138,PO-1466,RM-100,1746,"$2,449.00"
PM-3139,PO-1448,RM-31,5416,1 009
PM-3140,PO-624,RM-54,5683,"$2,504.00"
PM-3141,PO-143,RM-23,7592,2508
PM-3142,PO-1006,RM-13,6728,$243.00
PM-3143,PO-1866,RM-86,2858,3757
PM-3144,PO-1551,RM-73,5283,2454
PM-3145,PO-1535,RM-71,2992,$760.00
PM-3146,PO-982,RM-15,6804,"$1,080.00"
PM-3147,PO-1977,RM-102,1844,924
PM-3148,PO-205,RM-79,5458,2 064
PM-3149,PO-795,RM-12,7211,"$2,461.00"
PM-3150,PO-789,RM-51,514,1255
PM-3151,PO-445,RM-10,7887,3 955
PM-3152,PO-632,RM-79,1093,2602
PM-3153,PO-713,RM-53,6900,2721
PM-3154,PO-1476,RM-59,467,3027
PM-3155,PO-1346,RM-75,7086,1 378
PM-3156,PO-1703,RM-45,1677,"2 609,00"
PM-3157,PO-703,RM-92,6197,"$3,604.00"
PM-3158,PO-1011,RM-83,2445,3985
PM-3159,PO-1051,RM-119,3554,3666
PM-3160,PO-1016,RM-35,4150,2059
PM-3161,PO-115,RM-27,5669,"$3,908.00"
PM-3162,PO-264,RM-77,4738,$716.00
PM-3163,PO-121,RM-60,5692,3038
PM-3164,PO-1967,RM-96,3000,837
PM-3165,PO-97,RM-94,3218,3572
PM-3166,PO-53,RM-12,6069,66
PM-3167,PO-994,RM-61,2861,"$3,243.00"
PM-3168,PO-520,RM-42,3056,469
PM-3169,PO-1247,RM-51,7178,"$2,181.00"
PM-3170,PO-1841,RM-30,8809,1390
PM-3171,PO-694,RM-75,7362,3637
PM-3172,PO-1797,RM-61,5600,"$2,021.00"
PM-3173,PO-138,RM-18,9222,592
PM-3174,PO-1961,RM-92,6020,"$1,060.00"
PM-3175,PO-1420,RM-19,8194,3894
PM-3176,PO-779,RM-86,1689,2997
PM-3177,PO-1445,RM-58,300,1233
PM-3178,PO-1027,RM-9,5295,"$3,926.00"
PM-3179,PO-1640,RM-22,975,"$3,133.00"
PM-3180,PO-1237,RM-51,554,"3 987,00"
PM-3181,PO-756,RM-108,6199,2022
PM-3182,PO-1117,RM-101,5365,"$2,906.00"
PM-3183,PO-1000,RM-37,7537,"3 146,00"
PM-3184,PO-371,RM-60,7793,"$1,492.00"
PM-3185,PO-705,RM-17,7560,300
PM-3186,PO-755,RM-30,5065,3582
PM-3187,PO-1716,RM-41,2678,2495
PM-3188,PO-1142,RM-86,4599,$769.00
PM-3189,PO-1754,RM-2,8862,876
PM-3190,PO-1800,RM-20,970,3691
PM-3191,PO-1052,RM-54,1102,3966
PM-3192,PO-1226,RM-21,4629,"$2,099.00"
PM-3193,PO-1042,RM-70,9811,3963
PM-3194,PO-671,RM-48,9920,1285
PM-3195,PO-1411,RM-112,5326,2374
PM-3196,PO-768,RM-39,4386,692
PM-3197,PO-1423,RM-101,7384,$90.00
PM-3198,PO-970,RM-45,8042,1261
PM-3199,PO-678,RM-66,3094,2073
PM-3200,PO-1924,RM-113,1972,"$2,939.00"
PM-3201,PO-48,RM-110,1606,1859
PM-3202,PO-1092,RM-14,8391,"50,00"
PM-3203,PO-1057,RM-113,8828,"$2,933.00"
PM-3204,PO-631,RM-97,9508,531
PM-3205,PO-1292,RM-10,792,"2 207,00"
PM-3206,PO-1773,RM-80,6247,1693
PM-3207,PO-1964,RM-36,3923,174
PM-3208,PO-22,RM-118,2153,2980
PM-3209,PO-1881,RM-9,9186,"$1,427.00"
PM-3210,PO-1658,RM-40,1566,2729
PM-3211,PO-1528,RM-85,7611,3 170
PM-3212,PO-1888,RM-57,6547,1369
PM-3213,PO-1254,RM-63,7114,739
PM-3214,PO-1349,RM-100,4209,3264
PM-3215,PO-1991,RM-16,2831,2730
PM-3216,PO-1552,RM-85,1394,1966
PM-3217,PO-545,RM-8,7150,3639
PM-3218,PO-950,RM-89,6340,3158
PM-3219,PO-442,RM-44,749,"1 842,00"
PM-3220,PO-278,RM-118,2759,895
PM-3221,PO-230,RM-70,4438,866
PM-3222,PO-1511,RM-20,1198,965
PM-3223,PO-1160,RM-7,9776,516
PM-3224,PO-657,RM-111,4593,359
PM-3225,PO-750,RM-93,8766,"$2,543.00"
PM-3226,PO-323,RM-44,6991,2373
PM-3227,PO-1031,RM-100,7367,"$1,421.00"
PM-3228,PO-1504,RM-1,3357,"$1,922.00"
PM-3229,PO-299,RM-99,236,$607.00
PM-3230,PO-1106,RM-106,6966,"$3,791.00"
PM-3231,PO-681,RM-91,8009,403
PM-3232,PO-285,RM-101,8068,"1 408,00"
PM-3233,PO-684,RM-102,6746,903
PM-3234,PO-626,RM-1,152,"797,00"
PM-3235,PO-1428,RM-8,1152,$347.00
PM-3236,PO-1726,RM-32,9773,"$3,341.00"
PM-3237,PO-1573,RM-110,360,"$2,240.00"
PM-3238,PO-10,RM-73,2794,3 226
PM-3239,PO-1195,RM-18,3851,41
PM-3240,PO-1680,RM-109,6928,445
PM-3241,PO-428,RM-99,2829,1752
PM-3242,PO-1842,RM-52,2722,"$3,099.00"
PM-3243,PO-1763,RM-48,3602,$962.00
PM-3244,PO-596,RM-1,3717,"$2,600.00"
PM-3245,PO-111,RM-12,4266,3042
PM-3246,PO-487,RM-119,2164,"$2,293.00"
PM-3247,PO-597,RM-102,6749,2720
PM-3248,PO-1992,RM-102,959,1632
PM-3249,PO-1269,RM-109,4323,3125
PM-3250,PO-1888,RM-33,3966,2 833
PM-3251,PO-670,RM-93,4039,3888
PM-3252,PO-414,RM-20,7541,327
PM-3253,PO-521,RM-22,2256,385
PM-3254,PO-1021,RM-106,4467,522
PM-3255,PO-1754,RM-11,4830,3197
PM-3256,PO-893,RM-106,3375,"777,00"
PM-3257,PO-244,RM-12,1383,2805
PM-3258,PO-57,RM-9,4901,2 252
PM-3259,PO-1644,RM-84,979,"$3,744.00"
PM-3260,PO-1922,RM-83,8456,948
PM-3261,PO-123,RM-84,6979,637
PM-3262,PO-1351,RM-49,2825,"$3,347.00"
PM-3263,PO-906,RM-60,1188,"2 042,00"
PM-3264,PO-1673,RM-46,3940,"$1,182.00"
PM-3265,PO-110,RM-31,119,"$1,659.00"
PM-3266,PO-1543,RM-52,7052,1836
PM-3267,PO-1387,RM-79,2966,1 461
PM-3268,PO-1328,RM-11,3784,"$1,904.00"
PM-3269,PO-1436,RM-78,6087,"323,00"
PM-3270,PO-1135,RM-45,5770,3092
PM-3271,PO-1625,RM-17,5622,284
PM-3272,PO-243,RM-41,2934,"$2,225.00"
PM-3273,PO-1177,RM-3,6172,2953
PM-3274,PO-572,RM-34,8544,"$2,143.00"
PM-3275,PO-1405,RM-78,2342,"$1,865.00"
PM-3276,PO-603,RM-68,4406,1731
PM-3277,PO-1311,RM-69,1023,2465
PM-3278,PO-76,RM-19,7811,$12.00
PM-3279,PO-255,RM-70,8044,99
PM-3280,PO-1849,RM-90,749,"$2,763.00"
PM-3281,PO-482,RM-64,368,3 691
PM-3282,PO-176,RM-60,9663,2 771
PM-3283,PO-1000,RM-19,4267,2223
PM-3284,PO-1409,RM-43,2361,3101
PM-3285,PO-1905,RM-113,4072,"$2,157.00"
PM-3286,PO-228,RM-67,9877,$575.00
PM-3287,PO-1994,RM-72,7040,"$2,400.00"
PM-3288,PO-637,RM-87,4415,"$1,525.00"
PM-3289,PO-341,RM-24,6015,1616
PM-3290,PO-414,RM-56,5399,"$3,031.00"
PM-3291,PO-1120,RM-19,8608,2845
PM-3292,PO-1994,RM-71,2054,3054
PM-3293,PO-165,RM-1,4999,1 663
PM-3294,PO-1367,RM-31,2328,"$1,273.00"
PM-3295,PO-1850,RM-29,6653,3739
PM-3296,PO-1787,RM-94,4476,"$1,543.00"
PM-3297,PO-852,RM-102,4417,"$1,757.00"
PM-3298,PO-850,RM-12,3619,3996
PM-3299,PO-190,RM-70,9275,$176.00
PM-3300,PO-1494,RM-117,5252,"$1,763.00"
PM-3301,PO-1113,RM-77,4328,1779
PM-3302,PO-240,RM-77,9750,"$2,532.00"
PM-3303,PO-1844,RM-83,7184,"2 572,00"
PM-3304,PO-1555,RM-7,8939,"2 835,00"
PM-3305,PO-1022,RM-50,3687,"$1,511.00"
PM-3306,PO-993,RM-112,7108,722
PM-3307,PO-1104,RM-66,4433,3432
PM-3308,PO-504,RM-48,9845,634
PM-3309,PO-979,RM-24,8054,$68.00
PM-3310,PO-565,RM-65,659,"$2,131.00"
PM-3311,PO-1314,RM-12,7298,"$1,568.00"
PM-3312,PO-242,RM-51,1635,338
PM-3313,PO-1128,RM-12,5471,1 530
PM-3314,PO-266,RM-5,4194,2726
PM-3315,PO-1780,RM-87,659,"$3,477.00"
PM-3316,PO-1935,RM-59,1124,"1 643,00"
PM-3317,PO-1246,RM-74,4241,3714
PM-3318,PO-210,RM-73,6552,"$1,173.00"
PM-3319,PO-1930,RM-45,9320,$130.00
PM-3320,PO-1089,RM-50,7108,$533.00
PM-3321,PO-1452,RM-40,5056,"$3,059.00"
PM-3322,PO-1668,RM-45,8303,2 596
PM-3323,PO-15,RM-36,6116,3764
PM-3324,PO-1232,RM-24,1571,2952
PM-3325,PO-380,RM-27,417,"3 513,00"
PM-3326,PO-304,RM-79,6258,978
PM-3327,PO-1099,RM-89,61,1401
PM-3328,PO-696,RM-9,9707,"$1,854.00"
PM-3329,PO-742,RM-14,8167,2260
PM-3330,PO-120,RM-21,9391,1037
PM-3331,PO-1876,RM-100,5561,1 340
PM-3332,PO-152,RM-87,8163,2711
PM-3333,PO-1241,RM-115,1698,"2 717,00"
PM-3334,PO-132,RM-61,757,225
PM-3335,PO-1763,RM-57,6126,187
PM-3336,PO-874,RM-79,3016,562
PM-3337,PO-1941,RM-88,3728,"$2,646.00"
PM-3338,PO-1341,RM-45,7873,1 896
PM-3339,PO-1398,RM-97,3622,3889
PM-3340,PO-83,RM-114,5819,245
PM-3341,PO-1893,RM-22,2771,87
PM-3342,PO-1091,RM-96,369,2599
PM-3343,PO-5,RM-86,343,663
PM-3344,PO-1414,RM-68,7440,"$3,856.00"
PM-3345,PO-106,RM-82,355,1768
PM-3346,PO-1587,RM-25,9190,3649
PM-3347,PO-1258,RM-51,9648,"3 893,00"
PM-3348,PO-1645,RM-31,9416,"$1,911.00"
PM-3349,PO-1254,RM-111,6609,3980
PM-3350,PO-883,RM-85,1761,2520
PM-3351,PO-1014,RM-73,2483,"$1,251.00"
PM-3352,PO-320,RM-34,2258,"$3,798.00"
PM-3353,PO-794,RM-28,4333,1126
PM-3354,PO-1241,RM-56,7525,"$2,116.00"
PM-3355,PO-664,RM-46,4497,1526
PM-3356,PO-1979,RM-8,7412,62
PM-3357,PO-1284,RM-77,3315,3 217
PM-3358,PO-675,RM-29,5041,1917
PM-3359,PO-1415,RM-77,3864,91
PM-3360,PO-355,RM-3,1868,$583.00
PM-3361,PO-1913,RM-59,4681,57
PM-3362,PO-1720,RM-49,187,806
PM-3363,PO-625,RM-91,3768,50
PM-3364,PO-1017,RM-5,3198,"659,00"
PM-3365,PO-1057,RM-76,5873,1219
PM-3366,PO-608,RM-71,186,"3 093,00"
PM-3367,PO-890,RM-108,1038,3 433
PM-3368,PO-1578,RM-26,2307,$70.00
PM-3369,PO-1193,RM-60,56,"$3,637.00"
PM-3370,PO-436,RM-70,2170,2992
PM-3371,PO-1993,RM-58,1302,"$2,844.00"
PM-3372,PO-1636,RM-62,5350,384
PM-3373,PO-738,RM-45,8594,"$1,884.00"
PM-3374,PO-393,RM-33,9850,1 893
PM-3375,PO-762,RM-87,3211,3922
PM-3376,PO-610,RM-19,2175,"$2,614.00"
PM-3377,PO-705,RM-36,7920,"$2,375.00"
PM-3378,PO-1195,RM-11,9395,$455.00
PM-3379,PO-342,RM-24,9589,2143
PM-3380,PO-1924,RM-14,9064,3 534
PM-3381,PO-115,RM-8,3371,316
PM-3382,PO-1156,RM-89,1518,"702,00"
PM-3383,PO-1232,RM-7,1944,93
PM-3384,PO-8,RM-88,7998,3 893
PM-3385,PO-665,RM-5,6123,"$3,325.00"
PM-3386,PO-1444,RM-16,7431,$117.00
PM-3387,PO-157,RM-45,5621,"$2,737.00"
PM-3388,PO-508,RM-95,859,2212
PM-3389,PO-718,RM-49,7296,429
PM-3390,PO-776,RM-10,3443,"$1,496.00"
PM-3391,PO-330,RM-71,1856,$855.00
PM-3392,PO-5,RM-24,275,$919.00
PM-3393,PO-295,RM-52,1224,2446
PM-3394,PO-1470,RM-59,9059,$97.00
PM-3395,PO-962,RM-50,8158,1041
PM-3396,PO-773,RM-84,1592,2341
PM-3397,PO-1047,RM-44,9487,$742.00
PM-3398,PO-57,RM-15,6785,428
PM-3399,PO-1195,RM-53,2310,2208
PM-3400,PO-1753,RM-113,9640,"$2,253.00"
PM-3401,PO-267,RM-44,2705,"$2,091.00"
PM-3402,PO-360,RM-68,7678,2337
PM-3403,PO-1265,RM-6,5884,"$3,296.00"
PM-3404,PO-1743,RM-113,2440,2 048
PM-3405,PO-1084,RM-114,105,"$2,905.00"
PM-3406,PO-1109,RM-111,6846,264
PM-3407,PO-1119,RM-34,5773,2227
PM-3408,PO-1562,RM-4,2076,3785
PM-3409,PO-1874,RM-11,9688,"$1,206.00"
PM-3410,PO-1273,RM-81,1880,797
PM-3411,PO-782,RM-52,4089,3 605
PM-3412,PO-1911,RM-41,9103,1134
PM-3413,PO-1668,RM-6,4276,1 587
PM-3414,PO-1235,RM-82,4940,"$2,859.00"
PM-3415,PO-1194,RM-43,2136,"$3,932.00"
PM-3416,PO-437,RM-115,6121,3550
PM-3417,PO-1144,RM-20,2848,3853
PM-3418,PO-1135,RM-114,8075,"2 249,00"
PM-3419,PO-1568,RM-14,7675,"$3,748.00"
PM-3420,PO-995,RM-84,947,"$2,847.00"
PM-3421,PO-1091,RM-57,8842,"$2,667.00"
PM-3422,PO-1400,RM-107,3477,396
PM-3423,PO-44,RM-88,9646,523
PM-3424,PO-1804,RM-53,7443,2091
PM-3425,PO-1512,RM-54,9285,"$2,608.00"
PM-3426,PO-1916,RM-90,7545,"$2,294.00"
PM-3427,PO-898,RM-92,923,"$1,347.00"
PM-3428,PO-1969,RM-64,2538,"2 685,00"
PM-3429,PO-337,RM-94,9353,"$2,415.00"
PM-3430,PO-1074,RM-23,6168,3624
PM-3431,PO-94,RM-105,2431,"$2,569.00"
PM-3432,PO-1687,RM-83,5125,534
PM-3433,PO-1356,RM-8,3601,"$1,220.00"
PM-3434,PO-1921,RM-62,6758,"$1,286.00"
PM-3435,PO-213,RM-87,6755,2368
PM-3436,PO-1477,RM-49,8911,2822
PM-3437,PO-673,RM-108,2034,3385
PM-3438,PO-370,RM-77,5136,1848
PM-3439,PO-384,RM-58,8046,2659
PM-3440,PO-381,RM-50,8827,3377
PM-3441,PO-1002,RM-20,249,"190,00"
PM-3442,PO-197,RM-119,5340,"$3,762.00"
PM-3443,PO-1211,RM-46,3102,"2 083,00"
PM-3444,PO-1601,RM-81,499,"3 624,00"
PM-3445,PO-590,RM-16,2481,$712.00
PM-3446,PO-6,RM-64,6392,"$3,361.00"
PM-3447,PO-1253,RM-91,9092,803
PM-3448,PO-1060,RM-20,2614,3578
PM-3449,PO-1707,RM-113,9652,151
PM-3450,PO-1274,RM-48,4470,1811
PM-3451,PO-674,RM-113,4113,284
PM-3452,PO-1047,RM-15,2781,"$3,716.00"
PM-3453,PO-1334,RM-15,9102,1502
PM-3454,PO-293,RM-107,5402,3430
PM-3455,PO-1631,RM-36,9528,"$3,640.00"
PM-3456,PO-1266,RM-52,7798,"$3,855.00"
PM-3457,PO-1780,RM-104,3705,"$1,165.00"
PM-3458,PO-1614,RM-45,3050,2303
PM-3459,PO-1628,RM-39,8274,$313.00
PM-3460,PO-1812,RM-98,464,"$2,355.00"
PM-3461,PO-1201,RM-104,7947,"$2,220.00"
PM-3462,PO-1068,RM-6,1415,2535
PM-3463,PO-1554,RM-114,6227,$445.00
PM-3464,PO-935,RM-18,2775,2000
PM-3465,PO-768,RM-64,8848,241
PM-3466,PO-998,RM-80,9763,3011
PM-3467,PO-1194,RM-41,2546,"471,00"
PM-3468,PO-449,RM-37,2910,3125
PM-3469,PO-611,RM-50,6551,2 338
PM-3470,PO-6,RM-67,5080,1916
PM-3471,PO-1453,RM-88,7777,3175
PM-3472,PO-867,RM-34,7012,"$1,446.00"
PM-3473,PO-1105,RM-88,7489,146
PM-3474,PO-363,RM-108,633,"$3,923.00"
PM-3475,PO-869,RM-27,5273,$330.00
PM-3476,PO-1271,RM-15,3583,1647
PM-3477,PO-586,RM-41,9509,3374
PM-3478,PO-179,RM-26,4758,"$2,864.00"
PM-3479,PO-226,RM-76,8033,2864
PM-3480,PO-330,RM-53,7697,2940
PM-3481,PO-297,RM-46,8861,1658
PM-3482,PO-1213,RM-85,4835,"$3,274.00"
PM-3483,PO-801,RM-84,3133,2660
PM-3484,PO-1784,RM-82,2664,3847
PM-3485,PO-1590,RM-42,2058,"3 994,00"
PM-3486,PO-947,RM-88,7945,2522
PM-3487,PO-1894,RM-61,2849,1042
PM-3488,PO-778,RM-48,9964,"3 465,00"
PM-3489,PO-580,RM-43,5942,$647.00
PM-3490,PO-570,RM-86,6293,$616.00
PM-3491,PO-368,RM-59,9762,2 358
PM-3492,PO-1378,RM-49,871,3 538
PM-3493,PO-1709,RM-65,7134,3370
PM-3494,PO-1094,RM-82,3207,"$3,342.00"
PM-3495,PO-1802,RM-114,2169,1031
