check_id,batch_id,check_date,result,defect_count
QC-2116,BATCH-3523,12/15/2026,PASS,0
QC-2117,BATCH-1794,10/18/2025,PASS,0
QC-2118,BATCH-6581,2025-05-25,PASS,8
QC-2119,BATCH-4961,2024-11-05,pass,19
QC-2120,BATCH-4666,08/12/2024,Pass,9
QC-2121,BATCH-6624,2026-06-10,PASS,0
QC-2122,BATCH-2942,14-03-2026,PASS,0
QC-2123,BATCH-6151,2026-11-25,pass,0
QC-2124,BATCH-1742,2026-11-17,PASS,0
QC-2125,BATCH-7940,01/19/2025,Pass,0
QC-2126,BATCH-6640,08/26/2025,pass,0
QC-2127,BATCH-1207,05/06/2026,Pass,0
QC-2128,BATCH-6768,01/14/2026,Pass,0
QC-2129,BATCH-4536,2025-01-16,PASS,0
QC-2130,BATCH-4998,07/08/2026,pass,0
QC-2131,BATCH-4935,19-08-2026,Pass,0
QC-2132,BATCH-3456,01/08/2026,pass,0
QC-2133,BATCH-6676,11/07/2026,pass,0
QC-2134,BATCH-2469,27-11-2026,pass,0
QC-2135,BATCH-6001,24-08-2024,pass,0
QC-2136,BATCH-3223,2025-08-22,PASS,0
QC-2137,BATCH-5716,2026-10-28,PASS,0
QC-2138,BATCH-5627,03/14/2024,PASS,9
QC-2139,BATCH-889,2024-08-28,pass,0
QC-2140,BATCH-2864,2024-01-14,Pass,0
QC-2141,BATCH-2838,09-07-2025,PASS,0
QC-2142,BATCH-684,07/10/2024,Pass,0
QC-2143,BATCH-4269,08-06-2025,Pass,0
QC-2144,BATCH-5089,2026-06-05,PASS,0
QC-2145,BATCH-2618,2026-05-11,PASS,0
QC-2146,BATCH-1423,05/03/2026,pass,0
QC-2147,BATCH-4907,2026-07-12,PASS,0
QC-2148,BATCH-2884,04/09/2025,PASS,0
QC-2149,BATCH-3630,24-06-2025,Pass,0
QC-2150,BATCH-2949,2025-03-22,fail,0
QC-2151,BATCH-5415,2026-05-15,Pass,0
QC-2152,BATCH-718,07/10/2026,Pass,0
QC-2153,BATCH-698,01/13/2024,PASS,0
QC-2154,BATCH-1024,2024-07-10,PASS,0
QC-2155,BATCH-4340,2025-02-13,Pass,0
QC-2156,BATCH-6165,03-12-2024,PASS,0
QC-2157,BATCH-471,2025-07-19,pass,0
QC-2158,BATCH-6127,2025-05-20,Pass,0
QC-2159,BATCH-7190,07-01-2026,pass,0
QC-2160,BATCH-1541,2024-01-12,PASS,0
QC-2161,BATCH-6365,2025-12-04,pass,0
QC-2162,BATCH-2403,2026-07-16,PASS,0
QC-2163,BATCH-12,2025-03-25,PASS,0
QC-2164,BATCH-3720,02/11/2024,pass,0
QC-2165,BATCH-5947,2024-09-06,pass,0
QC-2166,BATCH-6454,2024-04-17,pass,0
QC-2167,BATCH-4795,17-03-2025,pass,0
QC-2168,BATCH-3202,08-08-2026,pass,0
QC-2169,BATCH-5224,2024-02-10,pass,20
QC-2170,BATCH-4339,26-01-2024,PASS,0
QC-2171,BATCH-3832,2025-08-21,PASS,0
QC-2172,BATCH-744,02/25/2026,PASS,0
QC-2173,BATCH-1113,26-08-2025,Pass,0
QC-2174,BATCH-1109,2025-10-20,pass,17
QC-2175,BATCH-3801,2026-02-22,Pass,0
QC-2176,BATCH-5368,12/18/2024,Pass,0
QC-2177,BATCH-6283,2024-10-14,fail,0
QC-2178,BATCH-1821,2025-07-28,PASS,0
QC-2179,BATCH-136,2025-08-28,fail,15
QC-2180,BATCH-6527,2024-02-27,fail,0
QC-2181,BATCH-3359,2024-09-16,pass,0
QC-2182,BATCH-3026,02/08/2026,pass,0
QC-2183,BATCH-3448,2024-07-23,PASS,0
QC-2184,BATCH-5055,10/20/2026,Pass,0
QC-2185,BATCH-2709,02-12-2024,PASS,0
QC-2186,BATCH-3828,07/18/2025,pass,0
QC-2187,BATCH-4820,2026-07-01,Pass,0
QC-2188,BATCH-7295,13-10-2025,pass,0
QC-2189,BATCH-3480,13-05-2026,PASS,0
QC-2190,BATCH-5465,02/25/2026,Pass,0
QC-2191,BATCH-68,2024-11-17,Pass,0
QC-2192,BATCH-4075,2025-08-13,PASS,0
QC-2193,BATCH-7213,25-07-2025,pass,0
QC-2194,BATCH-255,17-12-2025,PASS,14
QC-2195,BATCH-6601,07/06/2024,PASS,0
QC-2196,BATCH-3735,13-05-2026,pass,10
QC-2197,BATCH-569,09-04-2026,pass,0
QC-2198,BATCH-1110,03/19/2024,PASS,0
QC-2199,BATCH-2469,2025-11-11,pass,0
QC-2200,BATCH-2217,2024-01-15,Pass,0
QC-2201,BATCH-4264,2024-01-23,Pass,18
QC-2202,BATCH-7285,2025-01-05,PASS,0
QC-2203,BATCH-4262,11/06/2026,pass,0
QC-2204,BATCH-5939,11/07/2026,pass,0
QC-2205,BATCH-259,2024-05-10,PASS,0
QC-2206,BATCH-2025,2024-02-13,Pass,0
QC-2207,BATCH-795,2025-07-18,Pass,18
QC-2208,BATCH-4308,12/19/2025,PASS,13
QC-2209,BATCH-4048,12/22/2025,pass,0
QC-2210,BATCH-2196,01-09-2025,pass,0
QC-2211,BATCH-7049,2024-02-02,PASS,0
QC-2212,BATCH-1128,2024-03-01,Pass,0
QC-2213,BATCH-4991,2024-12-01,PASS,0
QC-2214,BATCH-2828,2026-11-01,pass,0
QC-2215,BATCH-7292,10/10/2026,pass,0
QC-2216,BATCH-3010,2025-09-25,PASS,0
QC-2217,BATCH-2874,12/21/2024,PASS,0
QC-2218,BATCH-3329,2024-08-18,pass,0
QC-2219,BATCH-3812,2026-10-10,PASS,0
QC-2220,BATCH-1030,08/23/2025,PASS,0
QC-2221,BATCH-3336,2024-06-09,PASS,19
QC-2222,BATCH-1346,03/22/2026,pass,0
QC-2223,BATCH-6425,2024-05-01,pass,0
QC-2224,BATCH-1506,2024-05-20,fail,0
QC-2225,BATCH-3967,04/16/2026,PASS,0
QC-2226,BATCH-5875,2025-02-17,Pass,0
QC-2227,BATCH-5045,2024-11-04,PASS,0
QC-2228,BATCH-7764,21-07-2024,PASS,0
QC-2229,BATCH-7928,02/05/2025,pass,0
QC-2230,BATCH-5133,2025-09-01,PASS,0
QC-2231,BATCH-4384,11/03/2024,PASS,0
QC-2232,BATCH-4007,06-03-2025,pass,0
QC-2233,BATCH-3418,2026-04-22,pass,0
QC-2234,BATCH-6982,2026-06-08,Pass,0
QC-2235,BATCH-3485,21-12-2025,pass,5
QC-2236,BATCH-327,28-05-2026,fail,0
QC-2237,BATCH-2779,07-07-2024,PASS,0
QC-2238,BATCH-3587,02/20/2025,fail,0
QC-2239,BATCH-7745,20-07-2024,Pass,20
QC-2240,BATCH-4658,2024-12-17,PASS,0
QC-2241,BATCH-7170,13-02-2024,Pass,0
QC-2242,BATCH-3833,2025-04-10,pass,0
QC-2243,BATCH-353,05/12/2025,PASS,0
QC-2244,BATCH-6643,2024-12-06,pass,0
QC-2245,BATCH-7200,09/25/2024,PASS,0
QC-2246,BATCH-102,15-07-2024,Pass,0
QC-2247,BATCH-1751,15-12-2026,pass,0
QC-2248,BATCH-2862,08/09/2026,pass,0
QC-2249,BATCH-7729,23-02-2026,Pass,0
QC-2250,BATCH-2648,12/24/2026,pass,0
QC-2251,BATCH-5430,2024-08-09,PASS,13
QC-2252,BATCH-6637,14-05-2024,Pass,0
QC-2253,BATCH-3309,13-02-2026,Pass,0
QC-2254,BATCH-7196,2026-09-28,PASS,0
QC-2255,BATCH-833,24-02-2024,Pass,0
QC-2256,BATCH-6968,2025-08-07,pass,0
QC-2257,BATCH-1863,2025-08-03,Pass,0
QC-2258,BATCH-7398,03/14/2026,PASS,0
QC-2259,BATCH-2551,13-02-2025,pass,0
QC-2260,BATCH-71,2026-01-22,PASS,0
QC-2261,BATCH-7996,22-08-2026,PASS,0
QC-2262,BATCH-5045,2024-09-16,pass,0
QC-2263,BATCH-178,02/20/2025,PASS,0
QC-2264,BATCH-421,27-04-2025,PASS,0
QC-2265,BATCH-6036,09/16/2024,Pass,0
QC-2266,BATCH-2106,11/23/2024,PASS,0
QC-2267,BATCH-1677,04-11-2024,PASS,0
QC-2268,BATCH-1297,2024-10-28,Pass,0
QC-2269,BATCH-4406,04/13/2024,Pass,0
QC-2270,BATCH-640,08/11/2024,Pass,0
QC-2271,BATCH-2891,2024-09-09,Pass,0
QC-2272,BATCH-7236,02/12/2024,fail,0
QC-2273,BATCH-799,03/19/2024,fail,0
QC-2274,BATCH-4293,2026-12-18,Pass,0
QC-2275,BATCH-5775,04-01-2026,Pass,0
QC-2276,BATCH-1502,16-06-2024,pass,0
QC-2277,BATCH-865,2024-08-13,Pass,0
QC-2278,BATCH-2480,2024-08-15,Pass,0
QC-2279,BATCH-3715,2024-01-05,Pass,0
QC-2280,BATCH-3452,2024-12-19,pass,0
QC-2281,BATCH-4384,01/07/2025,pass,0
QC-2282,BATCH-3649,03/22/2024,pass,20
QC-2283,BATCH-5508,09/23/2024,pass,0
QC-2284,BATCH-3861,03/10/2026,Pass,0
QC-2285,BATCH-3599,06/07/2024,pass,0
QC-2286,BATCH-5268,17-01-2026,Pass,0
QC-2287,BATCH-3259,03-03-2024,fail,0
QC-2288,BATCH-4474,06/06/2025,pass,0
QC-2289,BATCH-3023,10/12/2026,PASS,0
QC-2290,BATCH-7722,11/28/2024,PASS,0
QC-2291,BATCH-3125,2024-05-23,PASS,0
QC-2292,BATCH-2039,03/21/2024,PASS,0
QC-2293,BATCH-734,11-11-2024,fail,0
QC-2294,BATCH-1582,04-09-2025,PASS,0
QC-2295,BATCH-7958,2024-04-06,pass,0
QC-2296,BATCH-4352,10/23/2024,PASS,1
QC-2297,BATCH-7193,03/26/2024,Pass,0
QC-2298,BATCH-1352,04/21/2026,PASS,0
QC-2299,BATCH-4554,2025-04-13,PASS,0
QC-2300,BATCH-3232,02/14/2024,pass,2
QC-2301,BATCH-591,2024-09-24,Pass,0
QC-2302,BATCH-7331,01/24/2025,Pass,0
QC-2303,BATCH-6227,2026-09-10,pass,0
QC-2304,BATCH-2866,16-09-2024,pass,0
QC-2305,BATCH-6703,07/18/2026,pass,7
QC-2306,BATCH-5340,2025-01-13,Pass,0
QC-2307,BATCH-7828,2025-08-19,Pass,0
QC-2308,BATCH-2116,2025-07-22,Pass,0
QC-2309,BATCH-2885,05/04/2025,pass,0
QC-2310,BATCH-2548,2026-05-11,Pass,0
QC-2311,BATCH-457,2025-06-10,PASS,0
QC-2312,BATCH-425,09/14/2024,pass,0
QC-2313,BATCH-1611,07-02-2026,pass,0
QC-2314,BATCH-4766,2024-07-06,pass,0
QC-2315,BATCH-2178,2026-10-09,Pass,0
QC-2316,BATCH-4361,27-05-2024,PASS,0
QC-2317,BATCH-2741,2026-04-05,PASS,0
QC-2318,BATCH-5833,2025-01-26,pass,0
QC-2319,BATCH-3161,11/21/2024,pass,0
QC-2320,BATCH-3784,2025-11-07,pass,0
QC-2321,BATCH-7603,2024-07-28,PASS,0
QC-2322,BATCH-282,23-11-2026,pass,0
QC-2323,BATCH-210,2025-08-19,PASS,0
QC-2324,BATCH-4137,2024-05-09,pass,0
QC-2325,BATCH-661,2026-09-21,PASS,0
QC-2326,BATCH-3248,10-11-2024,Pass,0
QC-2327,BATCH-7892,05/23/2024,Pass,0
QC-2328,BATCH-6968,20-10-2025,fail,0
QC-2329,BATCH-7706,2024-07-26,pass,0
QC-2330,BATCH-1351,01/12/2024,PASS,0
QC-2331,BATCH-442,2026-03-07,PASS,0
QC-2332,BATCH-5495,10/20/2026,Pass,0
QC-2333,BATCH-2826,2025-05-09,pass,0
QC-2334,BATCH-5453,04/09/2026,Pass,0
QC-2335,BATCH-7963,2024-05-09,pass,0
QC-2336,BATCH-1242,2025-09-19,pass,12
QC-2337,BATCH-897,08/19/2024,PASS,2
QC-2338,BATCH-2527,2024-01-14,PASS,0
QC-2339,BATCH-6137,2025-09-21,PASS,11
QC-2340,BATCH-4906,2025-07-11,Pass,0
QC-2341,BATCH-615,03/27/2025,pass,0
QC-2342,BATCH-7453,2024-08-14,PASS,0
QC-2343,BATCH-5115,03/08/2025,Pass,0
QC-2344,BATCH-5098,12/08/2024,PASS,0
QC-2345,BATCH-2385,2026-02-20,pass,0
QC-2346,BATCH-4924,15-03-2024,PASS,0
QC-2347,BATCH-6909,27-04-2025,PASS,19
QC-2348,BATCH-5564,2026-07-26,Pass,0
QC-2349,BATCH-7516,2024-11-21,PASS,0
QC-2350,BATCH-6766,07-08-2026,PASS,0
QC-2351,BATCH-7504,2025-05-20,pass,0
QC-2352,BATCH-5457,08/20/2026,PASS,14
QC-2353,BATCH-2437,2024-02-01,Pass,0
QC-2354,BATCH-1707,2025-04-24,pass,0
QC-2355,BATCH-1829,10/27/2025,Pass,0
QC-2356,BATCH-1890,03/13/2024,Pass,0
QC-2357,BATCH-1716,23-07-2025,PASS,0
QC-2358,BATCH-1472,22-09-2025,Pass,0
QC-2359,BATCH-3448,2025-09-14,PASS,0
QC-2360,BATCH-6469,09/11/2026,pass,0
QC-2361,BATCH-2409,2026-06-08,Pass,0
QC-2362,BATCH-5219,13-03-2024,PASS,0
QC-2363,BATCH-3454,11/21/2024,pass,0
QC-2364,BATCH-5219,2025-02-20,Pass,0
QC-2365,BATCH-4546,11/15/2025,PASS,0
QC-2366,BATCH-551,24-03-2024,Pass,5
QC-2367,BATCH-1702,04-02-2024,Pass,0
QC-2368,BATCH-5941,12/15/2024,Pass,0
QC-2369,BATCH-6787,2025-09-05,Pass,0
QC-2370,BATCH-3467,2026-07-04,pass,0
QC-2371,BATCH-539,09/22/2026,Pass,0
QC-2372,BATCH-2528,2025-10-12,Pass,0
QC-2373,BATCH-3144,2026-05-25,PASS,0
QC-2374,BATCH-4638,11-04-2024,fail,0
QC-2375,BATCH-1366,2025-01-19,pass,0
QC-2376,BATCH-51,2024-01-22,PASS,0
QC-2377,BATCH-5818,09/06/2026,Pass,0
QC-2378,BATCH-2698,2025-10-03,pass,0
QC-2379,BATCH-1218,2024-10-19,pass,0
QC-2380,BATCH-6885,2025-08-21,Pass,0
QC-2381,BATCH-6179,2026-02-04,pass,0
QC-2382,BATCH-804,2026-11-09,pass,0
QC-2383,BATCH-7013,05-06-2024,Pass,0
QC-2384,BATCH-5141,12/09/2024,fail,0
QC-2385,BATCH-5395,04-04-2025,PASS,0
QC-2386,BATCH-3745,09/08/2025,pass,0
QC-2387,BATCH-644,2026-01-04,PASS,0
QC-2388,BATCH-1028,19-10-2024,pass,0
QC-2389,BATCH-985,12/04/2025,PASS,0
QC-2390,BATCH-6259,2025-01-12,pass,0
QC-2391,BATCH-1843,2025-05-19,pass,0
QC-2392,BATCH-6134,2025-05-05,PASS,0
QC-2393,BATCH-5093,2024-09-27,pass,0
QC-2394,BATCH-2118,2024-07-16,Pass,0
QC-2395,BATCH-2838,2024-02-07,Pass,0
QC-2396,BATCH-970,25-06-2024,Pass,0
QC-2397,BATCH-248,2025-12-17,PASS,0
QC-2398,BATCH-5065,12/11/2026,PASS,0
QC-2399,BATCH-4449,11/22/2024,Pass,0
QC-2400,BATCH-5938,10/06/2026,pass,0
QC-2401,BATCH-3468,15-01-2024,PASS,0
QC-2402,BATCH-3370,06/04/2024,fail,0
QC-2403,BATCH-573,2024-12-20,Pass,0
QC-2404,BATCH-2702,08/25/2025,pass,0
QC-2405,BATCH-608,03/17/2025,PASS,0
QC-2406,BATCH-4888,10/21/2024,Pass,0
QC-2407,BATCH-626,14-10-2025,pass,0
QC-2408,BATCH-3221,06/04/2025,fail,0
QC-2409,BATCH-3223,2024-05-20,PASS,0
QC-2410,BATCH-4523,2024-04-06,Pass,0
QC-2411,BATCH-2126,2026-09-26,Pass,0
QC-2412,BATCH-7526,2026-06-27,Pass,0
QC-2413,BATCH-1332,07-10-2026,Pass,0
QC-2414,BATCH-6189,2025-06-24,fail,0
QC-2415,BATCH-908,28-01-2026,pass,0
QC-2416,BATCH-2790,05-11-2026,Pass,0
QC-2417,BATCH-2658,2024-08-23,Pass,0
QC-2418,BATCH-7795,2025-03-25,PASS,0
QC-2419,BATCH-5529,2025-09-14,PASS,0
QC-2420,BATCH-6027,2026-07-21,pass,0
QC-2421,BATCH-2379,2025-03-08,Pass,0
QC-2422,BATCH-3698,2025-02-26,pass,0
QC-2423,BATCH-3571,06/03/2024,PASS,0
QC-2424,BATCH-5573,2026-02-19,PASS,0
QC-2425,BATCH-2404,10/27/2026,PASS,0
QC-2426,BATCH-3230,05/17/2024,pass,0
QC-2427,BATCH-5484,2025-12-12,Pass,0
QC-2428,BATCH-7261,09/25/2026,Pass,0
QC-2429,BATCH-4689,2026-08-26,PASS,0
QC-2430,BATCH-3524,2025-12-17,PASS,0
QC-2431,BATCH-2407,10/16/2025,fail,0
QC-2432,BATCH-2045,2026-05-16,PASS,0
QC-2433,BATCH-5053,2024-05-21,pass,0
QC-2434,BATCH-6042,10/05/2024,PASS,0
QC-2435,BATCH-3315,2025-07-04,Pass,0
QC-2436,BATCH-5436,2025-01-24,pass,0
QC-2437,BATCH-1633,2026-10-20,Pass,0
QC-2438,BATCH-7611,2025-08-19,PASS,0
QC-2439,BATCH-4577,2024-03-27,Pass,0
QC-2440,BATCH-7717,2025-03-23,Pass,0
QC-2441,BATCH-6052,2024-09-19,PASS,0
QC-2442,BATCH-41,2024-01-27,pass,0
QC-2443,BATCH-7477,11/08/2025,PASS,0
QC-2444,BATCH-6154,2025-12-04,PASS,0
QC-2445,BATCH-5711,2026-07-12,pass,0
QC-2446,BATCH-2124,11/15/2025,Pass,0
QC-2447,BATCH-6584,24-02-2024,PASS,0
QC-2448,BATCH-7287,25-04-2026,Pass,0
QC-2449,BATCH-2307,2025-03-24,PASS,0
QC-2450,BATCH-208,01-03-2026,PASS,0
QC-2451,BATCH-6561,2024-10-21,pass,0
QC-2452,BATCH-5866,2025-07-25,PASS,0
QC-2453,BATCH-4951,25-03-2025,pass,0
QC-2454,BATCH-4968,03/20/2025,pass,0
QC-2455,BATCH-5042,2025-07-25,PASS,0
QC-2456,BATCH-3447,28-03-2024,PASS,0
QC-2457,BATCH-4427,2024-05-12,PASS,20
QC-2458,BATCH-284,11/11/2024,pass,0
QC-2459,BATCH-5707,2024-03-09,PASS,0
QC-2460,BATCH-2553,08/02/2025,fail,0
QC-2461,BATCH-733,21-10-2024,PASS,0
QC-2462,BATCH-6376,05/11/2025,PASS,8
QC-2463,BATCH-7961,10/10/2024,pass,0
QC-2464,BATCH-2330,2026-04-22,Pass,0
QC-2465,BATCH-542,2025-05-02,pass,0
QC-2466,BATCH-4704,2026-10-23,Pass,0
QC-2467,BATCH-4207,04/19/2024,PASS,0
QC-2468,BATCH-5223,2026-12-17,pass,0
QC-2469,BATCH-3104,2026-12-22,pass,0
QC-2470,BATCH-2778,01-02-2025,PASS,0
QC-2471,BATCH-3373,04-10-2025,PASS,0
QC-2472,BATCH-1227,14-12-2026,Pass,0
QC-2473,BATCH-3809,2025-09-09,Pass,0
QC-2474,BATCH-3075,2024-04-21,fail,0
QC-2475,BATCH-6539,2026-10-27,pass,0
QC-2476,BATCH-6954,05/21/2026,PASS,0
QC-2477,BATCH-514,06/13/2025,PASS,0
QC-2478,BATCH-4427,09/21/2026,pass,0
QC-2479,BATCH-4215,2025-06-10,PASS,0
QC-2480,BATCH-1768,08/19/2025,pass,0
QC-2481,BATCH-6940,04/08/2025,pass,0
QC-2482,BATCH-4700,10/21/2024,pass,0
QC-2483,BATCH-1634,07/06/2025,pass,0
QC-2484,BATCH-2675,2026-04-04,PASS,0
QC-2485,BATCH-4767,2026-07-24,pass,0
QC-2486,BATCH-1132,2025-11-14,pass,0
QC-2487,BATCH-1960,2024-03-12,pass,0
QC-2488,BATCH-1217,2026-05-03,PASS,0
QC-2489,BATCH-4449,2024-01-23,Pass,0
QC-2490,BATCH-7294,16-09-2025,PASS,0
QC-2491,BATCH-3071,04/04/2026,pass,0
QC-2492,BATCH-2996,2026-02-28,pass,0
QC-2493,BATCH-3174,2026-12-15,pass,0
QC-2494,BATCH-5810,10/19/2024,pass,0
QC-2495,BATCH-4051,2025-07-04,PASS,0
QC-2496,BATCH-18,2026-03-26,pass,0
QC-2497,BATCH-441,2024-01-02,Pass,0
QC-2498,BATCH-4054,12/22/2025,Pass,12
QC-2499,BATCH-3045,2024-02-05,pass,3
QC-2500,BATCH-3153,2024-09-15,fail,0
QC-2501,BATCH-5569,2025-07-13,pass,0
QC-2502,BATCH-3169,2025-07-22,pass,0
QC-2503,BATCH-224,2024-09-27,Pass,0
QC-2504,BATCH-1332,2025-12-19,fail,0
QC-2505,BATCH-1604,2026-02-28,pass,0
QC-2506,BATCH-3437,2024-11-26,pass,0
QC-2507,BATCH-946,2025-12-06,fail,0
QC-2508,BATCH-7174,2025-01-01,PASS,0
QC-2509,BATCH-7711,02-01-2025,Pass,0
QC-2510,BATCH-3352,2024-03-27,pass,0
QC-2511,BATCH-6638,01/22/2026,Pass,0
QC-2512,BATCH-93,02/09/2026,PASS,0
QC-2513,BATCH-2799,09/22/2024,pass,0
QC-2514,BATCH-3944,2026-01-26,PASS,0
QC-2515,BATCH-6639,03-05-2026,fail,0
QC-2516,BATCH-3037,2026-07-10,PASS,0
QC-2517,BATCH-810,06-02-2025,Pass,0
QC-2518,BATCH-1779,2024-06-22,pass,0
QC-2519,BATCH-3433,2026-01-28,fail,0
QC-2520,BATCH-2878,13-07-2024,pass,0
QC-2521,BATCH-7323,05/02/2025,Pass,0
QC-2522,BATCH-7089,2026-04-28,PASS,0
QC-2523,BATCH-3418,2024-01-28,pass,0
QC-2524,BATCH-3768,2026-08-26,Pass,0
QC-2525,BATCH-1801,2025-12-27,PASS,0
QC-2526,BATCH-1824,14-06-2024,pass,0
QC-2527,BATCH-5494,2024-11-28,Pass,0
QC-2528,BATCH-2855,19-08-2026,pass,0
QC-2529,BATCH-2695,08-12-2025,Pass,0
QC-2530,BATCH-5904,05-11-2026,PASS,5
QC-2531,BATCH-2211,06/23/2026,Pass,0
QC-2532,BATCH-3915,05/24/2025,Pass,0
QC-2533,BATCH-4817,04/13/2026,pass,0
QC-2534,BATCH-3592,26-12-2026,PASS,0
QC-2535,BATCH-6612,25-10-2025,pass,0
QC-2536,BATCH-1652,05/07/2024,Pass,0
QC-2537,BATCH-2045,06/01/2025,PASS,0
QC-2538,BATCH-7702,05/04/2026,PASS,0
QC-2539,BATCH-3224,27-08-2026,PASS,0
QC-2540,BATCH-2889,2026-07-07,PASS,0
QC-2541,BATCH-3584,22-10-2025,PASS,0
QC-2542,BATCH-7162,08/22/2026,pass,0
QC-2543,BATCH-3860,01/07/2026,PASS,0
QC-2544,BATCH-6596,2026-12-14,fail,0
QC-2545,BATCH-2511,2026-06-03,pass,0
QC-2546,BATCH-3899,2025-10-02,PASS,0
QC-2547,BATCH-3099,17-02-2026,Pass,0
QC-2548,BATCH-5361,07/28/2024,pass,0
QC-2549,BATCH-3852,2024-06-24,Pass,0
QC-2550,BATCH-6917,20-11-2026,pass,0
QC-2551,BATCH-5502,2026-06-18,pass,0
QC-2552,BATCH-7067,2026-01-11,Pass,0
QC-2553,BATCH-6636,09-03-2026,Pass,0
QC-2554,BATCH-5724,2024-05-04,Pass,0
QC-2555,BATCH-6190,2024-08-20,Pass,0
QC-2556,BATCH-6150,07/07/2025,Pass,0
QC-2557,BATCH-7954,2026-01-07,pass,0
QC-2558,BATCH-3782,2025-08-06,pass,0
QC-2559,BATCH-6161,2025-06-26,pass,0
QC-2560,BATCH-7226,2024-10-01,pass,0
QC-2561,BATCH-1766,12-02-2026,PASS,0
QC-2562,BATCH-5233,2026-10-14,Pass,0
QC-2563,BATCH-2696,2026-07-01,Pass,0
QC-2564,BATCH-1146,2026-08-12,Pass,0
QC-2565,BATCH-7376,02/18/2025,Pass,0
QC-2566,BATCH-3837,11/05/2026,PASS,0
QC-2567,BATCH-591,02/01/2025,PASS,0
QC-2568,BATCH-6272,13-08-2024,PASS,0
QC-2569,BATCH-7829,08/12/2026,PASS,0
QC-2570,BATCH-4295,2026-12-14,pass,0
QC-2571,BATCH-7808,2025-06-01,Pass,0
QC-2572,BATCH-3944,2026-12-22,PASS,0
QC-2573,BATCH-2283,2026-03-09,PASS,0
QC-2574,BATCH-5603,06/26/2025,PASS,0
QC-2575,BATCH-4545,12/11/2026,pass,0
QC-2576,BATCH-5547,08/02/2026,Pass,0
QC-2577,BATCH-1609,03/18/2025,pass,0
QC-2578,BATCH-3838,10/13/2026,Pass,0
QC-2579,BATCH-133,2026-04-10,PASS,0
QC-2580,BATCH-90,2025-07-11,PASS,0
QC-2581,BATCH-5272,2025-08-20,Pass,0
QC-2582,BATCH-5837,12/05/2026,pass,0
QC-2583,BATCH-851,2024-06-09,Pass,0
QC-2584,BATCH-1616,23-10-2025,pass,0
QC-2585,BATCH-5228,2024-02-03,PASS,0
QC-2586,BATCH-2514,19-06-2025,PASS,0
QC-2587,BATCH-3824,07/14/2025,Pass,0
QC-2588,BATCH-3170,09/16/2025,pass,0
QC-2589,BATCH-5466,2024-06-11,pass,0
QC-2590,BATCH-1831,2026-06-07,Pass,0
QC-2591,BATCH-326,2025-11-20,PASS,0
QC-2592,BATCH-7522,01-02-2025,pass,0
QC-2593,BATCH-24,2026-01-20,PASS,0
QC-2594,BATCH-6587,23-07-2024,Pass,0
QC-2595,BATCH-859,2025-04-17,PASS,0
QC-2596,BATCH-2058,11/21/2024,Pass,0
QC-2597,BATCH-7886,09-12-2025,PASS,0
QC-2598,BATCH-1772,23-02-2026,pass,0
QC-2599,BATCH-6534,2025-01-07,PASS,0
QC-2600,BATCH-6853,2024-07-25,pass,0
QC-2601,BATCH-6263,21-09-2026,pass,0
QC-2602,BATCH-5699,2025-11-01,Pass,0
QC-2603,BATCH-4064,2024-08-18,PASS,0
QC-2604,BATCH-7551,16-05-2026,pass,0
QC-2605,BATCH-1419,2024-06-28,PASS,0
QC-2606,BATCH-7236,05/15/2024,Pass,11
QC-2607,BATCH-5354,2026-11-14,Pass,0
QC-2608,BATCH-4816,2026-03-07,pass,0
QC-2609,BATCH-4540,2026-10-21,pass,0
QC-2610,BATCH-1662,2026-04-28,PASS,0
QC-2611,BATCH-7974,2024-05-07,Pass,0
QC-2612,BATCH-3068,2024-11-12,pass,0
QC-2613,BATCH-1009,03/14/2024,Pass,0
QC-2614,BATCH-5532,2026-05-19,pass,0
QC-2615,BATCH-5188,2025-06-05,fail,0
QC-2616,BATCH-7172,06/23/2026,pass,0
QC-2617,BATCH-1696,2025-01-21,fail,0
QC-2618,BATCH-7151,2025-10-19,pass,0
QC-2619,BATCH-2482,2025-04-05,PASS,0
QC-2620,BATCH-4365,10-04-2026,Pass,0
QC-2621,BATCH-4727,2025-01-22,Pass,0
QC-2622,BATCH-1481,2025-12-13,PASS,0
QC-2623,BATCH-4176,2025-08-11,Pass,0
QC-2624,BATCH-5536,03/15/2026,PASS,0
QC-2625,BATCH-4845,27-05-2026,pass,0
QC-2626,BATCH-3827,08/16/2025,Pass,0
QC-2627,BATCH-1431,2024-12-21,PASS,0
QC-2628,BATCH-6874,2026-11-19,PASS,0
QC-2629,BATCH-5993,17-03-2024,Pass,0
QC-2630,BATCH-364,10/25/2026,Pass,0
QC-2631,BATCH-3299,20-05-2026,Pass,0
QC-2632,BATCH-5821,28-02-2025,PASS,0
QC-2633,BATCH-2256,09/26/2024,PASS,0
QC-2634,BATCH-6233,2024-01-26,pass,0
QC-2635,BATCH-6575,2025-04-27,pass,11
QC-2636,BATCH-6668,24-04-2024,pass,0
QC-2637,BATCH-52,2026-12-16,Pass,0
QC-2638,BATCH-2244,2025-03-04,PASS,0
QC-2639,BATCH-5938,07/12/2026,Pass,0
QC-2640,BATCH-1248,01/24/2026,PASS,0
QC-2641,BATCH-1634,2025-12-08,Pass,0
QC-2642,BATCH-3902,09/14/2026,Pass,0
