invoice_id,customer_id,quotation_id,invoice_date,due_date,amount,status
MI-1155,MC-1075,Q-661,08-09-2026,2025-09-27,1881262,paid
MI-1156,MC-1209,Q-695,03/05/2026,2027-10-22,"1 963 788,00",overdue
MI-1157,MC-1144,Q-682,08/22/2026,2024-10-07,395293,pending
MI-1158,MC-119,Q-1143,10/11/2026,07/26/2024,"$299,718.00",overdue
MI-1159,MC-777,Q-250,01/01/2024,09-12-2024,326 636,overdue
MI-1160,MC-400,Q-882,2026-05-15,07/19/2024,"$296,570.00",overdue
MI-1161,MC-840,Q-1291,2026-03-13,21-01-2025,973079,paid
MI-1162,MC-1072,Q-183,2024-11-18,03/16/2025,"$1,693,690.00",PAID
MI-1163,MC-367,Q-86,2024-10-24,2027-11-15,654356,overdue
MI-1164,MC-1168,Q-1301,11/11/2025,09/06/2024,"$681,967.00",OVERDUE
MI-1165,MC-990,Q-1145,2026-09-28,2027-05-05,605866,overdue
MI-1166,MC-901,Q-27,05-10-2024,2024-03-11,220818,OVERDUE
MI-1167,MC-611,Q-310,2026-05-11,2027-11-23,"$35,379.00",overdue
MI-1168,MC-39,Q-1112,2025-10-10,2025-08-04,1 638 972,PAID
MI-1169,MC-146,Q-1287,2024-10-28,07/10/2024,795411,overdue
MI-1170,MC-373,Q-944,2024-08-09,2025-10-17,47555,overdue
MI-1171,MC-764,Q-123,03/14/2026,2025-02-24,"53 095,00",paid
MI-1172,MC-1235,Q-851,05/24/2026,2025-02-24,1672754,OVERDUE
MI-1173,MC-747,Q-1227,14-05-2024,24-01-2025,1401690,OVERDUE
MI-1174,MC-957,Q-112,08/23/2024,2027-12-16,193844,overdue
MI-1175,MC-650,Q-1324,12/19/2026,2026-08-24,1 365 100,PAID
MI-1176,MC-1004,Q-1399,2026-03-26,2027-06-06,124560,overdue
MI-1177,MC-307,Q-840,2026-08-16,2024-08-09,"$369,008.00",OVERDUE
MI-1178,MC-999,Q-776,05/17/2024,2027-12-24,"$1,020,738.00",overdue
MI-1179,MC-463,Q-92,2025-08-11,2026-10-23,1337657,overdue
MI-1180,MC-1311,Q-1265,2024-09-19,2024-05-04,"$1,144,326.00",PAID
MI-1181,MC-918,Q-1072,2025-09-11,09/07/2026,1382712,PAID
MI-1182,MC-2,Q-946,06/02/2026,02-07-2026,1459645,PAID
MI-1183,MC-917,Q-1229,23-09-2024,2026-08-23,"$647,804.00",PAID
MI-1184,MC-678,Q-541,2026-06-15,16-09-2024,"$177,773.00",pending
MI-1185,MC-434,Q-413,2024-08-01,2027-01-17,1606147,overdue
MI-1186,MC-570,Q-1163,02/12/2026,08-02-2024,1085645,paid
MI-1187,MC-456,Q-768,2026-04-18,2027-07-07,"1 795 157,00",overdue
MI-1188,MC-476,Q-1473,05/24/2026,2026-01-01,1128182,OVERDUE
MI-1189,MC-1273,Q-1206,12/20/2026,2027-01-25,"1 576 079,00",overdue
MI-1190,MC-669,Q-1161,2025-06-21,26-06-2024,462 360,pending
MI-1191,MC-850,Q-648,2025-08-04,23-04-2026,"395 747,00",pending
MI-1192,MC-519,Q-610,2024-03-03,14-07-2025,1909389,paid
MI-1193,MC-1389,Q-726,11-06-2025,2024-04-19,593615,paid
MI-1194,MC-468,Q-1414,08/04/2025,2024-10-24,1677593,pending
MI-1195,MC-988,Q-961,2026-02-01,01/26/2026,"$890,165.00",overdue
MI-1196,MC-1120,Q-938,2026-11-21,2027-02-18,175027,overdue
MI-1197,MC-1006,Q-771,02/17/2026,2026-01-24,1241615,PAID
MI-1198,MC-1221,Q-1094,2025-07-11,2027-08-08,423 263,overdue
MI-1199,MC-386,Q-1223,2025-10-28,2026-07-07,"$155,853.00",paid
MI-1200,MC-1077,Q-378,2024-11-04,2027-02-26,1516408,overdue
MI-1201,MC-315,Q-280,2025-05-06,2025-04-14,353 648,OVERDUE
MI-1202,MC-1156,Q-1442,2026-11-18,2025-02-05,"$630,208.00",PAID
MI-1203,MC-25,Q-734,2024-08-10,2026-04-26,711113,overdue
MI-1204,MC-735,Q-674,10/16/2024,05/26/2024,526569,OVERDUE
MI-1205,MC-446,Q-1046,2025-01-11,06/28/2026,"$249,630.00",paid
MI-1206,MC-542,Q-382,08/03/2025,2024-07-24,483495,PAID
MI-1207,MC-539,Q-562,04/18/2026,2027-03-19,173259,overdue
MI-1208,MC-624,Q-329,2024-09-28,08/17/2026,"$1,617,020.00",overdue
MI-1209,MC-1360,Q-258,07/16/2026,2027-09-09,146540,overdue
MI-1210,MC-874,Q-704,2026-01-25,10-01-2025,163765,PAID
MI-1211,MC-995,Q-755,09/01/2026,2027-03-27,"$1,720,157.00",overdue
MI-1212,MC-1036,Q-828,2024-09-20,04/16/2026,1077753,overdue
MI-1213,MC-546,Q-746,09/16/2024,21-02-2024,"$666,074.00",overdue
MI-1214,MC-774,Q-119,03/26/2025,2024-01-23,996270,overdue
MI-1215,MC-749,Q-1232,2025-04-22,2024-08-26,"877 097,00",PAID
MI-1216,MC-666,Q-645,05/14/2025,08/04/2025,1645442,overdue
MI-1217,MC-796,Q-1209,03-08-2024,09/20/2026,759 085,overdue
MI-1218,MC-807,Q-1179,2024-08-12,2027-04-20,1 409 058,overdue
MI-1219,MC-1224,Q-637,2026-06-22,02/01/2026,811208,OVERDUE
MI-1220,MC-505,Q-851,2024-06-08,2027-10-10,"$694,728.00",overdue
MI-1221,MC-578,Q-857,2025-08-20,2026-06-10,985644,OVERDUE
MI-1222,MC-1355,Q-1066,02/03/2026,2027-04-28,1083952,overdue
MI-1223,MC-387,Q-1046,09/25/2024,11/22/2026,1422030,pending
MI-1224,MC-844,Q-1034,2026-07-09,24-01-2026,1842644,overdue
MI-1225,MC-308,Q-1377,2026-12-17,2025-11-09,"$734,143.00",paid
MI-1226,MC-961,Q-608,08/16/2026,2024-01-26,240 564,OVERDUE
MI-1227,MC-1194,Q-508,2025-08-21,06/23/2024,153778,paid
MI-1228,MC-900,Q-489,12-07-2024,2026-02-23,1373673,PAID
MI-1229,MC-114,Q-50,2024-01-19,2027-05-21,1406349,overdue
MI-1230,MC-449,Q-515,2025-02-01,2026-02-24,1424669,paid
MI-1231,MC-641,Q-877,11/26/2024,2027-11-11,"$1,167,404.00",overdue
MI-1232,MC-883,Q-830,2026-12-15,03-07-2026,"$1,421,266.00",overdue
MI-1233,MC-973,Q-818,07-10-2024,2027-05-01,"$1,420,072.00",overdue
MI-1234,MC-995,Q-163,2024-07-26,2024-01-28,1 384 671,overdue
MI-1235,MC-894,Q-1391,05/16/2026,2024-06-11,616023,OVERDUE
MI-1236,MC-740,Q-683,2026-04-26,2026-06-08,175961,OVERDUE
MI-1237,MC-531,Q-138,05/10/2026,2024-01-10,533129,overdue
MI-1238,MC-5,Q-691,2026-12-10,2024-08-25,833795,OVERDUE
MI-1239,MC-376,Q-546,10/18/2025,2024-06-15,523978,pending
MI-1240,MC-429,Q-515,2025-08-21,2027-06-22,1317273,overdue
MI-1241,MC-386,Q-957,24-10-2024,03-07-2025,187292,paid
MI-1242,MC-939,Q-778,2024-09-16,2027-12-12,1406364,overdue
MI-1243,MC-1156,Q-1040,2025-12-05,11/23/2026,"1 654 671,00",paid
MI-1244,MC-1073,Q-1481,2024-07-18,2027-06-02,660492,overdue
MI-1245,MC-944,Q-1358,05/18/2026,2025-07-12,"$890,441.00",overdue
MI-1246,MC-1281,Q-504,08/02/2025,02/14/2024,1 539 706,PAID
MI-1247,MC-1250,Q-304,2025-03-13,2025-06-28,1276091,PAID
MI-1248,MC-500,Q-948,2025-04-15,12/24/2024,410236,PAID
MI-1249,MC-1041,Q-711,2025-12-21,05/17/2024,1858124,pending
MI-1250,MC-770,Q-686,2025-10-02,2026-06-12,42215,PAID
MI-1251,MC-1243,Q-953,2025-03-09,2027-07-23,"665 950,00",overdue
MI-1252,MC-971,Q-50,2024-07-15,18-08-2026,310747,OVERDUE
MI-1253,MC-1351,Q-1454,2025-07-23,2027-01-13,"$1,482,538.00",overdue
MI-1254,MC-650,Q-205,08/11/2024,01/24/2024,380747,OVERDUE
MI-1255,MC-968,Q-89,2025-04-09,2027-07-03,1086756,overdue
MI-1256,MC-1341,Q-402,02/03/2024,04-09-2024,755612,paid
MI-1257,MC-1120,Q-426,2024-04-25,11/26/2026,869274,paid
MI-1258,MC-1272,Q-999,22-05-2026,2025-03-19,265882,paid
MI-1259,MC-1323,Q-328,2026-03-22,09-10-2025,1988532,overdue
MI-1260,MC-1154,Q-145,03/02/2026,2025-08-01,466768,pending
MI-1261,MC-1364,Q-24,02/10/2026,2025-09-28,"824 072,00",paid
MI-1262,MC-566,Q-1174,02/23/2026,2027-08-24,"$856,590.00",overdue
MI-1263,MC-1024,Q-1290,23-08-2024,16-11-2025,267350,PAID
MI-1264,MC-325,Q-421,07/13/2026,2027-02-14,"$825,721.00",overdue
MI-1265,MC-698,Q-329,06/22/2024,2024-04-17,1213684,PAID
MI-1266,MC-499,Q-368,2025-11-15,2027-08-04,"$1,496,705.00",overdue
MI-1267,MC-566,Q-1255,2025-07-10,13-05-2024,"$33,169.00",paid
MI-1268,MC-1258,Q-317,2025-02-04,2024-06-04,"$394,962.00",pending
MI-1269,MC-1135,Q-1230,2025-03-09,2025-09-05,1290323,PAID
MI-1270,MC-1070,Q-1444,2024-08-04,2025-07-02,1077158,paid
MI-1271,MC-290,Q-368,2024-07-23,2024-05-20,1 782 966,OVERDUE
MI-1272,MC-1110,Q-1106,2024-04-25,04/08/2025,937656,OVERDUE
MI-1273,MC-953,Q-1207,2024-10-08,2027-09-25,1886403,overdue
MI-1274,MC-923,Q-438,13-06-2026,2024-06-18,"532 954,00",PAID
MI-1275,MC-348,Q-580,05/17/2024,2027-03-15,338 557,overdue
MI-1276,MC-933,Q-1198,14-09-2026,27-07-2025,"$16,428.00",PAID
MI-1277,MC-751,Q-350,09/02/2026,2027-09-05,"1 133 484,00",overdue
MI-1278,MC-824,Q-1337,2025-06-28,02/24/2025,427 069,PAID
MI-1279,MC-150,Q-611,2024-04-26,2024-11-18,"$358,087.00",paid
MI-1280,MC-782,Q-1485,2025-06-14,09-07-2025,1178060,pending
MI-1281,MC-1252,Q-1031,2024-11-27,06-01-2026,101140,PAID
MI-1282,MC-337,Q-746,04/27/2025,12/23/2024,1164881,PAID
MI-1283,MC-769,Q-1441,2025-02-14,18-09-2024,"$1,889,404.00",overdue
MI-1284,MC-1010,Q-779,01/20/2026,2027-10-26,13669,overdue
MI-1285,MC-863,Q-912,2025-03-20,10/11/2026,581506,PAID
MI-1286,MC-8,Q-1411,01-02-2026,2027-04-16,508416,overdue
MI-1287,MC-1388,Q-1205,02-07-2026,07-12-2025,651769,OVERDUE
MI-1288,MC-1362,Q-775,2024-11-01,2027-10-06,"$596,455.00",overdue
MI-1289,MC-1249,Q-369,20-12-2026,05/14/2025,"$1,293,493.00",overdue
MI-1290,MC-1262,Q-1472,2024-01-19,12/05/2026,32774,OVERDUE
MI-1291,MC-681,Q-470,01/12/2024,2025-11-08,429 692,paid
MI-1292,MC-876,Q-962,2026-11-21,2026-03-03,"1 179 824,00",pending
MI-1293,MC-1334,Q-1290,2024-05-21,11-01-2026,"$506,493.00",pending
MI-1294,MC-40,Q-976,2024-11-25,19-02-2024,1461630,overdue
MI-1295,MC-666,Q-59,2025-04-09,2027-11-27,"1 367 969,00",overdue
MI-1296,MC-724,Q-189,2025-12-02,2026-10-20,"$139,104.00",paid
MI-1297,MC-879,Q-1212,06/08/2024,2027-05-17,188090,overdue
MI-1298,MC-115,Q-760,2024-05-09,05/18/2026,"$437,620.00",OVERDUE
MI-1299,MC-1351,Q-464,08/23/2026,2027-11-07,"678 407,00",overdue
MI-1300,MC-823,Q-1439,2026-10-20,28-11-2026,1647192,OVERDUE
MI-1301,MC-335,Q-1265,2025-06-17,2024-08-07,818704,paid
MI-1302,MC-689,Q-933,2026-09-08,2026-08-01,1114492,OVERDUE
MI-1303,MC-749,Q-1313,18-05-2024,08/18/2025,574661,paid
MI-1304,MC-1258,Q-1365,02-07-2024,2025-07-24,1151516,PAID
MI-1305,MC-789,Q-1357,08-02-2026,04/02/2026,151 764,OVERDUE
MI-1306,MC-620,Q-1219,2026-08-17,2027-12-28,1978548,overdue
MI-1307,MC-292,Q-455,2024-03-25,24-04-2026,"$901,782.00",overdue
MI-1308,MC-587,Q-308,06-01-2025,2027-06-18,1673852,overdue
MI-1309,MC-769,Q-1308,2026-08-04,2026-06-08,1723008,paid
MI-1310,MC-1393,Q-952,07/22/2025,2027-12-08,869 762,overdue
MI-1311,MC-1260,Q-757,2024-02-24,2025-08-21,"352 119,00",overdue
MI-1312,MC-693,Q-534,2026-12-25,2025-05-18,136 791,OVERDUE
MI-1313,MC-842,Q-874,2024-08-19,13-06-2025,"$1,140,526.00",PAID
MI-1314,MC-1142,Q-336,10-12-2024,2024-02-11,"$170,443.00",OVERDUE
MI-1315,MC-672,Q-913,2026-01-03,2026-10-22,266276,overdue
MI-1316,MC-1252,Q-448,04-02-2024,11/05/2025,"$1,591,649.00",overdue
MI-1317,MC-557,Q-710,09/05/2026,2027-01-01,"$859,248.00",overdue
MI-1318,MC-1328,Q-1476,10/05/2024,04-07-2024,1651612,OVERDUE
MI-1319,MC-1156,Q-702,2026-02-27,2027-07-19,1304408,overdue
MI-1320,MC-1016,Q-584,2024-05-28,2025-02-02,607 447,PAID
MI-1321,MC-785,Q-1353,2024-08-28,2027-01-09,1991715,overdue
MI-1322,MC-1101,Q-212,05/26/2024,2025-04-01,"188 484,00",OVERDUE
MI-1323,MC-561,Q-1049,01/01/2024,07/13/2024,1819098,overdue
MI-1324,MC-291,Q-1333,16-08-2026,2024-12-20,1 806 501,paid
MI-1325,MC-701,Q-1167,08/05/2024,03/21/2024,889297,pending
MI-1326,MC-1237,Q-213,01/28/2025,05/28/2026,1169082,OVERDUE
MI-1327,MC-934,Q-204,06/15/2026,2024-10-27,1771024,pending
MI-1328,MC-728,Q-1138,10-02-2026,2027-02-02,1300694,overdue
MI-1329,MC-1098,Q-1320,09-06-2026,07/07/2026,1 065 792,pending
MI-1330,MC-489,Q-1500,02/03/2024,2027-08-20,1964223,overdue
MI-1331,MC-1353,Q-610,2024-02-01,2025-07-11,1917654,paid
MI-1332,MC-638,Q-740,2026-10-12,2027-02-10,1549230,overdue
MI-1333,MC-998,Q-540,2026-12-04,2024-03-01,894218,OVERDUE
MI-1334,MC-967,Q-1137,01-06-2025,08/23/2025,"1 267 683,00",pending
MI-1335,MC-992,Q-165,04-04-2026,2024-04-25,"64 630,00",paid
MI-1336,MC-622,Q-928,2025-08-26,12/11/2026,1965930,PAID
MI-1337,MC-637,Q-913,2024-07-01,2025-12-19,650017,overdue
MI-1338,MC-607,Q-125,2024-09-14,2026-05-11,"$1,157,297.00",OVERDUE
MI-1339,MC-555,Q-588,12/16/2026,2027-03-03,621 314,overdue
MI-1340,MC-1311,Q-1240,12/24/2025,04/13/2024,"1 518 936,00",pending
MI-1341,MC-597,Q-2,17-03-2024,2027-09-21,840193,overdue
MI-1342,MC-745,Q-1077,2025-06-14,2025-04-21,14 162,PAID
MI-1343,MC-1394,Q-1383,2025-09-09,2027-03-11,1157653,overdue
MI-1344,MC-408,Q-1454,09/10/2025,07/10/2024,1631640,OVERDUE
MI-1345,MC-1259,Q-736,2026-09-10,01-05-2024,273087,pending
MI-1346,MC-1348,Q-1166,2024-06-08,05/03/2026,1475912,PAID
MI-1347,MC-1044,Q-97,28-05-2025,2024-05-21,"$611,840.00",overdue
MI-1348,MC-925,Q-182,2025-04-21,2025-01-18,1609530,overdue
MI-1349,MC-355,Q-1021,16-12-2025,2026-11-10,1 243 151,pending
MI-1350,MC-799,Q-12,2026-11-03,2027-04-04,"$325,502.00",overdue
MI-1351,MC-554,Q-722,03/08/2025,2026-09-20,"$1,921,127.00",paid
MI-1352,MC-585,Q-879,05/18/2025,2027-10-22,1 102 730,overdue
MI-1353,MC-452,Q-309,04/09/2025,21-05-2026,1915537,OVERDUE
MI-1354,MC-744,Q-253,08/28/2024,2027-04-12,1692832,overdue
MI-1355,MC-789,Q-1355,2024-04-09,2024-09-15,"$1,053,279.00",paid
MI-1356,MC-1082,Q-851,09/10/2025,20-09-2026,1480506,paid
MI-1357,MC-991,Q-1253,2026-09-15,09/25/2025,1081268,pending
MI-1358,MC-695,Q-140,2026-07-03,10-03-2026,"$458,771.00",pending
MI-1359,MC-721,Q-558,2025-12-21,2024-02-08,513078,PAID
MI-1360,MC-1178,Q-279,2025-05-23,09/04/2025,59429,PAID
MI-1361,MC-870,Q-1297,08/07/2026,2027-05-05,1292946,overdue
MI-1362,MC-1278,Q-186,06/02/2026,23-06-2024,"$679,847.00",PAID
MI-1363,MC-1013,Q-60,2024-05-12,2027-11-23,"$130,843.00",overdue
MI-1364,MC-962,Q-1302,2024-01-02,19-06-2025,1 984 916,overdue
MI-1365,MC-500,Q-11,02/24/2024,2027-05-13,1538595,overdue
MI-1366,MC-725,Q-342,10/16/2026,2025-07-23,1124139,paid
MI-1367,MC-571,Q-728,03/14/2025,11/25/2026,1292415,overdue
MI-1368,MC-1069,Q-364,08/07/2025,09-11-2025,"$1,558,556.00",paid
MI-1369,MC-373,Q-12,2026-02-26,2025-02-02,509 914,PAID
MI-1370,MC-767,Q-773,05/23/2024,2024-05-24,1 238 427,overdue
MI-1371,MC-762,Q-107,2024-11-27,11/28/2025,"$1,182,334.00",overdue
MI-1372,MC-440,Q-351,2025-11-11,2027-06-06,203910,overdue
MI-1373,MC-125,Q-1026,2026-01-12,2025-10-26,872 962,OVERDUE
MI-1374,MC-426,Q-145,20-08-2024,2027-12-24,955581,overdue
MI-1375,MC-1287,Q-161,08/18/2024,2025-12-06,"$1,157,005.00",OVERDUE
MI-1376,MC-396,Q-905,10/28/2025,2027-06-14,"47 810,00",overdue
MI-1377,MC-449,Q-204,2026-12-20,27-09-2024,"$290,637.00",pending
MI-1378,MC-1005,Q-985,2024-11-10,19-02-2025,1367867,paid
MI-1379,MC-1355,Q-1378,05/07/2026,10/09/2025,951699,paid
MI-1380,MC-862,Q-1068,2025-07-07,2026-03-17,924440,PAID
MI-1381,MC-729,Q-753,13-02-2024,05/22/2025,"1 334 850,00",PAID
MI-1382,MC-353,Q-1087,2025-11-23,07/28/2024,902980,PAID
MI-1383,MC-974,Q-4,2025-09-08,2027-07-07,770935,overdue
MI-1384,MC-135,Q-872,2025-11-27,10/14/2025,1313112,paid
MI-1385,MC-438,Q-1094,12/22/2026,2027-01-25,593274,overdue
MI-1386,MC-1001,Q-1157,2025-04-01,10/21/2026,"778 145,00",pending
MI-1387,MC-1043,Q-261,05/25/2026,2027-07-15,344675,overdue
MI-1388,MC-630,Q-168,2025-11-28,18-04-2026,"$938,694.00",overdue
MI-1389,MC-819,Q-313,08/07/2025,2025-02-13,674 908,PAID
MI-1390,MC-728,Q-54,01/24/2026,2026-06-15,475495,OVERDUE
MI-1391,MC-1389,Q-659,04/13/2024,18-10-2026,1913661,pending
MI-1392,MC-496,Q-1494,2024-04-11,2026-10-20,1613479,pending
MI-1393,MC-743,Q-1330,11-07-2024,20-05-2025,"$1,611,660.00",OVERDUE
MI-1394,MC-876,Q-375,08/20/2026,2027-08-08,1186144,overdue
MI-1395,MC-816,Q-1443,2024-12-16,2025-12-19,"$205,278.00",PAID
MI-1396,MC-935,Q-1013,2026-04-24,2027-02-26,1199325,overdue
MI-1397,MC-684,Q-718,04/27/2024,2026-03-17,823773,pending
MI-1398,MC-1016,Q-292,05/15/2025,2027-08-16,282592,overdue
MI-1399,MC-1395,Q-881,02/13/2024,11/12/2024,926003,overdue
MI-1400,MC-1310,Q-59,2025-02-13,12-08-2024,1557107,overdue
MI-1401,MC-487,Q-306,21-07-2025,2024-09-08,"$541,445.00",overdue
MI-1402,MC-528,Q-891,08/19/2024,03/03/2025,1664262,paid
MI-1403,MC-452,Q-1350,2024-12-25,12/08/2026,1418454,pending
MI-1404,MC-1084,Q-1198,03/14/2025,2024-08-02,1515072,pending
MI-1405,MC-491,Q-481,03/22/2026,2027-09-09,"$1,134,483.00",overdue
MI-1406,MC-882,Q-392,02/04/2026,02/21/2024,1350631,paid
MI-1407,MC-571,Q-1245,12-10-2024,2027-03-27,"$1,140,426.00",overdue
MI-1408,MC-1264,Q-597,09/05/2025,2024-04-16,1 823 720,paid
MI-1409,MC-484,Q-1258,04-03-2026,2027-09-17,525745,overdue
MI-1410,MC-1005,Q-1486,03/10/2025,25-02-2025,1495640,OVERDUE
MI-1411,MC-1322,Q-329,2026-06-26,09-02-2024,979194,pending
MI-1412,MC-1066,Q-507,10/25/2026,2025-07-23,646401,pending
MI-1413,MC-786,Q-99,04/15/2024,03/17/2026,1011338,pending
MI-1414,MC-338,Q-696,19-02-2024,2025-01-14,1770683,OVERDUE
MI-1415,MC-1191,Q-436,2024-03-25,2025-12-13,1435699,paid
MI-1416,MC-1380,Q-1097,19-12-2024,2027-10-10,914203,overdue
MI-1417,MC-293,Q-189,2024-11-25,09-06-2026,903351,paid
MI-1418,MC-699,Q-1107,2024-03-21,2027-04-28,1 154 663,overdue
MI-1419,MC-651,Q-80,18-12-2024,2026-03-28,17033,PAID
MI-1420,MC-1314,Q-948,2024-12-27,2027-10-18,1906195,overdue
MI-1421,MC-1338,Q-1172,2024-06-20,12/09/2024,"1 958 457,00",PAID
MI-1422,MC-629,Q-59,08/18/2024,2025-02-21,681012,pending
MI-1423,MC-474,Q-257,12/06/2024,2025-08-27,"$654,180.00",paid
MI-1424,MC-299,Q-1410,11-07-2026,08/09/2024,1448782,PAID
MI-1425,MC-499,Q-568,04/14/2024,08/01/2024,1438881,PAID
MI-1426,MC-370,Q-1234,2025-09-02,24-01-2026,1965050,pending
MI-1427,MC-644,Q-627,2025-05-10,2027-11-11,517419,overdue
MI-1428,MC-824,Q-905,01-12-2026,11/03/2026,"$1,520,925.00",paid
MI-1429,MC-577,Q-984,03/26/2025,2027-05-01,"$237,408.00",overdue
MI-1430,MC-343,Q-643,02/15/2025,26-06-2025,1068139,OVERDUE
MI-1431,MC-1159,Q-270,2024-08-11,2027-11-19,1788247,overdue
MI-1432,MC-833,Q-877,2026-12-18,10/06/2024,"$249,151.00",PAID
MI-1433,MC-856,Q-398,04/27/2024,2024-11-04,1819997,paid
MI-1434,MC-430,Q-1403,2024-05-24,2025-08-15,186343,pending
MI-1435,MC-1280,Q-1383,2024-01-13,2026-10-13,"807 709,00",OVERDUE
MI-1436,MC-445,Q-106,01/03/2026,2025-03-06,231 676,overdue
MI-1437,MC-811,Q-1279,11-06-2024,03-03-2025,1778589,PAID
MI-1438,MC-293,Q-621,12/08/2026,2027-12-12,50618,overdue
MI-1439,MC-714,Q-482,17-01-2024,15-03-2025,"125 284,00",OVERDUE
MI-1440,MC-135,Q-852,02/04/2025,2027-06-02,546024,overdue
MI-1441,MC-833,Q-995,04/21/2026,07-10-2024,1329993,pending
MI-1442,MC-571,Q-162,07/20/2024,2027-12-20,29058,overdue
MI-1443,MC-586,Q-280,2025-08-10,01/22/2025,437765,PAID
MI-1444,MC-375,Q-66,13-02-2024,05/24/2026,430091,OVERDUE
MI-1445,MC-611,Q-350,2025-08-27,07/20/2024,1387600,OVERDUE
MI-1446,MC-1053,Q-1427,2025-04-02,25-07-2026,"$1,592,528.00",overdue
MI-1447,MC-25,Q-744,2025-05-13,08/08/2025,"$1,530,272.00",PAID
MI-1448,MC-901,Q-810,2024-01-09,03/02/2025,1346142,pending
MI-1449,MC-149,Q-483,09/13/2026,2027-01-13,"$154,182.00",overdue
MI-1450,MC-830,Q-50,04/26/2025,11-07-2024,"$906,329.00",paid
MI-1451,MC-1133,Q-1271,20-04-2025,2027-07-03,1966865,overdue
MI-1452,MC-1266,Q-545,11/01/2024,05-11-2025,1663555,OVERDUE
MI-1453,MC-834,Q-536,03-04-2026,2027-01-21,"$83,577.00",overdue
MI-1454,MC-324,Q-919,2026-12-13,2026-09-21,"$265,233.00",pending
MI-1455,MC-708,Q-36,2026-11-14,09-04-2026,1684849,PAID
MI-1456,MC-1176,Q-715,2026-07-10,12/04/2024,559325,paid
MI-1457,MC-788,Q-188,08/24/2026,06/14/2025,451732,overdue
MI-1458,MC-304,Q-298,2026-09-05,2026-11-12,"$146,742.00",PAID
MI-1459,MC-1271,Q-1447,02/08/2025,2025-10-06,"$1,240,792.00",PAID
MI-1460,MC-689,Q-656,19-08-2026,2027-02-14,347157,overdue
MI-1461,MC-1322,Q-268,2025-09-22,02/07/2025,79 680,paid
MI-1462,MC-1270,Q-1255,07/25/2024,2027-08-04,"$229,546.00",overdue
MI-1463,MC-825,Q-724,2025-02-05,2025-02-21,828 513,OVERDUE
MI-1464,MC-701,Q-1155,2025-03-22,2027-02-22,"$940,336.00",overdue
MI-1465,MC-571,Q-723,12/21/2026,2025-04-02,785397,pending
MI-1466,MC-958,Q-285,14-03-2026,2026-04-15,"$1,815,385.00",paid
MI-1467,MC-1287,Q-1200,2024-06-14,2026-06-25,1970929,OVERDUE
MI-1468,MC-865,Q-247,15-02-2024,2024-08-26,1788695,overdue
MI-1469,MC-23,Q-522,01/16/2026,2024-09-01,492432,OVERDUE
MI-1470,MC-1387,Q-84,2025-05-15,01/23/2025,"$981,153.00",PAID
MI-1471,MC-425,Q-947,2024-10-09,2027-03-15,"$1,291,650.00",overdue
MI-1472,MC-547,Q-938,01-06-2025,01-05-2024,631 057,pending
MI-1473,MC-488,Q-5,22-06-2026,2027-09-05,742078,overdue
MI-1474,MC-955,Q-1120,14-11-2024,10-09-2024,1713074,pending
MI-1475,MC-517,Q-602,03/07/2026,2027-03-23,384463,overdue
MI-1476,MC-1016,Q-896,2024-10-10,2026-10-06,1483507,OVERDUE
MI-1477,MC-837,Q-523,2026-07-18,2024-11-27,"$239,274.00",PAID
MI-1478,MC-11,Q-698,2025-12-13,2026-03-19,"$1,528,831.00",paid
MI-1479,MC-1310,Q-689,17-12-2024,22-02-2026,1858284,paid
MI-1480,MC-590,Q-632,04/17/2026,28-11-2024,525786,PAID
MI-1481,MC-530,Q-70,10/13/2026,19-09-2026,1746826,OVERDUE
MI-1482,MC-737,Q-831,10/02/2024,2027-04-16,324 442,overdue
MI-1483,MC-1312,Q-1214,2026-07-13,01/19/2024,"$1,209,338.00",pending
MI-1484,MC-652,Q-385,06/02/2024,2027-10-06,"1 761 428,00",overdue
MI-1485,MC-1040,Q-81,2025-07-13,23-12-2024,1336124,paid
MI-1486,MC-787,Q-1288,2025-02-19,2027-04-24,"1 962 181,00",overdue
MI-1487,MC-575,Q-212,2025-04-19,01/28/2025,"$1,784,453.00",overdue
MI-1488,MC-1034,Q-109,02/28/2026,2025-01-12,1733250,pending
MI-1489,MC-366,Q-1002,2024-07-22,27-05-2026,"1 170 658,00",OVERDUE
MI-1490,MC-1033,Q-1304,01/06/2026,13-03-2026,"663 334,00",paid
MI-1491,MC-379,Q-273,01/27/2025,2024-11-17,"$578,193.00",overdue
MI-1492,MC-18,Q-819,09/28/2026,12/28/2026,"829 802,00",OVERDUE
MI-1493,MC-681,Q-1467,2025-08-02,2027-05-17,614979,overdue
MI-1494,MC-847,Q-465,2025-08-14,25-11-2025,1106440,overdue
MI-1495,MC-1374,Q-1291,2024-10-07,2027-11-07,"$140,118.00",overdue
MI-1496,MC-143,Q-1048,20-11-2024,20-11-2024,954959,OVERDUE
MI-1497,MC-1144,Q-312,25-01-2026,2027-05-25,"$1,143,922.00",overdue
MI-1498,MC-618,Q-219,07/09/2024,2024-04-19,791781,overdue
MI-1499,MC-582,Q-855,12/13/2026,11-08-2025,70565,pending
MI-1500,MC-1070,Q-926,06/23/2026,2024-08-11,"$181,182.00",paid
MI-1501,MC-463,Q-1446,2026-07-14,20-08-2026,217 057,PAID
