order_id,product_id,work_center_id,planned_qty,status,due_date
MO-1629,M-1113,WC-10,4954,released,08/05/2024
MO-1630,M-1291,WC-10,1990,released,07/11/2026
MO-1631,M-1126,WC-15,2330,open,11-01-2024
MO-1632,M-1245,WC-7,33,RELEASED,06/27/2025
MO-1633,M-1141,WC-9,3410,released,2026-03-21
MO-1634,M-1201,WC-12,1366,OPEN,08/08/2024
MO-1635,M-1172,WC-5,610,COMPLETED,2025-05-06
MO-1636,M-1193,WC-11,3862,released,07/28/2025
MO-1637,M-1295,WC-9,4151,released,01/14/2024
MO-1638,M-1067,WC-14,4315,COMPLETED,2026-09-18
MO-1639,M-1252,WC-6,3218,completed,21-02-2025
MO-1640,M-1277,WC-1,4134,completed,11/10/2025
MO-1641,M-1236,WC-9,2426,COMPLETED,10/26/2024
MO-1642,M-1192,WC-7,944,COMPLETED,02-11-2024
MO-1643,M-1155,WC-10,1905,completed,08/09/2026
MO-1644,M-1299,WC-14,3649,released,27-03-2026
MO-1645,M-1025,WC-14,1319,open,05/20/2025
MO-1646,M-1123,WC-7,4014,COMPLETED,03/22/2024
MO-1647,M-1273,WC-2,4046,RELEASED,2025-02-28
MO-1648,M-1271,WC-7,4054,completed,2026-03-24
MO-1649,M-1115,WC-6,283,OPEN,06/22/2024
MO-1650,M-1135,WC-2,4541,OPEN,2024-08-02
MO-1651,M-1239,WC-10,4583,COMPLETED,20-04-2024
MO-1652,M-1033,WC-8,3973,OPEN,2026-07-05
MO-1653,M-1250,WC-11,2699,open,06-10-2024
MO-1654,M-1221,WC-11,4360,COMPLETED,2026-08-18
MO-1655,M-1226,WC-5,950,released,2024-09-11
MO-1656,M-1087,WC-13,1131,OPEN,06/22/2026
MO-1657,M-1295,WC-1,1475,released,2025-06-22
MO-1658,M-1277,WC-6,2073,completed,2026-06-10
MO-1659,M-1042,WC-5,518,RELEASED,2025-02-26
MO-1660,M-1221,WC-15,1607,released,08/10/2026
MO-1661,M-1018,WC-1,341,released,2024-11-26
MO-1662,M-1278,WC-4,1403,COMPLETED,2024-06-08
MO-1663,M-1130,WC-7,832,COMPLETED,2025-05-17
MO-1664,M-1020,WC-6,108,COMPLETED,05/19/2024
MO-1665,M-1137,WC-4,896,open,2026-03-05
MO-1666,M-1287,WC-2,1187,released,2026-05-06
MO-1667,M-1027,WC-1,2070,RELEASED,07/17/2024
MO-1668,M-1052,WC-10,3067,released,17-09-2025
MO-1669,M-1227,WC-7,3251,completed,2024-01-06
MO-1670,M-1072,WC-14,4971,released,2026-11-21
MO-1671,M-1111,WC-3,3404,COMPLETED,2024-08-07
MO-1672,M-1105,WC-10,4937,OPEN,2026-09-25
MO-1673,M-1039,WC-8,678,OPEN,07/25/2026
MO-1674,M-1243,WC-1,2648,RELEASED,2025-05-13
MO-1675,M-1136,WC-14,2159,open,07/17/2026
MO-1676,M-1056,WC-11,3063,released,2025-04-02
MO-1677,M-1219,WC-15,3492,completed,22-09-2026
MO-1678,M-1129,WC-4,1382,open,2024-04-02
MO-1679,M-1226,WC-5,3565,OPEN,2025-05-15
MO-1680,M-1129,WC-4,3580,open,06/08/2024
MO-1681,M-1235,WC-15,1983,RELEASED,17-05-2026
MO-1682,M-1151,WC-14,777,open,2024-12-19
MO-1683,M-1222,WC-14,3494,completed,2026-06-26
MO-1684,M-1290,WC-5,2686,COMPLETED,06/28/2026
MO-1685,M-1164,WC-6,757,completed,08/02/2026
MO-1686,M-1054,WC-9,375,RELEASED,01/16/2026
MO-1687,M-1009,WC-10,1197,completed,03/15/2026
MO-1688,M-1038,WC-10,3942,RELEASED,2025-10-12
MO-1689,M-1296,WC-14,12,RELEASED,2025-11-13
MO-1690,M-1192,WC-1,3098,COMPLETED,05/26/2026
MO-1691,M-1294,WC-2,4164,released,2026-10-12
MO-1692,M-1128,WC-8,1629,RELEASED,15-03-2026
MO-1693,M-1299,WC-6,2797,completed,04-09-2026
MO-1694,M-1084,WC-4,2885,OPEN,07/22/2026
MO-1695,M-1208,WC-15,1812,OPEN,06/10/2026
MO-1696,M-1118,WC-1,315,open,2026-02-22
MO-1697,M-1226,WC-7,3157,released,2025-08-18
MO-1698,M-1146,WC-2,4587,OPEN,2024-05-25
MO-1699,M-1099,WC-3,3659,completed,2024-03-15
MO-1700,M-1045,WC-4,990,completed,04/22/2025
MO-1701,M-1199,WC-4,4773,completed,08/04/2024
MO-1702,M-1112,WC-8,258,COMPLETED,2025-02-16
MO-1703,M-1127,WC-8,1429,open,12/15/2024
MO-1704,M-1141,WC-11,4014,RELEASED,08-08-2026
MO-1705,M-1176,WC-8,1121,completed,12-11-2025
MO-1706,M-1112,WC-1,3574,OPEN,12/06/2024
MO-1707,M-1108,WC-5,857,RELEASED,2025-04-25
MO-1708,M-1030,WC-2,251,open,2025-02-04
MO-1709,M-1169,WC-4,3963,open,2024-03-16
MO-1710,M-1213,WC-6,4195,COMPLETED,2026-03-17
MO-1711,M-1000,WC-13,798,COMPLETED,2024-10-23
MO-1712,M-1243,WC-7,3525,completed,20-06-2026
MO-1713,M-1065,WC-14,3331,OPEN,2026-03-16
MO-1714,M-1008,WC-11,45,RELEASED,2025-10-04
MO-1715,M-1169,WC-11,1313,RELEASED,05/26/2024
MO-1716,M-1055,WC-13,4308,open,2025-05-26
MO-1717,M-1006,WC-12,1918,completed,2026-06-20
MO-1718,M-1114,WC-13,2839,open,03/07/2024
MO-1719,M-1249,WC-7,3968,RELEASED,24-01-2024
MO-1720,M-1239,WC-9,1075,COMPLETED,2024-11-18
MO-1721,M-1294,WC-11,3952,RELEASED,01/16/2025
MO-1722,M-1074,WC-12,3736,OPEN,2025-05-13
MO-1723,M-1107,WC-10,274,released,12/16/2026
MO-1724,M-1009,WC-11,109,completed,09/16/2024
MO-1725,M-1123,WC-7,3963,completed,2024-12-27
MO-1726,M-1115,WC-2,2674,released,2024-05-07
MO-1727,M-1142,WC-14,4647,open,04/17/2024
MO-1728,M-1292,WC-7,4785,open,06/20/2024
MO-1729,M-1122,WC-14,2440,open,2026-01-07
MO-1730,M-1094,WC-9,2558,COMPLETED,2026-11-11
MO-1731,M-1007,WC-7,428,open,2024-04-24
MO-1732,M-1072,WC-6,1681,completed,07/15/2026
MO-1733,M-1079,WC-12,4649,released,2026-08-01
MO-1734,M-1185,WC-9,301,completed,02/13/2026
MO-1735,M-1288,WC-8,3208,COMPLETED,2025-04-28
MO-1736,M-1075,WC-1,4542,open,2024-12-24
MO-1737,M-1000,WC-10,4400,released,25-06-2026
MO-1738,M-1202,WC-9,4137,RELEASED,01/17/2026
MO-1739,M-1107,WC-8,1809,OPEN,2025-12-21
MO-1740,M-1238,WC-7,2522,COMPLETED,08/25/2025
MO-1741,M-1069,WC-14,4649,completed,01/22/2024
MO-1742,M-1179,WC-13,1963,released,2026-10-12
MO-1743,M-1020,WC-2,972,completed,28-01-2024
MO-1744,M-1165,WC-4,1810,open,2024-12-27
MO-1745,M-1132,WC-7,480,RELEASED,2024-12-13
MO-1746,M-1111,WC-4,1226,released,07/05/2024
MO-1747,M-1270,WC-6,47,open,06/14/2024
MO-1748,M-1141,WC-12,4643,RELEASED,2025-03-26
MO-1749,M-1014,WC-3,3649,open,02/18/2025
MO-1750,M-1087,WC-4,885,RELEASED,07-02-2025
MO-1751,M-1181,WC-4,409,completed,10/09/2024
MO-1752,M-1114,WC-10,676,OPEN,2024-05-05
MO-1753,M-1285,WC-9,68,COMPLETED,2025-05-25
MO-1754,M-1210,WC-15,4819,COMPLETED,2025-04-13
MO-1755,M-1098,WC-11,4200,COMPLETED,15-08-2025
MO-1756,M-1147,WC-10,1923,released,2024-11-14
MO-1757,M-1171,WC-6,3020,OPEN,04/26/2024
MO-1758,M-1211,WC-15,213,released,25-05-2025
MO-1759,M-1210,WC-11,4333,RELEASED,2024-09-23
MO-1760,M-1203,WC-3,3205,RELEASED,05-09-2024
MO-1761,M-1179,WC-7,1681,RELEASED,2026-07-08
MO-1762,M-1191,WC-3,2098,released,11-08-2026
MO-1763,M-1212,WC-6,4252,released,05/27/2024
MO-1764,M-1084,WC-10,3649,OPEN,2024-02-13
MO-1765,M-1159,WC-8,4932,RELEASED,2026-11-25
MO-1766,M-1091,WC-11,196,RELEASED,04/10/2025
MO-1767,M-1290,WC-4,2174,open,04/26/2026
MO-1768,M-1245,WC-6,3507,COMPLETED,04/02/2026
MO-1769,M-1238,WC-14,3142,RELEASED,2025-02-27
MO-1770,M-1006,WC-6,4328,released,2025-04-16
MO-1771,M-1214,WC-3,187,OPEN,28-07-2025
MO-1772,M-1012,WC-7,1015,completed,2025-06-07
MO-1773,M-1156,WC-13,2533,RELEASED,2026-02-09
MO-1774,M-1116,WC-3,762,COMPLETED,09/18/2026
MO-1775,M-1230,WC-12,1541,open,12/02/2025
MO-1776,M-1241,WC-1,2544,COMPLETED,2025-10-02
MO-1777,M-1247,WC-11,3348,RELEASED,15-05-2024
MO-1778,M-1011,WC-15,804,released,2024-06-05
MO-1779,M-1179,WC-1,779,released,2025-02-01
MO-1780,M-1272,WC-12,2363,open,2025-09-04
MO-1781,M-1160,WC-8,627,COMPLETED,11/27/2026
MO-1782,M-1209,WC-12,2551,completed,2024-09-07
MO-1783,M-1288,WC-4,2237,completed,16-11-2024
MO-1784,M-1162,WC-10,749,released,2024-05-09
MO-1785,M-1146,WC-15,1823,open,2025-04-18
MO-1786,M-1061,WC-5,1359,completed,2026-10-10
MO-1787,M-1091,WC-12,1845,completed,19-06-2024
MO-1788,M-1106,WC-12,1294,OPEN,2026-07-11
MO-1789,M-1052,WC-2,252,COMPLETED,09/10/2024
MO-1790,M-1100,WC-2,478,COMPLETED,2024-09-16
MO-1791,M-1024,WC-4,663,completed,2025-05-14
MO-1792,M-1227,WC-13,1011,COMPLETED,11-10-2026
MO-1793,M-1182,WC-7,1070,OPEN,12-04-2026
MO-1794,M-1075,WC-5,1036,released,2026-04-04
MO-1795,M-1089,WC-2,3390,completed,2026-10-17
MO-1796,M-1007,WC-5,61,OPEN,26-12-2025
MO-1797,M-1066,WC-2,3192,open,2024-03-04
MO-1798,M-1007,WC-7,338,completed,08-09-2025
MO-1799,M-1210,WC-4,3301,RELEASED,2025-09-08
MO-1800,M-1105,WC-15,4688,completed,02/14/2025
MO-1801,M-1133,WC-3,771,open,01/22/2025
MO-1802,M-1119,WC-12,2132,completed,17-12-2026
MO-1803,M-1199,WC-3,1643,completed,2025-08-16
MO-1804,M-1099,WC-5,46,OPEN,18-04-2026
MO-1805,M-1044,WC-15,44,COMPLETED,2024-04-27
MO-1806,M-1057,WC-2,1260,COMPLETED,2026-01-20
MO-1807,M-1028,WC-11,879,RELEASED,15-06-2024
MO-1808,M-1106,WC-9,2708,open,2026-05-03
MO-1809,M-1070,WC-3,2822,COMPLETED,2025-12-22
MO-1810,M-1052,WC-13,4178,released,2024-09-06
MO-1811,M-1034,WC-10,396,completed,09/03/2026
MO-1812,M-1258,WC-4,2627,RELEASED,2026-02-15
MO-1813,M-1154,WC-11,3252,open,23-09-2024
MO-1814,M-1063,WC-15,679,OPEN,2024-02-17
MO-1815,M-1084,WC-2,3354,open,2025-11-01
MO-1816,M-1082,WC-4,4220,open,2025-08-24
MO-1817,M-1284,WC-9,2206,completed,2025-02-03
MO-1818,M-1143,WC-3,2876,RELEASED,2026-06-07
MO-1819,M-1154,WC-14,1433,open,2025-05-14
MO-1820,M-1234,WC-8,4541,OPEN,2026-04-17
MO-1821,M-1133,WC-5,4028,COMPLETED,2025-01-20
MO-1822,M-1238,WC-1,4778,completed,04/09/2024
MO-1823,M-1023,WC-12,2162,RELEASED,2026-12-01
MO-1824,M-1237,WC-8,1009,completed,10/13/2024
MO-1825,M-1135,WC-15,4683,RELEASED,2025-01-16
MO-1826,M-1082,WC-3,2282,open,03-03-2026
MO-1827,M-1208,WC-4,2238,COMPLETED,2026-07-07
MO-1828,M-1240,WC-8,2353,COMPLETED,04/18/2025
MO-1829,M-1275,WC-7,2716,released,2026-05-01
MO-1830,M-1285,WC-2,23,COMPLETED,09/24/2025
MO-1831,M-1027,WC-2,4132,completed,2026-04-19
MO-1832,M-1265,WC-3,1912,COMPLETED,03-04-2025
MO-1833,M-1266,WC-12,3454,COMPLETED,2025-11-07
MO-1834,M-1064,WC-4,211,completed,2026-05-23
MO-1835,M-1073,WC-15,284,COMPLETED,03-12-2026
MO-1836,M-1172,WC-2,2410,COMPLETED,09-02-2024
MO-1837,M-1229,WC-8,470,released,2024-10-06
MO-1838,M-1060,WC-2,145,released,2025-10-06
MO-1839,M-1242,WC-13,2572,COMPLETED,04-03-2025
MO-1840,M-1051,WC-9,28,completed,2026-10-09
MO-1841,M-1165,WC-13,2531,released,2025-02-02
MO-1842,M-1190,WC-7,3519,completed,2026-10-22
MO-1843,M-1109,WC-7,698,OPEN,09/22/2024
MO-1844,M-1034,WC-2,4758,completed,2025-05-17
MO-1845,M-1241,WC-1,2031,released,2024-08-04
MO-1846,M-1182,WC-11,3045,completed,2026-04-10
MO-1847,M-1233,WC-2,3654,COMPLETED,07/10/2024
MO-1848,M-1044,WC-14,585,completed,2026-12-08
MO-1849,M-1212,WC-8,3326,COMPLETED,16-06-2024
MO-1850,M-1132,WC-8,1766,RELEASED,2024-04-08
MO-1851,M-1258,WC-15,4589,open,2024-10-10
MO-1852,M-1292,WC-4,4142,OPEN,2025-01-14
MO-1853,M-1291,WC-4,330,released,06/23/2025
MO-1854,M-1029,WC-4,364,open,2025-04-08
MO-1855,M-1172,WC-1,998,COMPLETED,2025-08-02
MO-1856,M-1218,WC-7,1333,RELEASED,2026-11-13
MO-1857,M-1105,WC-2,2739,released,06/23/2024
MO-1858,M-1023,WC-15,3913,OPEN,01/06/2026
MO-1859,M-1024,WC-8,354,COMPLETED,2024-02-21
MO-1860,M-1210,WC-12,2760,OPEN,24-05-2026
MO-1861,M-1082,WC-2,4024,COMPLETED,2026-02-25
MO-1862,M-1137,WC-12,462,open,14-02-2025
MO-1863,M-1031,WC-11,3296,OPEN,24-10-2024
MO-1864,M-1243,WC-1,30,released,2025-01-24
MO-1865,M-1233,WC-13,3649,open,2026-09-09
MO-1866,M-1012,WC-7,1948,RELEASED,09/23/2026
MO-1867,M-1064,WC-5,160,OPEN,2026-03-05
MO-1868,M-1165,WC-15,3271,COMPLETED,2025-10-11
MO-1869,M-1000,WC-8,129,released,2024-09-13
MO-1870,M-1018,WC-3,66,OPEN,24-06-2025
MO-1871,M-1233,WC-5,4192,COMPLETED,06-06-2024
MO-1872,M-1000,WC-8,661,RELEASED,2025-09-22
MO-1873,M-1089,WC-7,3108,RELEASED,05/05/2024
MO-1874,M-1023,WC-1,4328,completed,15-02-2026
MO-1875,M-1017,WC-10,1103,COMPLETED,23-06-2026
MO-1876,M-1125,WC-5,2204,COMPLETED,19-11-2024
MO-1877,M-1167,WC-9,4815,open,2025-02-07
MO-1878,M-1226,WC-1,3392,open,2026-11-09
MO-1879,M-1142,WC-10,4942,OPEN,14-04-2025
MO-1880,M-1103,WC-4,4050,released,2024-11-08
MO-1881,M-1118,WC-11,716,completed,2024-12-16
MO-1882,M-1125,WC-4,2822,OPEN,2025-07-22
MO-1883,M-1240,WC-15,603,open,2025-10-10
MO-1884,M-1150,WC-15,1851,COMPLETED,06/03/2025
MO-1885,M-1186,WC-5,305,RELEASED,2024-09-25
MO-1886,M-1249,WC-6,1112,OPEN,06/25/2026
MO-1887,M-1156,WC-12,4190,OPEN,06/12/2025
MO-1888,M-1103,WC-11,3906,completed,13-12-2025
MO-1889,M-1286,WC-6,2366,open,2024-05-26
MO-1890,M-1094,WC-4,2765,open,09-10-2025
MO-1891,M-1112,WC-1,3300,completed,2026-10-03
MO-1892,M-1221,WC-15,2252,COMPLETED,2026-04-06
MO-1893,M-1018,WC-13,2751,OPEN,2024-06-09
MO-1894,M-1241,WC-1,2198,RELEASED,02/02/2025
MO-1895,M-1212,WC-14,2625,completed,24-06-2024
MO-1896,M-1256,WC-2,602,OPEN,12-02-2026
MO-1897,M-1154,WC-1,4221,COMPLETED,2024-12-06
MO-1898,M-1072,WC-10,822,completed,2025-07-12
MO-1899,M-1237,WC-4,3535,OPEN,2024-03-20
MO-1900,M-1287,WC-1,3821,completed,2026-06-03
MO-1901,M-1200,WC-15,2493,RELEASED,09/12/2026
MO-1902,M-1299,WC-2,4144,open,2024-10-14
MO-1903,M-1156,WC-8,501,RELEASED,22-02-2024
MO-1904,M-1291,WC-12,1432,OPEN,09-07-2025
MO-1905,M-1093,WC-10,544,COMPLETED,2024-06-03
MO-1906,M-1271,WC-4,2170,completed,05/03/2025
MO-1907,M-1093,WC-8,3545,COMPLETED,06/07/2024
MO-1908,M-1201,WC-15,2188,released,02/20/2025
MO-1909,M-1174,WC-11,4229,open,2025-01-16
MO-1910,M-1228,WC-9,4334,released,25-02-2024
MO-1911,M-1129,WC-14,3346,open,2025-06-07
MO-1912,M-1254,WC-3,2304,completed,2024-06-01
MO-1913,M-1072,WC-13,4699,OPEN,2024-08-16
MO-1914,M-1242,WC-7,3886,released,2024-05-20
MO-1915,M-1196,WC-7,252,open,2025-01-01
MO-1916,M-1118,WC-5,4368,COMPLETED,22-01-2025
MO-1917,M-1242,WC-10,1738,open,2024-07-21
MO-1918,M-1267,WC-10,1855,released,04/23/2024
MO-1919,M-1051,WC-10,2535,completed,12/15/2025
MO-1920,M-1171,WC-10,1655,COMPLETED,21-11-2025
MO-1921,M-1256,WC-5,3763,released,15-01-2026
MO-1922,M-1175,WC-1,4832,released,2024-09-22
MO-1923,M-1248,WC-5,3904,OPEN,09/18/2025
MO-1924,M-1094,WC-2,638,released,2025-02-16
MO-1925,M-1275,WC-1,2069,released,23-09-2025
MO-1926,M-1012,WC-9,3134,RELEASED,24-07-2026
MO-1927,M-1248,WC-4,1298,completed,08-03-2025
MO-1928,M-1123,WC-15,4538,released,2026-03-25
MO-1929,M-1138,WC-8,2148,released,2026-02-27
MO-1930,M-1018,WC-6,2533,released,2026-04-10
MO-1931,M-1062,WC-9,3973,COMPLETED,2026-03-21
MO-1932,M-1050,WC-7,4406,completed,2024-02-04
MO-1933,M-1016,WC-6,3693,open,11/10/2024
MO-1934,M-1049,WC-9,2217,open,2026-07-28
MO-1935,M-1195,WC-6,4609,open,12/24/2026
MO-1936,M-1066,WC-11,2645,open,06/14/2025
MO-1937,M-1136,WC-13,599,open,24-06-2025
MO-1938,M-1008,WC-15,110,completed,02/28/2025
MO-1939,M-1122,WC-13,3357,OPEN,2026-01-11
MO-1940,M-1189,WC-12,4926,RELEASED,09/19/2026
MO-1941,M-1222,WC-3,1172,RELEASED,03-08-2024
MO-1942,M-1081,WC-12,1894,open,2026-04-12
MO-1943,M-1252,WC-1,3781,completed,2024-12-03
MO-1944,M-1143,WC-13,4294,completed,03-09-2024
MO-1945,M-1229,WC-7,834,completed,09-04-2025
MO-1946,M-1268,WC-13,2021,open,2026-07-14
MO-1947,M-1267,WC-2,3643,completed,2024-10-15
MO-1948,M-1127,WC-4,1473,completed,2026-12-26
MO-1949,M-1261,WC-5,3045,RELEASED,2026-07-16
MO-1950,M-1251,WC-15,4235,OPEN,2025-10-02
MO-1951,M-1088,WC-13,3252,open,09/05/2024
MO-1952,M-1219,WC-3,739,COMPLETED,2024-02-12
MO-1953,M-1092,WC-14,3558,completed,2026-11-28
MO-1954,M-1056,WC-13,4834,COMPLETED,2025-04-24
MO-1955,M-1116,WC-8,2449,completed,2025-11-03
MO-1956,M-1212,WC-14,2797,COMPLETED,2024-09-18
MO-1957,M-1063,WC-2,4821,COMPLETED,2025-02-11
MO-1958,M-1126,WC-12,1090,completed,2024-04-20
MO-1959,M-1191,WC-2,2441,RELEASED,04-04-2024
MO-1960,M-1292,WC-6,4779,COMPLETED,01/14/2024
MO-1961,M-1259,WC-11,4949,RELEASED,2024-02-06
MO-1962,M-1223,WC-15,1247,completed,2024-11-17
MO-1963,M-1275,WC-7,809,RELEASED,2024-01-15
MO-1964,M-1272,WC-10,2596,released,2024-11-03
MO-1965,M-1048,WC-12,3437,completed,2025-12-09
MO-1966,M-1047,WC-2,3420,COMPLETED,2024-03-02
MO-1967,M-1171,WC-9,617,COMPLETED,06/13/2026
MO-1968,M-1162,WC-3,3150,open,2026-04-25
MO-1969,M-1082,WC-12,4079,completed,2024-12-02
MO-1970,M-1132,WC-9,4636,completed,09/25/2025
MO-1971,M-1259,WC-12,1461,RELEASED,2025-05-21
MO-1972,M-1243,WC-13,1953,open,03/07/2026
MO-1973,M-1266,WC-12,3050,released,2024-06-08
MO-1974,M-1217,WC-11,4540,OPEN,2026-09-15
MO-1975,M-1005,WC-10,4999,OPEN,2026-09-20
MO-1976,M-1071,WC-15,4016,completed,2024-09-21
MO-1977,M-1218,WC-4,2843,COMPLETED,2024-07-23
MO-1978,M-1108,WC-8,4571,COMPLETED,17-12-2025
MO-1979,M-1160,WC-1,4977,RELEASED,2024-01-27
MO-1980,M-1123,WC-6,2910,COMPLETED,2025-03-25
MO-1981,M-1063,WC-15,966,open,2024-01-06
MO-1982,M-1223,WC-9,2401,completed,2026-10-11
MO-1983,M-1075,WC-12,1730,OPEN,03/04/2024
MO-1984,M-1034,WC-4,3354,RELEASED,2024-12-09
MO-1985,M-1219,WC-2,4919,released,07/22/2024
MO-1986,M-1252,WC-3,4884,released,2026-11-24
MO-1987,M-1007,WC-5,1246,OPEN,2025-12-26
MO-1988,M-1227,WC-5,1336,COMPLETED,25-08-2024
MO-1989,M-1237,WC-6,3633,completed,2024-01-04
MO-1990,M-1268,WC-3,3603,OPEN,01/14/2026
MO-1991,M-1191,WC-1,4980,OPEN,16-05-2026
MO-1992,M-1130,WC-1,2104,RELEASED,2025-11-15
MO-1993,M-1028,WC-4,3588,OPEN,2026-07-25
MO-1994,M-1297,WC-9,89,open,01/06/2024
MO-1995,M-1227,WC-8,4095,completed,2025-06-25
MO-1996,M-1093,WC-8,1176,released,12-03-2024
MO-1997,M-1052,WC-3,4847,released,06-09-2026
MO-1998,M-1066,WC-9,1123,RELEASED,2025-03-04
MO-1999,M-1173,WC-6,1499,OPEN,2026-06-13
MO-2000,M-1054,WC-2,4308,COMPLETED,02/20/2025
MO-2001,M-1030,WC-6,652,open,06/25/2025
MO-2002,M-1104,WC-6,706,OPEN,06/19/2024
MO-2003,M-1282,WC-8,3238,completed,01/15/2024
MO-2004,M-1223,WC-9,1027,completed,2025-09-18
MO-2005,M-1134,WC-8,3630,COMPLETED,2025-03-20
MO-2006,M-1115,WC-13,1624,RELEASED,12/07/2025
MO-2007,M-1229,WC-1,315,RELEASED,2026-04-09
MO-2008,M-1048,WC-12,2443,OPEN,22-12-2026
MO-2009,M-1063,WC-10,1672,completed,08/03/2026
MO-2010,M-1299,WC-7,1492,RELEASED,08/27/2026
MO-2011,M-1114,WC-15,4371,RELEASED,2025-03-07
MO-2012,M-1029,WC-3,951,RELEASED,2025-12-26
MO-2013,M-1200,WC-11,4462,OPEN,08-01-2024
MO-2014,M-1214,WC-4,661,RELEASED,2025-11-13
MO-2015,M-1056,WC-15,2718,OPEN,16-10-2025
MO-2016,M-1030,WC-2,3537,RELEASED,03/09/2024
MO-2017,M-1106,WC-2,309,OPEN,08/23/2024
MO-2018,M-1044,WC-13,2393,COMPLETED,2026-06-03
MO-2019,M-1259,WC-2,881,RELEASED,2025-02-05
MO-2020,M-1228,WC-2,4866,COMPLETED,2024-08-16
MO-2021,M-1279,WC-2,1737,OPEN,2024-01-06
MO-2022,M-1000,WC-9,2341,released,2026-04-24
MO-2023,M-1198,WC-5,3291,RELEASED,16-02-2024
MO-2024,M-1057,WC-8,664,released,23-02-2024
MO-2025,M-1231,WC-8,1693,COMPLETED,01/07/2025
MO-2026,M-1161,WC-11,938,OPEN,2024-12-03
MO-2027,M-1211,WC-7,1609,OPEN,02/21/2026
MO-2028,M-1074,WC-5,2474,open,03-07-2026
MO-2029,M-1098,WC-8,1380,open,02/10/2026
MO-2030,M-1062,WC-4,3939,OPEN,2025-05-26
MO-2031,M-1158,WC-3,4089,COMPLETED,01-10-2026
MO-2032,M-1049,WC-5,3203,OPEN,2025-05-28
MO-2033,M-1179,WC-11,1411,COMPLETED,2026-05-05
MO-2034,M-1106,WC-14,3188,COMPLETED,2024-11-05
MO-2035,M-1102,WC-7,4930,COMPLETED,2024-07-04
MO-2036,M-1005,WC-4,2377,open,10/10/2024
MO-2037,M-1009,WC-15,2957,OPEN,06/11/2024
MO-2038,M-1202,WC-12,4662,COMPLETED,2024-04-06
MO-2039,M-1065,WC-15,909,RELEASED,2026-10-10
MO-2040,M-1088,WC-2,1458,completed,2025-05-22
MO-2041,M-1253,WC-4,353,RELEASED,2024-04-25
MO-2042,M-1118,WC-5,713,RELEASED,2025-05-27
MO-2043,M-1025,WC-11,163,released,2024-07-04
MO-2044,M-1012,WC-8,4825,open,2026-12-07
MO-2045,M-1170,WC-8,4664,open,2024-04-08
MO-2046,M-1017,WC-3,263,completed,2025-06-27
MO-2047,M-1237,WC-9,3890,open,22-06-2026
MO-2048,M-1226,WC-15,3273,open,10/03/2026
MO-2049,M-1173,WC-3,649,RELEASED,26-08-2026
MO-2050,M-1295,WC-1,3937,RELEASED,2024-12-06
MO-2051,M-1059,WC-2,4936,completed,03-04-2025
MO-2052,M-1215,WC-8,143,open,25-05-2025
MO-2053,M-1230,WC-2,264,open,09/27/2024
MO-2054,M-1101,WC-2,4942,COMPLETED,2026-07-13
MO-2055,M-1112,WC-7,2549,RELEASED,2026-06-09
MO-2056,M-1225,WC-5,4328,COMPLETED,2025-05-02
MO-2057,M-1207,WC-8,2403,COMPLETED,2026-03-23
MO-2058,M-1035,WC-3,4612,OPEN,09/12/2025
MO-2059,M-1278,WC-8,2040,OPEN,16-07-2026
MO-2060,M-1277,WC-4,763,RELEASED,21-11-2026
MO-2061,M-1188,WC-9,2620,COMPLETED,10-12-2025
MO-2062,M-1289,WC-10,862,OPEN,2024-06-18
MO-2063,M-1288,WC-12,2040,OPEN,2025-11-25
MO-2064,M-1185,WC-14,209,open,2024-09-15
MO-2065,M-1083,WC-8,3776,COMPLETED,05/23/2024
MO-2066,M-1148,WC-9,29,RELEASED,2024-07-17
MO-2067,M-1118,WC-13,3472,OPEN,12/14/2025
MO-2068,M-1179,WC-10,1002,COMPLETED,2026-03-03
MO-2069,M-1079,WC-2,3334,open,03/18/2025
MO-2070,M-1192,WC-13,3418,RELEASED,2026-02-20
MO-2071,M-1017,WC-6,2219,released,2025-11-04
MO-2072,M-1233,WC-7,3177,completed,2025-06-14
MO-2073,M-1075,WC-2,3837,OPEN,04/18/2024
MO-2074,M-1043,WC-8,1757,open,2025-11-19
MO-2075,M-1214,WC-6,607,COMPLETED,01/06/2025
MO-2076,M-1122,WC-10,4475,RELEASED,04/22/2026
MO-2077,M-1145,WC-4,4548,completed,2026-12-06
MO-2078,M-1133,WC-10,749,COMPLETED,09-08-2025
MO-2079,M-1182,WC-8,1697,OPEN,01/10/2025
MO-2080,M-1016,WC-2,3631,RELEASED,2025-10-28
MO-2081,M-1018,WC-12,1769,COMPLETED,10/27/2025
MO-2082,M-1106,WC-10,2713,OPEN,2025-02-19
MO-2083,M-1054,WC-7,4936,released,06/01/2026
MO-2084,M-1281,WC-10,4609,released,10/18/2026
MO-2085,M-1036,WC-5,4987,released,24-08-2024
MO-2086,M-1026,WC-12,3642,released,11/24/2026
MO-2087,M-1034,WC-12,4712,OPEN,07/24/2024
MO-2088,M-1146,WC-2,4370,RELEASED,2025-08-01
MO-2089,M-1232,WC-9,1722,released,2026-09-09
MO-2090,M-1045,WC-7,4569,COMPLETED,10/01/2025
MO-2091,M-1011,WC-9,3042,open,05-09-2026
MO-2092,M-1172,WC-9,3785,RELEASED,2024-05-10
MO-2093,M-1158,WC-5,319,open,11/21/2026
