employee_id,month,base_salary,bonus,deductions
E-1002,2026-02,23219,"$6,122.00",0
E-2182,2024-11,34 494,0,0
E-1605,03/2026,41417,0,0
E-3300,2026-10,42346,0,0
E-1998,2025-03,28947,0,0
E-1477,04/2025,41361,0,0
E-2381,06/2025,48392,4873,1 296
E-2875,07/2024,"$51,891.00",0,0
E-1918,2024-06,48580,0,0
E-2746,2024-10,"$8,896.00",0,0
E-3177,2024-07,23289,"$5,689.00",0
E-1506,05/2024,37809,0,1233
E-1783,2025-06,40913,0,0
E-2829,06/2025,36540,8008,0
E-2631,2026-12,"19 812,00","$20,969.00",0
E-2123,2024-08,16701,0,0
E-3026,2026-06,39117,0,0
E-3447,2026-08,6512,0,1261
E-3448,2026-03,16708,0,0
E-1078,2025-04,"$23,158.00",0,0
E-1827,2025-03,28732,0,0
E-1678,2026-09,"23 434,00",26958,0
E-3121,2025-02,36773,0,"1 870,00"
E-1633,2025-11,57550,0,0
E-1918,2024-07,"47 535,00","$12,541.00",0
E-2069,2024-12,"46 704,00",11822,0
E-1544,2026-10,35289,"$3,828.00",0
E-1780,2024-12,36 599,0,0
E-1931,2026-02,59060,0,0
E-1850,2024-05,"15 726,00",0,0
E-2285,2024-07,43031,0,0
E-2894,2024-12,30 162,24813,0
E-1365,2025-02,18 372,0,0
E-1496,2024-09,25523,0,0
E-1113,2025-03,"$19,855.00",12 317,751
E-2957,2025-08,5 222,0,0
E-1683,2024-02,51893,"$14,034.00",0
E-2638,2024-04,55857,0,0
E-2586,2026-05,27401,0,1688
E-2934,2024-08,39327,0,0
E-3224,2024-02,"$41,708.00",0,0
E-1368,2024-09,49394,"$10,250.00",0
E-3561,2024-01,18658,0,0
E-2678,2025-03,47 361,0,"$1,523.00"
E-1666,2025-08,24158,3 885,0
E-1376,2025-12,45085,0,0
E-2592,2024-05,"$10,354.00",0,0
E-1275,2025-08,13 847,0,0
E-2307,2025-08,26379,0,1732
E-2378,2026-10,"$35,451.00",0,204
E-2052,2026-12,42 105,0,0
E-2136,2024-01,14067,0,0
E-2686,2024-04,18170,0,0
E-1360,2026-09,25 294,"$9,163.00",0
E-1892,2024-05,"$48,418.00",29792,0
E-2423,12/2026,"$51,077.00",0,0
E-3391,04/2025,24565,0,0
E-1806,2026-02,"27 862,00",20825,"675,00"
E-2200,2024-06,18 186,0,1793
E-1195,2024-03,31054,0,0
E-3492,08/2025,"43 675,00",0,0
E-3440,07/2024,7961,0,0
E-1215,2024-07,"$9,372.00",0,875
E-3597,10/2024,"$38,057.00",0,0
E-1365,08/2024,31417,29322,0
E-1221,2026-11,54 651,"$28,963.00",0
E-1512,2024-01,56110,6567,0
E-2534,2024-01,"$11,380.00",0,0
E-3020,12/2026,37717,0,543
E-1833,2024-06,27151,0,0
E-3190,04/2024,"10 838,00","$20,552.00",0
E-2215,2026-12,41 704,0,"$1,735.00"
E-1890,2026-05,"$11,816.00",0,0
E-3256,2024-12,11950,0,0
E-1701,2025-12,"40 258,00",0,0
E-3561,2025-11,51 069,7492,0
E-2179,2024-01,24708,0,0
E-1580,04/2025,"$20,175.00",0,0
E-2265,2026-09,5572,"$8,982.00",0
E-1915,2026-12,17511,0,0
E-1951,2025-05,"$52,225.00",0,0
E-3462,2026-08,21508,0,0
E-2481,01/2026,15 304,0,0
E-2519,2026-09,58879,26137,1 128
E-2490,2024-10,"$33,442.00",0,0
E-2351,11/2026,46526,24752,0
E-2402,2025-04,51903,0,$868.00
E-2955,11/2025,"$6,116.00",0,0
E-3295,2024-05,41606,0,0
E-3383,2024-10,49078,0,0
E-3082,2025-11,"$12,327.00",0,0
E-1843,2024-10,36 340,0,0
E-1318,2025-03,"$10,922.00",20472,0
E-1145,2026-09,43638,12477,1833
E-2450,2025-09,17918,0,0
E-2659,2025-10,55979,0,0
E-2396,2026-08,"50 666,00",13586,0
E-2758,2024-10,"$16,263.00",0,0
E-3394,2026-02,6507,"$7,761.00",0
E-1274,2026-09,48820,0,0
E-2621,2024-04,43333,0,0
E-1729,09/2024,45800,27702,0
E-2802,2025-07,"$40,077.00",1375,0
E-3052,2025-12,28191,4742,0
E-3441,04/2024,"$25,344.00","$19,822.00",0
E-2161,2026-04,"26 038,00",0,0
E-3392,06/2024,"17 582,00",0,0
E-3433,05/2026,37340,0,0
E-3427,2026-09,"$32,173.00",0,0
E-2564,2024-04,"$51,197.00",0,884
E-3523,02/2025,58087,0,0
E-1977,2026-07,27 386,17123,0
E-1732,10/2024,"$37,103.00",0,0
E-1648,2026-08,39031,"$28,743.00",0
E-3529,2026-04,29574,0,0
E-1247,2024-12,"$17,351.00",0,0
E-3070,2026-08,"$56,636.00",0,0
E-1518,2025-08,25987,0,1 673
E-2691,2026-05,25598,0,0
E-1027,2026-03,34121,0,0
E-2546,06/2024,18680,"$27,070.00",0
E-2778,01/2026,41366,0,1365
E-1619,2026-10,"$28,932.00",0,0
E-1215,2025-08,56 814,0,0
E-3446,2025-05,"$48,347.00",10 784,1072
E-3237,2026-09,14435,4196,0
E-2688,2025-06,39899,0,0
E-1349,2026-03,22558,20072,0
E-1422,05/2026,45244,0,0
E-1328,2024-11,49428,0,0
E-2262,09/2025,"$8,472.00",4852,0
E-1759,06/2026,20374,0,0
E-1647,2025-02,44150,0,0
E-1243,2025-02,21 784,0,0
E-1362,2026-11,32624,0,0
E-3144,2025-12,40730,0,0
E-2042,02/2024,47641,0,$287.00
E-1112,2024-04,"$53,153.00",0,0
E-2490,2024-11,48381,29 082,0
E-2350,2025-04,39205,"$12,412.00",0
E-2906,2025-05,"33 548,00",29457,0
E-2161,2026-06,"$20,110.00",0,0
E-1817,2026-10,13043,0,0
E-1926,10/2024,"$37,588.00","12 818,00",0
E-1733,2024-12,10147,0,0
E-1479,2024-02,41998,0,0
E-2746,2026-04,53427,"3 207,00",0
E-2834,2024-03,"47 814,00",0,0
E-2800,2025-03,32749,7738,0
E-1987,2026-07,"$27,415.00",0,0
E-1369,2025-04,21 056,"$12,295.00",0
E-3038,2024-07,"14 753,00",5577,"1 421,00"
E-2520,2026-02,"$43,860.00",0,0
E-3207,2026-08,46654,0,0
E-2101,2024-05,54277,0,813
E-1423,06/2025,18132,0,0
E-2120,2024-05,"$33,041.00",0,0
E-2330,2026-11,20286,"$28,971.00",0
E-1745,2025-04,22108,0,0
E-2267,2024-05,"51 821,00",0,"1 038,00"
E-1501,2026-02,22 115,0,0
E-3056,03/2026,"$48,779.00",25289,1773
E-1807,2026-01,"$55,173.00",0,0
E-1454,2025-05,"$16,053.00","5 842,00",1191
E-2700,2025-10,"19 261,00",0,0
E-1306,2026-01,48987,0,0
E-2355,2025-03,19 131,29718,0
E-3451,2024-04,51605,0,837
E-3525,01/2025,12329,0,0
E-1408,2026-12,"$14,764.00","$4,997.00",0
E-2925,2025-07,23320,0,0
E-2898,2026-11,32826,0,0
E-2778,2026-04,55342,0,0
E-3204,05/2026,39906,0,0
E-3533,05/2025,15285,0,1065
E-2277,2024-10,35754,8843,1693
E-1065,2024-11,51 949,0,0
E-1544,2024-08,"$47,452.00","4 201,00",0
E-1060,2024-06,12654,0,0
E-3305,2025-04,57 831,15 222,0
E-1924,2024-02,41135,7 696,0
E-3490,2026-12,10568,3839,0
E-2845,2025-09,44726,0,0
E-1902,2026-06,38961,0,0
E-3366,2026-12,38462,0,0
E-3366,2026-11,30462,"$2,619.00",0
E-1147,2025-02,"$29,735.00",29 560,1838
E-3098,2025-01,"$30,704.00",13574,0
E-1938,07/2024,"$38,697.00",0,0
E-3534,2026-10,11877,28753,0
E-3364,2026-07,50175,0,0
E-2901,2024-08,46406,22718,0
E-1073,2026-08,29780,0,0
E-3143,2024-03,38400,0,0
E-3448,12/2024,48 697,0,0
E-2590,2026-02,5 560,0,0
E-3379,10/2024,31215,0,0
E-3078,2024-12,"$25,385.00",28593,0
E-1011,2024-02,31899,0,0
E-1022,2026-11,39769,0,0
E-3250,2025-04,24 325,11125,0
E-2477,2026-02,"$25,857.00",19 885,0
E-3193,04/2026,34855,0,0
E-2807,2025-09,"$58,498.00",0,0
E-3191,2025-08,58470,0,0
E-3051,03/2025,"$10,451.00",0,0
E-3305,2025-08,23378,0,0
E-2176,2026-05,51 303,0,0
E-2863,2025-02,5496,0,0
E-2588,2024-01,36913,0,0
E-1303,2026-03,"$24,306.00",0,0
E-1476,10/2025,"$37,076.00",0,0
E-1898,12/2026,"22 249,00",0,0
E-1983,2026-08,"$57,378.00",0,0
E-3121,2026-01,"$55,455.00",0,309
E-1072,2024-02,20525,0,0
E-1482,2024-10,"$13,546.00",7036,0
E-1098,2024-07,58 259,0,0
E-3269,2024-06,57600,0,0
E-1398,2024-02,39 770,0,0
E-2440,12/2026,59695,0,0
E-2750,2024-02,"28 575,00",0,0
E-2573,2026-09,39135,0,0
E-1405,07/2026,26150,"$24,928.00",0
E-2028,2026-02,"$35,586.00",0,0
E-2296,2025-05,49847,19250,0
E-2641,07/2025,46149,0,0
E-2110,12/2024,16633,0,0
E-1477,2026-07,"$40,777.00",0,0
E-1082,2024-04,53653,0,0
E-2030,2026-04,"$40,074.00",0,$295.00
E-3359,2026-02,49351,0,0
E-1653,2024-10,7764,0,0
E-3377,2025-09,51 741,2827,0
E-2191,12/2024,"56 181,00",0,0
E-2182,12/2025,49 101,0,0
E-1001,2024-02,"$15,936.00",5378,"1 150,00"
E-1629,2025-06,45351,19 625,0
E-2700,2026-12,"$41,052.00",0,0
E-1752,2025-12,"$51,395.00",0,0
E-2271,2025-09,18743,0,500
E-2485,2026-04,24236,18666,0
E-1883,2024-02,9695,0,0
E-2941,2025-11,51108,0,0
E-1773,2026-08,40868,0,0
E-3402,2024-09,"$58,926.00",0,0
E-2043,2025-07,43547,0,0
E-2740,2024-02,"$40,664.00",0,0
E-2368,2026-04,32607,0,1110
E-1607,2026-02,17872,0,0
E-1750,2024-11,37261,0,0
E-2432,2025-01,13319,"$16,482.00",0
E-1630,2024-01,"$29,086.00",0,0
E-1385,2024-02,"$44,512.00",0,0
E-2503,2024-12,"$21,429.00",0,0
E-1707,02/2024,"31 788,00",0,0
E-1728,2026-12,"55 264,00",0,0
E-2943,2025-10,38178,0,0
E-2810,2025-03,"27 202,00",0,0
E-3394,2025-10,"$27,888.00",0,0
E-2476,2025-08,"36 677,00",0,0
E-2594,2024-03,39176,0,0
E-1066,09/2024,22753,0,0
E-2781,2025-11,44440,22035,0
E-3541,2024-08,12477,0,0
E-3006,2025-04,56700,0,0
E-1998,08/2024,55724,0,0
E-2100,2025-05,27404,0,0
E-1162,2026-12,54078,0,0
E-2447,2026-08,34883,"$29,577.00",0
E-1761,2025-08,21284,9639,0
E-3358,08/2025,55800,0,0
E-3381,2025-09,"6 416,00",0,654
E-2849,05/2025,23 934,0,0
E-1824,2025-06,34868,25036,0
E-2159,2026-06,53434,0,0
E-1288,2025-10,52731,0,0
E-3335,2025-03,"$57,182.00",0,0
E-3112,2025-04,"$31,144.00",0,0
E-2114,2025-02,37271,13639,0
E-3027,2024-01,"$16,508.00",0,0
E-1336,01/2024,8899,0,0
E-1296,2024-06,57376,7122,0
E-3014,2024-10,"$54,512.00",0,1655
E-2180,05/2024,39148,0,0
E-2216,2026-08,"$26,302.00",0,0
E-1476,2025-02,14166,0,1084
E-2699,2024-06,"$49,154.00",0,0
E-1787,2025-01,21864,0,0
E-2475,2026-12,"36 691,00",0,0
E-2432,02/2024,38576,0,0
E-2146,2025-03,37789,"$3,287.00",1255
E-2295,07/2025,41194,0,0
E-1993,08/2024,"$31,294.00",0,647
E-3353,06/2026,44051,0,0
E-2160,2025-12,5400,0,0
E-3250,2025-09,52753,0,0
E-3080,2026-01,"57 845,00",0,0
E-2958,2025-10,13570,0,0
E-3114,07/2024,"$46,796.00",0,0
E-1123,2025-11,"$43,521.00",0,0
E-1162,10/2024,42080,0,0
E-2800,2024-11,21 086,12170,434
E-2733,2024-06,18123,0,1 779
E-1915,2024-04,"$5,507.00",0,1179
E-2839,2024-01,6436,0,0
E-1250,2024-05,51991,17 355,0
E-2389,2024-06,49802,0,0
E-3561,2025-10,30080,0,0
E-1307,2025-04,"$20,820.00",0,0
E-1230,2024-10,37301,0,0
E-1212,2024-02,"34 459,00",0,0
E-3276,06/2025,"$37,421.00",23 609,0
E-2098,2026-04,"$50,402.00",0,0
E-2505,12/2025,29943,"23 707,00",0
E-2353,11/2026,32731,0,0
E-3503,01/2024,"$56,036.00",0,"$1,520.00"
E-3555,2024-09,"16 487,00",0,0
E-3099,09/2024,"$44,303.00",18 837,"$1,678.00"
E-2767,2024-11,35647,"17 455,00",0
E-1541,01/2024,"$10,517.00",0,0
E-1250,2024-06,59370,0,0
E-2871,2025-09,46997,9636,0
E-1881,2025-09,"$11,859.00",0,0
E-1226,2024-11,"$40,649.00",0,0
E-1076,2025-05,40559,0,131
E-1347,2026-09,6748,0,0
E-1626,2025-10,45674,0,0
E-1592,2024-11,56961,"$19,605.00",0
E-1714,2026-01,"$9,712.00",0,0
E-2833,09/2025,"6 207,00",0,0
E-2764,2026-01,59755,4 847,0
E-2815,2024-09,5352,20863,0
E-2191,2026-10,"59 242,00",0,$416.00
E-3492,2024-10,"14 061,00",0,0
E-1265,2026-10,"$49,474.00","$19,384.00",0
E-1610,2025-02,53692,0,0
E-2177,2024-12,18379,0,0
E-2059,2024-02,"$49,548.00",0,0
E-2413,2024-01,8839,"$9,999.00",0
E-2665,2026-07,"47 354,00",0,0
E-1597,2024-10,"$54,801.00",0,0
E-1003,2024-07,14 730,0,0
E-1161,2024-11,42256,0,0
E-1370,2026-03,"$45,713.00",0,1984
E-1339,2026-02,43412,0,0
E-1882,2025-09,40788,0,0
E-1086,2024-07,36382,0,0
E-2300,10/2025,"38 270,00","$26,946.00",0
E-1281,07/2026,"$43,660.00",0,0
E-2160,2025-04,51387,21811,0
E-1058,04/2026,24 681,0,0
E-1496,06/2026,"$49,528.00",0,302
E-2285,2026-01,20870,0,0
E-2545,06/2024,27891,0,0
E-2608,2026-09,"$56,628.00",5120,1112
E-2736,2026-08,"$33,909.00",0,0
E-2505,2024-10,6619,0,0
E-3137,2026-07,"$54,754.00",0,0
E-3443,2025-12,10385,0,0
E-3241,2025-01,42605,0,0
E-3426,2024-11,"$20,061.00",3326,0
E-2382,2026-11,"$32,671.00",0,0
E-2241,03/2024,41 999,0,0
E-2933,2024-07,"27 702,00",0,0
E-2820,2026-09,54365,0,144
E-3121,04/2026,"$54,845.00",5994,0
E-1519,2024-03,40578,0,0
E-1269,2026-07,39562,0,0
E-3130,2026-05,"$31,565.00",0,0
E-3221,2026-01,"$36,133.00",0,0
E-1349,2024-08,46606,0,"$1,480.00"
E-1301,2024-08,29418,26656,0
E-1045,2024-01,32748,0,0
E-1553,2024-02,14798,0,0
E-3581,2025-06,24949,0,201
E-1671,2026-11,41377,"20 096,00",0
E-1511,2024-07,6578,0,0
E-2417,2026-01,"48 086,00",0,0
E-2646,01/2026,"$25,798.00","$1,291.00",0
E-2024,2026-02,22201,0,0
E-1730,2025-04,40 124,0,0
E-1677,2026-08,"$41,740.00",0,"$1,328.00"
E-1360,2024-10,57732,"12 151,00",0
E-2473,2024-08,"$14,479.00",0,0
E-1794,09/2025,15496,"$3,312.00","1 217,00"
E-1896,06/2026,11928,0,0
E-2220,2025-02,"$32,765.00",0,0
E-3265,2025-01,13641,0,0
E-1441,2025-03,21732,0,0
E-3148,2025-11,6554,0,646
E-1101,2026-05,53787,0,0
E-1109,12/2026,54833,15409,0
E-2970,2025-03,"$28,461.00",27102,"$1,028.00"
E-1164,2024-07,"$10,766.00",0,0
E-1767,2025-04,52660,16620,0
E-2353,2026-07,32660,0,0
E-1785,2026-02,36870,25871,0
E-1227,2024-06,"$56,662.00",0,0
E-1978,2025-11,39536,0,0
E-2796,2025-10,14240,0,"$1,235.00"
E-2832,2026-03,"$26,672.00",0,0
E-2670,2025-11,27580,0,1631
E-2493,2026-01,54230,0,"$1,324.00"
E-1583,05/2026,"$52,392.00",0,715
E-1077,2024-01,"48 894,00",0,0
E-1116,2025-04,49060,0,0
E-3557,2025-07,"$21,138.00",10797,0
E-1871,2026-03,"$19,168.00",0,190
E-3022,2025-09,"$35,085.00",6276,0
E-1985,2026-03,47259,"7 613,00",0
E-1976,2026-09,"$8,508.00",0,0
E-1106,2024-09,"$40,302.00",0,711
E-3584,2026-03,49073,"$27,724.00",0
E-2132,2025-03,58624,0,0
E-2723,2024-10,14929,0,0
E-2734,11/2026,"$48,528.00",0,0
E-2837,2025-01,38447,"$27,883.00",0
E-3497,2026-02,"12 784,00",0,0
E-1485,2026-12,38819,0,1488
E-1845,2024-05,11 728,0,0
E-1907,2025-08,54 979,0,0
E-3173,2025-05,38163,0,0
E-1831,2025-06,"$46,168.00",0,0
E-1756,2025-09,41681,0,0
E-3586,2026-03,19297,0,1315
E-1895,2025-03,"$41,165.00",0,0
E-2404,04/2026,57 550,0,1 101
E-2917,2024-04,30165,0,0
E-3085,2025-06,52060,21244,0
E-1929,2024-06,27033,0,0
E-3377,2024-04,44856,0,0
E-1642,2025-01,"34 771,00",0,0
E-1990,2026-08,"$58,658.00",0,0
E-2236,2024-09,"32 292,00",0,0
E-2870,2026-12,37125,0,0
E-3468,2025-06,"$10,706.00","$4,759.00",0
E-3225,2024-03,"$40,862.00",0,0
E-2958,2025-02,38223,0,0
E-1119,11/2024,"$49,819.00",5232,0
E-3177,2025-04,"$21,021.00",18 612,0
E-3164,2025-08,"$16,729.00",0,0
E-2794,2024-05,12 479,0,0
E-3054,2024-04,24 210,0,"$1,708.00"
E-3376,2026-05,30096,"$12,253.00",0
E-1355,04/2025,32 523,"$1,589.00",0
E-1358,12/2024,37756,0,0
E-2873,2025-01,"$51,025.00",0,306
E-1109,2026-07,59985,0,0
E-2293,02/2025,"$49,961.00",0,0
E-3039,2025-08,"$13,504.00",0,0
E-3031,11/2024,51442,19698,0
E-3512,2024-09,"27 129,00",28 985,0
E-2095,2026-08,"43 239,00",0,0
E-3371,02/2026,"$30,932.00",0,0
E-1946,08/2026,48575,25438,0
E-1753,2025-06,49525,0,0
E-2325,2026-06,8236,0,0
E-3391,11/2026,49816,0,0
E-3459,2025-01,"$20,620.00",0,0
E-2132,10/2025,43 461,0,0
E-1442,2025-12,"19 057,00",0,0
E-3287,01/2024,29007,"25 303,00",0
E-2767,2024-06,59416,0,0
E-1337,2024-07,23702,0,852
E-3047,2026-07,6434,"$23,296.00",$959.00
E-1422,2026-01,"56 678,00",0,0
E-2708,2024-06,"$10,713.00",0,0
E-2383,2024-06,51862,0,"$1,492.00"
E-1364,2024-06,30 864,0,0
E-1475,2024-12,16882,0,0
E-2767,07/2025,"$18,978.00",1541,0
E-1302,2025-01,33837,0,0
E-2828,2025-10,"$5,452.00","$7,349.00",0
E-2001,2025-12,"$39,518.00",0,0
E-1696,2025-06,"11 112,00","$1,122.00",0
E-2144,11/2025,43366,0,0
E-3472,2025-08,42031,0,0
E-2455,07/2024,40742,9955,0
E-1452,07/2026,"40 733,00","1 526,00",0
E-2067,2024-02,"$46,320.00",0,0
E-2003,11/2025,12083,0,0
E-2308,09/2024,45414,0,0
E-1005,2026-06,17 034,0,1486
E-1652,2025-01,"$33,335.00","$9,142.00",0
E-3127,2024-12,37866,"9 563,00",0
E-1515,06/2025,"$6,073.00",0,0
E-2965,2024-12,"$34,744.00","18 355,00",0
E-3172,2024-02,57487,0,0
E-1157,2026-04,55727,0,0
E-2897,2026-11,24387,0,0
E-2126,07/2026,"44 888,00",17335,0
E-2299,2025-06,58954,0,0
E-2257,2024-02,51 025,0,0
E-3255,2025-08,"$18,419.00",0,1 585
E-1733,2026-04,11 436,0,0
E-2606,2024-02,58024,0,0
E-2020,2026-04,56577,0,0
E-2129,2026-12,14054,0,0
E-2082,2025-05,"20 193,00",0,0
E-2893,12/2024,55191,0,0
E-1517,09/2026,45152,0,1608
E-2005,01/2024,58339,0,0
E-1127,2024-10,5 136,0,0
E-3420,2026-03,"$53,850.00",0,0
E-1361,2024-04,"$39,816.00",0,0
E-2537,2026-06,"$30,161.00","$16,538.00",0
E-1874,2025-12,"41 235,00",0,0
E-1251,2026-01,55409,9145,0
E-1346,2025-07,"$52,449.00","$6,367.00","512,00"
E-3574,2026-06,20 045,0,0
E-2724,2024-10,"$44,660.00",0,0
E-1699,2024-08,37893,0,0
E-1417,2026-02,9184,0,0
E-1199,10/2026,42900,0,0
E-2033,07/2025,45947,12277,0
E-3435,03/2024,"$55,856.00",28852,0
E-1713,06/2025,46 695,0,0
E-2111,2026-08,59018,0,0
E-2900,2024-07,"$54,235.00",0,0
E-2236,2024-01,38544,9224,0
E-1500,12/2024,"$48,378.00",0,0
E-3321,2025-03,6500,0,0
E-2189,2026-11,16210,0,0
E-3124,01/2026,12459,18267,0
E-1631,2024-04,"$56,251.00",0,0
E-2620,05/2026,"7 241,00",0,0
E-1047,2024-10,"$5,502.00",0,0
E-1810,2026-06,"$49,367.00",0,0
E-2662,2026-07,41155,0,0
E-1611,2024-11,25 556,20295,0
E-1822,2024-05,"28 022,00",0,0
E-2709,11/2024,56379,0,377
E-1842,02/2026,58582,0,0
E-1105,06/2026,"$48,382.00",0,0
E-3196,2024-08,26097,0,0
E-1124,2026-07,"$59,660.00",0,0
E-1621,2024-07,34531,0,$497.00
E-2545,03/2024,11122,0,0
E-1166,11/2025,"$13,147.00",1515,0
E-2052,2024-10,"$45,529.00",0,0
E-1757,07/2025,59 455,0,0
E-1227,2024-12,22740,0,0
E-2070,2025-10,13197,"$29,068.00",0
E-2964,2024-07,"58 358,00",0,0
E-3146,08/2025,23251,0,0
E-3068,2024-01,"24 269,00",0,0
E-1818,2026-12,23176,"$14,697.00",1054
E-1305,2026-03,52408,0,0
E-1418,2026-05,21034,"$25,386.00",0
E-1090,06/2025,"53 992,00","$23,439.00",0
E-1866,2024-08,41481,29368,0
E-1885,2026-06,52842,0,0
E-1190,2026-11,20004,0,0
E-2481,2024-07,"$41,704.00",0,0
E-1686,2024-04,"$17,512.00",28510,0
E-3194,2026-08,"$38,987.00",0,1499
E-2378,2024-03,"$31,493.00",27182,1574
E-3053,2025-05,"$8,562.00","2 651,00",0
E-2019,2024-09,"$26,073.00",25 618,"$1,987.00"
E-3123,10/2024,8253,0,0
E-3248,2024-09,43 840,0,0
E-1168,2026-07,"$30,006.00",0,0
E-1339,2026-02,10433,0,0
E-1666,2024-10,"$37,230.00",0,0
E-1078,2026-12,32364,0,0
E-2456,2026-11,40259,9056,0
E-1980,2025-06,9617,0,480
E-1344,2026-03,"$59,621.00",0,0
E-2797,2024-04,40469,0,0
E-3422,2025-02,"46 736,00",0,0
E-3432,11/2026,"$43,233.00","$4,382.00",0
E-2808,2024-04,"14 526,00",0,0
E-2099,03/2026,"$20,175.00","$13,645.00",0
E-2860,2026-06,56951,0,0
E-1210,2024-03,"$44,548.00",0,0
E-2879,2026-09,28727,23573,$433.00
E-1086,2024-01,"$19,787.00",0,0
E-1716,09/2024,13753,"$10,104.00",1148
E-2174,2024-07,"$25,282.00",1994,0
E-2786,2026-10,"$30,476.00",0,"$1,804.00"
E-3555,2026-05,17082,"$23,980.00",0
E-2741,2026-10,32098,0,0
E-1833,04/2024,"$10,190.00",13811,0
E-2829,2026-11,35850,0,0
E-2384,2024-06,24993,0,0
E-2867,2025-10,"$31,511.00",15302,0
E-3125,2024-03,43 383,0,0
E-1441,2025-02,"15 896,00",0,0
E-2147,2026-08,28934,0,0
E-1177,2026-11,39105,0,0
E-2992,2025-03,"$36,475.00",0,0
E-2400,2024-06,49 249,0,0
E-2295,2026-12,45653,"$14,428.00",0
E-3307,2026-02,"38 148,00",0,0
E-2627,2024-02,47740,0,0
E-2982,2025-10,"22 903,00",0,0
E-2996,10/2025,"19 131,00",0,$733.00
E-2665,2025-06,48 632,0,0
E-2361,04/2024,13352,0,0
E-1619,2026-04,47698,0,0
E-2902,2025-05,40450,0,0
E-1080,2025-10,52970,"$5,614.00",0
E-1464,2024-04,47954,0,0
E-2077,02/2026,22927,10316,0
E-2223,01/2026,"$39,286.00",0,0
E-2577,2026-11,"52 312,00",12862,0
E-1864,2026-09,6655,0,0
E-3181,2025-08,7 892,0,1127
E-3462,2026-11,"$29,675.00",0,0
E-2667,2026-01,13081,0,0
E-1203,2026-05,14651,0,0
E-2741,2025-11,34666,0,0
E-2427,2026-10,"$29,176.00",0,0
E-3548,11/2026,27813,0,0
E-1168,02/2025,54684,0,0
E-3080,2025-01,35130,10366,0
E-2696,2026-01,"$31,305.00",0,1757
E-3551,04/2024,43709,0,0
E-1792,2024-12,"$47,763.00",0,0
E-2388,2025-07,16 645,0,0
E-2127,10/2026,29643,"$9,499.00",0
E-2463,2025-09,"$48,810.00",13683,0
E-2715,2026-04,"$22,908.00",0,0
E-3163,11/2024,"$10,227.00",0,0
E-2577,10/2026,36 083,"$24,807.00",0
E-1110,2025-01,51277,0,0
E-3012,2025-01,"$44,896.00",9583,"691,00"
E-2813,02/2024,7087,0,0
E-3411,2024-01,"$14,754.00",0,0
E-3153,2026-05,55269,5967,0
E-3079,2024-07,"11 243,00",0,0
E-3352,2026-02,7 696,0,0
E-1375,06/2024,26730,"$23,431.00",0
E-1209,2026-11,"$18,853.00",0,0
E-2779,2025-05,"$21,104.00",0,0
E-2549,2026-09,"$17,034.00","$23,261.00",0
E-2632,2026-01,9946,3742,0
E-2603,09/2026,"$12,258.00",0,0
E-2824,2024-01,"$12,562.00",28 093,0
E-2862,2026-05,"6 539,00",0,0
E-2430,2026-08,25679,0,0
E-2599,2024-10,12851,0,0
E-2725,05/2025,45278,"$11,523.00",0
E-1095,2024-06,"15 732,00","$20,181.00",0
E-1367,2024-11,"$57,772.00",0,0
E-2081,2024-08,43770,"$15,161.00",0
E-3343,04/2024,9 818,0,0
E-3550,2025-07,18240,0,707
E-3295,2025-09,32 290,"8 333,00",1135
E-2002,2026-02,8758,"$18,949.00",0
E-2259,2024-02,"$34,215.00",0,0
E-2128,09/2025,54549,0,0
E-3288,2024-04,9827,22429,0
E-2445,2026-10,15513,23393,1126
E-2805,03/2026,"12 716,00",0,0
E-2419,09/2025,9612,28578,0
E-1277,2026-01,14952,6842,1038
E-1306,2024-02,36330,0,0
E-2997,2026-11,"$32,349.00","$13,891.00",0
E-1520,2026-06,14187,"$19,505.00",0
E-2068,2024-04,53609,0,0
E-3008,11/2025,"$32,257.00",0,0
E-2571,2026-09,"$53,509.00",23486,814
E-1007,2026-05,42823,5 136,0
E-2454,2024-09,"$21,553.00",0,0
E-2665,2026-08,48686,0,0
E-3311,2025-01,"$56,088.00",0,0
E-3412,2026-12,"$41,120.00",0,0
E-2745,2024-10,56203,0,0
E-2916,2024-06,"$19,034.00",2035,0
E-3460,2024-05,"59 922,00",0,780
E-2594,2026-02,49774,0,0
E-1940,2026-12,"$7,634.00",0,0
E-1847,2026-04,29121,0,0
E-1280,08/2026,27900,0,0
E-1289,12/2024,28737,0,912
E-3100,2024-08,53810,0,0
E-1690,2025-10,41446,0,0
E-2275,2025-05,49700,9116,0
E-3489,2026-05,"$27,108.00",0,0
E-1735,2025-08,25 387,5937,0
E-2434,2025-10,"$53,095.00",11190,0
E-1914,2026-10,15606,0,0
E-1165,2025-03,14577,0,0
E-3017,2024-09,39192,0,0
E-3543,2025-02,"$49,915.00",0,0
E-1874,07/2026,48489,0,0
E-1739,2024-07,55881,0,0
E-3280,2026-10,55162,0,0
E-1859,2026-04,23 436,0,0
E-1333,2025-06,21533,0,299
E-1095,2026-10,21367,0,0
E-3149,2025-02,"$31,112.00",0,527
E-2482,2026-03,"$21,683.00",0,0
E-2960,2026-02,"15 792,00",0,0
E-1944,2024-05,"$44,029.00","$3,403.00",0
E-2742,2026-05,55804,0,0
E-1708,07/2025,36504,"29 468,00",0
