employee_id,date,hours,overtime,status
E-2734,11/27/2025,4,0, Active 
E-2945,07/28/2026,11,0,CLOSED
E-2919,07/07/2025,11,0,closed
E-1134,04/01/2026,7,0,PENDING
E-2991,2026-11-28,10,0,closed
E-2922,2025-01-06,10,0,closed
E-1349,12/08/2025,7,0,PENDING
E-1939,07-04-2026,11,0,closed
E-1727,2025-09-28,9,0,pending
E-1978,2025-06-23,6,1,ACTIVE
E-2260,2025-08-03,5,0,active
E-2052,2026-03-21,9,0,CLOSED
E-1069,2026-03-15,6,1, Active 
E-1224,2026-03-10,12,0,closed
E-2812,2026-09-11,5,0,pending
E-2487,2025-09-02,6,0,active
E-3119,2026-09-07,9,0,active
E-2423,15-04-2026,9,0,closed
E-3346,16-09-2026,4,0,closed
E-3147,05/17/2026,6,3,active
E-1076,08/20/2025,10,0,active
E-2064,2026-06-13,12,1,pending
E-1310,2026-05-24,10,0, Active 
E-1690,2025-09-17,9,0,closed
E-2740,12-02-2026,8,0,pending
E-2736,13-01-2025,7,0, Active 
E-1684,2025-09-10,6,0,pending
E-3548,2026-07-17,10,0,ACTIVE
E-1988,04/03/2025,12,0,closed
E-3133,09-09-2025,9,0, Active 
E-1759,2026-08-01,10,3,ACTIVE
E-1345,2025-04-06,9,0, Active 
E-3465,05-02-2026,9,0,active
E-1098,2025-08-08,6,0,ACTIVE
E-1237,06/18/2025,9,0, Active 
E-1363,21-12-2026,12,0,active
E-1153,04/22/2026,11,1,pending
E-2004,10-12-2025,11,0,closed
E-2693,10-01-2026,6,0,pending
E-1283,11/15/2026,8,0,CLOSED
E-2003,2025-12-18,12,4,pending
E-1685,2026-07-14,4,0,pending
E-3318,02-06-2025,5,1,active
E-1025,2025-10-09,6,0,pending
E-1778,16-12-2026,10,0,closed
E-2571,2026-11-25,11,2,PENDING
E-1136,06/04/2025,7,3,closed
E-1526,2026-06-10,12,0,ACTIVE
E-2110,08/04/2025,8,0,ACTIVE
E-1313,2026-02-12,8,0,CLOSED
E-2919,18-04-2026,8,0,PENDING
E-3325,2025-07-11,7,0,ACTIVE
E-3472,2025-07-10,10,0,active
E-1554,03/25/2026,7,0,active
E-2516,07-11-2025,5,0, Active 
E-1312,02-03-2025,4,1, Active 
E-2679,2025-06-15,11,0,closed
E-1031,2025-03-11,5,0,CLOSED
E-2220,2026-12-18,9,0, Active 
E-1777,2025-05-10,12,0,CLOSED
E-1499,2025-05-18,4,0,closed
E-2237,2026-05-13,7,0,closed
E-2051,02/20/2026,6,0,CLOSED
E-2383,2026-01-12,10,0,pending
E-2072,2025-10-10,10,0,closed
E-3408,2025-09-15,6,0,ACTIVE
E-1603,24-11-2026,4,0,CLOSED
E-2271,2026-01-01,10,0, Active 
E-2820,2026-10-12,11,2,pending
E-2509,2026-08-21,9,1, Active 
E-3189,10/09/2026,9,0,ACTIVE
E-1042,2026-02-14,10,0,active
E-1210,2025-07-06,4,0, Active 
E-1924,21-03-2026,4,0,active
E-2823,10/04/2025,7,2,pending
E-2309,03/27/2026,12,3,active
E-2841,2026-01-17,12,0,active
E-1007,2025-06-21,4,0, Active 
E-1855,05/22/2026,9,0,ACTIVE
E-2384,2026-01-02,5,0,ACTIVE
E-2553,09-01-2026,8,0,pending
E-1180,02/16/2025,6,0,PENDING
E-1201,2025-04-05,5,0,pending
E-2037,2025-03-23,4,0,active
E-2818,2026-05-06,9,0,ACTIVE
E-3130,26-07-2025,11,0,CLOSED
E-1457,2026-03-18,11,1, Active 
E-3204,2026-12-25,12,0, Active 
E-1721,03/21/2025,9,3,PENDING
E-3401,20-05-2026,6,0,closed
E-1688,2026-09-28,11,0, Active 
E-1738,11/16/2025,4,0,ACTIVE
E-2567,04/27/2025,11,0, Active 
E-3125,2026-11-15,7,3,closed
E-1745,06/06/2025,10,1,CLOSED
E-1149,2026-12-18,9,0,CLOSED
E-3457,12/16/2025,8,4,closed
E-2111,2025-03-06,4,0, Active 
E-2447,2025-12-27,7,0,pending
E-3402,10/15/2025,5,0,CLOSED
E-3015,01/16/2026,10,0,PENDING
E-2748,20-06-2026,10,0,pending
E-1587,10-02-2026,7,0,ACTIVE
E-1751,21-12-2026,8,0,closed
E-3280,27-08-2025,4,0,active
E-1856,2025-06-03,5,0,CLOSED
E-2884,01-09-2026,6,0,ACTIVE
E-1485,2026-07-22,4,0,PENDING
E-1403,2026-09-04,12,0,PENDING
E-3154,05/09/2025,12,0,ACTIVE
E-1638,27-11-2025,11,1,active
E-2085,02/09/2026,9,0,active
E-1750,2026-11-11,10,2,pending
E-3255,12/04/2026,4,0,pending
E-3336,2026-07-16,7,0,closed
E-2518,2025-10-01,12,0,ACTIVE
E-1772,2025-03-27,5,0, Active 
E-1834,23-05-2025,11,0,CLOSED
E-3070,05/26/2025,4,0,closed
E-1905,2026-11-09,10,0,ACTIVE
E-1960,2026-04-07,12,0,PENDING
E-2203,2025-07-15,6,1,CLOSED
E-2645,2025-11-13,9,0,CLOSED
E-2632,12-06-2025,5,0,CLOSED
E-3369,2025-12-22,7,1,CLOSED
E-1159,2026-09-11,12,0,closed
E-2738,2026-12-15,9,3,CLOSED
E-2336,08/12/2026,7,0,closed
E-3345,23-01-2026,4,0, Active 
E-2243,2026-09-23,11,0,CLOSED
E-2022,02/15/2026,4,0,closed
E-2676,08/11/2026,10,0,pending
E-3137,2025-09-05,11,0,pending
E-2183,02/12/2026,11,0,PENDING
E-3231,08-02-2025,4,0,ACTIVE
E-1746,2026-06-27,12,1,ACTIVE
E-2154,2026-04-21,11,0, Active 
E-1727,12-09-2025,7,0,pending
E-3109,2025-11-22,7,2,CLOSED
E-2372,08/14/2026,11,0,pending
E-2008,2026-06-04,9,0,ACTIVE
E-1999,2025-03-08,6,0,ACTIVE
E-3458,2026-08-07,10,0,ACTIVE
E-1830,07/03/2025,9,0, Active 
E-3144,10-12-2026,11,0,PENDING
E-3421,11/11/2025,5,1,PENDING
E-3524,10/06/2025,8,0,CLOSED
E-1901,2026-06-14,8,0,CLOSED
E-3454,2026-01-01,12,0,closed
E-2653,07/19/2026,5,0,closed
E-3442,06/25/2026,12,0,ACTIVE
E-2749,2026-03-14,12,0,PENDING
E-2556,19-07-2026,7,0,CLOSED
E-3235,2025-06-01,10,0, Active 
E-2465,10/20/2026,7,0,CLOSED
E-1647,02/26/2025,9,0, Active 
E-3353,2026-01-24,11,0,closed
E-1935,18-11-2025,4,0,closed
E-2857,07/14/2025,10,0,ACTIVE
E-3532,07/01/2025,12,0,pending
E-2987,2026-05-19,7,0,pending
E-3513,2026-06-08,8,0,PENDING
E-2234,2026-10-07,9,2,CLOSED
E-3399,2025-02-23,6,0,PENDING
E-1106,02/13/2026,8,4,PENDING
E-1026,04/03/2026,6,0,closed
E-1841,01/17/2025,7,1, Active 
E-1353,04/16/2026,7,0,closed
E-2390,2026-06-24,10,0, Active 
E-1534,01/08/2026,4,0, Active 
E-3218,19-06-2025,5,2,pending
E-2089,05/02/2026,7,1, Active 
E-1122,07/22/2026,12,3,CLOSED
E-2696,2026-11-24,6,3,ACTIVE
E-1862,08/03/2026,5,0,active
E-1440,25-12-2025,6,0,closed
E-3023,21-07-2025,10,0,CLOSED
E-1380,2026-11-06,6,0,closed
E-2219,2026-12-11,7,0,closed
E-2264,2026-01-13,10,0,active
E-2755,05-10-2026,4,0,pending
E-3238,12/21/2025,12,0,pending
E-1652,06/22/2025,6,0,pending
E-1572,2026-10-18,7,2,ACTIVE
E-3227,16-12-2026,12,0,closed
E-3075,08-08-2026,11,0,ACTIVE
E-2211,14-05-2026,10,0,closed
E-2132,09/11/2026,10,0, Active 
E-2873,06/04/2025,7,0,CLOSED
E-2472,2026-05-22,8,0, Active 
E-2100,04/09/2026,9,0,PENDING
E-1717,2025-10-11,9,0, Active 
E-2206,2025-09-23,6,0,pending
E-2227,11/02/2025,7,1, Active 
E-1278,26-07-2026,12,0,active
E-3588,09/19/2025,5,0,CLOSED
E-2086,22-11-2025,5,0,CLOSED
E-1793,2025-10-07,9,0,PENDING
E-1263,2025-06-08,8,0,pending
E-2523,01/03/2025,8,0,PENDING
E-3537,2026-11-25,6,0, Active 
E-3117,04/16/2025,10,0,closed
E-2890,2026-05-08,9,0,CLOSED
E-1125,2026-12-10,10,0, Active 
E-2974,09-09-2026,6,0,active
E-1253,2025-08-19,12,0,CLOSED
E-2432,2026-07-01,7,0,closed
E-1959,03/12/2026,4,0,CLOSED
E-3135,2026-11-21,7,0,pending
E-3558,2026-04-07,7,2,ACTIVE
E-1493,2025-04-26,12,0,pending
E-2119,2026-02-19,7,0,closed
E-1279,2026-06-01,8,0,CLOSED
E-1574,23-11-2026,8,0,closed
E-3493,2025-09-04,9,0,active
E-3022,2025-03-03,5,0,pending
E-2617,2026-10-25,7,3,active
E-1390,2025-08-12,6,0,ACTIVE
E-2168,2025-07-12,11,3,active
E-2897,22-07-2026,6,0,PENDING
E-1098,23-08-2026,9,0,CLOSED
E-3575,09/11/2025,5,0,active
E-1355,12/06/2026,7,0,pending
E-1262,2026-12-16,6,0,pending
E-1974,2025-05-17,6,0,pending
E-1028,2026-09-13,5,2,active
E-2073,2025-07-07,5,0,CLOSED
E-1827,2026-06-26,7,0,closed
E-3434,12/03/2025,10,0, Active 
E-2619,2026-10-06,7,0,closed
E-1341,05/14/2026,5,0,CLOSED
E-1077,2025-07-03,8,2,active
E-3252,02/26/2025,6,3, Active 
E-1229,02/20/2026,9,3,closed
E-3570,2025-05-20,5,0,pending
E-1834,08/10/2026,10,0,CLOSED
E-1778,2025-02-08,7,2,PENDING
E-2714,01-10-2026,12,0,ACTIVE
E-2224,08/13/2025,8,0,ACTIVE
E-3575,2025-11-12,10,0,closed
E-1087,2025-09-16,11,0,ACTIVE
E-2832,2026-09-14,10,0,closed
E-1856,2026-07-06,7,0,ACTIVE
E-1133,20-03-2025,10,0,active
E-2359,05/20/2025,7,0,CLOSED
E-3406,2026-01-04,5,0,pending
E-1096,20-10-2026,7,0,PENDING
E-2025,09/27/2025,4,0,PENDING
E-3007,11/15/2026,7,0,CLOSED
E-2334,28-03-2025,10,0,ACTIVE
E-2106,2026-02-07,9,1,closed
E-1433,2025-05-27,9,4,pending
E-1704,2026-05-08,7,0,ACTIVE
E-2751,09/19/2026,5,0, Active 
E-1733,2025-06-10,11,0,pending
E-2435,2026-12-24,8,0,pending
E-2069,2025-05-10,5,0, Active 
E-2117,07/01/2025,4,1, Active 
E-2263,26-08-2025,7,0,active
E-1732,2026-01-25,6,0,PENDING
E-1467,11/28/2025,5,0,active
E-2234,08/23/2026,8,0,pending
E-1829,10-01-2026,10,0,closed
E-2288,2025-01-21,6,0,PENDING
E-1355,2026-01-23,6,3, Active 
E-3169,03/03/2025,11,2,ACTIVE
E-2443,05/09/2026,6,0,PENDING
E-3598,26-09-2026,6,0,closed
E-2608,2026-02-15,9,0,closed
E-3364,2026-03-22,4,0,CLOSED
E-1182,2025-07-20,6,0,active
E-2341,09-09-2026,10,0,pending
E-2834,08/24/2025,4,4, Active 
E-2188,08/10/2026,7,0,active
E-1941,2025-08-17,11,3, Active 
E-1940,22-09-2026,10,0,closed
E-2171,06/24/2026,5,0,closed
E-2424,2025-04-05,9,0,CLOSED
E-3248,12-02-2026,11,2,pending
E-2703,10-09-2026,10,0, Active 
E-1152,17-10-2025,10,0,active
E-3584,02/02/2025,10,4,active
E-2998,2025-05-22,12,1,pending
E-2786,2025-10-09,8,0,active
E-3351,11/26/2026,4,0, Active 
E-1900,2026-12-11,4,0,CLOSED
E-2818,01-03-2025,4,4,CLOSED
E-1845,20-07-2026,10,0,pending
E-3481,2026-12-26,4,0,active
E-2146,2026-02-09,10,0,pending
E-3095,2025-04-03,11,0, Active 
E-2046,03/18/2025,4,0,PENDING
E-1641,25-04-2025,4,0,ACTIVE
E-2852,12/28/2026,4,0, Active 
E-3464,07/15/2025,6,0,active
E-2631,22-01-2026,12,4,CLOSED
E-3221,03/09/2026,7,0,closed
E-1953,10/12/2026,4,0, Active 
E-1082,2026-07-21,5,0,PENDING
E-2966,08-02-2025,10,1,closed
E-1213,03/13/2026,10,0,pending
E-1184,2025-04-27,8,0,PENDING
E-1185,02/15/2025,8,0,pending
E-1201,2025-11-03,4,0, Active 
E-2803,2026-05-19,4,0,PENDING
E-1490,04/12/2026,8,0,closed
E-2601,05/07/2025,8,0,pending
E-1237,09-10-2026,9,2,PENDING
E-2450,2026-02-28,11,0,active
E-3397,2026-02-05,11,0, Active 
E-1761,07/06/2026,4,2,PENDING
E-3403,2025-07-05,4,0,CLOSED
E-1739,2025-04-06,5,0,active
E-2936,2025-12-22,12,0,ACTIVE
E-1502,2026-04-20,8,0,PENDING
E-3190,2026-01-12,10,1,CLOSED
E-3270,2026-09-28,5,2,CLOSED
E-1495,2026-05-22,7,0,CLOSED
E-1630,19-01-2026,8,3, Active 
E-3412,2026-07-28,7,0,pending
E-1924,2025-11-17,10,0,PENDING
E-3414,22-10-2025,6,1,PENDING
E-3166,2025-09-07,9,0,PENDING
E-1161,08/15/2025,6,0,pending
E-2903,2025-08-16,4,0,PENDING
E-1222,06/25/2025,9,0,active
E-2620,2026-12-14,11,0,CLOSED
E-3112,2025-12-21,11,0,closed
E-2647,13-01-2026,7,0,PENDING
E-1223,2025-01-18,7,0, Active 
E-3541,12/16/2025,7,0,PENDING
E-1367,2026-09-22,11,1,closed
E-1044,02/17/2026,8,0,active
E-2894,2025-09-22,4,0,active
E-1520,2026-01-18,4,0,CLOSED
E-1821,16-09-2025,6,0,active
E-2762,2026-03-17,11,0, Active 
E-1139,2025-06-20,9,0,pending
E-3163,2025-10-13,5,0,CLOSED
E-2251,01/25/2025,6,0, Active 
E-1328,2025-07-05,10,1,active
E-2019,2025-08-25,7,0,PENDING
E-2399,2026-04-25,5,0,pending
E-3099,06/26/2026,8,0,active
E-2352,2026-11-06,9,1,active
E-2011,04-10-2026,10,0,active
E-1289,10-07-2025,6,1,closed
E-2991,11-04-2026,10,0,pending
E-3436,24-10-2025,6,0,pending
E-1421,17-05-2026,6,1,ACTIVE
E-3008,2026-02-25,9,0, Active 
E-1839,2025-01-21,12,0, Active 
E-1595,04/19/2025,4,0,pending
E-2243,05/05/2026,5,0, Active 
E-3423,2025-07-10,9,0, Active 
E-2796,2026-03-20,5,0,ACTIVE
E-2940,23-04-2025,9,0,active
E-2063,2026-12-23,4,0,pending
E-1844,11/09/2025,8,0,CLOSED
E-1061,2026-07-28,12,0,PENDING
E-1789,2026-03-26,5,0,active
E-1969,17-12-2025,8,0,PENDING
E-2896,2025-06-17,6,0,ACTIVE
E-2718,2025-06-21,11,2,PENDING
E-1049,2025-03-05,12,4,active
E-3158,11/04/2026,12,3,active
E-1644,2026-08-25,9,0, Active 
E-1058,07/03/2025,4,0,closed
E-3388,10/08/2025,4,1,ACTIVE
E-2574,04/22/2026,6,0,ACTIVE
E-1482,03/20/2026,5,3,pending
E-3024,04-12-2026,9,0, Active 
E-1124,05-02-2026,6,0,pending
E-3011,07/23/2026,12,1,active
E-2105,22-02-2025,5,0,active
E-1613,2025-09-28,8,0,pending
E-2483,06/12/2026,9,0,ACTIVE
E-3458,2026-01-10,10,0,active
E-1373,2026-06-10,9,0,CLOSED
E-3454,2025-01-10,5,0,active
E-1804,2026-04-03,12,2,ACTIVE
E-3227,2025-12-08,8,0,active
E-2349,12-12-2026,10,0,closed
E-2959,05/09/2025,6,0,active
E-2584,07/06/2026,9,3,ACTIVE
E-1470,2026-03-17,6,0,CLOSED
E-2117,05/06/2025,4,0,pending
E-2133,2026-09-25,9,0,active
E-2907,2025-12-17,4,0,closed
E-2301,2025-01-26,12,0,CLOSED
E-1374,2025-01-20,6,0,CLOSED
E-2988,07-09-2025,12,0,CLOSED
E-3020,10/10/2025,10,0,CLOSED
E-3598,10/27/2025,5,0,ACTIVE
E-2039,2025-02-28,12,0,closed
E-2638,27-10-2026,8,0, Active 
E-1393,04/22/2025,4,1,pending
E-1657,2026-02-01,10,1,CLOSED
E-2735,08-02-2026,12,0,CLOSED
E-1088,2026-12-24,9,0,CLOSED
E-3034,2025-12-10,5,0,PENDING
E-2298,2025-04-21,4,0,CLOSED
E-2484,08/07/2026,7,0,ACTIVE
E-2143,07/26/2026,5,0,CLOSED
E-3282,2025-04-09,8,0,closed
E-3445,2026-01-28,4,0,CLOSED
E-1631,2025-11-20,10,0,CLOSED
E-1397,2026-03-11,5,0,active
E-2205,06/05/2026,9,0,active
E-1075,2026-05-01,4,0,closed
E-2596,11/19/2026,9,0,ACTIVE
E-3040,2026-12-07,10,0, Active 
E-2920,2025-12-28,4,0,closed
E-2206,15-12-2026,5,0,active
E-1780,18-06-2025,9,0, Active 
E-1107,2026-03-19,6,0,CLOSED
E-3532,11-09-2025,11,0,active
E-1187,06/13/2025,4,0, Active 
E-1942,2025-04-21,7,0,active
E-1432,02/27/2025,12,2,pending
E-3335,10/10/2025,10,0,active
E-2005,2026-02-06,5,0, Active 
E-1171,2026-12-20,6,0,ACTIVE
E-1519,08/12/2025,11,3,closed
E-2095,2026-09-12,10,0,ACTIVE
E-2078,14-10-2026,12,1,active
E-2916,2026-12-26,8,0,CLOSED
E-1804,2026-10-24,7,0,pending
E-1365,08/15/2025,11,0,closed
E-3574,2026-06-26,12,0,ACTIVE
E-1650,2025-06-07,6,0,active
E-1322,2026-08-16,4,3,pending
E-2372,07/16/2025,11,0,active
E-1085,2025-04-15,10,0,closed
E-1071,2025-07-22,12,0,PENDING
E-2134,2026-12-10,12,4,active
E-2812,2025-08-25,10,0,CLOSED
E-3291,2025-12-08,11,0,CLOSED
E-1625,2026-06-01,9,4,ACTIVE
E-2742,03/20/2026,12,0,closed
E-3550,04/12/2025,9,0,PENDING
E-2122,17-03-2025,5,0,PENDING
E-2892,09/07/2026,8,0,ACTIVE
E-2914,2026-12-02,9,0,pending
E-2203,14-08-2026,7,2, Active 
E-1988,2025-04-12,6,3,PENDING
E-1780,12/10/2025,10,0,CLOSED
E-3173,04-08-2026,10,0,pending
E-1522,15-02-2025,7,0,PENDING
E-3039,2026-08-26,10,0,PENDING
E-3474,09/02/2025,7,0,active
E-1535,14-12-2025,9,0,active
E-2766,2025-08-21,12,0, Active 
E-2839,2025-11-17,5,0,active
E-1541,2026-08-04,11,0,closed
E-1945,2025-04-16,7,0,CLOSED
E-1847,09/15/2025,9,0,pending
E-2143,2026-08-04,7,4,CLOSED
E-1228,03-12-2026,8,0,ACTIVE
E-2617,2025-07-26,12,0, Active 
E-2446,12/21/2026,4,2,active
E-2980,06/07/2026,7,2,active
E-3458,2025-08-09,10,0, Active 
E-2058,05-01-2026,5,0,ACTIVE
E-1570,2025-12-05,11,0,CLOSED
E-1711,2025-09-20,6,0,PENDING
E-3471,28-11-2026,7,0,CLOSED
E-3214,09/03/2026,6,0, Active 
E-1880,10/27/2026,8,4,ACTIVE
E-3240,03/09/2026,4,0,CLOSED
E-1547,07/20/2025,10,0,active
E-2008,2026-08-08,11,0,closed
E-2556,2025-03-03,6,0,CLOSED
E-3005,2025-03-03,7,0,pending
E-2735,2026-03-22,5,0,ACTIVE
E-1743,25-11-2026,11,0, Active 
E-2946,2026-01-09,10,2, Active 
E-2546,2025-03-12,11,0,pending
E-1372,2025-12-12,8,1,active
E-1575,09/16/2025,8,0,CLOSED
E-1005,2025-07-04,10,0,PENDING
E-2420,07/14/2026,10,0,active
E-1803,03/06/2025,12,0, Active 
E-3295,2026-12-11,10,0,pending
E-2005,2025-02-06,11,4,active
E-2095,2026-01-03,4,0,pending
E-3299,2025-06-04,6,0,closed
E-1538,2025-07-16,10,0, Active 
E-1873,26-07-2025,5,2,pending
E-3515,2026-04-21,7,0,pending
E-3528,07/01/2026,6,0,CLOSED
E-2694,2026-08-16,7,0,CLOSED
E-1795,08/02/2025,4,0,closed
E-2838,16-01-2025,7,0,closed
E-1505,05-03-2025,7,0,ACTIVE
E-2352,2025-10-12,11,0,pending
E-1950,2026-12-08,12,0, Active 
E-2118,23-09-2025,10,3,CLOSED
E-3007,2025-07-25,5,0,pending
E-2265,2025-07-01,7,3,ACTIVE
E-1840,12/25/2026,8,1,ACTIVE
E-1597,2025-04-26,6,0,PENDING
E-1418,11/14/2025,12,0,closed
E-2995,04/21/2025,8,0,CLOSED
E-3460,15-09-2026,7,0,CLOSED
E-1817,2025-03-19,7,0,ACTIVE
E-3428,2025-01-23,5,0,CLOSED
E-1123,10/20/2026,7,0, Active 
E-3467,2026-03-04,11,0,active
E-2244,01/02/2026,8,0,closed
E-3322,2025-01-20,12,2,closed
E-3409,2026-11-12,12,0,CLOSED
E-1668,08-10-2025,5,0,ACTIVE
E-1076,01/09/2026,12,0,pending
E-3503,10-10-2025,5,0, Active 
E-1054,11/05/2025,5,0,active
E-1344,2025-10-11,11,0,active
E-2360,2025-12-19,5,0,CLOSED
E-2080,11/23/2025,12,0, Active 
E-3275,2026-12-23,11,4,CLOSED
E-1533,2026-08-07,12,0,PENDING
E-1939,2026-06-04,10,0, Active 
E-3228,23-11-2025,10,0,CLOSED
E-2756,2025-04-11,6,0,closed
E-2582,12/22/2025,7,0, Active 
E-3233,06/24/2026,5,3,closed
E-2181,04/02/2025,10,0,closed
E-1202,03-09-2025,8,0, Active 
E-2293,2026-10-04,7,0,CLOSED
E-3440,2026-10-28,9,0,pending
E-2873,2025-03-22,4,0, Active 
E-1201,04-10-2025,8,0, Active 
E-1698,09/01/2025,10,0, Active 
E-3494,2025-10-19,4,3,closed
E-1627,2025-09-08,9,1,PENDING
E-3357,14-05-2025,12,0,pending
E-2984,06/25/2026,9,0,active
E-1029,2026-12-04,12,0, Active 
E-2754,06/15/2026,5,0, Active 
E-3224,10-10-2026,11,4,CLOSED
E-1925,08/11/2025,6,0, Active 
E-2881,13-02-2025,7,0,closed
E-1066,2025-10-19,11,0,active
E-3056,05/27/2025,9,0,active
E-2220,2025-12-28,11,4,PENDING
E-1785,09/12/2025,6,0,active
E-2839,12-07-2025,7,0,PENDING
E-2746,06-01-2026,4,0,closed
E-2614,2026-02-21,8,1,active
E-1457,2025-09-20,8,0,active
E-2748,2025-10-12,4,0,pending
E-3263,2025-12-25,11,0,closed
E-1320,2025-03-17,8,2,closed
E-1591,2025-09-10,5,3,active
E-3382,2026-09-22,11,0,pending
E-2625,09/24/2025,5,0, Active 
E-1406,2026-07-21,6,0,PENDING
E-3076,2025-11-03,4,0,ACTIVE
E-1835,18-02-2026,5,0,PENDING
E-2651,2025-03-07,11,0,active
E-1419,2025-02-06,5,0,CLOSED
E-3352,2026-02-11,10,0,CLOSED
E-3046,01/01/2025,12,0,PENDING
E-2108,19-01-2026,4,0,pending
E-3286,2025-04-21,10,0,ACTIVE
E-2882,23-05-2025,6,4,closed
E-1891,02/26/2026,4,0,closed
E-2032,2026-01-11,12,0, Active 
E-2822,06/04/2025,12,0, Active 
E-3107,2026-01-09,9,0,pending
E-3048,2026-05-21,4,3,closed
E-3441,06/04/2026,6,0,PENDING
E-1037,05/19/2025,12,0,closed
E-2305,03/10/2025,9,0,closed
E-2353,2025-09-22,7,0,PENDING
E-1559,2025-09-19,11,0,active
E-1488,2026-08-14,12,4,active
E-1776,04/09/2025,10,0,CLOSED
E-2557,09/14/2025,6,0,pending
E-1736,2026-08-23,10,3, Active 
E-2922,2025-08-11,5,0,PENDING
E-3325,2026-04-26,10,0, Active 
E-3376,04/26/2026,11,0,PENDING
E-2368,02/26/2025,8,0,pending
E-1140,2025-05-02,7,4,active
E-2706,2026-07-14,5,0,pending
E-3573,02/04/2026,10,0,closed
E-2434,07/13/2026,8,0,CLOSED
E-3553,26-06-2026,4,0,ACTIVE
E-1665,25-01-2026,7,4,closed
E-1746,09/19/2026,4,0,closed
E-2743,2025-11-06,4,0,pending
E-3275,28-09-2025,9,1,closed
E-3345,11/24/2026,12,1,ACTIVE
E-1618,2025-07-28,5,0, Active 
E-2961,17-02-2026,11,0,ACTIVE
E-1676,03/07/2025,5,0,active
E-2775,09/10/2026,12,1, Active 
E-2352,10-12-2025,9,0,ACTIVE
E-3314,2026-01-06,6,0, Active 
E-2971,2025-10-21,6,0,active
E-1267,12-04-2025,6,0,pending
E-3526,2025-11-14,6,2,pending
E-1802,28-12-2025,11,0, Active 
E-1211,10-12-2025,9,0,active
E-3378,07/02/2026,4,1, Active 
E-1628,2026-11-14,12,0,pending
E-3183,03-06-2026,8,0,closed
E-2442,2026-06-14,6,0, Active 
E-1143,06-04-2025,11,0, Active 
E-2694,2025-02-14,4,0,ACTIVE
E-2383,01/07/2026,4,0,ACTIVE
E-2035,04/02/2026,8,0,CLOSED
E-1533,05/17/2025,10,0,closed
E-3347,06/20/2025,5,4,CLOSED
E-2708,2025-02-23,8,3,closed
E-1897,11/15/2025,12,0,PENDING
E-1353,2025-03-20,5,0,ACTIVE
E-1851,05/02/2025,7,3,CLOSED
E-2171,04/03/2026,11,1,PENDING
E-1617,08/13/2025,10,0,ACTIVE
E-2662,2025-09-27,10,0,closed
E-2554,06/08/2026,6,0,pending
E-1871,12-10-2025,6,0,pending
E-2789,2026-09-19,11,0,closed
E-3540,10/24/2025,5,0,pending
E-2142,2026-10-15,9,0,closed
E-2208,09-11-2025,9,0,pending
E-2633,2026-02-17,10,0,closed
E-2856,03-08-2026,8,0,pending
E-3567,2026-07-08,5,3,pending
E-3229,2026-10-15,11,4,pending
E-2245,11/20/2026,9,4,closed
E-1292,08-02-2025,9,0,closed
E-1338,2026-03-20,9,0, Active 
E-1381,2025-06-15,10,0,CLOSED
E-1282,27-12-2026,11,2,active
E-2571,2025-12-27,11,0,active
E-2307,28-07-2025,7,0,closed
E-2742,2026-05-18,8,0,pending
E-2455,2025-12-06,4,0,ACTIVE
E-2221,11/06/2026,4,4, Active 
E-2430,2025-06-12,4,0,CLOSED
E-1702,2026-12-06,7,0,ACTIVE
E-3564,2025-01-05,6,0,pending
E-2379,13-11-2025,6,0,active
E-1228,21-01-2025,4,2,ACTIVE
E-2170,2026-01-01,11,0,pending
E-1646,2025-08-04,5,0,closed
E-1522,01/12/2026,10,0,closed
E-3395,2025-10-06,10,0,ACTIVE
E-1403,04/20/2026,10,0,active
E-1114,2025-05-04,7,0,active
E-3588,11/27/2025,4,0,ACTIVE
E-3480,2025-12-16,9,0,closed
E-1633,2026-01-27,7,0, Active 
E-1929,18-12-2025,7,0, Active 
E-2547,04-12-2025,12,0,ACTIVE
E-1869,10/03/2025,8,0,closed
E-1753,2025-07-10,9,3,pending
E-1994,2026-07-25,5,0, Active 
E-1381,10/23/2026,6,0,PENDING
E-2453,2025-01-24,5,0,CLOSED
E-2054,22-03-2025,10,0,ACTIVE
E-2225,08/10/2025,4,0,pending
E-1350,2026-10-08,9,0,closed
E-3112,12/04/2026,8,0,PENDING
E-1810,2025-09-06,8,4, Active 
E-2474,2025-03-03,12,0,pending
E-1164,25-12-2026,9,0,active
E-3065,28-01-2025,8,0,CLOSED
E-1657,2025-10-05,5,0,pending
E-2128,12/14/2025,4,0,active
E-3445,22-09-2026,4,0,active
E-1849,01/23/2025,12,0,pending
E-1151,02/19/2025,9,0,pending
E-1695,03/04/2025,7,0,ACTIVE
E-3409,06-02-2025,4,2,pending
E-2199,14-08-2026,5,0,PENDING
E-2445,2026-07-12,6,3,CLOSED
E-2586,2026-06-10,7,0,active
E-1102,2025-01-23,11,0,PENDING
E-3305,25-03-2026,10,0, Active 
E-1231,2025-01-25,6,0,ACTIVE
E-2303,01-10-2025,10,1,active
E-2326,2026-04-24,11,0,ACTIVE
E-3336,2025-02-27,11,0,pending
E-2703,10/18/2026,7,4, Active 
E-2753,2025-02-11,12,0,PENDING
E-2551,12/14/2025,7,4,ACTIVE
E-2023,2026-01-20,10,0,pending
E-2672,07/12/2025,8,0,CLOSED
E-2442,2025-01-14,5,0,PENDING
