order_id,customer_id,store_id,coupon_id,order_date,status,total_amount
ORD-5060,CUST-2358,ST-16,CP-184,2025-02-15,PENDING,2255
ORD-5061,CUST-4518,ST-16,,06/09/2026,pending,8174
ORD-5062,CUST-2577,ST-19,,02/05/2026,active,1746
ORD-5063,CUST-420,ST-25,,03/04/2026,CLOSED,16522
ORD-5064,CUST-774,ST-11,CP-57,08/20/2025,closed,"13 588,00"
ORD-5065,CUST-789,ST-18,CP-154,2026-08-02,pending,"14 039,00"
ORD-5066,CUST-4373,ST-6,,02-03-2026,active,$467.00
ORD-5067,CUST-4404,ST-12,,24-01-2024,PENDING,2190
ORD-5068,CUST-3237,ST-6,,08-07-2024,pending,6515
ORD-5069,CUST-315,ST-14,CP-180,2025-05-12,active,"$14,980.00"
ORD-5070,CUST-178,ST-16,CP-175,2026-12-07,PENDING,2994
ORD-5071,CUST-857,ST-4,CP-45,2026-06-10,active,14995
ORD-5072,CUST-3157,ST-2,,18-09-2026,pending,4809
ORD-5073,CUST-1984,ST-24,,2025-01-17,active,4376
ORD-5074,CUST-711,ST-25,CP-33,2024-03-26,pending,15726
ORD-5075,CUST-1302,ST-15,,2026-09-10,closed,18118
ORD-5076,CUST-2445,ST-21,,05/20/2024,closed,11965
ORD-5077,CUST-2327,ST-24,CP-142,2026-03-05,closed,"$2,121.00"
ORD-5078,CUST-3894,ST-9,CP-139,2024-08-18,closed,"1 253,00"
ORD-5079,CUST-1195,ST-1,,2024-10-03,closed,"6 661,00"
ORD-5080,CUST-1160,ST-18,,06-05-2025,CLOSED,"$18,241.00"
ORD-5081,CUST-150,ST-9,,22-10-2024,active,"$14,617.00"
ORD-5082,CUST-2208,ST-5,CP-57,18-10-2025,PENDING,"5 345,00"
ORD-5083,CUST-1660,ST-24,,02-12-2026,ACTIVE,114
ORD-5084,CUST-307,ST-21,,05/10/2025, Active ,"$17,491.00"
ORD-5085,CUST-3133,ST-3,,12/02/2025,closed,14949
ORD-5086,CUST-4687,ST-6,,04-07-2025,pending,18140
ORD-5087,CUST-3066,ST-5,CP-58,2026-03-28,pending,"$5,716.00"
ORD-5088,CUST-1985,ST-8,,20-07-2026, Active ,"$17,742.00"
ORD-5089,CUST-3182,ST-6,,02/23/2024,CLOSED,5001
ORD-5090,CUST-95,ST-6,,10/16/2026,closed,14729
ORD-5091,CUST-2539,ST-24,,2025-06-28,PENDING,17938
ORD-5092,CUST-4550,ST-6,,2024-11-12,pending,"$6,180.00"
ORD-5093,CUST-4148,ST-17,,2024-10-24,ACTIVE,"11 990,00"
ORD-5094,CUST-634,ST-21,CP-180,12/03/2024, Active ,"5 144,00"
ORD-5095,CUST-281,ST-3,,2024-05-27,active,7349
ORD-5096,CUST-2639,ST-2,CP-19,2025-10-06,ACTIVE,"$19,834.00"
ORD-5097,CUST-2506,ST-11,,2025-06-02,closed,"$19,658.00"
ORD-5098,CUST-4630,ST-2,,2026-07-19,pending,15066
ORD-5099,CUST-369,ST-12,CP-199,10/05/2025,PENDING,"$10,185.00"
ORD-5100,CUST-785,ST-12,CP-46,2025-01-08,PENDING,13846
ORD-5101,CUST-639,ST-21,,01/06/2025,CLOSED,3302
ORD-5102,CUST-1419,ST-19,CP-131,12/07/2026, Active ,"$10,091.00"
ORD-5103,CUST-399,ST-9,,2025-08-25,active,"$5,246.00"
ORD-5104,CUST-2156,ST-23,,2025-12-14,closed,"$15,912.00"
ORD-5105,CUST-2916,ST-15,CP-79,2025-04-16, Active ,"19 738,00"
ORD-5106,CUST-625,ST-20,,03/14/2025,pending,1 012
ORD-5107,CUST-3380,ST-23,,2025-04-27,CLOSED,8739
ORD-5108,CUST-3438,ST-1,,23-05-2024, Active ,"1 168,00"
ORD-5109,CUST-4349,ST-3,CP-73,2026-09-03,PENDING,"$9,195.00"
ORD-5110,CUST-1539,ST-24,CP-28,11/14/2024,CLOSED,"$19,802.00"
ORD-5111,CUST-2357,ST-1,,08/23/2026,pending,"$15,325.00"
ORD-5112,CUST-3128,ST-13,CP-174,22-02-2025,CLOSED,"$15,913.00"
ORD-5113,CUST-1982,ST-9,,2026-05-04,pending,18422
ORD-5114,CUST-4709,ST-10,CP-74,2025-11-02, Active ,19408
ORD-5115,CUST-3685,ST-12,,11/09/2026,PENDING,8110
ORD-5116,CUST-2425,ST-23,CP-50,05/15/2026,pending,1 201
ORD-5117,CUST-1698,ST-5,,2024-06-01, Active ,10 212
ORD-5118,CUST-3824,ST-3,,05/22/2026,ACTIVE,"9 567,00"
ORD-5119,CUST-3838,ST-15,,09/15/2025, Active ,15629
ORD-5120,CUST-3147,ST-4,,2024-09-08,CLOSED,"$4,728.00"
ORD-5121,CUST-3522,ST-24,,2024-03-25, Active ,1775
ORD-5122,CUST-895,ST-5,CP-20,2024-10-01,ACTIVE,4125
ORD-5123,CUST-4124,ST-18,,2026-02-16,pending,$705.00
ORD-5124,CUST-4210,ST-12,,11/14/2025,active,"$18,508.00"
ORD-5125,CUST-1803,ST-21,CP-66,09/01/2026,active,15230
ORD-5126,CUST-3030,ST-18,,2025-08-17, Active ,"$10,569.00"
ORD-5127,CUST-1123,ST-17,,03/03/2025,closed,19357
ORD-5128,CUST-4921,ST-7,,2026-05-25,CLOSED,18122
ORD-5129,CUST-1837,ST-1,CP-82,03/12/2024,pending,"16 170,00"
ORD-5130,CUST-512,ST-24,,09-09-2026, Active ,19 987
ORD-5131,CUST-2512,ST-15,,05/15/2024, Active ,12846
ORD-5132,CUST-3738,ST-19,,2024-03-04, Active ,"5 743,00"
ORD-5133,CUST-3225,ST-21,,2024-07-14,pending,"$17,533.00"
ORD-5134,CUST-808,ST-7,,2024-03-18,PENDING,"$14,576.00"
ORD-5135,CUST-1456,ST-4,,2026-12-27,CLOSED,6321
ORD-5136,CUST-3559,ST-14,CP-41,06-09-2024,ACTIVE,1026
ORD-5137,CUST-462,ST-4,,2026-09-09,active,"$12,989.00"
ORD-5138,CUST-3957,ST-22,,03/06/2024,active,16991
ORD-5139,CUST-2363,ST-6,,28-02-2025,PENDING,12526
ORD-5140,CUST-3746,ST-11,,11/27/2024,closed,6168
ORD-5141,CUST-4674,ST-3,,16-07-2025,active,4809
ORD-5142,CUST-4317,ST-11,,02/07/2025,pending,12672
ORD-5143,CUST-1597,ST-20,CP-76,2025-07-03,pending,$146.00
ORD-5144,CUST-3992,ST-22,,06/20/2025,closed,10420
ORD-5145,CUST-3326,ST-3,CP-128,2026-01-08,CLOSED,"$13,734.00"
ORD-5146,CUST-1893,ST-4,,2026-10-01,pending,"$1,002.00"
ORD-5147,CUST-4651,ST-8,,01/14/2025,CLOSED,14379
ORD-5148,CUST-4084,ST-4,,02/11/2024, Active ,10468
ORD-5149,CUST-823,ST-19,,2024-05-10, Active ,"$4,128.00"
ORD-5150,CUST-1377,ST-23,CP-103,09/20/2025,PENDING,11420
ORD-5151,CUST-3380,ST-6,CP-65,04-04-2026,PENDING,2068
ORD-5152,CUST-1757,ST-2,CP-1,2024-05-25, Active ,17580
ORD-5153,CUST-4376,ST-2,,2024-09-23,CLOSED,9286
ORD-5154,CUST-792,ST-15,,2024-12-25,active,1057
ORD-5155,CUST-3340,ST-2,,24-05-2024,pending,"$18,871.00"
ORD-5156,CUST-1536,ST-13,,2026-05-25,PENDING,15796
ORD-5157,CUST-196,ST-9,CP-69,13-07-2025,PENDING,"$9,037.00"
ORD-5158,CUST-2820,ST-1,,26-09-2026,PENDING,12457
ORD-5159,CUST-4881,ST-21,CP-133,2024-07-15,closed,"5 734,00"
ORD-5160,CUST-3239,ST-19,,06/20/2025,PENDING,2696
ORD-5161,CUST-4442,ST-14,CP-52,2025-02-03,CLOSED,"$5,066.00"
ORD-5162,CUST-3602,ST-9,,2025-08-18,active,"19 550,00"
ORD-5163,CUST-1158,ST-19,CP-142,2024-07-05,active,10597
ORD-5164,CUST-4497,ST-19,,03-04-2024, Active ,15893
ORD-5165,CUST-4939,ST-2,,08/21/2024,ACTIVE,15133
ORD-5166,CUST-839,ST-8,,07-03-2025,active,15894
ORD-5167,CUST-3261,ST-21,CP-115,04/16/2024,ACTIVE,"$14,530.00"
ORD-5168,CUST-896,ST-21,,02-07-2024, Active ,"$17,585.00"
ORD-5169,CUST-266,ST-6,,10/15/2026,pending,"$14,150.00"
ORD-5170,CUST-575,ST-21,,12/18/2026,ACTIVE,"$11,939.00"
ORD-5171,CUST-860,ST-10,,2025-01-16,CLOSED,5284
ORD-5172,CUST-626,ST-19,,10-06-2025, Active ,11600
ORD-5173,CUST-3708,ST-5,,10/07/2026,active,"$15,482.00"
ORD-5174,CUST-2492,ST-13,CP-113,2026-01-06,ACTIVE,7720
ORD-5175,CUST-4288,ST-19,,07-10-2024, Active ,9786
ORD-5176,CUST-3798,ST-3,CP-140,11/17/2026, Active ,14101
ORD-5177,CUST-730,ST-11,CP-61,2025-10-10, Active ,$478.00
ORD-5178,CUST-2197,ST-2,,01/01/2026,closed,"$13,328.00"
ORD-5179,CUST-338,ST-1,,04/14/2026,ACTIVE,10728
ORD-5180,CUST-1781,ST-23,CP-57,2024-10-12,active,"$5,917.00"
ORD-5181,CUST-2986,ST-25,,2025-11-27,pending,13419
ORD-5182,CUST-1040,ST-18,CP-151,16-06-2024,ACTIVE,"$1,064.00"
ORD-5183,CUST-3869,ST-24,,01/25/2025,CLOSED,12994
ORD-5184,CUST-1773,ST-10,CP-178,2026-06-14,ACTIVE,4929
ORD-5185,CUST-2094,ST-17,,2026-12-17,PENDING,4788
ORD-5186,CUST-2342,ST-21,CP-99,07/22/2026, Active ,"15 969,00"
ORD-5187,CUST-3691,ST-7,,2024-06-17,CLOSED,"$5,739.00"
ORD-5188,CUST-2893,ST-15,,2024-05-04,ACTIVE,12620
ORD-5189,CUST-2976,ST-10,CP-10,09/12/2024,ACTIVE,81
ORD-5190,CUST-1948,ST-13,,2024-06-16,PENDING,"$3,669.00"
ORD-5191,CUST-2445,ST-15,,2025-01-09, Active ,3132
ORD-5192,CUST-3004,ST-20,,2025-10-03,pending,15127
ORD-5193,CUST-3728,ST-15,CP-180,08/18/2024,CLOSED,6829
ORD-5194,CUST-3702,ST-12,CP-56,22-04-2024, Active ,8612
ORD-5195,CUST-1357,ST-24,CP-76,2026-10-03,PENDING,19 930
ORD-5196,CUST-4732,ST-25,,2026-05-07,ACTIVE,13 848
ORD-5197,CUST-4452,ST-6,,2024-05-28,active,17718
ORD-5198,CUST-697,ST-16,,04/17/2024,active,17589
ORD-5199,CUST-3705,ST-1,,10/15/2026,CLOSED,15276
ORD-5200,CUST-3291,ST-9,CP-47,2025-03-15,PENDING,18428
ORD-5201,CUST-967,ST-4,,2025-02-25, Active ,"$2,111.00"
ORD-5202,CUST-3299,ST-8,,11/23/2024,closed,"$7,825.00"
ORD-5203,CUST-2148,ST-9,,2026-03-22,pending,3485
ORD-5204,CUST-3047,ST-5,CP-171,17-07-2026,active,11334
ORD-5205,CUST-420,ST-22,,2026-06-09, Active ,"$18,114.00"
ORD-5206,CUST-4128,ST-18,,06/14/2026, Active ,15584
ORD-5207,CUST-3583,ST-3,CP-176,2025-09-01,active,14511
ORD-5208,CUST-1583,ST-21,,11/18/2024,ACTIVE,9980
ORD-5209,CUST-1176,ST-2,,2026-08-26,closed,11 656
ORD-5210,CUST-1757,ST-24,,2025-03-09,active,2 274
ORD-5211,CUST-3536,ST-1,CP-16,2026-10-07,closed,"9 051,00"
ORD-5212,CUST-2908,ST-10,CP-17,01/15/2025,CLOSED,"$11,707.00"
ORD-5213,CUST-1685,ST-7,,04/03/2026,active,12025
ORD-5214,CUST-4177,ST-20,,05/22/2026,closed,"$3,139.00"
ORD-5215,CUST-3360,ST-24,CP-128,03/23/2024,ACTIVE,9283
ORD-5216,CUST-3355,ST-12,,2026-01-23,CLOSED,13231
ORD-5217,CUST-3188,ST-13,,2026-02-03,PENDING,2 501
ORD-5218,CUST-3468,ST-24,CP-88,2026-05-03,active,"$9,330.00"
ORD-5219,CUST-1440,ST-21,,2024-10-02,closed,"$5,885.00"
ORD-5220,CUST-4786,ST-1,CP-14,2025-11-17,active,"10 237,00"
ORD-5221,CUST-3727,ST-21,,2024-04-01,closed,"$8,938.00"
ORD-5222,CUST-855,ST-8,,08/20/2026,PENDING,18307
ORD-5223,CUST-494,ST-12,CP-150,12/12/2025,PENDING,10257
ORD-5224,CUST-267,ST-12,CP-181,04/15/2026,CLOSED,"$7,588.00"
ORD-5225,CUST-443,ST-14,CP-6,03-07-2026,ACTIVE,"$3,546.00"
ORD-5226,CUST-1197,ST-10,,05/16/2024,ACTIVE,13718
ORD-5227,CUST-1932,ST-18,CP-183,10/23/2026, Active ,2176
ORD-5228,CUST-4975,ST-22,,2025-06-09,active,17 528
ORD-5229,CUST-1652,ST-17,,08/06/2025,ACTIVE,1019
ORD-5230,CUST-1136,ST-20,,2024-10-22,pending,"$10,194.00"
ORD-5231,CUST-2449,ST-13,CP-118,07/16/2026,pending,16000
ORD-5232,CUST-514,ST-19,CP-12,11/14/2024,ACTIVE,4586
ORD-5233,CUST-3450,ST-25,CP-175,2026-07-04,CLOSED,"$3,976.00"
ORD-5234,CUST-3604,ST-10,CP-48,08/16/2024,active,"$16,002.00"
ORD-5235,CUST-2175,ST-18,,2026-02-20, Active ,3366
ORD-5236,CUST-410,ST-22,,12-02-2024,pending,4181
ORD-5237,CUST-19,ST-1,,2026-11-12,closed,"2 164,00"
ORD-5238,CUST-2516,ST-8,,06/15/2025,closed,"$12,217.00"
ORD-5239,CUST-3917,ST-4,CP-94,2025-07-22,pending,"$17,785.00"
ORD-5240,CUST-3025,ST-20,CP-199,2026-11-07,PENDING,2645
ORD-5241,CUST-4753,ST-3,,07/18/2026,CLOSED,$749.00
ORD-5242,CUST-2096,ST-21,,25-02-2025,active,490
ORD-5243,CUST-763,ST-10,CP-165,01/15/2024,CLOSED,6811
ORD-5244,CUST-4599,ST-12,CP-182,01/09/2024,CLOSED,11795
ORD-5245,CUST-3512,ST-24,,2024-05-01,ACTIVE,9 646
ORD-5246,CUST-4476,ST-1,,05/21/2026, Active ,452
ORD-5247,CUST-190,ST-4,CP-134,28-12-2024,ACTIVE,13379
ORD-5248,CUST-1465,ST-6,,2026-11-06,CLOSED,"10 399,00"
ORD-5249,CUST-3545,ST-18,,17-08-2026,CLOSED,"$10,651.00"
ORD-5250,CUST-4143,ST-5,,10-12-2024,pending,"$11,539.00"
ORD-5251,CUST-184,ST-15,,14-05-2024,CLOSED,7844
ORD-5252,CUST-2958,ST-3,,2024-07-24,ACTIVE,1857
ORD-5253,CUST-3000,ST-1,,08/24/2024, Active ,317
ORD-5254,CUST-649,ST-10,,06/01/2025,CLOSED,"$6,911.00"
ORD-5255,CUST-1951,ST-9,,08-06-2025,CLOSED,6 857
ORD-5256,CUST-4342,ST-9,CP-5,06/13/2026,active,10200
ORD-5257,CUST-2519,ST-8,,2025-09-04,CLOSED,13709
ORD-5258,CUST-145,ST-4,,15-08-2025, Active ,15030
ORD-5259,CUST-3197,ST-14,CP-24,01/01/2025,pending,13783
ORD-5260,CUST-1181,ST-25,,09/03/2025,ACTIVE,"17 876,00"
ORD-5261,CUST-4095,ST-9,CP-198,2026-07-19,active,"17 542,00"
ORD-5262,CUST-768,ST-8,,2026-02-02,CLOSED,8493
ORD-5263,CUST-4798,ST-3,CP-4,07/06/2025,pending,12674
ORD-5264,CUST-4591,ST-10,,21-06-2026,CLOSED,"$11,041.00"
ORD-5265,CUST-4071,ST-14,,12/23/2024,closed,10352
ORD-5266,CUST-4395,ST-23,,2025-02-04,CLOSED,886
ORD-5267,CUST-2132,ST-13,CP-78,16-08-2025,active,13605
ORD-5268,CUST-3060,ST-20,,21-10-2025,closed,2621
ORD-5269,CUST-1314,ST-17,,2026-06-07,active,3024
ORD-5270,CUST-4367,ST-14,CP-87,2026-10-04,CLOSED,9873
ORD-5271,CUST-4411,ST-19,,28-02-2024,pending,11854
ORD-5272,CUST-4820,ST-5,,06-04-2026,PENDING,3 848
ORD-5273,CUST-427,ST-23,,02/26/2024,CLOSED,"$17,174.00"
ORD-5274,CUST-3406,ST-3,,2025-01-18,pending,"$18,980.00"
ORD-5275,CUST-3188,ST-18,,2024-12-13,PENDING,1200
ORD-5276,CUST-2337,ST-1,,24-10-2026,CLOSED,16124
ORD-5277,CUST-1190,ST-24,,2024-03-23,ACTIVE,"$13,522.00"
ORD-5278,CUST-4699,ST-3,,2025-11-05,CLOSED,18178
ORD-5279,CUST-66,ST-15,,2026-08-08,active,15553
ORD-5280,CUST-4172,ST-5,,2025-08-03,ACTIVE,5426
ORD-5281,CUST-606,ST-16,,10/23/2026,active,16006
ORD-5282,CUST-2753,ST-19,,12/19/2025,closed,14237
ORD-5283,CUST-4554,ST-16,CP-185,2026-02-01,closed,17016
ORD-5284,CUST-2365,ST-12,,03/15/2026,active,"$7,098.00"
ORD-5285,CUST-3824,ST-4,,01/15/2024, Active ,15867
ORD-5286,CUST-1319,ST-4,,2026-10-13,PENDING,3114
ORD-5287,CUST-1211,ST-25,,15-12-2025,CLOSED,680
ORD-5288,CUST-801,ST-18,,2025-08-24,ACTIVE,1176
ORD-5289,CUST-2090,ST-16,CP-70,22-01-2026, Active ,3970
ORD-5290,CUST-1836,ST-8,CP-92,2025-01-24,closed,"$16,498.00"
ORD-5291,CUST-986,ST-8,CP-158,2024-03-25,closed,"$17,135.00"
ORD-5292,CUST-1802,ST-3,,2024-03-17,CLOSED,8400
ORD-5293,CUST-1510,ST-12,,2026-03-14,pending,"16 397,00"
ORD-5294,CUST-361,ST-2,CP-7,07/16/2024,ACTIVE,2 967
ORD-5295,CUST-4150,ST-17,,21-01-2025,ACTIVE,2925
ORD-5296,CUST-4750,ST-11,,05/28/2024,pending,4510
ORD-5297,CUST-3399,ST-20,,2025-11-23,ACTIVE,9810
ORD-5298,CUST-2385,ST-12,,22-10-2025, Active ,4627
ORD-5299,CUST-682,ST-19,,20-08-2025, Active ,"$11,160.00"
ORD-5300,CUST-3959,ST-4,,08/06/2025,CLOSED,5456
ORD-5301,CUST-4594,ST-20,,2026-05-14,active,10317
ORD-5302,CUST-1912,ST-21,CP-21,05-07-2026,PENDING,11811
ORD-5303,CUST-2042,ST-17,,2024-11-09,PENDING,14352
ORD-5304,CUST-4415,ST-24,CP-4,2024-06-07,PENDING,3802
ORD-5305,CUST-4853,ST-2,CP-143,2025-02-27,CLOSED,"$6,939.00"
ORD-5306,CUST-3790,ST-8,,19-05-2026,pending,"$19,288.00"
ORD-5307,CUST-3250,ST-18,,2024-07-18,ACTIVE,4 010
ORD-5308,CUST-4223,ST-11,CP-76,08/23/2026,CLOSED,8167
ORD-5309,CUST-157,ST-22,,10-10-2025, Active ,17798
ORD-5310,CUST-4688,ST-15,CP-88,2024-01-27,closed,"$18,965.00"
ORD-5311,CUST-2306,ST-13,CP-125,10/02/2024,PENDING,5 630
ORD-5312,CUST-1964,ST-16,,2024-05-23,active,103
ORD-5313,CUST-1522,ST-16,,2026-08-16, Active ,242
ORD-5314,CUST-1431,ST-1,CP-147,02/10/2024, Active ,5262
ORD-5315,CUST-3695,ST-8,CP-182,01/18/2026,ACTIVE,7190
ORD-5316,CUST-2920,ST-14,,2024-01-01,active,"$17,387.00"
ORD-5317,CUST-3261,ST-1,,01-03-2025,pending,"$7,652.00"
ORD-5318,CUST-1134,ST-12,CP-171,2025-04-28,active,4234
ORD-5319,CUST-4419,ST-23,,2025-05-25,PENDING,"$18,904.00"
ORD-5320,CUST-2094,ST-24,,2026-12-07,ACTIVE,"$3,231.00"
ORD-5321,CUST-2412,ST-7,,08/26/2024,active,"$6,003.00"
ORD-5322,CUST-3779,ST-11,,03/24/2026,closed,8989
ORD-5323,CUST-3245,ST-13,CP-65,27-07-2024,PENDING,19665
ORD-5324,CUST-1818,ST-5,CP-54,02-04-2026,CLOSED,1960
ORD-5325,CUST-1570,ST-3,,23-01-2025,closed,7804
ORD-5326,CUST-1759,ST-5,,2026-01-20,closed,12641
ORD-5327,CUST-4152,ST-6,,2026-02-22,active,17634
ORD-5328,CUST-1976,ST-6,,03/07/2024, Active ,6058
ORD-5329,CUST-1817,ST-21,,12/10/2024,PENDING,8847
ORD-5330,CUST-2199,ST-1,,2024-10-19, Active ,2713
ORD-5331,CUST-1609,ST-23,,2025-04-21,CLOSED,$911.00
ORD-5332,CUST-2812,ST-15,CP-82,11/21/2026,CLOSED,16975
ORD-5333,CUST-3203,ST-24,,2024-04-18, Active ,15 398
ORD-5334,CUST-1119,ST-22,,2026-03-17,ACTIVE,"$8,177.00"
ORD-5335,CUST-4258,ST-15,,2026-03-28,closed,"$4,893.00"
ORD-5336,CUST-461,ST-14,,2024-11-13,closed,"$5,545.00"
ORD-5337,CUST-350,ST-2,CP-46,2025-12-26,CLOSED,764
ORD-5338,CUST-4167,ST-3,,20-12-2024,CLOSED,"17 916,00"
ORD-5339,CUST-3336,ST-12,CP-116,02-08-2024,CLOSED,17479
ORD-5340,CUST-715,ST-19,,2024-07-14,closed,2850
ORD-5341,CUST-3143,ST-16,CP-30,06/11/2024,active,18272
ORD-5342,CUST-844,ST-12,,12-06-2026,closed,6898
ORD-5343,CUST-1764,ST-21,,2025-04-16,PENDING,2956
ORD-5344,CUST-252,ST-17,CP-88,08/03/2026,active,"$17,151.00"
ORD-5345,CUST-433,ST-18,,06/24/2024,pending,12402
ORD-5346,CUST-4035,ST-13,,2025-01-01,pending,"$12,125.00"
ORD-5347,CUST-3524,ST-21,,08/11/2026,active,"$10,806.00"
ORD-5348,CUST-512,ST-23,,14-06-2024,PENDING,"10 773,00"
ORD-5349,CUST-1643,ST-11,,06/21/2026,CLOSED,4882
ORD-5350,CUST-3121,ST-21,CP-155,01/26/2024,pending,"$14,918.00"
ORD-5351,CUST-4034,ST-25,,04/19/2026,CLOSED,10558
ORD-5352,CUST-1103,ST-15,,02/27/2025,ACTIVE,2116
ORD-5353,CUST-2267,ST-15,,11/28/2025,ACTIVE,16 720
ORD-5354,CUST-4300,ST-3,,11/01/2026,active,1806
ORD-5355,CUST-110,ST-22,,2024-08-13,closed,"$18,817.00"
ORD-5356,CUST-3608,ST-2,CP-43,2024-09-15,closed,1441
ORD-5357,CUST-1377,ST-3,,19-07-2024,PENDING,4413
ORD-5358,CUST-4811,ST-5,,2026-11-16, Active ,8003
ORD-5359,CUST-593,ST-25,CP-192,10/10/2026,pending,19525
ORD-5360,CUST-272,ST-4,,2025-04-24,pending,13880
ORD-5361,CUST-2295,ST-15,,2025-10-16, Active ,13 295
ORD-5362,CUST-4767,ST-8,,07/05/2026,ACTIVE,19126
ORD-5363,CUST-2157,ST-8,,02-07-2024,PENDING,7286
ORD-5364,CUST-2395,ST-16,,2026-11-25,active,"$7,255.00"
ORD-5365,CUST-3406,ST-11,CP-179,09/09/2026,PENDING,8 593
ORD-5366,CUST-481,ST-19,,2024-05-03,active,"$14,834.00"
ORD-5367,CUST-1373,ST-22,,2026-11-17,closed,1 775
ORD-5368,CUST-4966,ST-11,,22-06-2026,ACTIVE,10545
ORD-5369,CUST-1341,ST-17,,14-05-2025,pending,"12 341,00"
ORD-5370,CUST-374,ST-20,,2026-01-03,ACTIVE,"3 842,00"
ORD-5371,CUST-2042,ST-20,,21-03-2025,pending,1 803
ORD-5372,CUST-4702,ST-13,,11-02-2026,active,"$8,846.00"
ORD-5373,CUST-1975,ST-12,,05/01/2025,active,19593
ORD-5374,CUST-3912,ST-21,,08/08/2024,PENDING,13933
ORD-5375,CUST-2289,ST-1,,2024-08-09,active,"1 348,00"
ORD-5376,CUST-3769,ST-18,,10/05/2024,ACTIVE,8 435
ORD-5377,CUST-2634,ST-17,,2024-12-04,pending,13096
ORD-5378,CUST-2972,ST-1,,04/20/2024,closed,19575
ORD-5379,CUST-346,ST-11,,2025-06-10, Active ,"17 032,00"
ORD-5380,CUST-1173,ST-13,,03/20/2024,active,18820
ORD-5381,CUST-97,ST-11,CP-2,2025-08-01,closed,"$1,713.00"
ORD-5382,CUST-1970,ST-12,,07/14/2025, Active ,10135
ORD-5383,CUST-1336,ST-10,,2026-08-10, Active ,8271
ORD-5384,CUST-2020,ST-25,CP-91,06/21/2025, Active ,5272
ORD-5385,CUST-1475,ST-14,,08/18/2026, Active ,14960
ORD-5386,CUST-903,ST-3,,01-07-2026,active,"$6,088.00"
ORD-5387,CUST-1092,ST-24,,2025-08-02,active,"$14,134.00"
ORD-5388,CUST-4839,ST-2,,09/01/2024,active,"$3,865.00"
ORD-5389,CUST-4385,ST-13,CP-51,10/15/2026,active,"17 409,00"
ORD-5390,CUST-364,ST-10,CP-28,2024-02-06,PENDING,"2 720,00"
ORD-5391,CUST-4029,ST-20,,2026-09-24,ACTIVE,"1 399,00"
ORD-5392,CUST-1223,ST-12,,2026-04-21,active,"18 930,00"
ORD-5393,CUST-779,ST-19,,06/13/2026,pending,10504
ORD-5394,CUST-1646,ST-16,CP-127,2025-01-19,CLOSED,1933
ORD-5395,CUST-4764,ST-9,CP-77,2024-08-15, Active ,11584
ORD-5396,CUST-4967,ST-22,CP-146,2025-02-22,CLOSED,13693
ORD-5397,CUST-3933,ST-24,,2024-07-03,PENDING,$324.00
ORD-5398,CUST-2325,ST-25,,11/18/2025,PENDING,18297
ORD-5399,CUST-3990,ST-16,CP-174,2026-10-14,pending,"$16,463.00"
ORD-5400,CUST-2555,ST-18,,01/28/2026,ACTIVE,12546
ORD-5401,CUST-1199,ST-15,,02/21/2024,pending,19260
ORD-5402,CUST-1113,ST-21,,11/25/2024,CLOSED,15604
ORD-5403,CUST-2891,ST-13,,13-07-2024, Active ,4364
ORD-5404,CUST-3132,ST-8,,08/22/2025, Active ,"5 526,00"
ORD-5405,CUST-3003,ST-18,,04/06/2025,active,"19 661,00"
ORD-5406,CUST-3872,ST-13,,2025-02-12,PENDING,"6 663,00"
ORD-5407,CUST-1276,ST-9,,2024-10-20,closed,19772
ORD-5408,CUST-1181,ST-21,CP-24,02/07/2026, Active ,1543
ORD-5409,CUST-4735,ST-23,CP-175,11/17/2025,active,"$3,248.00"
ORD-5410,CUST-2557,ST-14,,2025-07-16,PENDING,12486
ORD-5411,CUST-3280,ST-9,CP-72,06/07/2026,CLOSED,18988
ORD-5412,CUST-2706,ST-11,,05/14/2024,PENDING,"15 261,00"
ORD-5413,CUST-4608,ST-10,,2026-02-06,PENDING,13917
ORD-5414,CUST-2302,ST-4,,05/01/2024, Active ,"$12,989.00"
ORD-5415,CUST-1493,ST-13,,2026-08-27,ACTIVE,11680
ORD-5416,CUST-2517,ST-7,,08/20/2026,ACTIVE,"$18,544.00"
ORD-5417,CUST-4060,ST-19,,2026-09-02, Active ,"$19,637.00"
ORD-5418,CUST-230,ST-13,,06-04-2026,pending,14399
ORD-5419,CUST-4253,ST-15,,2025-11-22,ACTIVE,16 318
ORD-5420,CUST-4864,ST-5,,2026-07-16,closed,"$16,008.00"
ORD-5421,CUST-1575,ST-7,,15-09-2026,active,10 702
ORD-5422,CUST-4856,ST-8,,2025-10-03,CLOSED,"$10,003.00"
ORD-5423,CUST-844,ST-1,,26-04-2026,active,11747
ORD-5424,CUST-4130,ST-8,CP-144,08/06/2024,closed,"$7,501.00"
ORD-5425,CUST-4581,ST-17,CP-157,23-10-2025,active,4 648
ORD-5426,CUST-3510,ST-6,CP-197,01/04/2025,pending,2952
ORD-5427,CUST-2572,ST-19,CP-18,2026-11-27,active,19018
ORD-5428,CUST-2279,ST-24,,11/13/2025,pending,2139
ORD-5429,CUST-1111,ST-18,CP-190,08/04/2024,active,15 935
ORD-5430,CUST-4728,ST-20,CP-82,2024-04-20,closed,6080
ORD-5431,CUST-3016,ST-14,,04-03-2025,PENDING,2869
ORD-5432,CUST-137,ST-22,CP-115,2025-04-23,ACTIVE,16 217
