price_id,product_id,effective_date,price
PR-2981,MD-1643,08/22/2024,"$2,991.00"
PR-2982,MD-1524,2024-02-13,$305.00
PR-2983,REF-1669,2024-11-07,$678.00
PR-2984,REF-1407,2026-10-11,"$4,886.00"
PR-2985,R-1635,04/23/2025,2413
PR-2986,R-1443,10/10/2025,2180
PR-2987,R-1752,2025-05-21,"$2,624.00"
PR-2988,MD-1151,2024-12-23,2 230
PR-2989,R-1441,04/23/2024,413
PR-2990,MD-1200,12-08-2024,97
PR-2991,R-1590,14-06-2024,3038
PR-2992,REF-1009,02/09/2026,"3 619,00"
PR-2993,SKU1051,2025-04-21,839
PR-2994,SKU1472,2024-03-02,2676
PR-2995,REF-1364,03/02/2024,798
PR-2996,MD-1043,01/15/2024,"868,00"
PR-2997,SKU1763,03/03/2026,3356
PR-2998,REF-1300,2024-03-23,2840
PR-2999,MD-1041,2026-04-22,2420
PR-3000,MD-1482,2026-05-26,$261.00
PR-3001,REF-1173,21-10-2025,"820,00"
PR-3002,REF-1431,2026-11-09,4775
PR-3003,MD-1496,10/21/2026,"$1,296.00"
PR-3004,SKU1693,05/28/2025,4377
PR-3005,R-1731,2024-07-02,3 619
PR-3006,MD-1628,02/01/2025,"$2,816.00"
PR-3007,R-1146,2026-11-11,4918
PR-3008,MD-1030,2026-06-14,"$3,794.00"
PR-3009,R-1791,2024-10-16,4732
PR-3010,SKU1642,14-09-2024,2 473
PR-3011,SKU1302,03/11/2025,"$2,591.00"
PR-3012,MD-1306,11/16/2026,1 480
PR-3013,REF-1285,2026-06-01,"$2,188.00"
PR-3014,MD-1487,23-06-2024,2 784
PR-3015,REF-1307,2026-09-21,1580
PR-3016,SKU1426,2026-08-25,3012
PR-3017,MD-1583,07-03-2025,$803.00
PR-3018,R-1179,07/15/2026,3 375
PR-3019,SKU1177,04/12/2024,671
PR-3020,REF-1096,19-09-2026,3825
PR-3021,SKU1248,2025-11-05,2776
PR-3022,MD-1208,2024-02-20,151
PR-3023,SKU1051,2026-10-09,5025
PR-3024,SKU1508,2026-10-26,4654
PR-3025,MD-1196,2026-12-26,"513,00"
PR-3026,SKU1031,02/22/2025,3325
PR-3027,REF-1541,2026-03-23,2911
PR-3028,MD-1181,09/08/2025,"$2,127.00"
PR-3029,R-1420,2025-08-01,4888
PR-3030,R-1419,09/12/2024,4601
PR-3031,R-1293,2025-06-06,3875
PR-3032,REF-1372,2025-01-22,"$4,154.00"
PR-3033,R-1234,08/07/2024,4 113
PR-3034,SKU1327,2024-09-13,4 577
PR-3035,REF-1216,12/20/2024,2 341
PR-3036,SKU1462,04/26/2025,376
PR-3037,REF-1058,2025-04-15,"1 398,00"
PR-3038,MD-1732,20-11-2026,"3 738,00"
PR-3039,REF-1287,2025-07-01,4324
PR-3040,R-1573,13-06-2026,"$1,396.00"
PR-3041,REF-1081,2024-01-19,"5 055,00"
PR-3042,SKU1100,2026-03-24,"4 486,00"
PR-3043,MD-1305,02-09-2025,2795
PR-3044,MD-1196,07/12/2026,4845
PR-3045,SKU1241,2026-09-11,4293
PR-3046,R-1312,2025-01-17,"$4,570.00"
PR-3047,R-1448,2026-01-22,"$1,385.00"
PR-3048,MD-1707,17-07-2026,"272,00"
PR-3049,R-1348,2025-04-05,1212
PR-3050,R-1296,24-07-2025,2992
PR-3051,MD-1087,2026-01-05,4092
PR-3052,SKU1247,2024-01-16,"$4,546.00"
PR-3053,REF-1393,2024-03-20,"$4,611.00"
PR-3054,R-1568,2026-05-23,"$1,395.00"
PR-3055,SKU1251,2024-05-28,3303
PR-3056,REF-1611,04/27/2024,$72.00
PR-3057,R-1047,14-01-2026,"$2,813.00"
PR-3058,REF-1279,06/24/2025,$378.00
PR-3059,MD-1647,18-04-2026,4209
PR-3060,R-1317,04-08-2025,2267
PR-3061,REF-1604,10/14/2024,1164
PR-3062,SKU1767,2026-07-17,"$4,999.00"
PR-3063,MD-1181,01/24/2024,"$4,557.00"
PR-3064,MD-1726,2024-06-07,1815
PR-3065,REF-1696,17-11-2026,3917
PR-3066,R-1019,2024-11-11,1859
PR-3067,R-1437,11/11/2025,"$2,160.00"
PR-3068,SKU1593,05/02/2025,"$4,892.00"
PR-3069,REF-1611,06/18/2025,"$1,111.00"
PR-3070,REF-1790,10/23/2024,3995
PR-3071,REF-1529,02/24/2026,4326
PR-3072,SKU1693,27-04-2026,137
PR-3073,REF-1053,04/09/2024,"3 269,00"
PR-3074,MD-1517,2026-02-07,1870
PR-3075,REF-1605,01/03/2024,3465
PR-3076,MD-1466,2024-04-22,1761
PR-3077,MD-1442,2024-10-28,$95.00
PR-3078,MD-1249,2025-07-11,158
PR-3079,R-1090,19-10-2024,3861
PR-3080,MD-1482,2026-11-15,"1 557,00"
PR-3081,R-1598,2024-06-23,20
PR-3082,MD-1627,2026-08-27,1 459
PR-3083,SKU1671,2025-03-04,"865,00"
PR-3084,SKU1767,09/26/2026,4263
PR-3085,R-1159,2025-12-08,3288
PR-3086,MD-1670,05/17/2025,2266
PR-3087,R-1119,2025-12-18,"2 204,00"
PR-3088,R-1420,12-09-2024,$560.00
PR-3089,MD-1284,2024-09-20,3802
PR-3090,MD-1702,2026-09-06,2578
PR-3091,R-1592,2024-06-23,4561
PR-3092,SKU1066,10/27/2026,3464
PR-3093,REF-1777,2026-12-02,"2 076,00"
PR-3094,R-1631,2025-04-06,1012
PR-3095,SKU1406,2026-04-14,4942
PR-3096,SKU1773,2026-06-10,"$1,260.00"
PR-3097,REF-1566,13-11-2025,"$2,952.00"
PR-3098,MD-1379,08-10-2025,310
PR-3099,REF-1294,2025-09-01,4197
PR-3100,MD-1362,02/22/2024,"391,00"
PR-3101,R-1438,27-08-2024,"863,00"
PR-3102,REF-1173,11-11-2024,4960
PR-3103,R-1215,2025-11-28,3098
PR-3104,REF-1709,20-10-2025,"$5,093.00"
PR-3105,R-1420,2024-05-16,907
PR-3106,MD-1548,10-06-2025,"$3,108.00"
PR-3107,REF-1359,2024-10-07,"2 754,00"
PR-3108,MD-1433,13-06-2026,"3 581,00"
PR-3109,MD-1683,2025-06-18,3727
PR-3110,REF-1688,11-12-2024,725
PR-3111,R-1130,2025-05-28,46
PR-3112,SKU1277,2025-02-24,"$3,762.00"
PR-3113,R-1565,2025-01-23,2779
PR-3114,MD-1127,2026-08-06,1296
PR-3115,REF-1519,12-08-2025,3 286
PR-3116,SKU1100,2025-02-25,"$4,656.00"
PR-3117,SKU1640,2024-11-22,257
PR-3118,SKU1357,03/19/2024,4360
PR-3119,R-1336,13-09-2024,1091
PR-3120,SKU1784,08/07/2025,4812
PR-3121,R-1388,11-04-2025,"2 567,00"
PR-3122,REF-1354,2024-06-11,1273
PR-3123,REF-1012,01/16/2026,"$4,733.00"
PR-3124,R-1631,2026-02-14,"$2,570.00"
PR-3125,R-1419,02-08-2026,4702
PR-3126,R-1618,06/06/2025,70
PR-3127,R-1460,24-05-2026,$436.00
PR-3128,R-1386,01/09/2024,"4 221,00"
PR-3129,SKU1525,03/01/2025,1090
PR-3130,SKU1251,2026-08-11,1197
PR-3131,SKU1480,2026-03-23,"$2,536.00"
PR-3132,REF-1797,2026-03-04,1504
PR-3133,MD-1634,2025-02-03,"1 783,00"
PR-3134,MD-1194,2026-06-06,2841
PR-3135,R-1003,2024-03-13,"4 050,00"
PR-3136,REF-1576,2025-01-16,"$4,653.00"
PR-3137,REF-1344,2026-08-11,"$4,164.00"
PR-3138,R-1415,25-01-2026,436
PR-3139,MD-1659,2025-12-25,3691
PR-3140,SKU1371,2026-07-16,4586
PR-3141,SKU1402,2025-06-03,$160.00
PR-3142,SKU1327,2026-03-18,25
PR-3143,MD-1789,26-10-2025,4731
PR-3144,SKU1472,2024-12-06,4 231
PR-3145,MD-1487,12/05/2024,1994
PR-3146,SKU1031,2024-04-15,4 024
PR-3147,MD-1449,2025-09-26,"$1,231.00"
PR-3148,REF-1779,04-12-2026,964
PR-3149,REF-1519,2026-01-14,"$4,778.00"
PR-3150,REF-1560,2025-03-27,2861
PR-3151,R-1203,2025-01-19,264
PR-3152,SKU1733,2025-11-15,"$2,214.00"
PR-3153,SKU1056,18-12-2026,3838
PR-3154,MD-1482,11-03-2024,3508
PR-3155,R-1215,19-03-2024,1361
PR-3156,R-1386,06/21/2026,"$2,566.00"
PR-3157,R-1377,2024-12-07,2623
PR-3158,R-1678,02/12/2024,4417
PR-3159,MD-1627,03-10-2024,702
PR-3160,REF-1361,2024-12-10,2618
PR-3161,SKU1454,2026-09-01,"2 568,00"
PR-3162,SKU1055,02/23/2026,656
PR-3163,R-1158,2024-02-24,1179
PR-3164,MD-1113,03/13/2026,3659
PR-3165,SKU1144,14-12-2025,"$2,428.00"
PR-3166,REF-1195,01/10/2025,5023
PR-3167,R-1159,2026-05-16,1637
PR-3168,REF-1650,2026-08-13,515
PR-3169,REF-1540,02/10/2026,166
PR-3170,REF-1777,05/16/2025,4 556
PR-3171,REF-1285,05-08-2024,"$1,343.00"
PR-3172,REF-1068,03/15/2024,5 053
PR-3173,R-1193,2024-10-08,3 371
PR-3174,R-1288,2024-04-05,"$3,848.00"
PR-3175,SKU1084,07-05-2024,181
PR-3176,R-1237,28-12-2025,3764
PR-3177,MD-1720,2026-10-24,1580
PR-3178,R-1288,01/15/2025,"$2,272.00"
PR-3179,MD-1638,06/04/2024,1788
PR-3180,SKU1281,11/20/2024,3473
PR-3181,SKU1406,28-02-2025,3748
PR-3182,MD-1528,2026-06-19,"$1,914.00"
PR-3183,SKU1324,12/19/2026,5195
PR-3184,REF-1478,04/10/2024,"$4,331.00"
PR-3185,R-1749,2025-01-13,1592
PR-3186,REF-1325,2026-09-10,"$4,659.00"
PR-3187,MD-1380,2026-06-27,"$3,420.00"
PR-3188,REF-1775,02-07-2024,"$1,333.00"
PR-3189,REF-1037,2025-05-11,$485.00
PR-3190,REF-1364,01/28/2026,5107
PR-3191,REF-1166,2025-04-15,5 054
PR-3192,REF-1213,02/12/2026,"$1,783.00"
PR-3193,SKU1002,2025-09-28,"$1,661.00"
PR-3194,MD-1205,2024-12-24,5100
PR-3195,SKU1010,09/25/2026,"4 645,00"
PR-3196,SKU1454,03/26/2026,1934
PR-3197,SKU1046,05/09/2026,1045
PR-3198,REF-1269,26-09-2024,$508.00
PR-3199,R-1791,2024-01-16,"$3,497.00"
PR-3200,MD-1411,2024-04-06,1 337
