movement_id,product_id,store_id,quantity,movement_date,type
MV-4644,SKU1767,ST-17,154,05/17/2026,OUT
MV-4645,MD-1212,ST-23,36,2025-07-19,OUT
MV-4646,MD-1333,ST-23,-90,11/21/2025,in
MV-4647,REF-1747,ST-13,87,11-01-2025,in
MV-4648,SKU1575,ST-12,17,2025-04-12,in
MV-4649,REF-1083,ST-12,-162,03/28/2026,in
MV-4650,REF-1624,ST-4,-126,09/27/2025,adjust
MV-4651,SKU1691,ST-21,35,2025-04-12,ADJUST
MV-4652,MD-1064,ST-24,9,06/05/2025,OUT
MV-4653,REF-1550,ST-17,47,2025-10-16,in
MV-4654,R-1425,ST-8,-123,2025-07-16,ADJUST
MV-4655,SKU1416,ST-23,-161,07-10-2026,in
MV-4656,SKU1253,ST-11,22,08-01-2025,In
MV-4657,SKU1356,ST-16,38,02-05-2026,OUT
MV-4658,R-1600,ST-1,188,26-05-2026,in
MV-4659,SKU1723,ST-7,89,03/06/2026,In
MV-4660,MD-1596,ST-11,-66,04/06/2025,ADJUST
MV-4661,MD-1686,ST-3,131,20-08-2025,In
MV-4662,SKU1177,ST-20,-4,25-10-2026,OUT
MV-4663,REF-1287,ST-24,-167,03-02-2025,ADJUST
MV-4664,REF-1519,ST-6,123,02/03/2026,in
MV-4665,R-1759,ST-5,52,09/19/2026,ADJUST
MV-4666,SKU1527,ST-23,-86,2026-10-16,OUT
MV-4667,R-1105,ST-2,-29,2025-06-04,OUT
MV-4668,REF-1407,ST-2,5,2026-12-25,in
MV-4669,REF-1141,ST-21,-180,2026-11-06,In
MV-4670,SKU1260,ST-2,77,2025-10-18,In
MV-4671,SKU1651,ST-17,3,12/18/2025,In
MV-4672,MD-1757,ST-4,100,2026-07-27,In
MV-4673,MD-1291,ST-7,193,15-03-2025,adjust
MV-4674,R-1711,ST-3,-173,06/20/2026,In
MV-4675,MD-1549,ST-9,-139,20-02-2025,ADJUST
MV-4676,REF-1734,ST-2,-64,07/16/2026,adjust
MV-4677,REF-1769,ST-1,-3,2025-09-26,in
MV-4678,MD-1392,ST-6,-4,11/05/2025,in
MV-4679,R-1288,ST-19,183,26-09-2026,OUT
MV-4680,REF-1068,ST-7,190,2026-10-06,adjust
MV-4681,MD-1064,ST-5,11,2025-12-15,in
MV-4682,R-1019,ST-11,194,2025-01-20,ADJUST
MV-4683,REF-1554,ST-11,99,2025-10-16,OUT
MV-4684,REF-1745,ST-18,-10,10/18/2026,In
MV-4685,MD-1679,ST-10,-60,10/13/2025,adjust
MV-4686,MD-1390,ST-22,181,2026-03-07,ADJUST
MV-4687,SKU1160,ST-6,40,01/15/2026,In
MV-4688,REF-1519,ST-11,-124,08/01/2026,ADJUST
MV-4689,REF-1393,ST-20,-153,10-09-2025,adjust
MV-4690,SKU1115,ST-11,187,02/18/2025,In
MV-4691,SKU1346,ST-14,-81,18-02-2026,OUT
MV-4692,R-1521,ST-2,184,11-10-2025,ADJUST
MV-4693,SKU1607,ST-22,60,2026-07-23,ADJUST
MV-4694,MD-1528,ST-19,60,25-06-2025,In
MV-4695,SKU1115,ST-24,57,2026-03-26,adjust
MV-4696,R-1014,ST-17,21,2026-08-13,OUT
MV-4697,MD-1087,ST-5,-127,27-07-2025,in
MV-4698,SKU1691,ST-19,14,2025-08-03,adjust
MV-4699,R-1711,ST-15,104,2026-11-12,OUT
MV-4700,SKU1139,ST-14,8,2026-11-25,OUT
MV-4701,R-1349,ST-18,118,05/04/2025,ADJUST
MV-4702,R-1158,ST-23,-74,08/27/2025,in
MV-4703,SKU1445,ST-21,-69,2026-11-14,ADJUST
MV-4704,REF-1728,ST-5,-140,2025-06-05,ADJUST
MV-4705,MD-1270,ST-7,125,01/06/2026,OUT
MV-4706,REF-1611,ST-21,191,11/25/2026,ADJUST
MV-4707,REF-1103,ST-7,61,2026-06-08,OUT
MV-4708,MD-1625,ST-15,115,2025-02-11,OUT
MV-4709,MD-1628,ST-1,-190,2026-01-09,ADJUST
MV-4710,MD-1023,ST-7,-29,2025-03-05,adjust
MV-4711,SKU1742,ST-23,169,03/07/2025,In
MV-4712,R-1448,ST-7,69,2025-06-14,in
MV-4713,SKU1525,ST-17,134,2026-09-27,ADJUST
MV-4714,R-1355,ST-7,120,2026-05-26,ADJUST
MV-4715,R-1460,ST-11,-171,2026-07-17,In
MV-4716,REF-1439,ST-4,-54,2026-12-24,In
MV-4717,REF-1622,ST-6,89,2025-04-01,ADJUST
MV-4718,SKU1010,ST-16,115,02/06/2026,ADJUST
MV-4719,MD-1366,ST-18,54,22-12-2025,In
MV-4720,SKU1242,ST-3,67,09-07-2026,in
MV-4721,SKU1072,ST-7,-63,2026-06-16,OUT
MV-4722,MD-1007,ST-6,50,23-09-2026,in
MV-4723,SKU1764,ST-21,197,2025-06-15,ADJUST
MV-4724,SKU1183,ST-11,9,05/20/2025,OUT
MV-4725,MD-1156,ST-8,87,2026-03-09,in
MV-4726,SKU1198,ST-12,-110,01/07/2025,in
MV-4727,REF-1624,ST-14,-144,10/22/2025,OUT
MV-4728,MD-1225,ST-14,56,17-02-2025,adjust
MV-4729,SKU1784,ST-24,132,2026-10-21,OUT
MV-4730,MD-1627,ST-13,103,2025-09-18,in
MV-4731,REF-1264,ST-14,65,2026-04-26,In
MV-4732,MD-1087,ST-9,-56,2025-09-22,In
MV-4733,SKU1744,ST-6,-167,2025-01-13,in
MV-4734,SKU1318,ST-1,-123,2025-02-17,OUT
MV-4735,SKU1445,ST-20,-177,2026-03-21,ADJUST
MV-4736,SKU1128,ST-8,-8,05/13/2026,ADJUST
MV-4737,R-1120,ST-16,-81,04/27/2026,adjust
MV-4738,R-1274,ST-20,127,05-02-2026,In
MV-4739,R-1355,ST-12,-28,09/28/2025,ADJUST
MV-4740,R-1660,ST-3,-97,2026-08-27,adjust
MV-4741,REF-1256,ST-25,-66,11/03/2025,OUT
MV-4742,REF-1382,ST-13,-48,11/06/2026,adjust
MV-4743,MD-1636,ST-16,-196,2025-01-11,OUT
MV-4744,REF-1541,ST-13,-173,11/02/2026,adjust
MV-4745,SKU1599,ST-1,165,2025-07-20,In
MV-4746,REF-1345,ST-7,196,2026-02-23,In
MV-4747,SKU1750,ST-16,-134,2026-07-19,adjust
MV-4748,SKU1693,ST-16,-12,01/18/2026,ADJUST
MV-4749,SKU1675,ST-9,-108,2026-07-08,In
MV-4750,REF-1701,ST-10,-120,2025-09-18,In
MV-4751,REF-1313,ST-8,-181,07/07/2025,In
MV-4752,REF-1286,ST-13,29,2025-02-27,ADJUST
MV-4753,MD-1086,ST-20,-96,05/07/2026,In
MV-4754,SKU1128,ST-1,-76,2026-06-02,in
MV-4755,R-1725,ST-2,-164,04/01/2025,adjust
MV-4756,REF-1352,ST-20,139,2026-07-18,in
MV-4757,MD-1449,ST-18,11,09/25/2025,In
MV-4758,R-1444,ST-20,107,20-02-2026,adjust
MV-4759,SKU1513,ST-4,61,2025-10-19,adjust
MV-4760,R-1705,ST-10,21,07/05/2025,ADJUST
MV-4761,MD-1471,ST-15,154,05/19/2026,OUT
MV-4762,R-1606,ST-6,80,2025-02-15,In
MV-4763,R-1425,ST-21,-178,06-07-2025,adjust
MV-4764,REF-1079,ST-16,-36,2026-05-02,in
MV-4765,SKU1424,ST-23,123,2026-07-04,ADJUST
MV-4766,R-1646,ST-17,52,2026-03-08,ADJUST
MV-4767,MD-1427,ST-1,-64,2025-06-07,ADJUST
MV-4768,MD-1467,ST-11,-20,2025-10-20,adjust
MV-4769,R-1646,ST-5,-130,2026-10-13,In
MV-4770,SKU1750,ST-20,16,2026-10-01,in
MV-4771,REF-1541,ST-14,-75,2026-03-26,adjust
MV-4772,REF-1714,ST-14,-37,2026-11-15,adjust
MV-4773,MD-1636,ST-3,-92,2026-11-01,in
MV-4774,REF-1255,ST-3,-152,2025-09-15,adjust
MV-4775,MD-1597,ST-3,-52,07/02/2025,OUT
MV-4776,MD-1392,ST-22,-115,03/07/2025,in
MV-4777,R-1129,ST-10,-138,07/24/2025,OUT
MV-4778,SKU1160,ST-21,4,2025-11-20,OUT
MV-4779,REF-1694,ST-15,12,2025-04-13,in
MV-4780,SKU1575,ST-22,140,08/08/2025,in
MV-4781,SKU1044,ST-2,32,18-07-2025,OUT
MV-4782,R-1460,ST-9,-6,19-02-2026,ADJUST
MV-4783,REF-1323,ST-3,-69,12/03/2025,in
MV-4784,REF-1775,ST-5,191,2026-04-14,in
MV-4785,REF-1037,ST-16,22,07/25/2025,adjust
MV-4786,MD-1246,ST-11,63,01/18/2026,In
MV-4787,MD-1086,ST-17,-190,21-08-2025,OUT
MV-4788,REF-1155,ST-2,38,2025-10-17,adjust
MV-4789,R-1463,ST-15,-46,15-08-2026,ADJUST
MV-4790,REF-1540,ST-11,-38,27-11-2025,OUT
MV-4791,REF-1741,ST-19,86,2026-06-27,OUT
MV-4792,MD-1628,ST-17,-45,26-06-2026,in
MV-4793,REF-1101,ST-5,-73,04/02/2026,In
MV-4794,MD-1282,ST-8,76,07-08-2026,in
MV-4795,REF-1219,ST-23,-179,08-05-2026,in
MV-4796,MD-1689,ST-1,-137,2026-06-12,ADJUST
MV-4797,MD-1516,ST-18,-88,02-10-2026,In
MV-4798,R-1533,ST-13,-185,04/02/2026,adjust
MV-4799,R-1129,ST-8,119,2026-12-28,OUT
MV-4800,REF-1276,ST-17,112,13-11-2026,OUT
MV-4801,SKU1376,ST-11,72,03/07/2025,adjust
MV-4802,MD-1720,ST-4,-107,2025-11-27,adjust
MV-4803,REF-1263,ST-8,-53,08/17/2026,OUT
MV-4804,R-1415,ST-10,-200,2025-03-06,ADJUST
MV-4805,R-1175,ST-11,161,2026-11-21,in
MV-4806,R-1770,ST-14,-49,25-10-2026,In
MV-4807,SKU1040,ST-2,52,04/24/2026,OUT
MV-4808,MD-1131,ST-24,-9,2026-02-18,adjust
MV-4809,MD-1433,ST-16,128,06/09/2025,adjust
MV-4810,MD-1643,ST-19,158,08/07/2025,in
MV-4811,SKU1335,ST-6,-158,01/04/2026,OUT
MV-4812,R-1039,ST-2,-85,10/18/2026,in
MV-4813,R-1703,ST-13,-5,2025-06-09,In
MV-4814,SKU1280,ST-23,188,2026-04-13,ADJUST
MV-4815,R-1336,ST-25,-84,2026-02-26,In
MV-4816,REF-1515,ST-8,-160,09-07-2026,In
MV-4817,REF-1622,ST-3,137,2025-11-12,In
MV-4818,SKU1318,ST-15,119,2025-11-09,in
MV-4819,REF-1345,ST-14,-165,2026-07-23,in
MV-4820,MD-1145,ST-25,-19,2025-01-18,In
MV-4821,REF-1285,ST-10,-56,07/05/2025,in
MV-4822,MD-1131,ST-12,-163,2026-10-24,ADJUST
MV-4823,REF-1166,ST-24,-169,23-06-2025,ADJUST
MV-4824,SKU1024,ST-1,-141,2026-12-20,in
MV-4825,SKU1118,ST-22,-2,04/16/2025,ADJUST
MV-4826,SKU1177,ST-14,5,2026-11-21,In
MV-4827,REF-1063,ST-15,20,25-03-2026,ADJUST
MV-4828,MD-1467,ST-6,62,2026-02-11,OUT
MV-4829,MD-1409,ST-2,-187,07/15/2025,ADJUST
MV-4830,R-1000,ST-21,-16,2026-04-06,In
MV-4831,SKU1060,ST-18,106,01-02-2026,adjust
MV-4832,REF-1185,ST-11,-145,2026-04-18,in
MV-4833,SKU1024,ST-4,-72,2025-06-15,ADJUST
MV-4834,REF-1292,ST-11,189,2025-05-21,ADJUST
MV-4835,R-1179,ST-1,-129,2025-07-18,ADJUST
MV-4836,R-1027,ST-6,-131,2025-01-23,In
MV-4837,MD-1374,ST-6,-140,09/06/2025,In
MV-4838,R-1259,ST-1,-47,2026-02-02,ADJUST
MV-4839,REF-1719,ST-16,121,13-05-2026,ADJUST
MV-4840,SKU1251,ST-10,99,02-11-2026,in
MV-4841,REF-1083,ST-16,121,2026-06-21,adjust
MV-4842,SKU1513,ST-16,175,11/28/2025,In
MV-4843,REF-1094,ST-8,152,01/24/2025,In
MV-4844,SKU1183,ST-5,-83,07/13/2025,In
MV-4845,SKU1691,ST-12,-50,2026-04-27,adjust
MV-4846,R-1441,ST-19,-49,2025-01-18,OUT
MV-4847,REF-1531,ST-21,-80,25-09-2026,OUT
MV-4848,REF-1747,ST-4,84,2026-10-22,OUT
MV-4849,MD-1482,ST-25,137,05/28/2026,in
MV-4850,MD-1404,ST-14,27,12/12/2026,in
MV-4851,R-1340,ST-15,37,09-10-2026,in
MV-4852,REF-1661,ST-5,115,19-11-2026,ADJUST
MV-4853,REF-1591,ST-12,160,02/25/2026,ADJUST
MV-4854,SKU1183,ST-14,-168,09/23/2026,OUT
MV-4855,MD-1333,ST-18,169,07/04/2026,adjust
MV-4856,MD-1089,ST-12,7,2025-06-24,OUT
MV-4857,R-1698,ST-2,-179,05-08-2026,adjust
MV-4858,R-1588,ST-20,87,11/09/2026,OUT
MV-4859,SKU1750,ST-1,83,2025-09-15,adjust
MV-4860,R-1631,ST-2,-156,2025-08-14,adjust
MV-4861,R-1614,ST-1,2,08/06/2026,ADJUST
MV-4862,R-1476,ST-2,96,2026-09-05,In
MV-4863,MD-1197,ST-8,-114,2025-12-08,OUT
MV-4864,REF-1790,ST-2,91,01-09-2025,adjust
MV-4865,REF-1382,ST-18,19,2025-11-14,in
MV-4866,REF-1257,ST-22,-141,07/12/2025,adjust
MV-4867,SKU1048,ST-9,200,03-12-2025,ADJUST
MV-4868,SKU1794,ST-25,-71,10/17/2026,ADJUST
MV-4869,REF-1696,ST-6,16,2025-05-23,in
MV-4870,R-1301,ST-4,-158,04/07/2026,adjust
MV-4871,REF-1211,ST-14,72,10/20/2026,In
MV-4872,MD-1154,ST-15,1,04/14/2026,in
MV-4873,SKU1601,ST-20,-3,2026-02-01,in
MV-4874,R-1415,ST-1,29,2025-10-04,OUT
MV-4875,REF-1747,ST-1,54,06/20/2025,OUT
MV-4876,REF-1669,ST-18,-72,01/24/2025,OUT
MV-4877,MD-1194,ST-15,-137,2025-10-04,OUT
MV-4878,MD-1789,ST-10,-39,03/14/2026,OUT
MV-4879,SKU1733,ST-25,67,02-01-2026,In
MV-4880,REF-1102,ST-13,15,2026-08-06,OUT
MV-4881,MD-1143,ST-14,143,15-11-2025,ADJUST
MV-4882,R-1104,ST-13,62,07-03-2026,adjust
MV-4883,R-1564,ST-4,14,2025-10-04,in
MV-4884,REF-1795,ST-10,176,2025-11-27,in
MV-4885,R-1791,ST-22,148,2025-02-23,ADJUST
MV-4886,SKU1024,ST-24,145,09/01/2026,ADJUST
MV-4887,SKU1547,ST-25,3,2026-08-23,adjust
MV-4888,R-1025,ST-10,88,07/07/2026,OUT
MV-4889,MD-1505,ST-17,-59,01-05-2025,adjust
MV-4890,SKU1095,ST-7,17,2026-08-13,OUT
MV-4891,SKU1571,ST-22,-153,01/10/2026,In
MV-4892,SKU1693,ST-25,21,2025-01-05,adjust
MV-4893,MD-1154,ST-14,139,03/11/2025,in
MV-4894,REF-1391,ST-11,-97,2026-08-17,OUT
MV-4895,R-1328,ST-10,109,17-06-2026,in
MV-4896,REF-1344,ST-4,-200,17-01-2025,OUT
MV-4897,MD-1366,ST-4,-127,2025-04-14,In
MV-4898,SKU1673,ST-4,-96,2025-09-11,In
MV-4899,R-1518,ST-25,139,07-08-2025,OUT
MV-4900,SKU1651,ST-16,1,2025-04-18,adjust
MV-4901,REF-1331,ST-17,-30,2025-03-27,adjust
MV-4902,REF-1081,ST-23,-102,09-11-2025,adjust
MV-4903,REF-1190,ST-1,-25,2025-02-20,in
MV-4904,MD-1583,ST-13,-8,2025-03-04,ADJUST
MV-4905,REF-1769,ST-7,-139,2025-03-16,in
MV-4906,REF-1382,ST-7,187,2026-06-04,adjust
MV-4907,R-1340,ST-10,104,2026-11-28,adjust
MV-4908,REF-1797,ST-10,-90,14-10-2026,OUT
MV-4909,R-1425,ST-11,-29,03-05-2025,ADJUST
MV-4910,R-1035,ST-20,-71,2026-08-24,in
MV-4911,R-1752,ST-12,165,12/17/2025,ADJUST
MV-4912,SKU1160,ST-23,24,2025-06-24,OUT
MV-4913,MD-1596,ST-9,175,07/10/2025,ADJUST
MV-4914,R-1419,ST-24,-63,2025-01-10,ADJUST
MV-4915,SKU1114,ST-11,128,2026-05-28,in
MV-4916,REF-1540,ST-24,-150,2026-12-15,OUT
MV-4917,SKU1426,ST-3,139,2026-10-09,In
MV-4918,SKU1265,ST-19,35,03/04/2025,OUT
MV-4919,R-1349,ST-14,-155,09/05/2025,ADJUST
MV-4920,MD-1142,ST-7,-158,10-10-2025,OUT
MV-4921,SKU1308,ST-14,26,2025-06-01,in
MV-4922,R-1132,ST-12,-26,03-06-2026,adjust
MV-4923,R-1239,ST-24,-169,05-07-2025,in
MV-4924,MD-1489,ST-24,182,2026-02-09,OUT
MV-4925,REF-1359,ST-4,-166,01-07-2025,in
MV-4926,R-1568,ST-24,130,2026-03-21,ADJUST
MV-4927,R-1444,ST-2,-15,2026-12-17,OUT
MV-4928,REF-1654,ST-22,99,04/24/2025,ADJUST
MV-4929,R-1641,ST-24,-143,02/18/2026,In
MV-4930,SKU1069,ST-6,88,2025-11-08,in
MV-4931,MD-1004,ST-21,124,11/08/2025,in
MV-4932,REF-1797,ST-8,148,2026-10-04,In
MV-4933,MD-1224,ST-17,104,2025-11-23,adjust
MV-4934,R-1586,ST-18,-45,2026-12-04,adjust
MV-4935,MD-1358,ST-1,-24,02/09/2026,adjust
MV-4936,MD-1464,ST-25,-30,08/24/2025,ADJUST
MV-4937,MD-1043,ST-23,-182,16-06-2026,in
MV-4938,MD-1615,ST-18,189,2026-12-26,adjust
MV-4939,SKU1764,ST-9,-168,10/02/2026,adjust
MV-4940,MD-1434,ST-23,-55,2025-01-20,in
MV-4941,SKU1402,ST-24,-138,09/28/2025,ADJUST
MV-4942,R-1123,ST-4,-173,2026-10-02,OUT
MV-4943,REF-1365,ST-6,66,2025-09-26,OUT
MV-4944,R-1564,ST-7,149,04-08-2026,in
MV-4945,SKU1095,ST-3,-86,2025-12-27,in
MV-4946,R-1703,ST-15,-20,02/27/2026,ADJUST
MV-4947,REF-1279,ST-19,-98,2025-01-27,In
MV-4948,R-1389,ST-23,120,16-10-2025,in
MV-4949,R-1355,ST-10,-14,2026-05-22,In
MV-4950,SKU1314,ST-14,43,2026-07-28,In
MV-4951,REF-1401,ST-13,-2,2025-10-10,ADJUST
MV-4952,REF-1694,ST-23,-168,2026-09-09,adjust
MV-4953,R-1588,ST-6,199,2025-02-22,adjust
MV-4954,MD-1250,ST-20,111,2026-03-06,ADJUST
MV-4955,R-1595,ST-3,41,04/04/2026,In
MV-4956,SKU1525,ST-6,85,27-03-2026,in
MV-4957,MD-1023,ST-3,-193,11/02/2025,ADJUST
MV-4958,REF-1790,ST-21,-187,2025-12-04,ADJUST
MV-4959,SKU1607,ST-18,-173,01/10/2026,in
MV-4960,REF-1096,ST-3,18,2026-04-23,in
MV-4961,MD-1390,ST-18,-129,18-10-2025,In
MV-4962,SKU1424,ST-6,127,2025-10-21,In
MV-4963,MD-1064,ST-19,138,20-11-2026,OUT
MV-4964,REF-1101,ST-19,1,2025-12-02,In
MV-4965,R-1050,ST-14,-194,2025-06-16,ADJUST
MV-4966,R-1460,ST-10,-22,2025-01-04,OUT
MV-4967,R-1377,ST-15,-151,2025-03-11,ADJUST
MV-4968,SKU1148,ST-5,-81,2026-08-26,adjust
MV-4969,MD-1692,ST-7,48,2025-02-22,adjust
MV-4970,MD-1436,ST-10,-144,2025-07-15,ADJUST
MV-4971,MD-1497,ST-15,77,2025-04-09,OUT
MV-4972,SKU1620,ST-2,139,2026-01-11,OUT
MV-4973,MD-1147,ST-3,-126,2025-09-05,OUT
MV-4974,MD-1613,ST-3,79,03-06-2025,ADJUST
MV-4975,MD-1133,ST-22,-37,03/20/2025,ADJUST
MV-4976,MD-1616,ST-23,-94,2026-12-04,OUT
MV-4977,R-1422,ST-10,131,10-12-2025,in
MV-4978,R-1632,ST-6,-81,2025-09-27,ADJUST
MV-4979,R-1015,ST-14,-186,2025-08-28,adjust
MV-4980,MD-1351,ST-20,65,2025-05-14,in
MV-4981,R-1234,ST-12,190,2026-01-12,OUT
MV-4982,SKU1198,ST-2,-116,2026-03-12,adjust
MV-4983,MD-1542,ST-13,164,2025-01-13,In
MV-4984,R-1179,ST-3,148,2025-10-08,In
MV-4985,MD-1411,ST-16,90,2025-10-27,In
MV-4986,REF-1709,ST-4,-97,02/27/2025,In
MV-4987,SKU1398,ST-7,-105,21-10-2026,In
MV-4988,MD-1561,ST-16,39,07/03/2026,adjust
MV-4989,SKU1469,ST-18,-172,2026-08-12,ADJUST
MV-4990,REF-1715,ST-9,69,08/26/2026,ADJUST
MV-4991,REF-1155,ST-16,-155,2026-01-19,In
MV-4992,REF-1190,ST-5,-17,2025-05-22,In
MV-4993,R-1739,ST-16,162,2025-08-09,adjust
MV-4994,R-1146,ST-20,-120,2025-05-01,ADJUST
MV-4995,MD-1505,ST-21,143,02/08/2025,adjust
MV-4996,R-1567,ST-4,-166,2026-12-26,OUT
MV-4997,MD-1142,ST-12,-61,2025-05-27,OUT
MV-4998,R-1027,ST-3,-15,18-04-2025,In
MV-4999,SKU1384,ST-25,9,04/25/2025,OUT
MV-5000,R-1476,ST-22,-3,05-05-2026,in
MV-5001,R-1386,ST-7,55,2025-11-19,in
MV-5002,R-1614,ST-7,-62,2025-11-03,In
MV-5003,R-1523,ST-15,-54,25-05-2025,adjust
MV-5004,R-1543,ST-6,-108,2025-05-05,In
MV-5005,R-1262,ST-5,2,2025-08-13,In
MV-5006,SKU1044,ST-8,-189,2026-01-03,ADJUST
MV-5007,SKU1662,ST-2,61,02/05/2025,adjust
MV-5008,MD-1143,ST-7,-195,11/06/2026,OUT
MV-5009,SKU1675,ST-1,26,2025-06-04,ADJUST
MV-5010,MD-1030,ST-21,118,02/01/2026,ADJUST
MV-5011,SKU1459,ST-21,-193,21-06-2025,ADJUST
MV-5012,R-1494,ST-15,3,02/20/2025,OUT
MV-5013,R-1419,ST-6,-20,05-06-2025,ADJUST
MV-5014,SKU1051,ST-10,-137,10/18/2026,ADJUST
MV-5015,R-1700,ST-24,-99,2025-10-07,OUT
MV-5016,REF-1461,ST-20,-23,2025-09-02,in
MV-5017,MD-1596,ST-11,-71,2025-02-12,OUT
MV-5018,REF-1238,ST-22,167,04/25/2026,adjust
MV-5019,R-1475,ST-15,141,02/23/2026,In
MV-5020,R-1001,ST-19,-45,06/22/2026,In
MV-5021,R-1420,ST-10,154,2025-12-13,In
MV-5022,MD-1597,ST-21,70,27-06-2025,In
MV-5023,MD-1224,ST-19,139,03-03-2026,In
MV-5024,SKU1574,ST-25,-53,12/11/2025,In
MV-5025,SKU1056,ST-18,-173,2025-06-20,ADJUST
MV-5026,MD-1007,ST-11,-57,23-07-2026,ADJUST
MV-5027,SKU1341,ST-17,44,2026-12-13,ADJUST
MV-5028,SKU1024,ST-6,-43,2026-04-19,OUT
MV-5029,R-1787,ST-7,-87,07-02-2025,OUT
MV-5030,SKU1265,ST-16,99,05/05/2025,in
MV-5031,REF-1684,ST-10,-58,2026-04-15,adjust
MV-5032,REF-1611,ST-14,-85,2026-03-09,in
MV-5033,MD-1493,ST-2,192,06/12/2026,OUT
MV-5034,SKU1254,ST-17,-91,07-01-2026,OUT
MV-5035,R-1498,ST-6,52,09/07/2025,ADJUST
MV-5036,REF-1701,ST-6,126,12/28/2025,OUT
MV-5037,R-1104,ST-4,-109,09/27/2026,adjust
MV-5038,MD-1427,ST-15,119,10/13/2026,OUT
MV-5039,REF-1734,ST-4,-159,04/03/2025,in
MV-5040,REF-1403,ST-1,124,2026-10-07,In
MV-5041,MD-1091,ST-18,-198,02/20/2025,ADJUST
MV-5042,R-1463,ST-3,-1,07/01/2026,In
MV-5043,MD-1303,ST-16,54,08/21/2026,OUT
MV-5044,REF-1244,ST-8,-175,2026-04-03,In
MV-5045,SKU1426,ST-16,-92,12-08-2025,In
MV-5046,SKU1343,ST-14,173,2026-12-20,in
MV-5047,REF-1769,ST-13,93,2025-05-22,in
MV-5048,MD-1399,ST-6,-161,2025-05-25,in
MV-5049,R-1000,ST-12,33,08/01/2026,In
MV-5050,R-1500,ST-8,41,2025-08-18,OUT
MV-5051,SKU1662,ST-10,-28,2025-06-23,ADJUST
MV-5052,MD-1581,ST-9,82,08/08/2026,adjust
MV-5053,MD-1686,ST-3,131,16-08-2026,OUT
MV-5054,MD-1149,ST-7,-50,2026-03-17,ADJUST
MV-5055,REF-1121,ST-11,-195,02/14/2026,OUT
MV-5056,REF-1540,ST-4,-17,2025-12-09,OUT
MV-5057,SKU1756,ST-5,168,07/26/2025,ADJUST
MV-5058,REF-1560,ST-2,115,15-11-2025,In
MV-5059,SKU1426,ST-21,-97,11/23/2026,In
MV-5060,REF-1364,ST-23,39,2026-06-25,In
MV-5061,SKU1281,ST-3,-26,2026-10-20,adjust
MV-5062,MD-1333,ST-12,-123,2025-06-25,in
MV-5063,SKU1059,ST-22,-22,2026-06-25,In
MV-5064,R-1262,ST-15,168,05/24/2025,adjust
MV-5065,MD-1399,ST-9,92,2025-10-13,adjust
MV-5066,SKU1381,ST-11,75,2026-12-04,adjust
MV-5067,R-1500,ST-6,62,2025-08-08,adjust
MV-5068,R-1274,ST-11,6,09/02/2025,In
MV-5069,REF-1788,ST-11,-122,12-04-2025,OUT
MV-5070,SKU1451,ST-13,-115,2026-11-14,ADJUST
MV-5071,SKU1032,ST-18,55,12-01-2026,adjust
MV-5072,MD-1689,ST-21,-166,2026-05-04,In
MV-5073,SKU1486,ST-18,185,2025-06-21,in
MV-5074,SKU1755,ST-4,-131,09/28/2025,ADJUST
MV-5075,REF-1554,ST-6,-81,2025-04-06,adjust
MV-5076,REF-1799,ST-20,96,2026-11-04,ADJUST
MV-5077,R-1680,ST-13,-28,02/16/2025,in
MV-5078,REF-1699,ST-14,43,03-12-2025,in
MV-5079,SKU1314,ST-19,-138,2025-03-02,adjust
MV-5080,SKU1704,ST-22,200,11/23/2025,in
MV-5081,R-1317,ST-3,138,2025-04-24,OUT
MV-5082,SKU1617,ST-14,107,03-10-2025,in
MV-5083,SKU1036,ST-3,116,2026-10-28,adjust
MV-5084,R-1499,ST-20,101,10/26/2025,in
MV-5085,R-1663,ST-13,79,2025-08-19,In
MV-5086,MD-1528,ST-3,163,2026-08-02,In
MV-5087,MD-1524,ST-18,2,06/03/2025,In
MV-5088,R-1385,ST-14,-163,2026-04-27,adjust
MV-5089,R-1188,ST-9,177,07/24/2026,In
MV-5090,R-1698,ST-12,163,03-10-2025,ADJUST
MV-5091,REF-1316,ST-11,-191,20-02-2026,adjust
MV-5092,R-1237,ST-2,61,28-02-2025,in
MV-5093,REF-1079,ST-23,-175,2025-09-21,OUT
MV-5094,SKU1556,ST-6,72,2025-03-23,ADJUST
MV-5095,MD-1549,ST-2,134,2026-03-16,adjust
MV-5096,REF-1162,ST-7,32,02-10-2025,in
MV-5097,REF-1255,ST-23,-67,08/12/2025,adjust
MV-5098,MD-1427,ST-20,184,07/23/2025,in
MV-5099,R-1408,ST-5,58,2025-09-13,In
MV-5100,REF-1045,ST-25,-24,2025-10-09,OUT
MV-5101,MD-1080,ST-25,24,2025-10-20,In
MV-5102,MD-1113,ST-12,-158,06-07-2025,adjust
MV-5103,R-1635,ST-17,-30,10-10-2025,In
MV-5104,MD-1538,ST-11,-55,2025-10-03,in
MV-5105,R-1239,ST-5,192,2026-10-06,ADJUST
MV-5106,R-1203,ST-6,108,2026-06-14,OUT
MV-5107,MD-1753,ST-14,-179,01/18/2025,ADJUST
MV-5108,REF-1190,ST-21,120,05/08/2025,adjust
MV-5109,SKU1310,ST-23,137,04/08/2025,ADJUST
MV-5110,MD-1202,ST-6,-34,12/28/2026,ADJUST
MV-5111,REF-1414,ST-17,-79,08/08/2026,In
