inventory_id,product_id,store_id,stock,reorder_level,last_updated
INV-2541,SKU1036,ST-24,57,10,2026-10-02
INV-2542,SKU1517,ST-23,498,100,2025-05-07
INV-2543,REF-1394,ST-2,331,11,2026-03-06
INV-2544,REF-1639,ST-2,399,23,2025-02-13
INV-2545,SKU1728,ST-25,210,78,2026-09-17
INV-2546,R-1127,ST-18,498,95,2025-03-05
INV-2547,MD-1142,ST-1,91,94,12/07/2026
INV-2548,REF-1378,ST-3,257,64,2025-06-20
INV-2549,MD-1097,ST-11,120,73,2025-06-20
INV-2550,MD-1313,ST-7,81,36,2025-08-01
INV-2551,SKU1759,ST-14,467,13,2026-02-10
INV-2552,R-1181,ST-10,339,15,2025-03-04
INV-2553,R-1082,ST-7,102,100,04/05/2026
INV-2554,REF-1515,ST-20,30,65,09/13/2026
INV-2555,REF-1798,ST-23,433,28,01/03/2026
INV-2556,REF-1398,ST-12,124,100,09/27/2025
INV-2557,REF-1639,ST-1,298,22,2026-08-15
INV-2558,MD-1650,ST-14,218,100,2026-02-14
INV-2559,SKU1441,ST-17,416,15,24-12-2025
INV-2560,SKU1361,ST-10,237,43,2025-09-26
INV-2561,R-1099,ST-5,144,38,14-07-2025
INV-2562,SKU1212,ST-20,210,12,2025-02-08
INV-2563,R-1534,ST-13,207,52,2025-10-02
INV-2564,MD-1366,ST-13,297,66,2025-08-18
INV-2565,R-1795,ST-20,409,42,06/23/2025
INV-2566,SKU1682,ST-18,263,90,25-11-2025
INV-2567,MD-1174,ST-25,447,85,2026-10-08
INV-2568,REF-1362,ST-8,199,83,01/13/2026
INV-2569,REF-1467,ST-22,424,48,2025-10-04
INV-2570,REF-1644,ST-11,403,100,2025-06-19
INV-2571,SKU1069,ST-18,95,65,13-02-2026
INV-2572,MD-1017,ST-14,372,94,07/27/2026
INV-2573,SKU1271,ST-7,318,98,04/13/2025
INV-2574,MD-1017,ST-8,342,74,01/15/2026
INV-2575,REF-1307,ST-4,232,81,2026-02-18
INV-2576,MD-1617,ST-9,178,35,2026-04-15
INV-2577,REF-1055,ST-7,29,27,2026-05-08
INV-2578,R-1428,ST-21,228,65,2025-11-11
INV-2579,SKU1606,ST-22,110,25,2025-04-20
INV-2580,REF-1087,ST-7,20,71,09/21/2026
INV-2581,MD-1564,ST-20,363,77,2026-06-01
INV-2582,REF-1689,ST-11,425,76,2025-02-04
INV-2583,REF-1119,ST-2,134,90,2026-03-21
INV-2584,R-1274,ST-19,189,58,09/05/2025
INV-2585,SKU1029,ST-12,14,84,2026-01-27
INV-2586,MD-1685,ST-17,476,42,2026-01-01
INV-2587,SKU1424,ST-1,329,22,2026-07-07
INV-2588,REF-1421,ST-24,176,77,05/07/2026
INV-2589,REF-1376,ST-14,284,82,2026-09-25
INV-2590,R-1456,ST-24,419,21,2026-06-22
INV-2591,R-1129,ST-7,375,33,2026-11-21
INV-2592,MD-1662,ST-13,136,57,07/21/2026
INV-2593,REF-1687,ST-5,207,80,01/24/2025
INV-2594,MD-1547,ST-4,76,46,08-10-2026
INV-2595,SKU1626,ST-17,50,88,2026-06-16
INV-2596,R-1636,ST-18,340,89,2025-04-22
INV-2597,MD-1651,ST-2,361,59,2026-07-07
INV-2598,REF-1105,ST-12,37,30,2025-11-28
INV-2599,REF-1061,ST-20,449,20,2026-12-24
INV-2600,MD-1049,ST-22,189,84,2025-11-27
INV-2601,SKU1740,ST-11,245,71,2025-11-26
INV-2602,REF-1245,ST-12,286,19,07-06-2026
INV-2603,REF-1559,ST-13,467,82,10/15/2025
INV-2604,R-1518,ST-11,393,84,2025-03-24
INV-2605,R-1794,ST-12,448,83,2026-07-14
INV-2606,REF-1106,ST-21,411,33,2026-02-15
INV-2607,MD-1357,ST-23,361,42,12/13/2025
INV-2608,SKU1578,ST-25,156,43,2025-03-05
INV-2609,REF-1430,ST-19,449,91,07/07/2026
INV-2610,REF-1592,ST-24,222,57,2025-05-02
INV-2611,MD-1564,ST-7,297,58,08/14/2026
INV-2612,R-1767,ST-8,177,21,11/10/2026
INV-2613,REF-1432,ST-5,446,76,26-10-2025
INV-2614,MD-1159,ST-22,365,44,10/08/2026
INV-2615,R-1324,ST-13,352,45,10/14/2025
INV-2616,REF-1102,ST-14,255,85,2025-10-10
INV-2617,SKU1775,ST-8,247,68,22-10-2025
INV-2618,REF-1644,ST-3,64,25,2025-03-17
INV-2619,MD-1241,ST-25,405,23,2025-07-27
INV-2620,MD-1312,ST-24,287,95,2026-03-06
INV-2621,SKU1078,ST-6,236,24,06/21/2026
INV-2622,R-1489,ST-17,122,52,2026-10-02
INV-2623,R-1604,ST-3,244,76,2025-07-19
INV-2624,SKU1265,ST-16,242,68,2026-09-05
INV-2625,SKU1477,ST-7,490,24,2025-10-05
INV-2626,REF-1148,ST-21,445,93,10/25/2026
INV-2627,MD-1533,ST-3,200,47,2025-01-26
INV-2628,R-1743,ST-2,132,98,2025-12-03
INV-2629,MD-1112,ST-8,495,52,12/05/2026
INV-2630,R-1283,ST-18,249,48,01/05/2025
INV-2631,R-1558,ST-24,135,32,2026-11-14
INV-2632,REF-1755,ST-7,170,57,2025-04-08
INV-2633,R-1090,ST-20,40,38,2026-02-17
INV-2634,REF-1280,ST-22,145,38,2026-03-19
INV-2635,SKU1279,ST-19,312,39,12/04/2026
INV-2636,REF-1660,ST-4,437,63,05-06-2026
INV-2637,REF-1066,ST-21,125,52,01/08/2026
INV-2638,R-1725,ST-19,267,12,2026-09-23
INV-2639,R-1518,ST-12,412,93,10/18/2025
INV-2640,REF-1024,ST-25,59,82,2025-08-22
INV-2641,MD-1229,ST-25,444,76,2025-10-18
INV-2642,MD-1708,ST-12,28,10,09/07/2026
INV-2643,SKU1018,ST-12,4,28,01/21/2025
INV-2644,SKU1761,ST-8,465,49,12/06/2026
INV-2645,REF-1106,ST-18,404,28,2026-11-18
INV-2646,R-1310,ST-14,263,88,2025-12-23
INV-2647,MD-1455,ST-21,468,90,2025-07-01
INV-2648,REF-1368,ST-3,2,54,2025-06-02
INV-2649,SKU1535,ST-14,281,25,2026-12-24
INV-2650,R-1311,ST-3,16,53,2026-08-21
INV-2651,R-1414,ST-21,68,30,2025-07-23
INV-2652,MD-1159,ST-17,463,92,2026-07-18
INV-2653,REF-1054,ST-5,237,55,19-02-2026
INV-2654,REF-1293,ST-18,353,55,01/18/2026
INV-2655,R-1019,ST-12,160,87,2025-11-13
INV-2656,SKU1550,ST-13,216,48,11/16/2025
INV-2657,SKU1306,ST-15,88,77,2026-11-28
INV-2658,MD-1573,ST-23,240,85,01/08/2025
INV-2659,SKU1294,ST-18,295,94,2026-02-18
INV-2660,SKU1486,ST-15,249,55,2025-01-11
INV-2661,R-1636,ST-1,99,52,2025-09-18
INV-2662,SKU1015,ST-17,200,32,08-01-2025
INV-2663,SKU1649,ST-2,178,37,09-04-2025
INV-2664,R-1657,ST-2,13,48,08/20/2025
INV-2665,SKU1682,ST-21,422,63,2026-04-14
INV-2666,MD-1038,ST-13,283,69,2025-10-05
INV-2667,MD-1379,ST-14,127,49,2026-09-28
INV-2668,SKU1249,ST-22,424,93,2025-08-22
INV-2669,MD-1342,ST-4,460,38,2026-07-09
INV-2670,REF-1394,ST-21,81,71,12/24/2026
INV-2671,MD-1747,ST-8,321,44,2025-04-04
INV-2672,REF-1755,ST-1,400,39,2026-04-15
INV-2673,MD-1658,ST-20,419,97,22-04-2025
INV-2674,REF-1570,ST-21,73,23,2025-08-08
INV-2675,REF-1086,ST-1,82,82,2026-03-01
INV-2676,R-1099,ST-17,80,63,2026-06-23
INV-2677,MD-1267,ST-5,458,37,01/19/2025
INV-2678,REF-1664,ST-2,304,37,2025-03-19
INV-2679,REF-1393,ST-21,133,36,12/27/2026
INV-2680,REF-1293,ST-11,271,84,2026-09-27
INV-2681,SKU1443,ST-15,200,48,01/01/2026
INV-2682,R-1304,ST-24,106,31,11/14/2026
INV-2683,MD-1206,ST-2,215,29,11/22/2026
INV-2684,SKU1444,ST-15,478,63,13-11-2026
INV-2685,REF-1362,ST-8,457,13,05-01-2026
INV-2686,SKU1146,ST-16,377,97,26-03-2025
INV-2687,REF-1714,ST-23,440,11,2026-10-22
INV-2688,R-1216,ST-14,266,41,05/19/2026
INV-2689,R-1707,ST-1,407,63,2026-10-05
INV-2690,R-1634,ST-6,167,41,19-11-2026
INV-2691,SKU1486,ST-18,301,47,2026-09-14
INV-2692,SKU1789,ST-6,19,100,2025-02-11
INV-2693,SKU1517,ST-25,470,87,2025-03-10
INV-2694,SKU1702,ST-16,252,77,11/26/2025
INV-2695,REF-1389,ST-2,419,63,10/10/2026
INV-2696,SKU1365,ST-24,129,37,23-01-2026
INV-2697,REF-1152,ST-25,424,27,2026-12-20
INV-2698,REF-1004,ST-7,77,54,03/12/2026
INV-2699,MD-1724,ST-8,178,19,2026-11-10
INV-2700,R-1310,ST-14,179,100,25-09-2025
INV-2701,REF-1381,ST-10,87,96,2026-07-26
INV-2702,MD-1525,ST-3,385,46,05/08/2025
INV-2703,SKU1789,ST-17,321,19,2025-05-28
INV-2704,SKU1213,ST-22,335,83,2025-09-12
INV-2705,REF-1551,ST-13,57,19,11/12/2025
INV-2706,R-1799,ST-7,80,88,20-05-2025
INV-2707,SKU1297,ST-7,247,99,04/28/2026
INV-2708,MD-1172,ST-15,175,46,2026-05-18
INV-2709,REF-1376,ST-6,202,62,2026-04-28
INV-2710,R-1475,ST-25,246,85,2025-08-02
INV-2711,REF-1004,ST-14,437,89,2025-10-22
INV-2712,REF-1349,ST-5,429,81,2025-05-06
INV-2713,SKU1728,ST-14,99,51,04/05/2025
INV-2714,R-1449,ST-12,302,21,09/03/2025
INV-2715,R-1619,ST-5,154,24,2026-02-15
INV-2716,SKU1656,ST-19,249,44,26-07-2026
INV-2717,R-1387,ST-22,484,83,08/17/2026
INV-2718,REF-1058,ST-8,412,88,02/17/2026
INV-2719,R-1567,ST-21,122,84,04/02/2026
INV-2720,R-1604,ST-3,58,75,01/23/2025
INV-2721,SKU1656,ST-4,183,46,2025-09-05
INV-2722,SKU1536,ST-14,233,39,04/03/2026
INV-2723,MD-1670,ST-4,342,10,04/09/2025
INV-2724,R-1048,ST-13,63,93,2026-06-08
INV-2725,MD-1581,ST-1,148,28,08/15/2025
INV-2726,SKU1165,ST-15,156,10,03-11-2026
INV-2727,REF-1116,ST-8,471,14,2026-08-15
INV-2728,R-1720,ST-10,77,78,2025-09-25
INV-2729,SKU1200,ST-12,316,97,2026-10-15
INV-2730,REF-1392,ST-23,257,95,2026-06-03
INV-2731,MD-1014,ST-20,9,27,2025-12-23
INV-2732,R-1248,ST-5,292,55,2026-02-16
INV-2733,R-1527,ST-16,300,61,2025-12-13
INV-2734,REF-1688,ST-18,368,16,07/13/2025
INV-2735,MD-1093,ST-2,402,56,03/12/2025
INV-2736,REF-1221,ST-25,65,59,2026-11-22
INV-2737,R-1390,ST-22,242,56,05/23/2026
INV-2738,REF-1485,ST-4,498,33,11/04/2025
INV-2739,REF-1393,ST-18,16,72,27-09-2025
INV-2740,MD-1136,ST-12,108,58,2026-09-01
INV-2741,MD-1160,ST-8,123,69,12/28/2026
INV-2742,R-1323,ST-13,245,87,2025-03-03
INV-2743,REF-1087,ST-19,176,79,12/26/2026
INV-2744,SKU1628,ST-4,414,87,09/28/2026
INV-2745,SKU1477,ST-1,320,76,2026-09-05
INV-2746,REF-1592,ST-20,360,34,11/24/2026
INV-2747,REF-1070,ST-20,233,98,04/02/2026
INV-2748,REF-1004,ST-20,45,41,2025-05-22
INV-2749,REF-1102,ST-14,312,73,2025-02-11
INV-2750,SKU1761,ST-6,385,77,2025-09-10
INV-2751,REF-1092,ST-1,276,16,19-07-2025
INV-2752,SKU1610,ST-17,67,24,2025-09-01
INV-2753,R-1108,ST-18,391,25,2026-11-02
INV-2754,REF-1287,ST-10,150,76,2025-01-12
INV-2755,SKU1472,ST-1,7,67,06/16/2025
INV-2756,REF-1777,ST-24,6,21,08/09/2026
INV-2757,SKU1153,ST-15,436,28,09/13/2026
INV-2758,SKU1263,ST-13,315,53,2026-11-08
INV-2759,MD-1650,ST-22,356,69,18-09-2025
INV-2760,MD-1110,ST-7,227,27,06/09/2026
INV-2761,REF-1678,ST-11,8,22,07/20/2026
INV-2762,SKU1244,ST-7,151,59,2026-03-20
INV-2763,REF-1434,ST-5,186,32,2026-08-28
INV-2764,R-1516,ST-11,345,19,2025-07-11
INV-2765,R-1390,ST-18,36,85,05/23/2025
INV-2766,R-1022,ST-5,421,94,2026-09-02
INV-2767,SKU1560,ST-25,2,35,2025-09-09
INV-2768,R-1790,ST-25,98,80,03/15/2026
INV-2769,MD-1575,ST-16,71,14,23-09-2026
INV-2770,R-1690,ST-17,222,45,2025-10-06
INV-2771,REF-1418,ST-8,234,56,2026-12-17
INV-2772,R-1129,ST-16,353,84,2026-03-27
INV-2773,MD-1741,ST-1,31,65,2025-02-06
INV-2774,SKU1089,ST-1,146,53,2026-09-16
INV-2775,SKU1361,ST-21,480,70,2025-03-15
INV-2776,REF-1140,ST-8,62,55,01/04/2026
INV-2777,REF-1766,ST-10,336,11,01/21/2026
INV-2778,R-1753,ST-9,15,60,2026-02-21
INV-2779,MD-1131,ST-6,244,38,19-09-2026
INV-2780,REF-1253,ST-24,342,21,2025-10-19
INV-2781,R-1637,ST-18,379,77,2025-10-11
INV-2782,REF-1744,ST-8,276,89,2025-09-05
INV-2783,REF-1613,ST-14,272,26,2025-06-26
INV-2784,REF-1063,ST-16,494,29,11/07/2025
INV-2785,R-1480,ST-3,331,71,2026-10-21
INV-2786,MD-1075,ST-20,153,100,26-03-2026
INV-2787,MD-1496,ST-4,169,65,08/26/2026
INV-2788,SKU1481,ST-20,140,14,2025-12-18
INV-2789,MD-1460,ST-17,60,10,04/08/2026
INV-2790,MD-1357,ST-14,22,26,04-01-2025
INV-2791,SKU1156,ST-3,265,85,2025-04-07
INV-2792,R-1337,ST-21,312,60,2026-06-17
INV-2793,SKU1201,ST-10,408,55,2026-10-13
INV-2794,R-1471,ST-3,113,62,2026-07-07
INV-2795,R-1391,ST-24,327,40,2025-02-12
INV-2796,SKU1347,ST-2,215,76,2025-06-15
INV-2797,R-1023,ST-8,444,67,06/23/2026
INV-2798,R-1582,ST-9,445,12,2026-03-10
INV-2799,R-1230,ST-24,436,55,07/22/2025
INV-2800,REF-1106,ST-19,204,73,21-03-2026
INV-2801,REF-1196,ST-3,390,31,10-12-2026
INV-2802,REF-1746,ST-7,480,15,2025-01-28
INV-2803,REF-1689,ST-14,249,12,19-01-2025
INV-2804,SKU1453,ST-3,65,16,23-08-2026
INV-2805,REF-1593,ST-10,30,10,06/06/2025
INV-2806,R-1147,ST-22,135,86,2025-02-12
INV-2807,R-1215,ST-17,307,15,26-05-2025
INV-2808,REF-1059,ST-10,361,54,12/12/2025
INV-2809,MD-1224,ST-23,288,48,09/26/2026
INV-2810,R-1604,ST-11,342,48,2026-05-24
INV-2811,MD-1520,ST-13,358,79,11-05-2025
INV-2812,SKU1492,ST-1,133,98,11/08/2026
INV-2813,REF-1592,ST-13,336,59,2025-04-10
INV-2814,REF-1061,ST-3,321,28,2025-12-11
INV-2815,REF-1580,ST-21,435,39,2025-11-09
INV-2816,MD-1006,ST-5,257,48,2026-12-03
INV-2817,SKU1094,ST-5,42,37,2026-06-21
INV-2818,R-1730,ST-1,166,26,15-03-2026
INV-2819,R-1475,ST-21,486,81,06/26/2025
INV-2820,R-1064,ST-9,280,27,15-10-2025
INV-2821,SKU1709,ST-25,270,69,09/10/2026
INV-2822,MD-1531,ST-2,297,50,2025-10-28
INV-2823,REF-1394,ST-4,227,76,10/04/2026
INV-2824,REF-1364,ST-25,234,95,2025-12-22
INV-2825,R-1555,ST-17,441,54,2025-06-02
INV-2826,MD-1103,ST-20,7,97,08/24/2025
INV-2827,R-1659,ST-15,285,17,2026-11-05
INV-2828,R-1527,ST-19,449,76,02/03/2025
INV-2829,MD-1624,ST-8,337,40,06-10-2026
INV-2830,MD-1017,ST-25,360,96,2025-07-01
INV-2831,SKU1649,ST-1,396,100,08-05-2025
INV-2832,REF-1618,ST-14,160,97,2025-11-24
INV-2833,MD-1685,ST-14,404,88,2026-09-09
INV-2834,MD-1037,ST-10,122,88,06/07/2025
INV-2835,MD-1038,ST-18,179,71,04/25/2025
INV-2836,REF-1326,ST-10,109,30,11/12/2026
INV-2837,REF-1071,ST-6,169,30,2025-10-07
INV-2838,REF-1004,ST-3,100,28,05-01-2026
INV-2839,SKU1512,ST-21,102,90,2025-09-17
INV-2840,SKU1244,ST-18,283,76,07/12/2025
INV-2841,REF-1088,ST-21,35,23,03/04/2026
INV-2842,R-1767,ST-25,5,29,2025-12-03
INV-2843,R-1065,ST-3,179,77,2026-02-01
INV-2844,R-1757,ST-2,131,92,2026-05-19
INV-2845,SKU1201,ST-12,284,69,2026-08-24
INV-2846,REF-1719,ST-1,133,82,2025-06-26
INV-2847,R-1135,ST-18,388,70,03-08-2026
INV-2848,SKU1297,ST-7,385,67,2026-12-13
INV-2849,SKU1646,ST-5,77,50,13-06-2026
INV-2850,SKU1369,ST-3,201,80,10/05/2026
INV-2851,R-1582,ST-24,229,30,06/18/2026
INV-2852,REF-1140,ST-4,45,12,2026-06-21
INV-2853,SKU1481,ST-18,165,29,2025-04-16
INV-2854,MD-1612,ST-20,145,12,2025-10-25
INV-2855,SKU1607,ST-21,326,30,2026-09-26
INV-2856,R-1080,ST-24,485,52,02/15/2026
INV-2857,R-1748,ST-8,373,55,05/16/2026
INV-2858,MD-1458,ST-24,446,70,17-03-2025
INV-2859,REF-1421,ST-14,280,36,28-07-2025
INV-2860,REF-1196,ST-7,142,69,2025-01-17
INV-2861,REF-1479,ST-2,184,49,2026-03-22
INV-2862,REF-1191,ST-4,493,82,2026-04-16
INV-2863,SKU1523,ST-21,232,79,14-12-2026
INV-2864,R-1323,ST-2,421,20,2026-10-19
INV-2865,REF-1059,ST-13,467,48,02/25/2026
INV-2866,R-1184,ST-4,305,75,2026-12-28
INV-2867,R-1782,ST-17,279,46,17-07-2026
INV-2868,R-1399,ST-15,78,34,2025-05-16
INV-2869,MD-1357,ST-25,348,79,2025-03-21
INV-2870,R-1090,ST-10,59,47,07/11/2026
INV-2871,SKU1603,ST-8,265,93,2025-06-08
INV-2872,SKU1008,ST-10,265,82,2026-02-28
INV-2873,R-1587,ST-5,446,64,07/03/2026
INV-2874,MD-1750,ST-8,264,53,2025-11-04
INV-2875,MD-1014,ST-9,349,51,05/01/2026
INV-2876,MD-1533,ST-13,234,31,04/02/2026
INV-2877,MD-1343,ST-14,458,39,23-05-2025
INV-2878,R-1387,ST-6,441,18,02/08/2026
INV-2879,SKU1503,ST-19,59,29,18-10-2026
INV-2880,SKU1200,ST-12,10,36,2026-11-05
INV-2881,MD-1590,ST-24,103,22,12/08/2026
INV-2882,REF-1768,ST-4,259,37,2026-01-18
INV-2883,SKU1572,ST-1,98,30,12-07-2025
INV-2884,SKU1040,ST-1,389,51,2025-06-15
INV-2885,R-1310,ST-11,179,90,12/23/2026
INV-2886,R-1025,ST-6,491,71,27-07-2025
INV-2887,SKU1756,ST-16,105,47,2026-06-27
INV-2888,R-1698,ST-4,253,17,06/16/2026
INV-2889,SKU1642,ST-18,259,53,2025-12-16
INV-2890,SKU1532,ST-23,356,62,2025-11-07
INV-2891,REF-1546,ST-10,39,55,2025-08-11
INV-2892,REF-1551,ST-23,66,98,08/18/2025
INV-2893,REF-1429,ST-20,67,38,01/23/2025
INV-2894,REF-1729,ST-20,5,82,2025-05-24
INV-2895,R-1215,ST-9,4,34,2026-10-04
INV-2896,R-1625,ST-12,300,91,28-07-2025
INV-2897,MD-1708,ST-18,288,25,06/08/2026
INV-2898,SKU1447,ST-10,248,66,05/11/2025
INV-2899,REF-1464,ST-1,160,70,11-07-2025
INV-2900,R-1500,ST-20,1,10,06/14/2025
INV-2901,R-1683,ST-10,138,77,18-08-2025
INV-2902,REF-1281,ST-14,411,42,2026-12-23
INV-2903,SKU1728,ST-8,338,60,2025-01-08
INV-2904,R-1124,ST-24,234,93,2025-04-26
INV-2905,REF-1426,ST-4,284,14,2026-03-14
INV-2906,REF-1688,ST-12,3,17,2026-02-07
INV-2907,SKU1512,ST-3,459,91,09/25/2025
INV-2908,REF-1385,ST-8,201,72,24-02-2026
INV-2909,REF-1798,ST-10,320,74,08/04/2025
INV-2910,REF-1671,ST-4,307,37,2026-11-11
INV-2911,R-1788,ST-3,195,59,12-12-2026
INV-2912,REF-1364,ST-6,7,94,2025-02-06
INV-2913,MD-1207,ST-20,82,74,2026-08-01
INV-2914,MD-1525,ST-21,322,42,03/24/2025
INV-2915,REF-1367,ST-24,476,13,2026-02-07
INV-2916,R-1135,ST-13,174,80,2026-01-28
INV-2917,MD-1531,ST-1,129,52,02-10-2026
INV-2918,REF-1450,ST-9,146,94,2025-09-20
INV-2919,R-1401,ST-18,50,63,2026-10-20
INV-2920,SKU1481,ST-10,50,99,2025-02-21
INV-2921,SKU1291,ST-3,97,90,14-04-2025
INV-2922,MD-1073,ST-5,139,32,2026-03-20
INV-2923,REF-1639,ST-22,473,82,02/11/2026
INV-2924,SKU1773,ST-16,447,35,2026-06-16
INV-2925,R-1337,ST-18,195,82,06/13/2026
INV-2926,SKU1638,ST-6,465,66,2026-06-18
INV-2927,SKU1761,ST-21,216,22,2025-10-05
INV-2928,SKU1209,ST-9,211,49,2026-05-11
INV-2929,MD-1237,ST-22,354,37,2026-02-14
INV-2930,MD-1403,ST-13,430,35,02/25/2025
INV-2931,REF-1236,ST-1,54,63,2026-04-08
INV-2932,R-1748,ST-25,439,32,26-07-2025
INV-2933,SKU1466,ST-11,129,43,07/02/2025
INV-2934,REF-1240,ST-13,174,85,07/19/2025
INV-2935,REF-1452,ST-17,324,23,2025-08-18
INV-2936,MD-1107,ST-12,127,55,2026-09-19
INV-2937,MD-1345,ST-22,315,83,08-05-2026
INV-2938,R-1218,ST-16,369,53,2026-12-18
INV-2939,R-1062,ST-23,403,30,2025-05-04
INV-2940,R-1135,ST-25,452,68,19-07-2025
INV-2941,MD-1074,ST-10,67,26,2026-02-16
INV-2942,SKU1742,ST-3,217,34,2026-06-13
INV-2943,REF-1398,ST-21,45,85,15-03-2025
INV-2944,R-1739,ST-12,353,19,2026-09-03
INV-2945,SKU1212,ST-14,287,19,22-10-2026
INV-2946,R-1137,ST-15,131,50,2025-04-01
INV-2947,R-1284,ST-7,34,96,24-11-2025
INV-2948,REF-1117,ST-4,307,72,07/11/2025
INV-2949,MD-1350,ST-16,25,84,07/05/2025
INV-2950,SKU1400,ST-11,127,83,09/15/2025
INV-2951,R-1199,ST-12,229,50,2026-03-16
INV-2952,R-1583,ST-7,98,68,03/23/2026
INV-2953,SKU1595,ST-7,11,30,11/04/2026
INV-2954,R-1090,ST-24,6,68,2026-09-03
INV-2955,MD-1363,ST-13,7,95,2026-02-15
INV-2956,REF-1593,ST-22,448,58,2026-09-12
INV-2957,MD-1442,ST-11,419,87,2026-07-22
INV-2958,MD-1469,ST-17,355,86,04/01/2026
INV-2959,REF-1154,ST-2,241,40,2025-12-19
INV-2960,SKU1151,ST-5,221,32,2025-08-12
INV-2961,REF-1430,ST-12,63,22,21-01-2026
INV-2962,REF-1329,ST-18,195,61,01/26/2025
INV-2963,MD-1403,ST-8,472,59,18-10-2025
INV-2964,R-1513,ST-9,405,82,07/14/2025
INV-2965,SKU1477,ST-7,192,32,2026-07-16
INV-2966,REF-1639,ST-4,9,44,11-04-2025
INV-2967,REF-1783,ST-5,475,10,2026-04-23
INV-2968,SKU1443,ST-9,411,75,28-06-2026
INV-2969,R-1099,ST-1,361,58,2026-07-27
INV-2970,REF-1694,ST-16,287,58,2025-02-20
INV-2971,REF-1321,ST-15,200,27,2026-04-25
INV-2972,REF-1714,ST-5,45,80,2025-12-08
INV-2973,R-1519,ST-14,356,61,2026-11-24
INV-2974,REF-1148,ST-21,192,52,2026-04-10
INV-2975,MD-1501,ST-4,261,68,02/16/2026
INV-2976,R-1553,ST-23,393,73,05-07-2026
INV-2977,R-1168,ST-7,222,94,25-10-2026
INV-2978,R-1288,ST-12,265,85,01-09-2025
INV-2979,SKU1144,ST-6,307,95,05/04/2026
INV-2980,REF-1376,ST-16,214,80,09/14/2026
INV-2981,R-1471,ST-25,92,15,03/28/2026
INV-2982,REF-1454,ST-13,92,65,2025-05-06
INV-2983,SKU1433,ST-20,288,35,25-10-2025
INV-2984,SKU1499,ST-3,141,23,2026-09-22
INV-2985,R-1194,ST-1,90,71,19-08-2025
INV-2986,SKU1361,ST-17,376,27,2026-05-03
INV-2987,MD-1266,ST-23,463,33,2026-11-27
INV-2988,REF-1231,ST-10,433,54,2025-03-27
INV-2989,REF-1719,ST-4,443,99,2026-09-26
INV-2990,SKU1419,ST-22,294,97,2025-08-21
INV-2991,REF-1071,ST-9,434,70,2026-09-07
INV-2992,R-1508,ST-20,334,12,2026-07-22
INV-2993,MD-1564,ST-13,296,71,2026-08-12
INV-2994,SKU1400,ST-17,12,39,2025-11-28
INV-2995,MD-1047,ST-21,123,12,12/09/2026
INV-2996,REF-1729,ST-24,228,77,11/16/2026
INV-2997,REF-1032,ST-7,168,48,2026-10-03
INV-2998,REF-1367,ST-16,364,44,15-06-2026
INV-2999,R-1031,ST-12,7,82,09-10-2025
INV-3000,SKU1419,ST-9,237,59,03/18/2026
INV-3001,R-1022,ST-11,193,72,12-01-2025
INV-3002,SKU1328,ST-11,249,77,2026-05-12
INV-3003,SKU1382,ST-23,491,24,06-02-2026
INV-3004,REF-1222,ST-4,386,66,2025-05-10
INV-3005,REF-1559,ST-5,100,19,08/06/2025
INV-3006,R-1171,ST-13,262,86,12/16/2026
INV-3007,R-1215,ST-20,151,84,2025-03-27
INV-3008,MD-1308,ST-12,270,28,12-04-2025
INV-3009,REF-1059,ST-21,233,87,2025-07-01
INV-3010,R-1704,ST-5,472,34,02/19/2026
INV-3011,MD-1460,ST-6,42,36,2025-12-14
INV-3012,MD-1103,ST-6,124,17,2026-11-14
INV-3013,SKU1365,ST-8,461,22,05/27/2026
INV-3014,MD-1373,ST-16,436,53,10/15/2026
INV-3015,R-1168,ST-22,22,16,2025-03-06
INV-3016,R-1530,ST-17,195,23,2025-09-03
INV-3017,REF-1349,ST-22,403,68,2026-11-21
INV-3018,R-1404,ST-12,239,42,08/20/2025
INV-3019,R-1355,ST-2,199,45,2025-03-03
INV-3020,MD-1531,ST-24,461,58,07/28/2026
INV-3021,SKU1535,ST-12,19,14,12-02-2026
INV-3022,REF-1185,ST-10,287,99,2026-08-01
INV-3023,SKU1033,ST-20,125,89,2026-11-25
INV-3024,R-1264,ST-9,65,52,2026-03-04
INV-3025,MD-1366,ST-18,7,60,11-12-2026
INV-3026,R-1333,ST-20,332,47,2026-03-05
INV-3027,R-1168,ST-1,322,58,01/20/2025
INV-3028,SKU1462,ST-5,87,86,09-11-2025
INV-3029,SKU1347,ST-15,462,27,02/23/2026
INV-3030,MD-1370,ST-14,391,26,2025-09-13
INV-3031,R-1730,ST-19,337,77,23-04-2025
INV-3032,REF-1446,ST-2,22,85,2026-01-16
INV-3033,R-1283,ST-5,230,96,2026-10-13
INV-3034,MD-1206,ST-11,37,47,2026-07-18
INV-3035,R-1181,ST-6,334,12,06/04/2025
INV-3036,R-1031,ST-5,146,90,2026-10-12
INV-3037,SKU1012,ST-20,343,88,2025-06-01
INV-3038,REF-1672,ST-16,279,64,2026-07-09
INV-3039,SKU1176,ST-12,268,74,2025-05-21
INV-3040,MD-1442,ST-3,500,82,2025-03-08
INV-3041,SKU1226,ST-24,465,58,2026-07-21
INV-3042,MD-1436,ST-13,396,28,12/11/2026
INV-3043,R-1284,ST-2,9,33,2025-11-14
