payment_id,order_id,amount,method,status,paid_date
PAY-5066,ORD-8823,"$15,376.00",wechat,success,06/13/2025
PAY-5067,ORD-14608,14790,COD,SUCCESS,27-04-2025
PAY-5068,ORD-8066,"12,064.00",card,success,04/24/2026
PAY-5069,ORD-11263,1531,card,success,2026-05-12
PAY-5070,ORD-5854,18021,COD,pending,2026-08-01
PAY-5071,ORD-14503,12623,COD,failed,01/25/2026
PAY-5072,ORD-5954,"18,576.00",COD,success,05/09/2024
PAY-5073,ORD-2688,4937,alipay,SUCCESS,2025-08-21
PAY-5074,ORD-5612,"$7,083.00",COD,pending,2026-06-23
PAY-5075,ORD-9121,18253,wechat,pending,01-11-2025
PAY-5076,ORD-13536,5275,card,SUCCESS,19-05-2026
PAY-5077,ORD-7810,"$6,071.00",COD,SUCCESS,02/03/2026
PAY-5078,ORD-9412,9844,wechat,pending,2026-05-16
PAY-5079,ORD-12079,10243,card,success,2026-01-12
PAY-5080,ORD-4616,"$5,206.00",alipay,SUCCESS,2025-10-09
PAY-5081,ORD-5886,"9,844.00",card,pending,2026-09-19
PAY-5082,ORD-2000,"$1,823.00",COD,success,2025-11-25
PAY-5083,ORD-5028,5999,wechat,SUCCESS,12/24/2026
PAY-5084,ORD-7097,19875,wechat,success,2024-08-21
PAY-5085,ORD-9006,18561,card,pending,10/06/2025
PAY-5086,ORD-1946,6174,card,SUCCESS,12/21/2024
PAY-5087,ORD-11043,12388,COD,SUCCESS,2025-07-23
PAY-5088,ORD-14322,19553,wechat,SUCCESS,03/26/2025
PAY-5089,ORD-8300,8437,COD,SUCCESS,12/03/2025
PAY-5090,ORD-7488,4418,card,success,2025-10-18
PAY-5091,ORD-9737,4401,alipay,SUCCESS,12/01/2025
PAY-5092,ORD-10541,19530,wechat,SUCCESS,09/18/2026
PAY-5093,ORD-3090,$625.00,alipay,pending,2024-12-16
PAY-5094,ORD-12188,"$16,218.00",alipay,pending,2026-06-02
PAY-5095,ORD-2595,5941,COD,SUCCESS,2025-04-06
PAY-5096,ORD-8868,"$12,646.00",wechat,success,2025-07-28
PAY-5097,ORD-5228,11506,COD,SUCCESS,2024-01-16
PAY-5098,ORD-2984,18980,COD,SUCCESS,11/14/2024
PAY-5099,ORD-11240,10221,COD,SUCCESS,08/09/2025
PAY-5100,ORD-687,7619,COD,success,01/27/2025
PAY-5101,ORD-9358,"13,256.00",wechat,pending,2024-10-23
PAY-5102,ORD-5404,6623,wechat,SUCCESS,2024-12-15
PAY-5103,ORD-2932,"$6,008.00",wechat,SUCCESS,01/13/2026
PAY-5104,ORD-4646,15384,card,success,02-01-2025
PAY-5105,ORD-6170,"$10,268.00",wechat,failed,10/28/2025
PAY-5106,ORD-7201,17391,card,pending,2024-07-08
PAY-5107,ORD-13775,9098,card,pending,2025-12-17
PAY-5108,ORD-7673,7904,alipay,success,25-08-2026
PAY-5109,ORD-12907,17713,card,SUCCESS,2026-01-05
PAY-5110,ORD-2463,9064,COD,SUCCESS,14-04-2025
PAY-5111,ORD-4825,"$4,940.00",wechat,SUCCESS,2026-09-05
PAY-5112,ORD-14600,$363.00,wechat,success,2026-02-04
PAY-5113,ORD-4507,"6,463.00",COD,success,09/13/2024
PAY-5114,ORD-3757,12618,alipay,success,16-04-2024
PAY-5115,ORD-12511,14816,wechat,success,12/09/2024
PAY-5116,ORD-6397,"$4,816.00",wechat,SUCCESS,2026-04-21
PAY-5117,ORD-13300,"$16,649.00",alipay,failed,03-09-2024
PAY-5118,ORD-3785,17665,alipay,pending,2025-08-28
PAY-5119,ORD-9098,19755,card,success,04/27/2026
PAY-5120,ORD-10145,"$8,051.00",COD,SUCCESS,2025-06-22
PAY-5121,ORD-2429,7324,COD,SUCCESS,2025-03-01
PAY-5122,ORD-7323,1782,alipay,success,15-11-2025
PAY-5123,ORD-10632,"18,592.00",COD,pending,2024-11-13
PAY-5124,ORD-4001,"$9,062.00",card,pending,2024-08-08
PAY-5125,ORD-3820,157.00,alipay,success,02/06/2026
PAY-5126,ORD-2407,2322,COD,success,19-05-2026
PAY-5127,ORD-9169,7855,alipay,failed,2025-06-22
PAY-5128,ORD-8848,"$14,377.00",COD,SUCCESS,06/25/2025
PAY-5129,ORD-8706,420.00,wechat,SUCCESS,2025-11-07
PAY-5130,ORD-8269,"19,348.00",card,pending,06/18/2024
PAY-5131,ORD-6666,"$5,251.00",alipay,SUCCESS,2024-10-13
PAY-5132,ORD-1123,14344,COD,failed,2025-04-25
PAY-5133,ORD-8636,"$6,960.00",alipay,success,2024-04-10
PAY-5134,ORD-5682,10462,card,SUCCESS,03/24/2026
PAY-5135,ORD-5492,"3,962.00",alipay,SUCCESS,05/22/2025
PAY-5136,ORD-6119,"9,287.00",wechat,SUCCESS,03-03-2026
PAY-5137,ORD-9610,10497,wechat,success,2026-08-19
PAY-5138,ORD-1365,1505,COD,SUCCESS,25-03-2025
PAY-5139,ORD-6392,"3,772.00",alipay,pending,2026-09-01
PAY-5140,ORD-2293,"8,508.00",card,SUCCESS,20-07-2026
PAY-5141,ORD-9805,"13,893.00",COD,success,07/22/2024
PAY-5142,ORD-269,14586,card,SUCCESS,2026-07-01
PAY-5143,ORD-1498,12533,card,success,2025-03-19
PAY-5144,ORD-3755,6627,wechat,success,2025-07-04
PAY-5145,ORD-3952,"$11,268.00",wechat,pending,13-06-2026
PAY-5146,ORD-11709,"1,513.00",wechat,pending,04-02-2024
PAY-5147,ORD-12731,"8,495.00",card,pending,12-07-2024
PAY-5148,ORD-22,"4,428.00",alipay,pending,2026-09-08
PAY-5149,ORD-11238,"7,035.00",COD,SUCCESS,13-03-2024
PAY-5150,ORD-8582,"$3,037.00",wechat,pending,05/06/2025
PAY-5151,ORD-8701,16706,wechat,pending,10/25/2024
PAY-5152,ORD-5493,16460,COD,SUCCESS,12/02/2025
PAY-5153,ORD-8895,$695.00,card,SUCCESS,02/17/2026
PAY-5154,ORD-7304,2103,card,SUCCESS,2024-10-10
PAY-5155,ORD-14877,5528,wechat,SUCCESS,12/02/2026
PAY-5156,ORD-14790,"$13,167.00",card,SUCCESS,2024-11-01
PAY-5157,ORD-10426,12254,card,SUCCESS,12/05/2024
PAY-5158,ORD-7466,9433,alipay,SUCCESS,2026-02-27
PAY-5159,ORD-5145,1144,card,pending,07/24/2024
PAY-5160,ORD-7656,"18,930.00",card,success,06/11/2024
PAY-5161,ORD-9477,"$17,169.00",COD,pending,2024-02-10
PAY-5162,ORD-2655,3653,card,SUCCESS,2024-03-07
PAY-5163,ORD-10171,"$16,025.00",alipay,SUCCESS,2024-03-17
PAY-5164,ORD-12696,"$6,210.00",alipay,pending,08-05-2024
PAY-5165,ORD-3432,9168,card,SUCCESS,27-05-2024
PAY-5166,ORD-5211,"$7,748.00",wechat,pending,26-07-2026
PAY-5167,ORD-14402,"$5,399.00",alipay,SUCCESS,2024-10-09
PAY-5168,ORD-8301,"2,519.00",COD,pending,2024-07-26
PAY-5169,ORD-6334,14858,wechat,SUCCESS,02/02/2024
PAY-5170,ORD-6124,"$1,696.00",card,success,2026-07-20
PAY-5171,ORD-3059,"7,825.00",COD,pending,2026-01-14
PAY-5172,ORD-436,"15,421.00",wechat,pending,18-03-2025
PAY-5173,ORD-1758,"$4,441.00",alipay,success,2026-10-18
PAY-5174,ORD-8812,19243,wechat,pending,04/03/2024
PAY-5175,ORD-3963,$722.00,wechat,SUCCESS,25-07-2024
PAY-5176,ORD-4461,"3,074.00",COD,pending,01/24/2024
PAY-5177,ORD-3208,"$14,617.00",alipay,success,2025-08-18
PAY-5178,ORD-10109,"5,491.00",wechat,pending,02-02-2024
PAY-5179,ORD-14342,6327,COD,pending,2025-10-06
PAY-5180,ORD-10851,"12,083.00",wechat,success,2024-11-10
PAY-5181,ORD-11685,12866,COD,SUCCESS,27-06-2025
PAY-5182,ORD-11499,18861,wechat,success,2025-01-18
PAY-5183,ORD-3868,"7,967.00",wechat,SUCCESS,2025-12-11
PAY-5184,ORD-5197,"7,683.00",card,SUCCESS,07/20/2025
PAY-5185,ORD-13049,16143,card,pending,2025-03-16
PAY-5186,ORD-6612,4968,card,pending,23-05-2024
PAY-5187,ORD-12657,"5,512.00",COD,SUCCESS,06-07-2025
PAY-5188,ORD-12482,2461,card,success,2025-01-11
PAY-5189,ORD-10685,3325,alipay,success,11-12-2024
PAY-5190,ORD-9946,"$14,099.00",card,pending,2026-01-09
PAY-5191,ORD-8567,"$8,603.00",COD,pending,2026-05-04
PAY-5192,ORD-8671,$291.00,alipay,SUCCESS,2026-09-21
PAY-5193,ORD-3900,"$6,270.00",card,pending,2024-12-01
PAY-5194,ORD-8320,"$4,237.00",card,SUCCESS,08/05/2026
PAY-5195,ORD-4637,5761,COD,pending,02/09/2025
PAY-5196,ORD-8514,7302,alipay,SUCCESS,2026-08-04
PAY-5197,ORD-14344,"2,325.00",card,failed,2026-05-25
PAY-5198,ORD-8249,"$3,652.00",wechat,success,2026-07-27
PAY-5199,ORD-14663,5159,alipay,success,2024-08-13
PAY-5200,ORD-1444,12645,card,pending,01/06/2025
PAY-5201,ORD-8049,"4,191.00",card,pending,2026-01-24
PAY-5202,ORD-528,"$11,792.00",wechat,pending,01/12/2025
PAY-5203,ORD-9281,6053,card,success,2025-06-17
PAY-5204,ORD-1087,"$17,850.00",COD,pending,03-11-2026
PAY-5205,ORD-14317,"18,595.00",COD,SUCCESS,17-02-2026
PAY-5206,ORD-11760,"1,408.00",card,success,2025-04-21
PAY-5207,ORD-1417,"$10,919.00",wechat,SUCCESS,05/27/2024
PAY-5208,ORD-7270,"$11,613.00",alipay,pending,2026-11-18
PAY-5209,ORD-2729,"$4,801.00",COD,pending,07/16/2024
PAY-5210,ORD-7376,"3,978.00",COD,pending,2025-12-14
PAY-5211,ORD-9095,18496,COD,pending,10/19/2026
PAY-5212,ORD-10739,11235,wechat,SUCCESS,09/13/2026
PAY-5213,ORD-11975,17908,COD,success,27-07-2026
PAY-5214,ORD-11605,"$9,274.00",wechat,SUCCESS,2024-12-16
PAY-5215,ORD-2455,"15,941.00",alipay,success,26-08-2024
PAY-5216,ORD-5740,"$15,057.00",wechat,success,08/13/2026
PAY-5217,ORD-2312,18348,wechat,pending,16-06-2026
PAY-5218,ORD-8626,"$13,266.00",card,success,2024-06-05
PAY-5219,ORD-11019,2086,card,SUCCESS,2024-01-15
PAY-5220,ORD-4005,"9,693.00",card,SUCCESS,2024-11-06
PAY-5221,ORD-6105,17504,wechat,pending,2026-10-11
PAY-5222,ORD-5165,18838,COD,SUCCESS,11/23/2025
PAY-5223,ORD-1172,"$4,590.00",COD,SUCCESS,2024-08-21
PAY-5224,ORD-4838,12580,wechat,SUCCESS,12/05/2026
PAY-5225,ORD-14646,1727,card,success,2024-07-16
PAY-5226,ORD-14872,2993,card,success,06/26/2026
PAY-5227,ORD-9363,7312,wechat,success,2025-11-25
PAY-5228,ORD-8997,"$16,027.00",alipay,success,2026-07-07
PAY-5229,ORD-4521,"$12,695.00",wechat,success,06/03/2026
PAY-5230,ORD-5600,9621,COD,pending,2026-03-02
PAY-5231,ORD-9129,17763,alipay,pending,11/23/2024
PAY-5232,ORD-3390,10697,alipay,SUCCESS,11-06-2025
PAY-5233,ORD-2879,"$10,370.00",wechat,SUCCESS,16-08-2025
PAY-5234,ORD-4183,"$6,674.00",COD,success,14-04-2026
PAY-5235,ORD-12234,"8,599.00",card,failed,2024-03-14
PAY-5236,ORD-10115,"$7,076.00",alipay,SUCCESS,24-10-2025
PAY-5237,ORD-4960,10811,card,success,04/27/2026
PAY-5238,ORD-13268,"$5,772.00",wechat,pending,2025-04-16
PAY-5239,ORD-9291,2187,alipay,SUCCESS,2026-12-15
PAY-5240,ORD-2293,"$15,757.00",alipay,SUCCESS,07/27/2025
PAY-5241,ORD-9398,15684,card,SUCCESS,17-08-2026
PAY-5242,ORD-11154,13732,alipay,success,05/05/2024
PAY-5243,ORD-14218,"$1,967.00",card,success,2026-07-27
PAY-5244,ORD-8274,"$3,935.00",wechat,success,12/10/2026
PAY-5245,ORD-13333,19552,alipay,success,12/08/2026
PAY-5246,ORD-13286,"$3,670.00",COD,SUCCESS,27-07-2024
PAY-5247,ORD-6394,7952,COD,pending,10/19/2026
PAY-5248,ORD-14147,12245,COD,SUCCESS,2024-11-13
PAY-5249,ORD-5838,14763,card,success,2025-07-18
PAY-5250,ORD-3386,18141,wechat,pending,2025-12-20
PAY-5251,ORD-10806,3010,alipay,success,09/16/2024
PAY-5252,ORD-10369,9910,wechat,success,22-10-2026
PAY-5253,ORD-7665,"$3,508.00",COD,pending,11/20/2026
PAY-5254,ORD-11490,"$8,725.00",card,SUCCESS,23-11-2026
PAY-5255,ORD-11103,19930,COD,SUCCESS,04/06/2024
PAY-5256,ORD-6315,"$14,113.00",alipay,success,2025-02-20
PAY-5257,ORD-3891,10968,COD,success,2026-11-02
PAY-5258,ORD-13657,13180,alipay,pending,2025-03-13
PAY-5259,ORD-1597,8889,alipay,SUCCESS,10/10/2025
PAY-5260,ORD-7408,15519,alipay,success,2026-03-28
PAY-5261,ORD-2852,18700,wechat,success,2026-02-21
PAY-5262,ORD-6332,"$15,791.00",card,success,2024-11-13
PAY-5263,ORD-1351,10631,alipay,SUCCESS,13-01-2024
PAY-5264,ORD-1045,"7,840.00",COD,SUCCESS,15-03-2026
PAY-5265,ORD-8885,5466,card,pending,11/19/2026
PAY-5266,ORD-7582,18726,wechat,SUCCESS,14-01-2025
PAY-5267,ORD-2622,15444,wechat,SUCCESS,2025-02-18
PAY-5268,ORD-8469,4353,card,success,2024-07-06
PAY-5269,ORD-3754,"$17,657.00",card,pending,2025-09-09
PAY-5270,ORD-1752,"$16,641.00",wechat,success,04/06/2024
PAY-5271,ORD-7373,"$11,446.00",COD,SUCCESS,25-12-2025
PAY-5272,ORD-4202,2616,alipay,SUCCESS,2026-06-04
PAY-5273,ORD-10780,19489,alipay,success,11-07-2026
PAY-5274,ORD-10577,12476,card,success,2026-07-18
PAY-5275,ORD-11869,"$3,235.00",alipay,pending,07/19/2024
PAY-5276,ORD-8123,"14,834.00",wechat,success,2024-01-06
PAY-5277,ORD-10827,"15,743.00",wechat,success,07/26/2025
PAY-5278,ORD-2635,12306,COD,success,2025-01-03
PAY-5279,ORD-2180,"13,117.00",alipay,success,01/06/2024
PAY-5280,ORD-13525,"5,607.00",card,SUCCESS,2025-02-01
PAY-5281,ORD-6652,"5,678.00",alipay,success,18-03-2024
PAY-5282,ORD-4891,"7,440.00",COD,SUCCESS,2024-11-17
PAY-5283,ORD-1819,"5,862.00",COD,success,2026-09-27
PAY-5284,ORD-11820,14305,alipay,pending,10/17/2024
PAY-5285,ORD-10483,"$16,841.00",COD,SUCCESS,07/23/2026
PAY-5286,ORD-4577,"3,891.00",wechat,success,2026-11-01
PAY-5287,ORD-13930,10613,card,success,05/22/2024
PAY-5288,ORD-7889,"$11,907.00",COD,pending,2025-04-07
PAY-5289,ORD-11456,13514,alipay,pending,2025-04-17
PAY-5290,ORD-6181,14944,alipay,pending,2024-10-08
PAY-5291,ORD-8558,"4,035.00",wechat,failed,13-09-2025
PAY-5292,ORD-1169,"13,307.00",COD,SUCCESS,2026-09-13
PAY-5293,ORD-9436,15986,COD,failed,03-11-2026
PAY-5294,ORD-3321,"15,340.00",card,success,03/10/2026
PAY-5295,ORD-11383,14549,alipay,SUCCESS,2026-03-21
PAY-5296,ORD-5617,18328,alipay,SUCCESS,2024-04-16
PAY-5297,ORD-4352,17809,COD,SUCCESS,2026-03-19
PAY-5298,ORD-3726,"$18,910.00",card,SUCCESS,2025-01-27
PAY-5299,ORD-6711,15843,COD,SUCCESS,01/15/2026
PAY-5300,ORD-915,"$3,003.00",card,SUCCESS,12/19/2024
PAY-5301,ORD-11901,"16,636.00",card,SUCCESS,07/09/2024
PAY-5302,ORD-11864,5872,card,pending,2026-01-05
PAY-5303,ORD-714,"$3,873.00",COD,failed,2025-05-27
PAY-5304,ORD-12043,14203,wechat,SUCCESS,2024-06-24
PAY-5305,ORD-1963,"$3,429.00",wechat,SUCCESS,2025-01-06
PAY-5306,ORD-8484,"$1,166.00",COD,success,24-10-2024
PAY-5307,ORD-6874,"$2,777.00",alipay,pending,2024-08-06
PAY-5308,ORD-12983,"$18,499.00",wechat,success,2026-01-21
PAY-5309,ORD-11477,"$13,848.00",wechat,success,12-11-2024
PAY-5310,ORD-6916,18211,alipay,SUCCESS,2026-11-17
PAY-5311,ORD-12405,17095,wechat,pending,2026-12-16
PAY-5312,ORD-11129,2848,COD,success,02/24/2024
PAY-5313,ORD-320,"$5,084.00",card,SUCCESS,12-07-2026
PAY-5314,ORD-11229,$620.00,card,SUCCESS,2026-03-16
PAY-5315,ORD-5086,11733,COD,success,2024-11-20
PAY-5316,ORD-9856,11756,wechat,pending,10/15/2024
PAY-5317,ORD-1720,"$16,826.00",COD,SUCCESS,05/05/2026
PAY-5318,ORD-9117,"$11,233.00",card,pending,08/02/2025
PAY-5319,ORD-7322,"1,373.00",wechat,success,2026-05-06
PAY-5320,ORD-9377,"17,948.00",alipay,pending,2024-11-07
PAY-5321,ORD-6875,4758,alipay,success,2026-11-01
PAY-5322,ORD-8281,12534,wechat,pending,2025-01-22
PAY-5323,ORD-1719,13311,alipay,success,28-02-2024
PAY-5324,ORD-14738,$751.00,wechat,success,2026-08-18
PAY-5325,ORD-12816,"$3,011.00",wechat,pending,09-04-2024
PAY-5326,ORD-3312,5163,alipay,success,22-12-2026
PAY-5327,ORD-3363,4498,alipay,pending,07/09/2024
PAY-5328,ORD-8224,"$4,652.00",card,SUCCESS,2024-06-19
PAY-5329,ORD-9216,"13,397.00",card,success,2026-07-02
PAY-5330,ORD-13990,19096,alipay,success,2025-07-12
PAY-5331,ORD-7217,"$13,155.00",alipay,pending,06/19/2024
PAY-5332,ORD-9014,4983,wechat,success,12/12/2025
PAY-5333,ORD-4825,2844,alipay,pending,2024-03-25
PAY-5334,ORD-9990,"2,290.00",COD,SUCCESS,2026-07-23
PAY-5335,ORD-9933,19213,COD,success,2024-02-11
PAY-5336,ORD-13541,12994,alipay,success,2024-01-05
PAY-5337,ORD-6492,4485,wechat,SUCCESS,08/18/2025
PAY-5338,ORD-5211,4386,wechat,success,2024-12-09
PAY-5339,ORD-1944,11940,card,success,2024-08-14
PAY-5340,ORD-2839,10059,wechat,pending,02/01/2025
PAY-5341,ORD-2680,10602,alipay,pending,2024-02-05
PAY-5342,ORD-1818,6174,COD,success,2026-09-12
PAY-5343,ORD-8926,13594,wechat,pending,2026-08-14
PAY-5344,ORD-2794,"3,883.00",wechat,SUCCESS,14-12-2026
PAY-5345,ORD-6450,$953.00,wechat,success,19-01-2024
PAY-5346,ORD-7903,"$12,105.00",alipay,SUCCESS,03/17/2024
PAY-5347,ORD-12511,"4,434.00",COD,success,11-01-2024
PAY-5348,ORD-3590,"$12,840.00",card,SUCCESS,2025-12-09
PAY-5349,ORD-9765,$489.00,card,success,01/13/2024
PAY-5350,ORD-10402,16307,COD,pending,10-09-2024
PAY-5351,ORD-8839,"$17,795.00",alipay,success,02/18/2026
PAY-5352,ORD-11659,12255,COD,SUCCESS,2025-05-10
PAY-5353,ORD-9186,"$2,725.00",wechat,SUCCESS,2024-12-14
PAY-5354,ORD-2194,"14,352.00",wechat,SUCCESS,16-08-2025
PAY-5355,ORD-6776,"$13,737.00",card,success,2025-10-01
PAY-5356,ORD-14295,"$8,895.00",wechat,SUCCESS,2024-12-15
PAY-5357,ORD-7218,8593,COD,SUCCESS,2025-06-05
PAY-5358,ORD-1641,"$12,779.00",alipay,SUCCESS,05/11/2024
PAY-5359,ORD-9527,"2,769.00",card,SUCCESS,2026-06-23
PAY-5360,ORD-12217,"$10,144.00",COD,pending,2024-12-01
PAY-5361,ORD-13744,14622,alipay,success,2026-03-09
PAY-5362,ORD-6163,"$15,607.00",card,SUCCESS,02-11-2024
PAY-5363,ORD-539,"$13,662.00",COD,pending,04/07/2024
PAY-5364,ORD-4552,"$12,487.00",alipay,pending,2025-05-08
PAY-5365,ORD-11984,526,COD,SUCCESS,2025-04-12
PAY-5366,ORD-7608,17943,card,SUCCESS,2025-11-08
PAY-5367,ORD-661,"12,642.00",COD,SUCCESS,2024-01-28
PAY-5368,ORD-1063,1995,COD,SUCCESS,2026-02-06
PAY-5369,ORD-5706,13973,COD,success,11/02/2026
PAY-5370,ORD-432,"9,607.00",alipay,pending,28-07-2024
PAY-5371,ORD-2763,"$8,902.00",COD,success,2025-06-18
PAY-5372,ORD-13620,4301,COD,pending,12/21/2026
PAY-5373,ORD-3492,"8,832.00",card,pending,10-12-2026
PAY-5374,ORD-7487,"8,031.00",alipay,pending,2025-09-16
PAY-5375,ORD-10945,"9,578.00",card,SUCCESS,28-08-2024
PAY-5376,ORD-266,17021,wechat,pending,05-09-2026
PAY-5377,ORD-4372,"$10,313.00",COD,success,19-01-2026
PAY-5378,ORD-9751,"$5,405.00",COD,SUCCESS,05/16/2024
PAY-5379,ORD-10895,"$12,214.00",alipay,pending,13-06-2024
PAY-5380,ORD-2521,"2,286.00",COD,success,2024-03-05
PAY-5381,ORD-8938,"3,171.00",alipay,success,05/26/2025
PAY-5382,ORD-373,9600,card,pending,01/05/2024
PAY-5383,ORD-14699,"$19,553.00",wechat,success,13-10-2026
PAY-5384,ORD-7361,"$13,819.00",wechat,pending,11/15/2026
PAY-5385,ORD-10958,18751,card,SUCCESS,2026-10-28
PAY-5386,ORD-5001,18012,card,pending,2026-08-24
PAY-5387,ORD-4018,"12,359.00",card,pending,2024-05-26
PAY-5388,ORD-8651,"$3,796.00",COD,success,04/22/2026
PAY-5389,ORD-7579,"1,169.00",wechat,SUCCESS,08-07-2024
PAY-5390,ORD-6162,"$13,345.00",wechat,success,06/25/2024
PAY-5391,ORD-9701,9739,card,SUCCESS,2024-01-14
PAY-5392,ORD-10505,"$12,742.00",card,pending,07/05/2025
PAY-5393,ORD-4053,17562,card,pending,2024-07-23
PAY-5394,ORD-9781,3635,wechat,success,2025-08-19
PAY-5395,ORD-13271,15137,COD,success,03/04/2024
PAY-5396,ORD-11062,12625,wechat,success,2025-12-05
PAY-5397,ORD-2205,"2,446.00",card,success,2025-02-28
PAY-5398,ORD-2945,17838,COD,failed,2025-12-10
PAY-5399,ORD-8430,"$17,266.00",card,SUCCESS,14-06-2026
PAY-5400,ORD-1504,"$7,773.00",card,success,18-12-2024
PAY-5401,ORD-1969,7185,wechat,pending,07-08-2024
PAY-5402,ORD-12549,"$1,832.00",card,pending,2024-09-25
PAY-5403,ORD-4061,16989,COD,failed,05/14/2024
PAY-5404,ORD-3259,11637,COD,pending,2026-10-08
PAY-5405,ORD-2840,9795,alipay,pending,2026-08-28
PAY-5406,ORD-14173,11989,COD,success,2024-02-13
PAY-5407,ORD-6271,2639,COD,success,2026-05-08
PAY-5408,ORD-10237,"$5,567.00",wechat,pending,2025-06-26
PAY-5409,ORD-7703,"$19,375.00",card,pending,2025-02-21
PAY-5410,ORD-2344,"$6,748.00",alipay,failed,2024-09-18
PAY-5411,ORD-2340,"$7,070.00",alipay,pending,2024-07-05
PAY-5412,ORD-8435,18232,wechat,SUCCESS,2025-01-02
PAY-5413,ORD-9129,715,wechat,success,2026-08-03
PAY-5414,ORD-9495,8601,card,pending,2025-01-24
PAY-5415,ORD-4131,4891,alipay,SUCCESS,11/05/2024
PAY-5416,ORD-14302,5283,COD,success,27-01-2024
PAY-5417,ORD-3960,"$8,815.00",alipay,SUCCESS,08-06-2025
PAY-5418,ORD-6280,"$10,954.00",wechat,SUCCESS,2025-01-28
PAY-5419,ORD-9641,16627,alipay,pending,04/01/2025
PAY-5420,ORD-10856,"13,116.00",COD,SUCCESS,2025-11-16
PAY-5421,ORD-2364,296,alipay,success,2025-11-01
PAY-5422,ORD-12492,$215.00,wechat,pending,21-12-2024
PAY-5423,ORD-355,19076,COD,pending,2024-03-27
PAY-5424,ORD-2639,1172,wechat,pending,2026-07-04
PAY-5425,ORD-14386,"$6,111.00",card,pending,05/23/2025
PAY-5426,ORD-10690,823.00,card,SUCCESS,2024-10-08
PAY-5427,ORD-365,4247,card,pending,09/05/2025
PAY-5428,ORD-12883,"$15,774.00",card,SUCCESS,2024-05-19
PAY-5429,ORD-11600,14503,COD,pending,2024-12-15
PAY-5430,ORD-12765,"2,968.00",COD,SUCCESS,22-01-2024
PAY-5431,ORD-2777,"3,804.00",COD,SUCCESS,03/21/2026
PAY-5432,ORD-8202,"$17,431.00",alipay,pending,2024-01-28
PAY-5433,ORD-12181,14573,alipay,failed,15-10-2024
PAY-5434,ORD-8576,14132,alipay,success,03/09/2025
PAY-5435,ORD-8894,"$2,987.00",card,pending,11/10/2024
PAY-5436,ORD-1909,"3,376.00",card,pending,2025-01-22
PAY-5437,ORD-11911,4047,COD,failed,2025-10-14
PAY-5438,ORD-9491,"$6,492.00",card,success,12/02/2026
PAY-5439,ORD-6525,8684,alipay,success,2025-02-10
PAY-5440,ORD-13593,"9,512.00",alipay,failed,07/11/2024
PAY-5441,ORD-13022,"3,761.00",wechat,pending,04/10/2026
PAY-5442,ORD-4868,"$5,246.00",alipay,pending,24-07-2026
PAY-5443,ORD-14097,917,alipay,pending,10/21/2024
PAY-5444,ORD-10649,"18,709.00",COD,success,03-06-2024
PAY-5445,ORD-2002,1206,alipay,pending,2024-01-06
PAY-5446,ORD-10069,"11,039.00",card,pending,2025-07-24
PAY-5447,ORD-13048,"5,221.00",alipay,success,2025-02-17
PAY-5448,ORD-6533,"$16,225.00",COD,success,10/22/2025
PAY-5449,ORD-14318,8308,alipay,SUCCESS,12-11-2026
PAY-5450,ORD-14273,"$9,423.00",alipay,success,26-12-2025
PAY-5451,ORD-14685,"$12,866.00",COD,SUCCESS,13-11-2025
PAY-5452,ORD-6624,"$7,019.00",card,success,11/17/2026
PAY-5453,ORD-3419,"6,267.00",COD,SUCCESS,2025-02-28
PAY-5454,ORD-1883,7534,wechat,pending,2025-06-23
PAY-5455,ORD-5589,"$6,549.00",alipay,failed,2024-08-05
PAY-5456,ORD-12143,17789,wechat,pending,2026-04-13
PAY-5457,ORD-12734,"13,475.00",alipay,success,07/08/2025
PAY-5458,ORD-9448,12863,wechat,success,10/11/2024
PAY-5459,ORD-8756,12725,wechat,pending,2024-07-14
PAY-5460,ORD-14684,1014,card,pending,08/10/2024
PAY-5461,ORD-4695,"19,913.00",card,pending,2024-04-03
PAY-5462,ORD-9162,8809,alipay,success,08/02/2024
PAY-5463,ORD-14031,$807.00,alipay,success,2026-09-04
PAY-5464,ORD-4588,"3,252.00",alipay,success,01/17/2026
PAY-5465,ORD-10461,"16,062.00",card,success,2024-09-07
PAY-5466,ORD-14973,"4,034.00",card,pending,11/13/2026
PAY-5467,ORD-14434,"4,104.00",card,pending,11/11/2026
PAY-5468,ORD-3816,8878,alipay,success,15-05-2025
PAY-5469,ORD-7861,8744,card,failed,03-04-2026
PAY-5470,ORD-11391,"$19,074.00",alipay,SUCCESS,08/19/2025
PAY-5471,ORD-13052,8157,alipay,SUCCESS,2024-07-16
PAY-5472,ORD-3910,679,wechat,success,2026-03-17
PAY-5473,ORD-13570,"$12,873.00",alipay,pending,11-01-2025
PAY-5474,ORD-3319,9614,COD,pending,2025-09-10
PAY-5475,ORD-4972,11367,card,SUCCESS,06/23/2025
PAY-5476,ORD-2745,"10,475.00",card,success,2025-12-23
PAY-5477,ORD-12758,"$8,843.00",COD,SUCCESS,2025-03-21
PAY-5478,ORD-2371,12326,card,success,09/08/2026
PAY-5479,ORD-6035,12028,alipay,SUCCESS,2026-03-01
PAY-5480,ORD-9612,7944,COD,pending,18-02-2026
PAY-5481,ORD-3662,3522,COD,pending,04/04/2026
PAY-5482,ORD-11816,6601,card,pending,04/12/2026
