review_id,product_id,customer_id,rating,comment,review_date
RV-2341,R-1430,CUST-1458,3,性价比高,11/20/2024
RV-2342,REF-1394,CUST-1918,1,,04-03-2025
RV-2343,SKU1755,CUST-210,5,,07/05/2025
RV-2344,R-1013,CUST-4204,★4,,2025-08-08
RV-2345,REF-1795,CUST-4852,1,性价比高,2026-05-27
RV-2346,REF-1604,CUST-350,3,,2025-05-12
RV-2347,R-1019,CUST-2092,★5,,04/02/2026
RV-2348,REF-1790,CUST-3839,3,,2026-02-21
RV-2349,REF-1491,CUST-4301,4,物流慢,23-02-2024
RV-2350,R-1337,CUST-3510,★5,,02-10-2025
RV-2351,SKU1569,CUST-490,5,性价比高,09-05-2025
RV-2352,MD-1309,CUST-3434,5,,06/27/2024
RV-2353,SKU1277,CUST-4089,2,,2024-10-14
RV-2354,REF-1701,CUST-4079,2,,2026-07-12
RV-2355,SKU1570,CUST-3043,4,,2026-12-15
RV-2356,SKU1569,CUST-4732,4,,2025-01-04
RV-2357,REF-1777,CUST-4319,3,,2025-10-20
RV-2358,MD-1625,CUST-1316,2,性价比高,19-02-2024
RV-2359,REF-1053,CUST-4750,★5,,2026-11-01
RV-2360,MD-1143,CUST-2090,★5,差评,11/21/2026
RV-2361,SKU1656,CUST-4883,5,,02/03/2024
RV-2362,R-1385,CUST-4202,5,,07/10/2025
RV-2363,R-1657,CUST-3115,5,,2024-04-20
RV-2364,REF-1604,CUST-71,5,,01/20/2025
RV-2365,MD-1724,CUST-4760,★5,,04/20/2025
RV-2366,MD-1581,CUST-4855,2,,2024-06-07
RV-2367,SKU1570,CUST-4344,★4,差评,2024-06-11
RV-2368,R-1725,CUST-2897,2,,09/07/2025
RV-2369,SKU1722,CUST-1498,1,差评,02-09-2025
RV-2370,SKU1651,CUST-4671,2,差评,2024-03-14
RV-2371,REF-1316,CUST-141,5,,2026-06-16
RV-2372,R-1512,CUST-1035,3,差评,2026-08-20
RV-2373,MD-1702,CUST-1061,2,,2025-08-20
RV-2374,R-1708,CUST-337,★5,,2024-10-13
RV-2375,R-1578,CUST-3779,1,,07/07/2025
RV-2376,MD-1133,CUST-1633,★4,,2024-10-24
RV-2377,REF-1795,CUST-1566,1,差评,2026-05-03
RV-2378,R-1237,CUST-2991,★4,,2024-04-22
RV-2379,SKU1474,CUST-410,1,物流慢,2024-09-02
RV-2380,MD-1017,CUST-35,5,差评,2024-06-21
RV-2381,R-1349,CUST-1848,3,一般,04/07/2026
RV-2382,MD-1516,CUST-2304,★4,差评,2025-03-20
RV-2383,MD-1374,CUST-3287,★4,,2025-05-12
RV-2384,SKU1152,CUST-2528,4,,2024-06-26
RV-2385,SKU1397,CUST-589,4,一般,05/16/2026
RV-2386,R-1705,CUST-484,★5,,11/14/2024
RV-2387,R-1595,CUST-2561,★5,,05/09/2025
RV-2388,REF-1633,CUST-1715,★4,,2025-08-06
RV-2389,REF-1067,CUST-3274,5,,2025-06-08
RV-2390,MD-1062,CUST-1730,5,,2024-10-10
RV-2391,REF-1432,CUST-2706,2,,10/06/2024
RV-2392,R-1460,CUST-3392,3,物流慢,2024-02-18
RV-2393,SKU1445,CUST-1017,2,,2025-09-13
RV-2394,REF-1654,CUST-3209,★4,,2025-10-15
RV-2395,MD-1043,CUST-3356,5,,2025-01-17
RV-2396,R-1441,CUST-2369,2,,05-08-2025
RV-2397,SKU1594,CUST-1591,1,一般,2026-12-23
RV-2398,R-1578,CUST-4526,★4,,2026-04-05
RV-2399,R-1018,CUST-4068,★4,,2024-10-16
RV-2400,SKU1148,CUST-1319,2,,2024-08-11
RV-2401,REF-1483,CUST-4741,★4,差评,06/22/2025
RV-2402,MD-1305,CUST-52,2,,2026-01-06
RV-2403,MD-1428,CUST-752,2,,2024-11-17
RV-2404,R-1438,CUST-1736,★5,一般,10-11-2024
RV-2405,R-1159,CUST-1756,5,很好,12/25/2025
RV-2406,SKU1758,CUST-2847,5,,25-05-2026
RV-2407,REF-1311,CUST-4931,★5,物流慢,04-08-2025
RV-2408,REF-1214,CUST-3405,3,差评,08-09-2025
RV-2409,R-1014,CUST-3561,5,,2026-01-02
RV-2410,REF-1412,CUST-3353,3,,05/14/2024
RV-2411,MD-1464,CUST-1735,2,,2024-05-16
RV-2412,SKU1046,CUST-3650,5,,2026-02-26
RV-2413,SKU1114,CUST-1920,1,,2026-08-16
RV-2414,REF-1221,CUST-3011,5,,10-03-2025
RV-2415,MD-1306,CUST-4997,5,,2025-03-14
RV-2416,SKU1472,CUST-1004,★4,性价比高,01/07/2024
RV-2417,MD-1030,CUST-1814,5,一般,2025-05-22
RV-2418,R-1189,CUST-1666,2,,2025-03-27
RV-2419,SKU1040,CUST-1401,4,性价比高,2024-12-24
RV-2420,SKU1095,CUST-1326,★5,一般,2025-03-03
RV-2421,REF-1354,CUST-3093,★5,,2026-04-19
RV-2422,R-1229,CUST-38,2,很好,2024-06-26
RV-2423,MD-1191,CUST-2478,5,物流慢,2025-04-01
RV-2424,REF-1300,CUST-4899,3,性价比高,06-11-2026
RV-2425,REF-1269,CUST-2033,2,,2025-07-02
RV-2426,REF-1103,CUST-292,4,性价比高,2024-06-10
RV-2427,SKU1329,CUST-2784,★5,一般,2026-05-14
RV-2428,REF-1026,CUST-4843,★4,,2025-02-25
RV-2429,REF-1283,CUST-376,★5,,2024-08-13
RV-2430,REF-1719,CUST-2184,4,,03-03-2026
RV-2431,REF-1780,CUST-4693,3,,02/26/2024
RV-2432,REF-1135,CUST-2760,★4,,11/23/2026
RV-2433,SKU1302,CUST-1846,4,,11/26/2026
RV-2434,REF-1611,CUST-4801,4,,10/20/2024
RV-2435,REF-1626,CUST-1794,★5,差评,12/11/2025
RV-2436,MD-1167,CUST-2621,5,,2025-05-25
RV-2437,MD-1524,CUST-2901,4,很好,2026-03-06
RV-2438,SKU1271,CUST-2853,5,,2024-10-13
RV-2439,REF-1669,CUST-1081,5,,2025-10-22
RV-2440,REF-1776,CUST-3128,5,性价比高,2024-03-02
RV-2441,SKU1020,CUST-2419,5,很好,2026-08-13
RV-2442,SKU1044,CUST-1993,3,物流慢,2024-06-27
RV-2443,MD-1482,CUST-4018,★5,物流慢,2025-04-14
RV-2444,R-1606,CUST-1365,1,,2026-04-01
RV-2445,R-1157,CUST-25,4,差评,24-08-2025
RV-2446,R-1388,CUST-3204,★5,一般,2026-09-27
RV-2447,SKU1506,CUST-4412,1,,2025-12-22
RV-2448,SKU1036,CUST-1354,★5,,2025-09-03
RV-2449,SKU1357,CUST-1728,4,,02/02/2026
RV-2450,REF-1775,CUST-3162,5,,07-02-2024
RV-2451,MD-1489,CUST-1095,★4,,2024-01-20
RV-2452,SKU1265,CUST-2352,★4,差评,12-07-2024
RV-2453,R-1016,CUST-3951,4,物流慢,2026-11-06
RV-2454,SKU1260,CUST-1344,3,很好,2026-06-28
RV-2455,SKU1059,CUST-4181,2,差评,09-11-2024
RV-2456,SKU1172,CUST-1662,4,,2024-03-09
RV-2457,REF-1511,CUST-2859,2,,08/01/2026
RV-2458,SKU1100,CUST-3064,★4,一般,24-07-2025
RV-2459,R-1443,CUST-4640,★4,,11/01/2026
RV-2460,REF-1777,CUST-4115,1,差评,2025-10-24
RV-2461,SKU1642,CUST-4154,3,差评,02/16/2025
RV-2462,REF-1101,CUST-707,5,物流慢,2026-01-25
RV-2463,REF-1171,CUST-2927,1,,2025-09-01
RV-2464,REF-1378,CUST-3672,2,,2025-04-23
RV-2465,MD-1434,CUST-3360,3,,21-05-2024
RV-2466,REF-1221,CUST-1126,2,性价比高,02/12/2026
RV-2467,MD-1772,CUST-3686,2,性价比高,03/13/2025
RV-2468,R-1035,CUST-4092,3,,07/26/2024
RV-2469,R-1000,CUST-405,★4,物流慢,2025-10-16
RV-2470,REF-1045,CUST-2314,★5,,02-09-2025
RV-2471,REF-1559,CUST-1676,4,,2025-03-15
RV-2472,REF-1699,CUST-192,★5,,2026-05-16
RV-2473,REF-1483,CUST-2834,4,很好,2025-11-09
RV-2474,REF-1269,CUST-4932,1,,08/14/2025
RV-2475,MD-1471,CUST-4629,1,一般,2024-06-14
RV-2476,REF-1008,CUST-3378,5,一般,04/23/2024
RV-2477,REF-1776,CUST-3397,3,,2026-06-11
RV-2478,MD-1208,CUST-2566,4,物流慢,2026-03-01
RV-2479,R-1233,CUST-1836,★5,,2026-11-21
RV-2480,R-1383,CUST-1171,1,差评,11/22/2026
RV-2481,R-1463,CUST-1936,3,物流慢,03-02-2025
RV-2482,SKU1456,CUST-2255,1,性价比高,20-08-2024
RV-2483,R-1441,CUST-4897,5,一般,2026-01-13
RV-2484,SKU1106,CUST-4395,5,,2026-05-11
RV-2485,REF-1699,CUST-196,1,差评,09/12/2026
RV-2486,SKU1160,CUST-3282,1,,2026-02-02
RV-2487,REF-1540,CUST-1286,1,,06/05/2025
RV-2488,MD-1306,CUST-2494,4,,12-08-2026
RV-2489,SKU1490,CUST-4891,4,一般,08/05/2026
RV-2490,REF-1429,CUST-208,1,,05/02/2024
RV-2491,REF-1325,CUST-1797,★4,很好,2024-05-28
RV-2492,R-1274,CUST-2150,4,物流慢,12/16/2026
RV-2493,R-1749,CUST-3326,1,性价比高,2025-05-13
RV-2494,SKU1459,CUST-4365,4,,12/02/2025
RV-2495,REF-1719,CUST-2018,2,一般,2026-01-18
RV-2496,REF-1211,CUST-4375,4,,2025-11-27
RV-2497,MD-1501,CUST-736,4,很好,2025-09-28
RV-2498,REF-1135,CUST-2014,★5,很好,01/24/2025
RV-2499,R-1606,CUST-2237,1,很好,2026-02-27
RV-2500,SKU1010,CUST-4886,5,物流慢,2026-12-22
RV-2501,R-1443,CUST-3139,1,物流慢,11/03/2024
RV-2502,R-1035,CUST-890,1,一般,01/10/2025
RV-2503,MD-1505,CUST-3202,3,,06/24/2026
RV-2504,R-1278,CUST-4538,3,很好,2026-04-15
RV-2505,REF-1795,CUST-1919,3,很好,08/02/2024
RV-2506,R-1290,CUST-3616,2,一般,2024-03-11
RV-2507,MD-1196,CUST-3973,3,,2026-06-28
RV-2508,REF-1261,CUST-2458,2,物流慢,02-03-2026
RV-2509,REF-1266,CUST-4969,2,,2024-01-19
RV-2510,MD-1409,CUST-2305,2,,20-07-2025
RV-2511,REF-1622,CUST-407,5,,2025-02-22
RV-2512,MD-1613,CUST-4634,4,,2025-07-23
RV-2513,REF-1213,CUST-3465,1,很好,2024-05-14
RV-2514,REF-1285,CUST-469,★4,,08/23/2026
RV-2515,SKU1794,CUST-4856,★5,,23-04-2025
RV-2516,R-1000,CUST-4161,5,差评,2026-03-20
RV-2517,SKU1192,CUST-369,5,差评,2025-10-24
RV-2518,SKU1253,CUST-3658,★5,,19-01-2025
RV-2519,REF-1576,CUST-4404,5,物流慢,2024-04-07
RV-2520,R-1595,CUST-3263,★4,,22-10-2024
RV-2521,REF-1263,CUST-4449,3,,2026-05-07
RV-2522,MD-1174,CUST-3817,5,性价比高,12/10/2024
RV-2523,MD-1670,CUST-4213,5,,06/20/2024
RV-2524,REF-1654,CUST-2860,5,很好,2026-04-04
RV-2525,R-1703,CUST-957,4,,03/12/2024
RV-2526,REF-1264,CUST-761,1,很好,2024-10-18
RV-2527,REF-1783,CUST-4941,★4,差评,2024-11-28
RV-2528,SKU1593,CUST-4764,4,,2024-03-10
RV-2529,REF-1171,CUST-4747,4,,20-05-2026
RV-2530,R-1500,CUST-3475,5,,2024-12-21
RV-2531,R-1389,CUST-4586,3,,2025-10-02
RV-2532,R-1444,CUST-2758,1,一般,04/17/2024
RV-2533,MD-1282,CUST-3861,4,性价比高,2025-09-12
RV-2534,MD-1549,CUST-989,1,,20-05-2024
RV-2535,SKU1766,CUST-2710,3,,2024-11-10
RV-2536,R-1420,CUST-4496,3,,2024-12-22
RV-2537,R-1730,CUST-60,3,,08-12-2024
RV-2538,REF-1747,CUST-3774,3,,2024-08-27
RV-2539,SKU1744,CUST-1151,★4,一般,2024-08-12
RV-2540,MD-1122,CUST-2122,1,,2025-05-16
RV-2541,SKU1607,CUST-2331,★5,,06/07/2025
RV-2542,SKU1069,CUST-4142,1,一般,2026-02-12
RV-2543,SKU1508,CUST-3008,★5,,2026-02-23
RV-2544,SKU1582,CUST-3685,★5,,2025-03-18
RV-2545,MD-1613,CUST-3092,5,,23-12-2026
RV-2546,R-1215,CUST-265,1,,2024-07-20
RV-2547,MD-1230,CUST-3340,2,,2024-10-10
RV-2548,R-1443,CUST-687,★4,性价比高,09/04/2024
RV-2549,MD-1052,CUST-2655,5,,2025-09-07
RV-2550,R-1473,CUST-1893,3,,2025-07-01
RV-2551,MD-1516,CUST-592,1,很好,03-02-2025
RV-2552,REF-1741,CUST-4486,★5,,19-09-2025
RV-2553,MD-1726,CUST-4772,★4,物流慢,2025-12-23
RV-2554,R-1595,CUST-2453,3,很好,2026-03-25
RV-2555,REF-1745,CUST-245,5,一般,06/03/2026
RV-2556,REF-1431,CUST-48,4,,2026-05-18
RV-2557,R-1751,CUST-2163,2,很好,2025-03-12
RV-2558,MD-1191,CUST-3010,4,,12/16/2026
RV-2559,REF-1325,CUST-1217,★4,一般,07-07-2024
RV-2560,R-1353,CUST-3106,★5,,2025-05-02
RV-2561,REF-1665,CUST-1360,4,差评,17-09-2024
RV-2562,MD-1496,CUST-349,5,差评,07/11/2025
RV-2563,REF-1171,CUST-2964,★4,,2026-04-12
RV-2564,SKU1480,CUST-2857,1,,2026-08-02
RV-2565,SKU1766,CUST-4913,★4,性价比高,03/24/2025
RV-2566,MD-1558,CUST-1964,1,一般,09-04-2024
RV-2567,REF-1155,CUST-646,★5,,2024-01-14
RV-2568,R-1223,CUST-4619,★4,,10/01/2026
RV-2569,R-1350,CUST-3172,1,物流慢,2026-05-24
RV-2570,R-1614,CUST-1333,3,很好,07/03/2026
RV-2571,SKU1280,CUST-3747,★4,,2026-08-22
RV-2572,R-1340,CUST-1510,★5,,21-11-2026
RV-2573,R-1203,CUST-2112,4,,2024-02-27
RV-2574,REF-1769,CUST-3732,1,,2024-11-04
RV-2575,MD-1528,CUST-3609,5,,10/08/2025
RV-2576,MD-1375,CUST-2236,4,很好,2025-09-04
RV-2577,R-1336,CUST-3885,3,,2024-07-06
RV-2578,SKU1152,CUST-514,★4,,06/22/2026
RV-2579,R-1674,CUST-1288,1,,2024-10-07
RV-2580,R-1386,CUST-2561,★4,一般,2024-06-13
RV-2581,REF-1697,CUST-4484,1,一般,2024-04-20
RV-2582,R-1090,CUST-2779,★5,物流慢,14-12-2025
RV-2583,SKU1459,CUST-4203,1,很好,2026-02-11
RV-2584,SKU1477,CUST-4944,★5,一般,2024-04-10
RV-2585,R-1500,CUST-870,★5,,2025-08-06
RV-2586,R-1600,CUST-141,1,,02/02/2025
RV-2587,MD-1643,CUST-4638,1,差评,01/14/2025
RV-2588,R-1437,CUST-2270,4,,2025-10-18
RV-2589,R-1674,CUST-1323,4,,02/02/2025
RV-2590,SKU1396,CUST-4894,4,物流慢,10/02/2025
RV-2591,SKU1687,CUST-1973,5,,2024-06-13
RV-2592,R-1435,CUST-1996,4,,2025-08-13
RV-2593,R-1047,CUST-1306,2,,22-10-2024
RV-2594,REF-1286,CUST-3019,5,,2026-03-21
RV-2595,MD-1634,CUST-2810,4,性价比高,03-07-2024
RV-2596,SKU1506,CUST-4440,4,物流慢,2025-03-09
RV-2597,SKU1676,CUST-3025,3,,2024-04-01
RV-2598,MD-1553,CUST-3418,1,物流慢,2024-08-04
RV-2599,REF-1238,CUST-3231,★4,差评,2025-05-21
RV-2600,R-1690,CUST-2290,4,很好,2025-04-05
RV-2601,REF-1439,CUST-4195,5,差评,2024-01-01
RV-2602,MD-1142,CUST-260,4,,2025-07-22
RV-2603,SKU1314,CUST-3522,★5,差评,08/08/2025
RV-2604,MD-1347,CUST-675,★4,性价比高,13-08-2025
RV-2605,R-1666,CUST-1873,★5,物流慢,12-01-2026
RV-2606,R-1001,CUST-538,2,,25-10-2025
RV-2607,SKU1314,CUST-4749,★5,,2025-02-18
RV-2608,MD-1086,CUST-4191,★4,差评,2025-12-17
RV-2609,SKU1076,CUST-4613,2,一般,11-09-2026
RV-2610,SKU1742,CUST-2433,★5,,2026-02-19
RV-2611,REF-1738,CUST-182,★4,,08-11-2024
RV-2612,REF-1269,CUST-4857,5,差评,12/13/2026
RV-2613,MD-1489,CUST-2611,1,一般,01/11/2024
RV-2614,R-1237,CUST-3392,4,,2026-02-17
RV-2615,R-1419,CUST-3605,5,物流慢,05/04/2025
RV-2616,SKU1036,CUST-3660,4,差评,2026-10-05
RV-2617,R-1441,CUST-3887,5,很好,10/07/2024
RV-2618,SKU1327,CUST-420,5,一般,11/18/2024
RV-2619,R-1565,CUST-4015,5,很好,2026-05-04
RV-2620,REF-1550,CUST-2755,4,,2025-09-23
RV-2621,R-1180,CUST-4929,2,一般,2025-08-07
RV-2622,MD-1753,CUST-3353,2,差评,03/03/2024
RV-2623,SKU1649,CUST-3097,★4,,2026-12-15
RV-2624,MD-1482,CUST-2341,3,,04-07-2024
RV-2625,R-1606,CUST-352,1,物流慢,2025-06-15
RV-2626,MD-1282,CUST-3046,1,,2025-10-21
RV-2627,MD-1761,CUST-3917,★4,,2025-04-25
RV-2628,SKU1620,CUST-2595,5,,05/04/2024
RV-2629,MD-1306,CUST-3553,★5,差评,2025-12-21
RV-2630,MD-1636,CUST-144,5,物流慢,05/05/2024
RV-2631,REF-1378,CUST-1642,★4,,04/11/2026
RV-2632,MD-1004,CUST-2910,★4,物流慢,2025-11-17
RV-2633,SKU1346,CUST-3649,★4,物流慢,2026-07-27
RV-2634,SKU1055,CUST-680,★4,,12-03-2024
RV-2635,REF-1155,CUST-3851,★4,性价比高,2026-12-01
RV-2636,REF-1176,CUST-3342,3,很好,2025-12-01
RV-2637,REF-1672,CUST-1801,4,,2026-01-05
RV-2638,R-1532,CUST-3155,1,,12/04/2025
RV-2639,REF-1244,CUST-3341,3,一般,07/21/2025
RV-2640,R-1759,CUST-4581,3,,17-10-2025
RV-2641,MD-1558,CUST-1765,5,,2026-02-13
RV-2642,REF-1099,CUST-1342,★4,性价比高,10-01-2025
RV-2643,MD-1208,CUST-1334,3,,02/08/2024
RV-2644,SKU1070,CUST-3752,4,,2024-03-17
RV-2645,REF-1071,CUST-4732,★5,,17-01-2024
RV-2646,MD-1227,CUST-45,1,,07/07/2025
RV-2647,REF-1211,CUST-273,★5,性价比高,12/26/2024
RV-2648,MD-1181,CUST-1973,4,,18-09-2024
RV-2649,REF-1608,CUST-329,3,物流慢,2025-05-15
RV-2650,SKU1767,CUST-4285,★5,,09/22/2026
RV-2651,SKU1527,CUST-3542,4,,06-10-2026
RV-2652,SKU1424,CUST-3824,★4,,2024-07-07
RV-2653,SKU1402,CUST-335,2,,2024-06-05
RV-2654,SKU1676,CUST-4226,2,,08/05/2025
RV-2655,MD-1682,CUST-1091,2,,2026-07-27
RV-2656,R-1003,CUST-751,5,,2026-08-20
RV-2657,R-1444,CUST-3142,1,一般,11/22/2024
RV-2658,R-1562,CUST-3326,★4,很好,09/11/2024
RV-2659,R-1446,CUST-3535,1,,15-12-2025
RV-2660,SKU1607,CUST-2254,3,物流慢,10/27/2026
RV-2661,SKU1329,CUST-2751,★5,很好,04-03-2026
RV-2662,SKU1020,CUST-2442,5,,2026-12-12
RV-2663,R-1206,CUST-4973,5,很好,2026-10-14
RV-2664,R-1418,CUST-3789,4,,07/09/2025
RV-2665,R-1386,CUST-2431,★4,很好,21-04-2024
RV-2666,SKU1490,CUST-4572,5,物流慢,12-06-2026
RV-2667,MD-1200,CUST-3022,2,,2024-12-24
RV-2668,REF-1779,CUST-2286,4,物流慢,06/18/2025
RV-2669,REF-1491,CUST-2062,5,,08/09/2025
RV-2670,R-1159,CUST-4644,5,,02/01/2025
RV-2671,MD-1670,CUST-1911,★5,差评,18-03-2026
RV-2672,R-1680,CUST-3891,2,,11/19/2024
RV-2673,SKU1740,CUST-4921,3,差评,06/05/2026
RV-2674,SKU1248,CUST-3233,★5,差评,09/19/2025
RV-2675,MD-1496,CUST-3636,1,,05/05/2026
RV-2676,R-1751,CUST-198,4,物流慢,05/19/2026
RV-2677,MD-1682,CUST-1724,4,物流慢,08/21/2024
RV-2678,SKU1756,CUST-4797,5,一般,2025-03-20
RV-2679,SKU1128,CUST-1371,2,,2026-02-05
RV-2680,MD-1707,CUST-1640,2,,02/12/2026
RV-2681,SKU1599,CUST-1016,4,一般,2025-09-14
RV-2682,MD-1369,CUST-3338,1,很好,2025-08-12
RV-2683,MD-1049,CUST-413,2,很好,2024-07-02
RV-2684,MD-1351,CUST-4855,4,物流慢,2026-03-01
RV-2685,MD-1516,CUST-4130,5,性价比高,10-07-2025
RV-2686,REF-1011,CUST-4163,★5,,2026-12-01
RV-2687,SKU1381,CUST-4100,5,性价比高,2025-10-03
RV-2688,SKU1272,CUST-1630,4,差评,2026-08-05
RV-2689,SKU1076,CUST-2974,5,,10/27/2024
RV-2690,MD-1670,CUST-1965,★5,,2026-03-17
RV-2691,REF-1566,CUST-843,★5,性价比高,01/10/2025
RV-2692,SKU1177,CUST-4503,5,很好,2024-06-16
RV-2693,MD-1613,CUST-4899,★5,差评,2024-08-25
RV-2694,REF-1537,CUST-3129,1,,2024-05-05
RV-2695,SKU1381,CUST-4757,5,,2025-06-09
RV-2696,REF-1531,CUST-326,5,很好,06-10-2026
RV-2697,REF-1012,CUST-1689,3,性价比高,2025-09-27
RV-2698,R-1521,CUST-2622,4,差评,25-02-2026
RV-2699,SKU1327,CUST-35,★4,一般,04-05-2024
RV-2700,MD-1275,CUST-1944,3,物流慢,2025-07-28
RV-2701,REF-1300,CUST-2784,2,,04/09/2024
RV-2702,MD-1347,CUST-3702,4,,2026-01-06
RV-2703,R-1229,CUST-1249,3,,09/22/2024
RV-2704,R-1632,CUST-2333,★4,差评,2024-02-17
RV-2705,REF-1515,CUST-3807,5,,2025-01-19
RV-2706,R-1328,CUST-3387,3,,2025-05-28
RV-2707,REF-1083,CUST-4623,★5,差评,08/17/2024
RV-2708,R-1787,CUST-3947,4,性价比高,2024-02-23
RV-2709,R-1146,CUST-501,2,物流慢,12/07/2024
RV-2710,SKU1002,CUST-1496,1,,09/16/2024
RV-2711,R-1592,CUST-2695,1,一般,2026-04-10
RV-2712,MD-1753,CUST-2560,1,,2026-05-08
RV-2713,MD-1497,CUST-4711,5,,2026-11-07
RV-2714,SKU1036,CUST-2101,1,,2024-07-01
RV-2715,REF-1529,CUST-4710,★4,,2024-03-11
RV-2716,REF-1624,CUST-1994,★5,,2026-02-15
RV-2717,SKU1506,CUST-642,★4,,05-01-2025
RV-2718,REF-1216,CUST-3008,★4,,11/04/2026
RV-2719,MD-1225,CUST-2830,5,,08/04/2026
RV-2720,REF-1709,CUST-4698,★4,很好,2024-02-12
RV-2721,SKU1024,CUST-3193,★4,很好,2024-04-24
RV-2722,R-1223,CUST-4713,★4,,2024-04-16
RV-2723,MD-1553,CUST-954,★4,,2026-06-13
RV-2724,R-1337,CUST-1182,★5,物流慢,2024-11-25
RV-2725,MD-1167,CUST-3777,1,物流慢,2024-12-16
RV-2726,MD-1366,CUST-4528,★5,,11/08/2026
RV-2727,SKU1677,CUST-4057,3,,2026-12-10
RV-2728,R-1578,CUST-3634,3,,02/08/2024
RV-2729,SKU1740,CUST-3912,3,,03/03/2026
RV-2730,REF-1137,CUST-3416,3,,02/02/2025
RV-2731,R-1533,CUST-3619,★4,很好,04-12-2026
RV-2732,R-1124,CUST-459,1,,11/28/2025
RV-2733,R-1158,CUST-1931,3,,2025-09-03
RV-2734,R-1606,CUST-1469,4,,2025-10-03
RV-2735,R-1129,CUST-3008,4,差评,25-03-2026
RV-2736,MD-1729,CUST-4867,3,很好,07/20/2026
RV-2737,REF-1737,CUST-4561,1,性价比高,2026-05-03
RV-2738,REF-1300,CUST-2668,4,,2024-08-01
RV-2739,REF-1685,CUST-746,★4,,2026-11-12
RV-2740,R-1348,CUST-4629,★5,,2025-03-18
RV-2741,REF-1268,CUST-52,4,物流慢,2025-09-10
RV-2742,MD-1131,CUST-4322,1,,2026-01-18
RV-2743,REF-1292,CUST-3301,1,,09/05/2025
RV-2744,R-1710,CUST-4490,4,,2025-01-17
RV-2745,REF-1394,CUST-2617,3,,2024-08-19
RV-2746,REF-1788,CUST-3474,2,一般,04/12/2024
RV-2747,MD-1411,CUST-4885,★5,很好,11/14/2024
RV-2748,SKU1619,CUST-192,★5,,09/24/2025
RV-2749,MD-1627,CUST-1309,1,一般,25-08-2026
RV-2750,REF-1126,CUST-1864,1,,2026-09-12
RV-2751,REF-1541,CUST-54,1,,2025-02-16
RV-2752,SKU1607,CUST-1363,★5,,2026-02-17
RV-2753,MD-1549,CUST-642,★4,,2025-10-23
RV-2754,REF-1263,CUST-361,5,,2026-12-25
RV-2755,R-1521,CUST-179,★5,,07/04/2024
RV-2756,REF-1071,CUST-684,3,,12/15/2026
RV-2757,R-1678,CUST-4646,★5,,10/01/2026
RV-2758,REF-1292,CUST-4526,★5,一般,2026-04-24
RV-2759,MD-1291,CUST-527,1,,05/01/2025
RV-2760,MD-1275,CUST-2131,1,性价比高,10/10/2024
RV-2761,MD-1683,CUST-372,★5,,2026-01-02
RV-2762,REF-1068,CUST-4461,★4,物流慢,2024-11-28
RV-2763,R-1129,CUST-1328,★5,性价比高,2024-08-23
RV-2764,MD-1347,CUST-3967,5,一般,2026-03-02
RV-2765,REF-1611,CUST-3293,5,一般,07/26/2024
RV-2766,MD-1220,CUST-2293,1,,2024-09-17
RV-2767,SKU1406,CUST-2181,★4,差评,11/20/2024
RV-2768,R-1791,CUST-360,5,,24-01-2025
RV-2769,SKU1384,CUST-4935,4,差评,05/27/2024
RV-2770,R-1328,CUST-4956,4,差评,01/12/2026
RV-2771,REF-1706,CUST-4665,5,,14-09-2026
RV-2772,R-1334,CUST-2968,4,,06/05/2026
RV-2773,SKU1508,CUST-1375,★4,性价比高,06/28/2025
RV-2774,R-1415,CUST-4170,3,,2026-01-11
RV-2775,SKU1310,CUST-4495,3,物流慢,14-06-2024
RV-2776,R-1187,CUST-1634,★5,性价比高,2026-07-11
RV-2777,R-1187,CUST-2432,1,物流慢,25-07-2024
RV-2778,REF-1591,CUST-3779,★4,,2025-10-12
RV-2779,R-1130,CUST-4524,5,,2026-03-28
RV-2780,SKU1253,CUST-686,4,物流慢,2026-01-26
RV-2781,SKU1773,CUST-1827,5,,2026-03-19
RV-2782,REF-1216,CUST-4317,★4,很好,2024-07-21
RV-2783,MD-1798,CUST-1397,4,一般,11/04/2025
RV-2784,R-1164,CUST-4781,5,一般,2026-10-05
RV-2785,MD-1225,CUST-4988,4,差评,11-11-2024
RV-2786,SKU1332,CUST-3931,★4,物流慢,2025-11-15
RV-2787,R-1234,CUST-4808,5,,2025-01-14
RV-2788,REF-1695,CUST-4990,4,很好,2026-01-14
RV-2789,MD-1284,CUST-2470,★4,一般,2026-12-07
RV-2790,REF-1699,CUST-4161,1,一般,2024-06-02
RV-2791,REF-1045,CUST-1134,3,很好,06/23/2026
RV-2792,REF-1354,CUST-2951,2,一般,02/25/2026
RV-2793,R-1739,CUST-209,5,,2024-08-01
RV-2794,MD-1404,CUST-3155,1,,2025-10-26
RV-2795,SKU1766,CUST-1389,1,一般,12/20/2026
RV-2796,R-1545,CUST-2553,2,,04/07/2026
RV-2797,R-1595,CUST-2749,1,一般,2025-05-18
RV-2798,R-1721,CUST-1179,3,,2024-12-01
RV-2799,R-1573,CUST-3556,★4,,2026-07-17
RV-2800,REF-1785,CUST-1811,2,性价比高,2024-10-19
RV-2801,R-1444,CUST-4782,3,物流慢,2026-10-15
RV-2802,R-1666,CUST-3560,3,,01/21/2026
RV-2803,SKU1574,CUST-4504,2,,01/25/2025
RV-2804,R-1034,CUST-761,4,,2026-12-15
