item_id,order_id,product_id,quantity,unit_price,subtotal
OI-3698,ORD-1710,REF-1797,4,1744,"$8,318.00"
OI-3699,ORD-2406,R-1039,5,1881,"$45,715.00"
OI-3700,ORD-1949,SKU1617,2,3589,13286
OI-3701,ORD-10186,R-1588,4,1714,"$33,920.00"
OI-3702,ORD-9115,REF-1432,5,532,"$16,089.00"
OI-3703,ORD-10401,REF-1709,3,1 980,3427
OI-3704,ORD-10612,R-1564,2,"$3,666.00",41264
OI-3705,ORD-730,REF-1083,2,473,18965
OI-3706,ORD-7231,REF-1311,2,$236.00,"$33,446.00"
OI-3707,ORD-4256,SKU1115,7,693,4 975
OI-3708,ORD-1498,MD-1351,5,4634,31385
OI-3709,ORD-5917,REF-1797,8,2 595,24247
OI-3710,ORD-10051,SKU1623,1,1053,28536
OI-3711,ORD-4936,R-1440,9,"2 995,00",49 586
OI-3712,ORD-11832,MD-1143,5,5191,38114
OI-3713,ORD-4444,MD-1339,8,"$1,111.00",38417
OI-3714,ORD-1740,R-1666,1,4 487,"18 163,00"
OI-3715,ORD-10476,SKU1506,3,1 510,41225
OI-3716,ORD-10565,SKU1527,8,$171.00,47 179
OI-3717,ORD-6026,REF-1171,4,4842,23750
OI-3718,ORD-8146,SKU1649,3,"4 477,00",34801
OI-3719,ORD-5705,SKU1673,6,3111,41941
OI-3720,ORD-7124,SKU1271,8,$980.00,2214
OI-3721,ORD-2320,MD-1465,3,2979,25123
OI-3722,ORD-156,REF-1439,8,2164,29912
OI-3723,ORD-10260,R-1499,2,4610,"$6,992.00"
OI-3724,ORD-3582,R-1500,2,420,17652
OI-3725,ORD-1545,R-1035,3,"3 227,00","$33,641.00"
OI-3726,ORD-9392,R-1105,5,751,19622
OI-3727,ORD-9436,MD-1380,5,"$2,180.00",20997
OI-3728,ORD-14206,MD-1597,3,3040,99
OI-3729,ORD-12295,REF-1400,7,"5 004,00","$15,061.00"
OI-3730,ORD-5008,MD-1169,6,4147,"25 118,00"
OI-3731,ORD-14222,REF-1058,6,4 459,5469
OI-3732,ORD-7643,REF-1219,1,2312,6530
OI-3733,ORD-12280,REF-1135,6,4853,"$24,769.00"
OI-3734,ORD-2668,REF-1696,6,2660,"$12,678.00"
OI-3735,ORD-1887,SKU1585,6,"1 901,00","$46,590.00"
OI-3736,ORD-8446,MD-1379,2,"$1,185.00","$22,629.00"
OI-3737,ORD-2037,REF-1075,8,"$3,447.00",39584
OI-3738,ORD-10370,R-1119,9,2 172,"$48,301.00"
OI-3739,ORD-8634,REF-1243,9,2 679,"$5,814.00"
OI-3740,ORD-4593,REF-1176,6,424,40348
OI-3741,ORD-7510,R-1119,1,"$4,960.00","22 990,00"
OI-3742,ORD-5985,R-1586,7,$29.00,"$36,366.00"
OI-3743,ORD-6739,REF-1738,4,"2 380,00","2 949,00"
OI-3744,ORD-9795,MD-1165,9,4683,29 728
OI-3745,ORD-8896,REF-1795,2,"2 975,00",18537
OI-3746,ORD-7186,SKU1253,8,"$2,308.00","$4,361.00"
OI-3747,ORD-10799,MD-1467,9,"$3,469.00",48704
OI-3748,ORD-6544,REF-1529,1,"$5,031.00",39835
OI-3749,ORD-8088,REF-1514,4,"$4,980.00",6602
OI-3750,ORD-786,R-1739,10,2480,37642
OI-3751,ORD-10684,SKU1178,1,1082,31371
OI-3752,ORD-13901,SKU1580,2,$329.00,"$15,189.00"
OI-3753,ORD-392,REF-1695,8,492,2 880
OI-3754,ORD-9322,REF-1101,1,509,45440
OI-3755,ORD-2567,MD-1145,10,$282.00,"42 679,00"
OI-3756,ORD-10381,MD-1224,7,5014,19777
OI-3757,ORD-14594,REF-1405,10,"$2,097.00",40268
OI-3758,ORD-8902,SKU1396,9,4928,25639
OI-3759,ORD-10704,R-1047,8,3149,"$22,578.00"
OI-3760,ORD-2878,MD-1299,2,1677,45694
OI-3761,ORD-7421,REF-1709,10,4480,26312
OI-3762,ORD-5560,SKU1555,2,243,"$25,441.00"
OI-3763,ORD-12454,MD-1726,2,2374,9488
OI-3764,ORD-5617,SKU1610,10,"4 762,00",13345
OI-3765,ORD-7164,SKU1024,3,3 317,"$20,512.00"
OI-3766,ORD-13597,REF-1439,8,402,49935
OI-3767,ORD-7090,SKU1314,9,"$2,692.00",25 027
OI-3768,ORD-13619,REF-1273,9,$624.00,18745
OI-3769,ORD-12604,SKU1376,1,4909,8991
OI-3770,ORD-2431,REF-1786,10,"$3,746.00",37255
OI-3771,ORD-14758,SKU1036,9,"$1,573.00","$27,321.00"
OI-3772,ORD-1608,MD-1113,5,3068,"9 105,00"
OI-3773,ORD-10078,MD-1534,3,2052,"26 458,00"
OI-3774,ORD-8628,REF-1026,4,2821,"$41,089.00"
OI-3775,ORD-12890,REF-1719,6,"4 448,00",22855
OI-3776,ORD-12114,R-1187,3,451,12676
OI-3777,ORD-7219,SKU1658,1,2134,22718
OI-3778,ORD-2321,SKU1128,7,"$2,032.00",27415
OI-3779,ORD-14152,MD-1387,6,"4 459,00","33 074,00"
OI-3780,ORD-13774,SKU1376,9,4137,3801
OI-3781,ORD-5486,REF-1099,5,"3 962,00","33 726,00"
OI-3782,ORD-9653,REF-1319,10,"$1,973.00",32273
OI-3783,ORD-3902,R-1705,5,"$4,642.00",7855
OI-3784,ORD-5637,SKU1687,5,2339,"$35,849.00"
OI-3785,ORD-983,R-1124,7,5095,"$42,009.00"
OI-3786,ORD-11857,REF-1412,7,$524.00,"39 037,00"
OI-3787,ORD-7727,SKU1593,9,128,"$16,313.00"
OI-3788,ORD-11651,REF-1531,4,1304,6 490
OI-3789,ORD-6764,R-1463,4,1077,47 641
OI-3790,ORD-11151,MD-1436,8,"3 216,00","$23,833.00"
OI-3791,ORD-13652,R-1274,6,3266,18741
OI-3792,ORD-7699,MD-1487,7,"1 640,00",40453
OI-3793,ORD-8260,SKU1254,3,"$4,874.00",6 322
OI-3794,ORD-6972,MD-1212,7,1 835,40632
OI-3795,ORD-13100,REF-1605,6,2297,16 388
OI-3796,ORD-8731,MD-1097,7,2170,33791
OI-3797,ORD-6144,MD-1246,4,4 280,34584
OI-3798,ORD-2649,SKU1784,3,"1 639,00",11717
OI-3799,ORD-171,REF-1669,2,"514,00",7411
OI-3800,ORD-9066,REF-1560,1,4201,"$8,887.00"
OI-3801,ORD-3919,MD-1299,7,5192,"$19,694.00"
OI-3802,ORD-11494,MD-1098,1,1413,16396
OI-3803,ORD-11719,R-1120,2,"$3,869.00","$26,109.00"
OI-3804,ORD-9650,R-1646,4,658,43 420
OI-3805,ORD-12436,R-1652,7,3591,5389
OI-3806,ORD-6082,REF-1285,7,4393,19422
OI-3807,ORD-2155,R-1595,10,2013,5931
OI-3808,ORD-11330,SKU1044,3,"4 426,00",15185
OI-3809,ORD-5460,REF-1780,2,4580,"$45,446.00"
OI-3810,ORD-4147,SKU1527,3,"$2,054.00","$7,984.00"
OI-3811,ORD-2608,SKU1653,7,3292,45767
OI-3812,ORD-915,R-1495,10,$763.00,33972
OI-3813,ORD-1560,REF-1655,1,"3 409,00",$875.00
OI-3814,ORD-6649,SKU1756,2,3594,"13 319,00"
OI-3815,ORD-6683,REF-1576,2,"$5,156.00",11915
OI-3816,ORD-3837,REF-1776,2,"$3,410.00",10115
OI-3817,ORD-9770,R-1184,3,3864,6693
OI-3818,ORD-5225,R-1164,3,3647,"45 181,00"
OI-3819,ORD-7456,R-1705,1,"$1,909.00","$19,028.00"
OI-3820,ORD-7823,MD-1358,4,4023,10198
OI-3821,ORD-7237,SKU1343,4,2827,22886
OI-3822,ORD-932,R-1188,7,3939,30955
OI-3823,ORD-1237,MD-1683,3,3 163,9740
OI-3824,ORD-6561,R-1705,6,"$4,470.00","$37,472.00"
OI-3825,ORD-988,MD-1643,7,4287,2 006
OI-3826,ORD-8568,R-1598,1,2448,46100
OI-3827,ORD-9481,SKU1593,4,"$4,443.00",34996
OI-3828,ORD-8001,SKU1704,4,4336,"$37,427.00"
OI-3829,ORD-4673,SKU1742,3,4873,"$31,862.00"
OI-3830,ORD-5217,MD-1196,8,"4 518,00",23655
OI-3831,ORD-7770,R-1544,10,4928,15 029
OI-3832,ORD-6559,SKU1723,6,1325,"23 341,00"
OI-3833,ORD-13046,SKU1764,5,3 820,19493
OI-3834,ORD-8084,MD-1087,10,2076,16393
OI-3835,ORD-6229,R-1288,5,"$1,135.00",2 276
OI-3836,ORD-13348,REF-1507,3,"$4,405.00","3 299,00"
OI-3837,ORD-5278,MD-1165,7,"$2,113.00","$38,736.00"
OI-3838,ORD-3921,MD-1150,9,$401.00,"$26,734.00"
OI-3839,ORD-3718,SKU1277,6,3269,"$8,130.00"
OI-3840,ORD-9414,R-1267,2,"$4,250.00","$45,505.00"
OI-3841,ORD-8572,R-1348,3,"2 887,00","49 183,00"
OI-3842,ORD-7590,REF-1439,8,"$2,269.00","36 486,00"
OI-3843,ORD-5940,R-1618,4,"$1,512.00","$17,496.00"
OI-3844,ORD-6018,R-1752,8,4801,31169
OI-3845,ORD-1783,REF-1372,8,1503,"$3,253.00"
OI-3846,ORD-10705,R-1239,5,4768,11958
OI-3847,ORD-12472,SKU1277,7,"$1,894.00",10070
OI-3848,ORD-13792,REF-1155,7,3811,"$13,451.00"
OI-3849,ORD-1896,REF-1211,2,717,"$7,478.00"
OI-3850,ORD-5941,MD-1717,8,4224,19318
OI-3851,ORD-865,R-1652,8,4644,42896
OI-3852,ORD-13320,REF-1287,5,"$1,892.00",36533
OI-3853,ORD-1026,REF-1092,5,"$4,935.00",28629
OI-3854,ORD-12755,SKU1484,6,2584,"$15,074.00"
OI-3855,ORD-11483,MD-1380,4,"$3,229.00","$39,162.00"
OI-3856,ORD-8992,MD-1548,8,"$2,401.00",17997
OI-3857,ORD-7219,R-1337,1,1660,34 037
OI-3858,ORD-9737,R-1441,3,1899,18230
OI-3859,ORD-14073,MD-1089,4,"$3,243.00",4681
OI-3860,ORD-6579,SKU1010,4,4012,41 955
OI-3861,ORD-5811,R-1521,6,"2 704,00",27746
OI-3862,ORD-7864,R-1000,10,3 461,"$46,606.00"
OI-3863,ORD-2301,REF-1313,5,"$3,707.00",48807
OI-3864,ORD-14296,REF-1213,8,$222.00,26085
OI-3865,ORD-5097,SKU1469,9,1168,"41 447,00"
OI-3866,ORD-14574,R-1678,3,3380,"$19,546.00"
OI-3867,ORD-10411,R-1180,10,"$1,366.00","$20,449.00"
OI-3868,ORD-5674,REF-1264,3,"362,00",20010
OI-3869,ORD-14444,MD-1210,6,"$2,675.00",8254
OI-3870,ORD-3514,R-1731,7,2124,"$18,632.00"
OI-3871,ORD-10066,R-1317,5,3906,8 292
OI-3872,ORD-9571,MD-1362,6,"$2,120.00",29 555
OI-3873,ORD-14646,R-1206,3,2479,"$41,574.00"
OI-3874,ORD-1651,R-1350,8,$736.00,39388
OI-3875,ORD-4377,REF-1432,-5,"2 277,00","26 532,00"
OI-3876,ORD-8687,SKU1341,2,"4 907,00",29575
OI-3877,ORD-10345,MD-1392,1,$929.00,46827
OI-3878,ORD-8900,MD-1427,6,$476.00,10122
OI-3879,ORD-14897,REF-1163,8,1401,33 496
OI-3880,ORD-849,SKU1376,4,4 218,"$29,548.00"
OI-3881,ORD-8445,R-1408,2,1701,37 894
OI-3882,ORD-4491,MD-1702,6,845,4867
OI-3883,ORD-9705,SKU1381,5,"1 708,00",43323
OI-3884,ORD-13400,REF-1694,4,"3 849,00",41273
OI-3885,ORD-5714,R-1660,3,"$3,498.00",10587
OI-3886,ORD-5525,R-1295,4,5154,34429
OI-3887,ORD-14845,SKU1128,9,2691,"$48,964.00"
OI-3888,ORD-4427,SKU1593,9,402,2230
OI-3889,ORD-975,SKU1106,8,4353,"$48,514.00"
OI-3890,ORD-5907,REF-1697,8,3 762,"16 636,00"
OI-3891,ORD-2292,MD-1539,3,173,26898
OI-3892,ORD-9708,MD-1683,4,"3 247,00",16 891
OI-3893,ORD-11386,MD-1097,1,4177,"$36,674.00"
OI-3894,ORD-3128,MD-1168,8,"$1,117.00","$41,719.00"
OI-3895,ORD-4561,REF-1697,7,23,12914
OI-3896,ORD-9901,MD-1683,4,"$3,015.00",49374
OI-3897,ORD-14888,SKU1376,3,$277.00,44091
OI-3898,ORD-7547,REF-1665,1,4689,"$14,121.00"
OI-3899,ORD-9866,MD-1275,9,4497,"$35,773.00"
OI-3900,ORD-6917,R-1666,6,817,"$47,970.00"
OI-3901,ORD-9398,REF-1083,6,2639,"$36,724.00"
OI-3902,ORD-2336,R-1334,2,1309,1 781
OI-3903,ORD-4535,R-1476,9,"$3,759.00","11 848,00"
OI-3904,ORD-14008,SKU1254,5,2835,36338
OI-3905,ORD-7555,REF-1783,9,"113,00","$22,672.00"
OI-3906,ORD-8786,MD-1421,6,1948,$612.00
OI-3907,ORD-9458,R-1698,6,"$1,996.00",15271
OI-3908,ORD-14324,REF-1775,1,2 995,39 422
OI-3909,ORD-5920,REF-1684,8,"$4,180.00","$34,937.00"
OI-3910,ORD-5566,REF-1372,7,3617,"$16,859.00"
OI-3911,ORD-13878,R-1444,4,"$1,218.00",21457
OI-3912,ORD-14514,REF-1057,9,"$3,519.00","40 841,00"
OI-3913,ORD-4633,R-1334,2,"$1,052.00",16004
OI-3914,ORD-10191,SKU1735,2,"4 591,00",46582
OI-3915,ORD-11575,SKU1486,4,"$2,507.00","11 575,00"
OI-3916,ORD-5862,REF-1126,5,3 952,28240
OI-3917,ORD-4518,REF-1591,4,"$3,595.00","$5,732.00"
OI-3918,ORD-13631,R-1425,4,"261,00","$12,531.00"
OI-3919,ORD-10685,REF-1316,7,"$2,533.00",33688
OI-3920,ORD-9439,SKU1357,3,"$2,682.00",39265
OI-3921,ORD-5460,MD-1639,7,339,"9 117,00"
OI-3922,ORD-13677,R-1159,10,"$4,492.00",6 007
OI-3923,ORD-3211,MD-1596,5,4170,28383
OI-3924,ORD-4427,REF-1294,6,"$1,868.00",29 729
OI-3925,ORD-6088,SKU1160,1,5107,21838
OI-3926,ORD-5683,R-1312,2,2253,23298
OI-3927,ORD-5652,SKU1346,8,4102,"$34,051.00"
OI-3928,ORD-11626,MD-1249,2,453,8712
OI-3929,ORD-10159,SKU1723,8,1 762,"$13,349.00"
OI-3930,ORD-3782,MD-1225,7,3593,"$24,096.00"
OI-3931,ORD-7365,R-1317,10,2093,20933
OI-3932,ORD-49,SKU1570,5,2975,"$47,783.00"
OI-3933,ORD-10714,SKU1368,7,2011,"36 695,00"
OI-3934,ORD-1176,R-1749,7,"1 102,00","$46,872.00"
OI-3935,ORD-11107,REF-1075,1,"$2,664.00",42607
OI-3936,ORD-8393,R-1184,1,$823.00,35046
OI-3937,ORD-14742,SKU1038,6,"$3,312.00",34262
OI-3938,ORD-11476,R-1164,9,2129,32546
OI-3939,ORD-11989,R-1460,10,846,23295
OI-3940,ORD-9876,REF-1199,8,3 908,29185
OI-3941,ORD-14483,MD-1757,-2,4676,"$36,577.00"
OI-3942,ORD-4856,R-1635,8,2740,22685
OI-3943,ORD-6776,MD-1549,4,3325,15 471
OI-3944,ORD-9641,R-1386,8,764,1748
OI-3945,ORD-13098,MD-1167,6,187,17630
OI-3946,ORD-4514,R-1518,3,1851,"$32,832.00"
OI-3947,ORD-13372,R-1014,8,4716,"$3,976.00"
OI-3948,ORD-10461,MD-1362,5,"$2,875.00",13 507
OI-3949,ORD-10897,REF-1372,3,1383,32467
OI-3950,ORD-7121,R-1015,5,"$1,266.00","14 098,00"
OI-3951,ORD-3479,SKU1767,3,1117,27621
OI-3952,ORD-4290,REF-1747,3,4438,"$39,867.00"
OI-3953,ORD-10488,REF-1190,8,"$3,095.00","$41,346.00"
OI-3954,ORD-3222,R-1317,3,"$5,023.00",15302
OI-3955,ORD-2907,SKU1575,5,2910,5229
OI-3956,ORD-10137,REF-1706,9,3896,43083
OI-3957,ORD-10277,SKU1740,4,"$3,394.00","27 264,00"
OI-3958,ORD-8437,MD-1064,4,1867,"$34,928.00"
OI-3959,ORD-1833,SKU1066,9,897,31377
OI-3960,ORD-11632,REF-1121,-3,2 125,"$19,714.00"
OI-3961,ORD-2168,MD-1538,9,929,19 948
OI-3962,ORD-13005,SKU1662,1,3 162,"$6,154.00"
OI-3963,ORD-11159,SKU1160,4,$245.00,"$20,485.00"
OI-3964,ORD-10570,SKU1687,4,"$3,276.00","$5,511.00"
OI-3965,ORD-5538,REF-1057,6,"4 771,00","$19,389.00"
OI-3966,ORD-12667,R-1602,4,5 095,"$9,449.00"
OI-3967,ORD-13668,SKU1445,2,626,45690
OI-3968,ORD-2262,REF-1672,6,3532,"$42,384.00"
OI-3969,ORD-3396,SKU1402,7,"$1,658.00",36853
OI-3970,ORD-12037,SKU1280,4,$455.00,24252
OI-3971,ORD-11257,R-1731,6,3368,31855
OI-3972,ORD-9135,REF-1697,10,4932,13179
OI-3973,ORD-7798,SKU1134,4,"$1,684.00",44193
OI-3974,ORD-6094,REF-1728,5,2693,47374
OI-3975,ORD-14541,REF-1741,5,4196,19869
OI-3976,ORD-14726,SKU1335,3,"3 595,00","$49,940.00"
OI-3977,ORD-9825,MD-1181,8,270,28479
OI-3978,ORD-11906,SKU1773,1,1163,26599
OI-3979,ORD-9569,SKU1426,9,2584,8364
OI-3980,ORD-10645,SKU1599,10,"$2,743.00",6646
OI-3981,ORD-13555,REF-1741,4,3854,16 721
OI-3982,ORD-2029,R-1771,4,"$4,613.00",24179
OI-3983,ORD-5164,REF-1769,5,"$4,465.00",27 763
OI-3984,ORD-13324,REF-1622,10,"$1,197.00","4 081,00"
OI-3985,ORD-3332,MD-1275,2,4 262,20248
OI-3986,ORD-11478,SKU1177,7,"804,00","$41,174.00"
OI-3987,ORD-1700,R-1499,2,"$4,122.00","17 507,00"
OI-3988,ORD-2017,REF-1510,9,$856.00,32522
OI-3989,ORD-11257,MD-1526,6,1301,10 330
OI-3990,ORD-12504,R-1606,5,$787.00,23052
OI-3991,ORD-300,R-1468,8,590,19 964
OI-3992,ORD-8446,SKU1231,5,4468,"$47,478.00"
OI-3993,ORD-2137,MD-1149,10,3555,16 075
OI-3994,ORD-13970,MD-1549,3,1 641,14654
OI-3995,ORD-14343,REF-1092,1,"$4,087.00","$31,552.00"
OI-3996,ORD-12520,REF-1591,5,4594,"$36,747.00"
OI-3997,ORD-7432,SKU1642,8,3743,"$11,445.00"
OI-3998,ORD-11120,SKU1343,5,3683,2310
OI-3999,ORD-10203,MD-1275,10,5159,25408
OI-4000,ORD-8595,R-1034,8,"$2,489.00",11090
OI-4001,ORD-4363,R-1117,6,3 571,"$26,280.00"
OI-4002,ORD-10695,REF-1135,4,3827,"$43,046.00"
OI-4003,ORD-7294,MD-1643,4,2 180,"34 586,00"
OI-4004,ORD-11482,SKU1327,2,"$2,200.00","25 547,00"
OI-4005,ORD-9379,R-1725,8,65,48269
OI-4006,ORD-3721,SKU1406,3,399,42135
OI-4007,ORD-14085,SKU1396,6,598,"$22,331.00"
OI-4008,ORD-8250,MD-1339,10,"$1,341.00",5096
OI-4009,ORD-9377,R-1175,4,"$4,118.00","$31,971.00"
OI-4010,ORD-777,R-1595,1,3 168,"$6,630.00"
OI-4011,ORD-13397,MD-1235,7,"$2,883.00",15313
OI-4012,ORD-3916,SKU1691,3,2 147,8789
OI-4013,ORD-4566,MD-1358,5,"4 595,00","$48,366.00"
OI-4014,ORD-8911,SKU1406,1,3640,31 563
OI-4015,ORD-13024,SKU1469,4,"$4,145.00",4341
OI-4016,ORD-8954,MD-1379,9,3380,35285
OI-4017,ORD-2852,SKU1265,1,"3 909,00",25961
OI-4018,ORD-11777,REF-1195,1,3122,21263
OI-4019,ORD-6031,REF-1285,9,"$4,387.00",12469
OI-4020,ORD-14440,REF-1276,1,"3 796,00","$44,649.00"
OI-4021,ORD-9,SKU1183,2,830,31641
OI-4022,ORD-14945,R-1759,2,2129,"$39,767.00"
OI-4023,ORD-3817,SKU1251,4,"$2,993.00",12927
OI-4024,ORD-4933,R-1124,5,"$4,576.00",45915
OI-4025,ORD-4042,R-1117,8,"$4,689.00",31444
OI-4026,ORD-7638,R-1749,1,"$4,401.00",17 034
OI-4027,ORD-14278,R-1600,7,4608,"1 950,00"
OI-4028,ORD-8838,MD-1627,6,105,47380
OI-4029,ORD-6244,MD-1421,6,1 355,"21 357,00"
OI-4030,ORD-4708,R-1312,8,542,21056
OI-4031,ORD-482,REF-1654,6,$772.00,8929
OI-4032,ORD-7916,REF-1401,9,4211,"$38,832.00"
OI-4033,ORD-12799,REF-1605,9,4 925,35589
OI-4034,ORD-10353,MD-1017,6,2558,"$48,688.00"
OI-4035,ORD-12279,REF-1785,5,"$4,523.00",3812
OI-4036,ORD-9857,R-1562,5,$289.00,38179
OI-4037,ORD-4332,MD-1145,6,$209.00,5183
OI-4038,ORD-6109,R-1180,2,4007,45737
OI-4039,ORD-11992,MD-1270,3,1989,"$36,122.00"
OI-4040,ORD-7356,REF-1672,1,3685,9903
OI-4041,ORD-1385,REF-1083,4,3774,"15 702,00"
OI-4042,ORD-12844,SKU1177,6,"$4,956.00","$3,499.00"
OI-4043,ORD-1740,R-1408,5,2 638,18937
OI-4044,ORD-14744,SKU1740,7,"$2,941.00","$25,294.00"
OI-4045,ORD-13721,SKU1413,8,103,"$26,817.00"
OI-4046,ORD-6252,SKU1513,1,135,"$39,574.00"
OI-4047,ORD-7313,R-1415,9,"3 261,00","36 499,00"
OI-4048,ORD-8145,REF-1173,3,1 427,"$16,772.00"
OI-4049,ORD-6694,SKU1718,8,1453,49718
OI-4050,ORD-11897,MD-1615,9,324,"47 902,00"
OI-4051,ORD-10073,REF-1352,10,1123,"13 480,00"
OI-4052,ORD-14776,SKU1623,6,"3 313,00",16546
OI-4053,ORD-5011,REF-1604,5,"$3,455.00",22 303
OI-4054,ORD-4252,R-1288,10,1585,"$15,300.00"
OI-4055,ORD-13525,REF-1137,7,3 931,26944
OI-4056,ORD-1317,R-1563,5,"$1,572.00",41011
OI-4057,ORD-12354,MD-1258,2,1326,"$10,800.00"
OI-4058,ORD-14773,MD-1303,3,85,25543
OI-4059,ORD-47,R-1499,10,2046,"6 624,00"
OI-4060,ORD-3254,R-1025,5,"$2,492.00",$359.00
OI-4061,ORD-393,MD-1230,7,4 167,310
OI-4062,ORD-8360,SKU1397,9,"$4,249.00","$37,299.00"
OI-4063,ORD-12756,SKU1048,1,4087,8504
OI-4064,ORD-9122,REF-1345,1,4744,30704
OI-4065,ORD-13193,MD-1207,6,"3 407,00",37 238
OI-4066,ORD-14319,REF-1079,8,4 219,12354
OI-4067,ORD-4022,REF-1279,9,3458,10117
OI-4068,ORD-7315,REF-1067,2,"$3,194.00",18 172
OI-4069,ORD-6863,MD-1729,7,"$4,983.00",40894
OI-4070,ORD-8740,MD-1479,3,2564,48207
OI-4071,ORD-6445,R-1667,10,"$1,129.00","$7,691.00"
OI-4072,ORD-13503,REF-1405,1,"$1,402.00",21472
OI-4073,ORD-9004,REF-1695,8,3277,13099
OI-4074,ORD-13455,MD-1681,8,"3 572,00",46 793
OI-4075,ORD-3988,SKU1453,3,247,4 011
OI-4076,ORD-5151,SKU1642,4,1300,20188
OI-4077,ORD-871,R-1090,4,"$3,161.00",28 834
OI-4078,ORD-4302,R-1383,8,"5 166,00","$2,942.00"
OI-4079,ORD-14379,SKU1750,2,4281,34726
OI-4080,ORD-7240,REF-1715,6,2288,49317
OI-4081,ORD-11327,MD-1428,4,101,"$37,723.00"
OI-4082,ORD-12526,SKU1610,9,4881,31 752
OI-4083,ORD-9878,R-1441,6,567,44 740
OI-4084,ORD-13565,MD-1501,5,1379,25930
OI-4085,ORD-6260,SKU1314,5,2191,1569
OI-4086,ORD-10807,MD-1502,4,461,28490
OI-4087,ORD-5232,MD-1732,6,1413,49179
OI-4088,ORD-4427,REF-1257,1,$962.00,46913
OI-4089,ORD-1251,R-1203,1,1634,16 350
OI-4090,ORD-13282,MD-1030,9,2952,$694.00
OI-4091,ORD-6457,REF-1093,3,"3 178,00",46487
OI-4092,ORD-9606,R-1188,6,4763,25112
OI-4093,ORD-10117,R-1690,2,"$1,743.00","22 243,00"
OI-4094,ORD-2871,REF-1706,6,368,"$36,475.00"
OI-4095,ORD-10881,MD-1052,7,$202.00,"$31,428.00"
OI-4096,ORD-12769,R-1632,3,3 514,21062
OI-4097,ORD-5919,SKU1768,4,2167,"$38,719.00"
OI-4098,ORD-5026,MD-1516,4,4 056,24681
OI-4099,ORD-6010,R-1598,9,4421,22769
OI-4100,ORD-9511,SKU1723,9,"$3,536.00",47157
OI-4101,ORD-1829,SKU1038,5,"$2,600.00",39229
OI-4102,ORD-4835,MD-1729,3,"$3,861.00","$49,021.00"
OI-4103,ORD-14236,SKU1569,3,$926.00,"$29,667.00"
OI-4104,ORD-3263,MD-1366,10,"$2,027.00",43097
OI-4105,ORD-2443,REF-1269,1,3196,"$33,746.00"
OI-4106,ORD-12679,SKU1332,9,1187,25385
OI-4107,ORD-2207,SKU1750,7,"$2,140.00",17280
OI-4108,ORD-12565,SKU1742,7,"4 898,00","49 452,00"
OI-4109,ORD-13532,SKU1470,8,"$3,293.00","$23,127.00"
OI-4110,ORD-9638,SKU1332,10,550,42011
OI-4111,ORD-4292,SKU1056,2,"4 069,00",43892
OI-4112,ORD-9663,MD-1516,8,5171,"$45,824.00"
OI-4113,ORD-3060,R-1296,4,$965.00,"$34,704.00"
OI-4114,ORD-7862,R-1498,6,"$4,343.00",27090
OI-4115,ORD-1624,MD-1726,4,$750.00,7143
OI-4116,ORD-147,MD-1196,2,3629,44967
OI-4117,ORD-604,R-1039,5,1918,34812
OI-4118,ORD-1078,REF-1536,6,"205,00",41094
OI-4119,ORD-7740,MD-1089,2,$191.00,"$12,462.00"
OI-4120,ORD-10903,R-1721,7,"4 702,00",37654
OI-4121,ORD-9889,REF-1170,7,4296,44236
OI-4122,ORD-12404,R-1751,6,2630,49592
OI-4123,ORD-4490,MD-1517,9,2557,"$29,302.00"
OI-4124,ORD-8877,SKU1610,3,"$3,797.00",$833.00
OI-4125,ORD-8778,SKU1395,2,$702.00,24329
OI-4126,ORD-6195,REF-1028,8,$577.00,"$20,595.00"
OI-4127,ORD-926,SKU1619,10,3261,35 585
OI-4128,ORD-10583,SKU1371,1,4 164,7779
OI-4129,ORD-9192,REF-1414,2,3 670,18197
OI-4130,ORD-8240,MD-1409,-3,2107,"$23,247.00"
OI-4131,ORD-5056,R-1565,4,"$3,852.00","$27,617.00"
OI-4132,ORD-5486,REF-1777,3,"$4,800.00",45760
OI-4133,ORD-7360,MD-1061,8,5015,35449
OI-4134,ORD-329,REF-1741,6,951,14109
OI-4135,ORD-4959,R-1383,6,612,"$2,054.00"
OI-4136,ORD-7289,SKU1178,9,3731,"42 816,00"
OI-4137,ORD-7332,SKU1742,5,"$3,895.00",34039
OI-4138,ORD-11662,MD-1006,2,"$3,545.00","43 458,00"
OI-4139,ORD-14234,REF-1161,7,1090,"$7,352.00"
OI-4140,ORD-3428,SKU1423,10,"$4,894.00","$9,158.00"
OI-4141,ORD-1574,MD-1707,7,$420.00,13472
OI-4142,ORD-10661,SKU1527,1,4300,"$45,598.00"
OI-4143,ORD-13225,MD-1086,1,4666,13232
OI-4144,ORD-6931,R-1606,7,4400,46740
OI-4145,ORD-3851,R-1749,1,1608,"$5,663.00"
OI-4146,ORD-3702,REF-1654,7,491,"$2,995.00"
OI-4147,ORD-11919,MD-1583,4,1539,"$14,362.00"
OI-4148,ORD-10283,MD-1133,7,"$2,400.00",10672
OI-4149,ORD-13787,SKU1326,1,$657.00,29910
OI-4150,ORD-2611,REF-1365,9,1 925,26 388
OI-4151,ORD-211,MD-1492,3,1092,34677
OI-4152,ORD-8111,REF-1507,7,3030,"$8,942.00"
OI-4153,ORD-4697,REF-1081,2,"291,00","$6,477.00"
