shipment_id,order_id,shipped_date,delivered_date,carrier,delivery_days
SH-3113,ORD-2772,2026-03-05,2026-12-06,圆通,4
SH-3114,ORD-7675,07/21/2025,04/20/2024,邮政,1
SH-3115,ORD-12826,2025-02-28,02/17/2024,圆通,1
SH-3116,ORD-9661,2024-03-16,2024-09-02,圆通,6
SH-3117,ORD-11190,08/22/2024,2025-08-11,顺丰,3
SH-3118,ORD-7314,2025-11-13,2026-06-17,中通,1
SH-3119,ORD-9335,2026-08-05,2025-08-26,京东物流,3
SH-3120,ORD-4400,10/23/2026,2025-08-16,邮政,6
SH-3121,ORD-3449,04/12/2026,21-12-2025,顺丰,23
SH-3122,ORD-12989,2025-02-02,28-05-2024,京东物流,17
SH-3123,ORD-12773,2026-09-17,2024-12-25,邮政,29
SH-3124,ORD-11638,14-06-2025,05-05-2026,中通,5
SH-3125,ORD-8311,2024-11-23,11/24/2026,圆通,2
SH-3126,ORD-3391,11/13/2025,24-07-2024,顺丰,30
SH-3127,ORD-14103,21-12-2026,2026-11-22,圆通,5
SH-3128,ORD-14328,2024-11-27,2024-07-14,邮政,7
SH-3129,ORD-874,07/09/2024,2024-09-17,圆通,4
SH-3130,ORD-405,01/06/2024,2024-06-27,京东物流,3
SH-3131,ORD-3975,2024-06-18,2024-04-14,京东物流,2
SH-3132,ORD-5341,10/11/2025,18-09-2026,顺丰,4
SH-3133,ORD-2855,11-01-2026,02/26/2025,顺丰,4
SH-3134,ORD-729,05/10/2025,02/06/2024,京东物流,7
SH-3135,ORD-9470,02/07/2026,2024-01-18,顺丰,3
SH-3136,ORD-14959,08/28/2025,2024-07-25,中通,23
SH-3137,ORD-13792,2026-11-27,2025-01-23,邮政,4
SH-3138,ORD-10932,10/13/2026,2024-02-07,邮政,1
SH-3139,ORD-11588,2025-03-16,2024-01-11,中通,3
SH-3140,ORD-5907,2024-04-22,04-11-2025,中通,7
SH-3141,ORD-6287,07-11-2025,2025-09-24,中通,7
SH-3142,ORD-10927,03/21/2025,11/06/2025,圆通,7
SH-3143,ORD-1358,2024-12-11,2024-02-02,邮政,3
SH-3144,ORD-4498,25-02-2026,2025-10-01,京东物流,6
SH-3145,ORD-10685,2024-10-06,08/26/2025,京东物流,7
SH-3146,ORD-363,2025-06-13,2024-06-02,邮政,6
SH-3147,ORD-13225,2024-05-20,05/20/2024,圆通,7
SH-3148,ORD-6488,15-04-2026,07/28/2025,中通,3
SH-3149,ORD-8348,09/05/2024,2024-08-02,顺丰,3
SH-3150,ORD-10234,2024-03-09,17-10-2025,顺丰,5
SH-3151,ORD-7363,09/23/2025,2026-09-11,圆通,2
SH-3152,ORD-12799,2024-02-01,08/24/2024,中通,2
SH-3153,ORD-5161,2025-03-20,05/06/2025,中通,6
SH-3154,ORD-2934,10-04-2025,2026-01-03,圆通,5
SH-3155,ORD-8277,2024-07-24,2024-08-03,顺丰,1
SH-3156,ORD-12988,2025-07-10,2024-10-24,顺丰,6
SH-3157,ORD-4897,03/01/2024,2026-06-14,圆通,7
SH-3158,ORD-14333,02/04/2026,2024-08-15,中通,2
SH-3159,ORD-12318,11/11/2026,03-12-2025,中通,5
SH-3160,ORD-7017,2024-04-27,06/12/2025,邮政,3
SH-3161,ORD-136,07/27/2026,2025-04-03,邮政,1
SH-3162,ORD-1900,16-11-2026,2025-06-28,圆通,7
SH-3163,ORD-11306,2025-07-14,11/05/2026,顺丰,6
SH-3164,ORD-9132,2025-10-17,2024-07-24,中通,28
SH-3165,ORD-5818,04/25/2025,02/16/2026,京东物流,2
SH-3166,ORD-6623,2024-07-03,2024-11-25,圆通,3
SH-3167,ORD-4700,06/08/2026,19-01-2026,顺丰,3
SH-3168,ORD-1480,10/09/2024,2024-02-02,顺丰,6
SH-3169,ORD-7694,26-02-2025,2025-03-20,邮政,3
SH-3170,ORD-7503,10-01-2026,05/04/2026,京东物流,4
SH-3171,ORD-8840,2025-10-07,10/18/2025,邮政,7
SH-3172,ORD-11682,24-10-2024,05/26/2024,邮政,6
SH-3173,ORD-13543,14-07-2026,2025-05-07,中通,2
SH-3174,ORD-10801,2024-01-15,2025-09-11,京东物流,7
SH-3175,ORD-5799,2024-12-19,21-07-2024,中通,2
SH-3176,ORD-595,09-01-2025,05/18/2025,京东物流,7
SH-3177,ORD-13141,10/22/2026,2024-08-04,顺丰,5
SH-3178,ORD-1273,2026-03-18,06/23/2026,中通,1
SH-3179,ORD-12810,07/12/2026,2024-03-10,京东物流,6
SH-3180,ORD-6304,2025-06-26,2025-01-16,圆通,7
SH-3181,ORD-12462,2025-09-11,2024-09-17,邮政,25
SH-3182,ORD-157,2025-09-24,2026-09-28,圆通,7
SH-3183,ORD-3622,2026-08-09,2025-12-04,顺丰,7
SH-3184,ORD-10122,2024-03-05,09/04/2025,顺丰,6
SH-3185,ORD-6854,25-08-2024,09/07/2025,中通,4
SH-3186,ORD-13066,13-06-2025,10/05/2026,京东物流,3
SH-3187,ORD-7934,07-01-2025,2025-12-04,中通,5
SH-3188,ORD-12989,2024-04-27,07-12-2026,京东物流,2
SH-3189,ORD-10245,2024-05-27,2024-09-19,邮政,7
SH-3190,ORD-14794,01-08-2026,2024-10-24,中通,5
SH-3191,ORD-3934,02/04/2026,08/01/2026,邮政,16
SH-3192,ORD-13345,2026-03-10,2026-04-26,京东物流,6
SH-3193,ORD-14420,04/24/2026,17-09-2026,顺丰,5
SH-3194,ORD-5480,2024-01-13,2025-11-23,顺丰,4
SH-3195,ORD-2053,2026-07-02,12-10-2026,中通,4
SH-3196,ORD-12066,2024-10-14,2026-09-13,京东物流,1
SH-3197,ORD-3311,2024-03-08,11/01/2024,邮政,5
SH-3198,ORD-14350,2024-05-17,2024-10-23,京东物流,3
SH-3199,ORD-1039,2026-04-27,2024-04-19,顺丰,6
SH-3200,ORD-92,2024-03-03,07-11-2026,圆通,2
SH-3201,ORD-8771,2026-08-11,04/27/2026,邮政,1
SH-3202,ORD-11288,2026-07-24,06/18/2026,顺丰,26
SH-3203,ORD-11327,25-01-2026,01/26/2025,中通,6
SH-3204,ORD-9220,2026-12-08,2024-11-15,京东物流,3
SH-3205,ORD-9079,01/02/2024,09/12/2025,顺丰,2
SH-3206,ORD-9008,2026-11-26,22-12-2025,邮政,1
SH-3207,ORD-4810,11/16/2026,2025-11-08,京东物流,20
SH-3208,ORD-1626,11/19/2024,2025-12-07,中通,1
SH-3209,ORD-9021,2025-11-07,2024-09-14,圆通,2
SH-3210,ORD-3677,02/16/2024,2026-12-09,中通,6
SH-3211,ORD-9779,2025-02-24,2024-01-03,圆通,3
SH-3212,ORD-6020,2024-04-14,2025-12-03,京东物流,2
SH-3213,ORD-9387,02/13/2024,2025-05-05,圆通,3
SH-3214,ORD-8472,2024-04-19,12-06-2025,顺丰,2
SH-3215,ORD-6657,2024-12-02,2026-09-18,顺丰,5
SH-3216,ORD-10877,05-06-2025,03/11/2025,圆通,1
SH-3217,ORD-8029,2025-09-09,2024-09-19,顺丰,1
SH-3218,ORD-1184,2024-12-15,10-09-2025,中通,4
SH-3219,ORD-9540,05/23/2025,11/11/2024,中通,6
SH-3220,ORD-10133,2026-04-05,2026-09-14,顺丰,6
SH-3221,ORD-8166,2026-11-26,2026-12-06,邮政,1
SH-3222,ORD-5218,2026-01-20,2025-03-04,圆通,3
SH-3223,ORD-13209,2025-09-18,19-08-2025,邮政,5
SH-3224,ORD-3128,04-06-2024,17-08-2024,京东物流,5
SH-3225,ORD-6987,08/17/2025,2025-08-07,圆通,7
SH-3226,ORD-872,06/20/2024,08/06/2026,中通,7
SH-3227,ORD-8891,12/14/2026,04/07/2024,京东物流,5
SH-3228,ORD-13712,17-04-2026,04/25/2026,中通,5
SH-3229,ORD-13803,19-02-2024,2025-01-03,京东物流,2
SH-3230,ORD-6022,05/22/2024,2024-02-20,圆通,6
SH-3231,ORD-2851,04-10-2024,2024-06-17,圆通,4
SH-3232,ORD-2473,2024-08-11,09/23/2026,圆通,2
SH-3233,ORD-12266,2024-12-07,2025-10-20,京东物流,4
SH-3234,ORD-8062,14-01-2025,02/10/2025,京东物流,3
SH-3235,ORD-5783,07/26/2024,11-09-2024,京东物流,2
SH-3236,ORD-7413,05-02-2024,10-03-2024,顺丰,6
SH-3237,ORD-11621,08/21/2026,2025-09-20,顺丰,7
SH-3238,ORD-2610,2026-06-21,23-03-2024,圆通,5
SH-3239,ORD-7349,2024-06-27,03/07/2026,中通,4
SH-3240,ORD-13663,2026-02-12,11/03/2026,中通,3
SH-3241,ORD-9246,2024-08-10,2024-08-07,圆通,5
SH-3242,ORD-13734,03/04/2026,01-05-2025,京东物流,7
SH-3243,ORD-533,05/09/2024,2025-12-10,顺丰,8
SH-3244,ORD-10602,11/20/2024,05/28/2025,顺丰,5
SH-3245,ORD-4598,2026-12-27,05-05-2025,中通,9
SH-3246,ORD-7284,2024-05-08,2026-06-10,中通,5
SH-3247,ORD-1881,26-05-2024,08/13/2026,邮政,6
SH-3248,ORD-4505,2026-01-05,2025-08-17,圆通,1
SH-3249,ORD-54,2024-09-23,04/04/2026,邮政,4
SH-3250,ORD-7559,06/26/2024,02/08/2026,顺丰,30
SH-3251,ORD-13937,03/07/2024,2026-12-22,中通,7
SH-3252,ORD-7838,2026-04-06,2024-08-15,京东物流,4
SH-3253,ORD-11802,2024-02-09,2025-06-24,邮政,2
SH-3254,ORD-3407,2026-05-24,2026-06-26,邮政,7
SH-3255,ORD-10528,14-01-2024,2025-02-25,中通,2
SH-3256,ORD-11672,11/04/2024,2026-02-17,顺丰,3
SH-3257,ORD-3551,2026-05-13,11/27/2024,圆通,1
SH-3258,ORD-6330,2024-01-17,10-07-2024,邮政,3
SH-3259,ORD-9997,09/22/2026,2024-06-26,邮政,1
SH-3260,ORD-5639,2025-08-15,2025-05-14,邮政,2
SH-3261,ORD-8455,11/02/2026,04/15/2025,中通,30
SH-3262,ORD-2356,2024-08-15,2024-09-25,邮政,1
SH-3263,ORD-3778,2024-08-04,04/22/2026,邮政,11
SH-3264,ORD-3035,2024-10-02,06-07-2024,邮政,26
SH-3265,ORD-11737,15-09-2024,2026-03-14,邮政,6
SH-3266,ORD-4903,2024-01-23,16-03-2025,圆通,1
SH-3267,ORD-14936,08/23/2025,2026-05-14,顺丰,3
SH-3268,ORD-11762,04/07/2025,06-07-2026,中通,1
SH-3269,ORD-13944,12/04/2024,2025-09-10,圆通,6
SH-3270,ORD-10274,05/27/2024,18-01-2025,中通,20
SH-3271,ORD-11104,2024-10-04,2024-05-20,邮政,13
SH-3272,ORD-8836,2026-10-27,2024-02-07,中通,5
SH-3273,ORD-2064,2025-05-06,2024-06-04,中通,4
SH-3274,ORD-6731,2026-07-23,10-06-2024,顺丰,1
SH-3275,ORD-1306,2026-07-10,12/20/2026,中通,5
SH-3276,ORD-1085,02-12-2024,12/06/2026,京东物流,7
SH-3277,ORD-14314,2025-05-28,09/14/2026,圆通,7
SH-3278,ORD-3454,2024-05-21,06-03-2025,中通,7
SH-3279,ORD-588,2026-05-24,2024-11-04,圆通,4
SH-3280,ORD-7528,20-10-2024,06/21/2025,京东物流,2
SH-3281,ORD-11338,15-07-2024,08/28/2026,邮政,10
SH-3282,ORD-5783,02/22/2026,07/28/2026,中通,5
SH-3283,ORD-1484,2024-06-04,2026-06-26,邮政,5
SH-3284,ORD-2330,2024-08-26,22-03-2024,顺丰,4
SH-3285,ORD-12165,2024-12-19,07/22/2024,京东物流,4
SH-3286,ORD-12592,2024-03-05,2026-02-16,邮政,1
SH-3287,ORD-310,2024-08-20,2024-08-02,邮政,4
SH-3288,ORD-13228,08/15/2026,12-10-2026,中通,18
SH-3289,ORD-7563,2025-10-27,2024-10-01,京东物流,3
SH-3290,ORD-8380,05/28/2024,2024-04-19,京东物流,2
SH-3291,ORD-491,2026-05-09,2024-06-07,中通,27
SH-3292,ORD-6209,28-03-2026,05/17/2025,圆通,4
SH-3293,ORD-13576,06-06-2025,05/25/2024,中通,7
SH-3294,ORD-6893,03-07-2026,02/21/2024,圆通,14
SH-3295,ORD-4066,02-06-2024,2026-07-18,京东物流,3
SH-3296,ORD-8957,08-03-2025,11-05-2024,圆通,4
SH-3297,ORD-1292,04/05/2025,03-02-2024,中通,6
SH-3298,ORD-9286,10/17/2026,05/02/2026,圆通,2
SH-3299,ORD-10085,2025-10-12,2026-09-26,中通,4
SH-3300,ORD-7801,06-11-2026,01/08/2024,圆通,1
SH-3301,ORD-5997,2026-10-11,2024-05-26,顺丰,7
SH-3302,ORD-7326,2024-09-20,2026-08-23,顺丰,5
SH-3303,ORD-3554,21-02-2026,07/22/2026,邮政,4
SH-3304,ORD-8302,12/21/2024,05/03/2025,顺丰,1
SH-3305,ORD-11183,05/01/2026,2026-06-17,中通,7
SH-3306,ORD-6819,2025-05-20,2026-01-19,圆通,8
SH-3307,ORD-11538,12/09/2024,2025-02-15,圆通,6
SH-3308,ORD-14308,2025-09-03,2024-05-12,圆通,4
SH-3309,ORD-7947,2025-04-02,06/02/2025,顺丰,12
SH-3310,ORD-3652,08/20/2025,21-12-2026,顺丰,6
SH-3311,ORD-7538,2025-12-04,2025-02-23,顺丰,6
SH-3312,ORD-1281,2025-06-13,08/23/2026,顺丰,17
SH-3313,ORD-2693,09/02/2026,2025-05-02,顺丰,7
SH-3314,ORD-14603,2026-08-08,2024-07-10,圆通,7
SH-3315,ORD-14408,2024-03-22,2024-03-19,圆通,7
SH-3316,ORD-975,2024-06-26,03/16/2026,邮政,18
SH-3317,ORD-14782,09/24/2024,15-10-2024,中通,6
SH-3318,ORD-3159,2026-12-10,04/05/2025,邮政,11
SH-3319,ORD-3231,03-02-2024,2025-05-28,顺丰,4
SH-3320,ORD-9143,2025-10-14,2026-02-17,邮政,6
SH-3321,ORD-13478,12/05/2024,2025-05-03,顺丰,2
SH-3322,ORD-377,2026-06-09,10/06/2025,顺丰,29
SH-3323,ORD-1406,04/17/2024,2024-11-25,中通,2
SH-3324,ORD-2018,2024-02-17,27-06-2025,圆通,1
SH-3325,ORD-12330,11/07/2025,2024-03-27,中通,3
SH-3326,ORD-1366,2025-03-23,27-08-2026,邮政,1
SH-3327,ORD-12170,07/02/2026,05/15/2025,邮政,4
SH-3328,ORD-13658,12/14/2026,05-04-2024,京东物流,6
SH-3329,ORD-4247,2024-06-28,2025-06-01,京东物流,7
SH-3330,ORD-1728,2024-05-02,27-07-2024,邮政,5
SH-3331,ORD-7768,02/22/2026,08/25/2026,中通,4
SH-3332,ORD-13570,04/04/2026,2025-08-19,邮政,3
SH-3333,ORD-8205,2026-04-12,2025-07-07,京东物流,6
SH-3334,ORD-8316,2024-11-05,17-01-2025,圆通,7
SH-3335,ORD-5301,06/10/2024,2025-07-23,圆通,5
SH-3336,ORD-6,20-03-2026,10/16/2025,邮政,5
SH-3337,ORD-12519,04/20/2024,2024-05-20,圆通,7
SH-3338,ORD-7229,11/12/2024,26-01-2025,邮政,1
SH-3339,ORD-10084,25-05-2024,10/10/2026,圆通,3
SH-3340,ORD-10678,13-01-2025,02/14/2025,顺丰,26
SH-3341,ORD-10104,2025-10-06,11/21/2024,京东物流,14
SH-3342,ORD-11852,03/01/2024,2024-03-28,邮政,6
SH-3343,ORD-6942,2025-07-22,2024-01-08,邮政,2
SH-3344,ORD-8039,09/20/2026,2026-12-24,圆通,7
SH-3345,ORD-9252,25-04-2026,2024-07-25,圆通,19
SH-3346,ORD-3263,2024-11-02,2026-03-04,顺丰,7
SH-3347,ORD-14427,2026-08-03,2026-03-01,中通,7
SH-3348,ORD-7889,06-11-2024,2025-12-20,邮政,3
SH-3349,ORD-6681,02-03-2024,04/13/2026,邮政,2
SH-3350,ORD-506,27-01-2026,07/19/2026,顺丰,5
SH-3351,ORD-3937,2024-02-11,2026-10-09,顺丰,2
SH-3352,ORD-5150,12/04/2024,10/17/2026,中通,7
SH-3353,ORD-12593,02/13/2026,2026-08-14,圆通,4
SH-3354,ORD-13485,2025-07-25,2024-08-23,圆通,4
SH-3355,ORD-7636,20-08-2025,02-04-2026,中通,2
SH-3356,ORD-2910,2025-08-20,2024-04-06,中通,5
SH-3357,ORD-10590,2025-07-07,2025-06-13,圆通,2
SH-3358,ORD-11144,03/21/2024,2026-10-08,京东物流,7
SH-3359,ORD-8994,2024-08-09,2025-06-06,邮政,5
SH-3360,ORD-14769,2025-04-19,2025-04-01,中通,12
SH-3361,ORD-6486,2025-12-08,06-06-2026,顺丰,7
SH-3362,ORD-4592,2024-02-06,26-04-2024,圆通,3
SH-3363,ORD-3597,2025-11-16,2026-06-12,圆通,3
SH-3364,ORD-7757,2025-11-11,2025-07-13,中通,6
SH-3365,ORD-1722,01/07/2025,2026-11-11,顺丰,4
SH-3366,ORD-3014,02/15/2025,08/21/2024,京东物流,2
SH-3367,ORD-2699,2026-02-06,2025-04-22,中通,7
SH-3368,ORD-7103,03/05/2025,2024-11-24,京东物流,4
SH-3369,ORD-6756,2025-02-13,2026-06-20,顺丰,1
SH-3370,ORD-14940,06/02/2024,2024-04-26,京东物流,2
SH-3371,ORD-8523,02-06-2025,2025-01-26,京东物流,12
SH-3372,ORD-5553,2025-05-08,2024-11-08,京东物流,2
SH-3373,ORD-4249,01/11/2024,2026-08-14,京东物流,3
SH-3374,ORD-10866,08-10-2024,02-06-2025,中通,6
SH-3375,ORD-11926,2025-04-20,2025-06-09,中通,1
SH-3376,ORD-12807,2025-07-10,17-11-2026,圆通,4
SH-3377,ORD-11503,2025-09-03,2026-01-15,顺丰,2
SH-3378,ORD-11942,2025-08-14,2025-10-03,圆通,3
SH-3379,ORD-11070,11/05/2024,2024-06-22,中通,2
SH-3380,ORD-403,03/09/2026,11/03/2025,京东物流,6
SH-3381,ORD-12352,07/02/2024,2025-03-07,圆通,4
SH-3382,ORD-11730,22-03-2026,2025-01-03,中通,7
SH-3383,ORD-3273,2024-03-23,2024-01-09,邮政,2
SH-3384,ORD-10454,01/23/2025,01-02-2025,邮政,4
SH-3385,ORD-11774,18-08-2026,2026-09-27,邮政,1
SH-3386,ORD-412,10/07/2025,2025-02-22,圆通,6
SH-3387,ORD-6637,2024-09-17,2026-02-24,顺丰,2
SH-3388,ORD-11201,2024-06-11,01/12/2024,邮政,5
SH-3389,ORD-14219,22-10-2024,23-08-2025,京东物流,4
SH-3390,ORD-14369,2024-09-09,2025-08-10,圆通,3
SH-3391,ORD-7724,08/23/2024,11/25/2026,京东物流,7
SH-3392,ORD-1688,16-08-2025,2024-03-11,邮政,5
SH-3393,ORD-4878,06-10-2026,09/23/2025,邮政,5
SH-3394,ORD-8261,02/19/2025,2026-12-09,圆通,3
SH-3395,ORD-2314,06/17/2025,06/19/2026,中通,3
SH-3396,ORD-902,2026-04-28,2024-02-17,圆通,6
SH-3397,ORD-9701,01/05/2024,11/17/2024,中通,18
SH-3398,ORD-5207,2025-05-01,2024-11-15,圆通,5
SH-3399,ORD-4575,2025-08-04,11-08-2025,中通,1
SH-3400,ORD-9791,2024-06-13,2025-05-17,顺丰,6
SH-3401,ORD-12739,11/16/2026,06-03-2025,圆通,2
SH-3402,ORD-13212,2025-12-05,04/18/2025,京东物流,6
SH-3403,ORD-13626,24-12-2026,2026-05-13,邮政,4
SH-3404,ORD-10503,2025-09-28,2026-12-18,京东物流,6
SH-3405,ORD-12885,2025-01-18,2026-12-23,顺丰,6
SH-3406,ORD-7729,08/03/2024,2026-12-12,京东物流,7
SH-3407,ORD-9003,2025-07-26,01-12-2025,邮政,6
SH-3408,ORD-1799,2024-09-04,03/06/2025,中通,6
SH-3409,ORD-6322,2026-10-19,2026-06-27,顺丰,7
SH-3410,ORD-10248,2026-01-13,19-08-2025,京东物流,1
SH-3411,ORD-7355,2024-06-14,2026-12-13,圆通,5
SH-3412,ORD-10983,01/15/2025,2026-08-17,邮政,4
SH-3413,ORD-13406,23-02-2024,2025-04-11,邮政,5
SH-3414,ORD-7882,2026-06-01,23-06-2025,中通,7
SH-3415,ORD-9246,2026-12-13,2024-04-23,京东物流,7
SH-3416,ORD-9161,02/12/2024,14-12-2024,中通,3
SH-3417,ORD-7067,04/24/2026,2025-03-18,邮政,7
SH-3418,ORD-3691,2026-01-20,21-02-2026,邮政,17
SH-3419,ORD-7317,2025-10-21,04/06/2024,顺丰,5
SH-3420,ORD-2006,2024-05-24,2024-02-05,中通,5
SH-3421,ORD-616,2026-02-09,24-07-2026,邮政,5
SH-3422,ORD-7253,2024-01-08,24-02-2024,邮政,4
SH-3423,ORD-7409,2026-08-05,2025-04-10,邮政,1
SH-3424,ORD-2666,2025-11-10,2025-07-08,中通,6
SH-3425,ORD-14835,20-04-2026,06/16/2025,邮政,7
SH-3426,ORD-7370,2026-09-18,2026-11-20,京东物流,4
SH-3427,ORD-11570,07-03-2024,2026-05-15,圆通,4
SH-3428,ORD-4118,2024-01-14,2026-05-19,中通,2
SH-3429,ORD-12245,2024-03-03,11/27/2024,顺丰,2
SH-3430,ORD-1406,2024-07-02,2026-04-24,圆通,7
SH-3431,ORD-13247,2026-07-21,11/17/2025,京东物流,2
SH-3432,ORD-602,2025-06-15,28-05-2025,圆通,5
SH-3433,ORD-2039,23-01-2026,2026-11-10,中通,6
SH-3434,ORD-13066,03/05/2026,2025-02-11,京东物流,7
SH-3435,ORD-5135,2025-09-09,08/06/2025,京东物流,4
SH-3436,ORD-381,2024-06-14,2025-03-08,邮政,1
SH-3437,ORD-2852,08/05/2026,07/01/2025,京东物流,2
SH-3438,ORD-9813,2025-05-10,28-02-2025,圆通,5
SH-3439,ORD-7017,03/22/2025,2024-11-12,圆通,5
SH-3440,ORD-2671,2026-09-20,10/03/2024,京东物流,1
SH-3441,ORD-7049,27-12-2026,2026-06-01,京东物流,3
SH-3442,ORD-3088,2025-10-25,2024-04-14,中通,7
SH-3443,ORD-5037,10-11-2024,2026-12-28,邮政,7
SH-3444,ORD-8302,2026-01-03,2024-04-20,邮政,7
SH-3445,ORD-1940,10/08/2026,16-09-2025,邮政,1
SH-3446,ORD-7801,2024-02-21,25-09-2026,中通,1
SH-3447,ORD-702,2025-10-20,2026-11-05,中通,2
SH-3448,ORD-12072,12/22/2026,2026-11-21,邮政,6
SH-3449,ORD-6195,06/08/2024,2025-04-19,圆通,2
SH-3450,ORD-1276,06/05/2025,15-10-2024,顺丰,5
SH-3451,ORD-13880,23-05-2026,10/25/2025,邮政,5
SH-3452,ORD-1361,2024-02-21,11/15/2025,中通,2
SH-3453,ORD-6806,01/05/2024,2025-12-11,圆通,7
SH-3454,ORD-3146,07/06/2026,06-04-2025,圆通,3
SH-3455,ORD-7856,2025-07-22,2026-05-08,邮政,1
SH-3456,ORD-2263,05/12/2025,2024-09-23,顺丰,4
SH-3457,ORD-9851,01/19/2024,08/18/2024,顺丰,2
SH-3458,ORD-6184,11/04/2025,2026-10-25,中通,4
SH-3459,ORD-7603,10-05-2026,10/09/2025,圆通,4
SH-3460,ORD-14984,2026-03-17,2025-02-23,邮政,2
SH-3461,ORD-9508,12/27/2026,2025-12-21,邮政,2
SH-3462,ORD-11902,2026-10-02,2026-07-22,邮政,15
SH-3463,ORD-1201,2024-11-11,26-09-2025,顺丰,7
SH-3464,ORD-1775,2024-05-20,02/14/2026,邮政,2
SH-3465,ORD-2769,22-03-2026,16-06-2024,圆通,6
SH-3466,ORD-12250,2024-11-06,09/23/2024,顺丰,4
SH-3467,ORD-7160,2025-09-21,2025-07-19,京东物流,5
SH-3468,ORD-3616,2025-01-12,11/08/2025,圆通,2
SH-3469,ORD-10872,02-10-2024,05/07/2024,顺丰,4
SH-3470,ORD-12835,01-01-2024,02/18/2024,顺丰,1
SH-3471,ORD-14861,2025-08-25,2026-06-25,顺丰,2
SH-3472,ORD-12248,2026-05-04,2025-01-26,邮政,5
SH-3473,ORD-13680,10/03/2024,2025-12-14,京东物流,7
SH-3474,ORD-6005,2025-09-07,2025-10-03,圆通,4
SH-3475,ORD-2273,2026-09-26,10/10/2024,京东物流,11
SH-3476,ORD-9590,2025-07-09,2024-05-11,圆通,15
SH-3477,ORD-7056,06/22/2024,01/28/2026,邮政,5
SH-3478,ORD-2966,2026-04-07,12/13/2025,顺丰,2
SH-3479,ORD-4196,2024-02-20,01/19/2024,顺丰,3
SH-3480,ORD-14778,2025-10-02,10-01-2024,京东物流,1
SH-3481,ORD-1118,02/05/2025,12/01/2025,邮政,2
SH-3482,ORD-9713,2024-11-05,2026-03-24,顺丰,3
SH-3483,ORD-9688,2026-02-06,2025-07-03,顺丰,7
SH-3484,ORD-2055,2025-11-24,02/06/2025,圆通,2
SH-3485,ORD-8929,22-11-2026,2026-09-05,圆通,6
SH-3486,ORD-9081,2025-09-22,2026-07-13,中通,1
SH-3487,ORD-10730,2024-08-28,2025-08-24,邮政,3
SH-3488,ORD-7299,2024-03-23,2024-08-11,顺丰,7
SH-3489,ORD-10239,11/13/2024,07/08/2024,邮政,6
SH-3490,ORD-9465,2024-03-16,19-05-2024,圆通,1
SH-3491,ORD-10642,04/01/2026,2026-04-10,圆通,5
SH-3492,ORD-3414,08/26/2026,10/28/2026,邮政,6
SH-3493,ORD-4896,09/11/2026,13-04-2024,顺丰,7
SH-3494,ORD-9275,2024-04-20,2026-01-11,中通,7
SH-3495,ORD-6930,11/08/2025,2026-07-21,京东物流,7
SH-3496,ORD-1863,05/04/2025,2025-03-28,京东物流,2
SH-3497,ORD-14622,07/12/2026,2026-06-17,京东物流,16
SH-3498,ORD-7145,2025-07-17,10-02-2026,圆通,7
SH-3499,ORD-14216,01/24/2026,2024-08-16,中通,5
SH-3500,ORD-9493,2026-06-21,21-03-2025,圆通,5
SH-3501,ORD-2960,09/26/2025,2024-04-15,圆通,2
SH-3502,ORD-7794,09/11/2025,2025-05-28,京东物流,2
SH-3503,ORD-114,2026-03-08,2026-05-10,顺丰,15
SH-3504,ORD-1061,08-01-2025,2025-03-16,中通,2
SH-3505,ORD-2545,12/21/2025,2026-02-03,顺丰,3
SH-3506,ORD-13441,27-05-2026,08/21/2025,顺丰,6
SH-3507,ORD-6037,2025-07-26,2024-08-23,邮政,7
SH-3508,ORD-14156,05/03/2025,04/16/2024,中通,7
SH-3509,ORD-3337,2026-09-10,2024-09-19,圆通,5
SH-3510,ORD-12398,08/03/2026,2024-07-27,京东物流,7
SH-3511,ORD-1658,05/05/2024,10/15/2026,中通,2
SH-3512,ORD-6141,28-03-2024,2025-08-20,圆通,4
SH-3513,ORD-3890,03/27/2025,07-04-2026,邮政,7
SH-3514,ORD-13120,2024-06-15,2026-01-19,邮政,1
SH-3515,ORD-9008,2025-07-03,11-01-2024,顺丰,6
SH-3516,ORD-7544,2026-02-01,06/24/2024,顺丰,3
SH-3517,ORD-136,08/15/2025,24-12-2025,京东物流,4
SH-3518,ORD-4768,2024-06-10,2026-01-03,圆通,8
SH-3519,ORD-9378,10/13/2025,2024-12-09,中通,4
SH-3520,ORD-9691,01/11/2024,06-11-2026,顺丰,3
SH-3521,ORD-5721,2024-03-04,2025-03-12,顺丰,5
SH-3522,ORD-2084,2026-03-06,2024-09-14,中通,4
SH-3523,ORD-11329,2024-07-26,2024-07-03,京东物流,4
SH-3524,ORD-6173,06/03/2025,11/01/2024,顺丰,28
SH-3525,ORD-747,2026-10-24,2026-04-19,圆通,3
SH-3526,ORD-10132,2026-09-19,09/01/2024,中通,4
SH-3527,ORD-12920,10/17/2026,2026-10-13,顺丰,1
SH-3528,ORD-9137,2025-03-17,03/01/2024,圆通,1
SH-3529,ORD-8448,06-10-2026,2026-10-11,邮政,3
SH-3530,ORD-7949,05-03-2024,05/02/2026,中通,17
SH-3531,ORD-6717,03/23/2025,10/21/2025,邮政,4
SH-3532,ORD-10660,12/27/2026,10/13/2026,京东物流,6
SH-3533,ORD-8379,10-05-2026,2026-04-24,圆通,19
SH-3534,ORD-8182,2024-01-18,09-11-2026,京东物流,7
