subscription_id,account_id,product,quantity,unit_price,start_date,end_date,status
SUB-1126,SAAS-240,platform,28,65.07,2023-01-24,02/16/2023,past_due
SUB-1127,SAAS-260,platform,5,47.1,04-05-2021,12-06-2022,active
SUB-1128,SAAS-40,support,-4,374.78,14-04-2021,02-05-2022,active
SUB-1129,SAAS-376,modules,47,306.59,2024-09-27,08/18/2020,active
SUB-1130,SAAS-311,support,28,160,17-12-2023,12/11/2021,active
SUB-1131,SAAS-391,platform,15,208.43,2023-04-12,09/21/2022,active
SUB-1132,SAAS-136,api,28,473,2023-06-28,12/25/2024,active
SUB-1133,SAAS-285,platform,14,305,2023-08-06,2024-08-11,cancelled
SUB-1134,SAAS-373,modules,36,272.67,2021-04-17,16-07-2020,active
SUB-1135,SAAS-228,platform,38,140.84,2023-05-03,01/09/2022,active
SUB-1136,SAAS-274,platform,21,89.03,26-10-2020,2022-08-06,past_due
SUB-1137,SAAS-69,platform,49,43.68,12-10-2021,08/23/2023,active
SUB-1138,SAAS-222,platform,41,218.61,2023-06-21,10/27/2021,active
SUB-1139,SAAS-32,support,45,60,2023-12-15,02/22/2023,cancelled
SUB-1140,SAAS-307,support,49,222.37,13-08-2020,17-02-2023,past_due
SUB-1141,SAAS-259,api,50,419.53,2024-09-06,06/15/2024,active
SUB-1142,SAAS-198,support,44,207.36,2020-10-22,04/25/2021,past_due
SUB-1143,SAAS-212,api,1,283.97,2020-06-26,24-09-2020,active
SUB-1144,SAAS-6,support,8,119,2023-03-20,2022-01-21,active
SUB-1145,SAAS-303,api,49,88.02,2020-09-12,2022-04-13,active
SUB-1146,SAAS-357,api,34,313.1,2022-04-18,2020-10-16,active
SUB-1147,SAAS-20,support,23,368,2020-01-12,04/25/2023,cancelled
SUB-1148,SAAS-124,api,-7,33,2022-04-05,12/26/2020,active
SUB-1149,SAAS-28,platform,14,309.43,2021-11-14,12/05/2023,active
SUB-1150,SAAS-1,api,49,434.31,2023-06-22,2020-06-19,active
SUB-1151,SAAS-185,platform,18,124.72,2021-10-28,09/19/2024,cancelled
SUB-1152,SAAS-147,modules,37,97.82,2021-10-03,24-12-2024,active
SUB-1153,SAAS-302,platform,44,351.44,2022-06-13,2024-03-22,cancelled
SUB-1154,SAAS-370,platform,22,416,2022-09-19,2023-03-08,cancelled
SUB-1155,SAAS-152,api,27,323.05,2022-10-26,2023-10-22,active
SUB-1156,SAAS-153,modules,16,488.29,2024-02-15,2022-10-19,active
SUB-1157,SAAS-213,platform,8,361.17,2023-03-08,12-12-2022,cancelled
SUB-1158,SAAS-115,support,3,209.82,2023-09-10,27-10-2021,cancelled
SUB-1159,SAAS-349,support,48,401.97,2022-01-17,03-11-2023,cancelled
SUB-1160,SAAS-260,modules,34,276.89,2024-07-23,2020-07-05,cancelled
SUB-1161,SAAS-248,modules,42,380.45,04-06-2022,2023-07-18,active
SUB-1162,SAAS-177,modules,48,131.55,2021-07-16,2020-12-19,active
SUB-1163,SAAS-54,modules,50,318,2022-03-17,2022-07-28,cancelled
SUB-1164,SAAS-30,api,40,256.07,2020-04-19,04-05-2020,active
SUB-1165,SAAS-136,platform,4,250.54,10-11-2023,11/26/2022,past_due
SUB-1166,SAAS-47,support,2,506.9,2020-02-19,12-06-2022,active
SUB-1167,SAAS-370,modules,19,111.58,2022-08-14,2021-05-25,active
SUB-1168,SAAS-210,support,44,76,2020-11-23,04/05/2023,active
SUB-1169,SAAS-142,api,45,416.21,15-09-2023,01/22/2023,active
SUB-1170,SAAS-398,modules,11,301.67,2022-01-15,2020-06-26,active
SUB-1171,SAAS-290,platform,3,115,2024-11-11,2020-08-26,active
SUB-1172,SAAS-152,support,9,164,09-12-2023,10/19/2021,active
SUB-1173,SAAS-212,support,25,456,2020-02-07,2020-09-15,active
SUB-1174,SAAS-44,platform,37,160.03,2023-01-24,06/23/2023,active
SUB-1175,SAAS-117,api,-3,241,2020-05-08,15-11-2022,active
SUB-1176,SAAS-383,support,6,381,2024-08-06,2022-10-15,active
SUB-1177,SAAS-348,platform,29,321.48,2024-12-09,2023-03-06,active
SUB-1178,SAAS-10,modules,10,77,2022-08-26,2024-03-24,active
SUB-1179,SAAS-151,platform,29,505.81,2022-09-26,2023-11-20,active
SUB-1180,SAAS-122,modules,34,270.03,2021-03-25,2020-01-20,active
SUB-1181,SAAS-54,api,31,250.79,10-04-2023,05-10-2023,active
SUB-1182,SAAS-313,platform,27,401.86,18-06-2022,27-10-2023,past_due
SUB-1183,SAAS-125,api,47,130.87,2022-03-03,07-09-2022,past_due
SUB-1184,SAAS-335,support,36,285.06,2022-02-07,06/17/2021,past_due
SUB-1185,SAAS-237,support,18,46,2021-05-14,01/16/2020,active
SUB-1186,SAAS-167,support,34,226.99,2020-04-13,09/06/2024,active
SUB-1187,SAAS-308,platform,12,347.55,20-05-2024,2023-06-18,active
SUB-1188,SAAS-44,platform,12,251.83,2022-10-08,20-11-2023,active
SUB-1189,SAAS-318,api,29,182,2024-10-21,02/03/2023,cancelled
SUB-1190,SAAS-140,modules,35,15.31,05-03-2021,2024-11-04,past_due
SUB-1191,SAAS-357,api,2,301.22,2024-10-27,26-08-2024,active
SUB-1192,SAAS-192,modules,31,442.7,21-09-2023,08-02-2020,past_due
SUB-1193,SAAS-75,api,40,228.83,2020-04-24,22-06-2022,past_due
SUB-1194,SAAS-346,support,35,146.3,2020-03-15,05-03-2024,active
SUB-1195,SAAS-94,support,25,72.03,2023-10-16,09/12/2021,active
SUB-1196,SAAS-155,platform,25,199.28,2021-10-01,23-08-2021,active
SUB-1197,SAAS-200,api,5,445.36,2024-01-28,10-01-2021,active
SUB-1198,SAAS-48,support,3,153.64,2020-02-15,20-07-2024,cancelled
SUB-1199,SAAS-275,modules,37,21.12,2022-07-27,2022-07-19,active
SUB-1200,SAAS-190,support,39,412,2024-01-11,14-06-2024,active
SUB-1201,SAAS-303,platform,30,82.99,2023-03-14,05-09-2024,active
SUB-1202,SAAS-347,support,10,210.13,26-03-2024,2022-07-10,active
SUB-1203,SAAS-369,api,23,411.44,2023-05-28,01/24/2022,cancelled
SUB-1204,SAAS-47,platform,19,311,2024-02-25,2024-04-08,cancelled
SUB-1205,SAAS-319,api,32,503,2020-01-07,2022-06-01,active
SUB-1206,SAAS-391,platform,-3,337,04-12-2024,2022-04-04,cancelled
SUB-1207,SAAS-310,api,13,36.63,2021-03-28,16-10-2022,cancelled
SUB-1208,SAAS-57,api,30,217.7,04-01-2023,2022-01-19,active
SUB-1209,SAAS-342,platform,14,141,2024-11-16,01/02/2022,past_due
SUB-1210,SAAS-221,modules,45,424.17,02-11-2020,2024-02-20,cancelled
SUB-1211,SAAS-276,support,-3,328.51,2023-09-08,09/16/2022,cancelled
SUB-1212,SAAS-185,modules,37,466,04-08-2024,04/20/2024,cancelled
SUB-1213,SAAS-163,platform,2,279.09,2021-07-27,10/11/2021,active
SUB-1214,SAAS-78,modules,15,363,2020-07-24,2022-03-09,active
SUB-1215,SAAS-326,api,32,94.76,2020-04-15,11-12-2024,past_due
SUB-1216,SAAS-259,api,22,382.88,2022-03-28,23-01-2024,active
SUB-1217,SAAS-198,support,10,223,07-04-2020,01/06/2022,active
SUB-1218,SAAS-279,platform,-2,411,27-06-2022,2024-01-24,cancelled
SUB-1219,SAAS-207,api,28,299.02,02-03-2023,2022-02-06,active
SUB-1220,SAAS-316,support,34,367,2024-05-03,2022-08-27,active
SUB-1221,SAAS-269,platform,49,133.33,2021-08-05,2020-12-14,active
SUB-1222,SAAS-76,modules,31,175.24,2022-03-03,2020-11-23,active
SUB-1223,SAAS-261,api,-1,451.55,22-02-2021,13-04-2024,active
SUB-1224,SAAS-83,modules,50,326.54,2020-05-14,13-06-2022,active
SUB-1225,SAAS-181,platform,10,171,2024-09-21,18-06-2024,cancelled
SUB-1226,SAAS-251,modules,37,17,2023-08-27,2024-05-07,active
SUB-1227,SAAS-120,platform,6,506.87,2021-09-09,25-08-2023,active
SUB-1228,SAAS-29,support,4,22.44,07-01-2024,09/04/2022,active
SUB-1229,SAAS-110,modules,-3,291,2023-08-15,04/22/2024,active
SUB-1230,SAAS-293,modules,47,242,2021-05-07,09-08-2022,active
SUB-1231,SAAS-28,api,10,236,2022-01-23,24-10-2024,past_due
SUB-1232,SAAS-331,platform,8,211,2020-10-19,2023-11-27,active
SUB-1233,SAAS-306,modules,47,38,26-12-2021,2022-10-13,active
SUB-1234,SAAS-400,support,32,102.52,2024-07-06,2020-07-19,active
SUB-1235,SAAS-151,platform,38,80.44,2020-04-01,28-05-2024,active
SUB-1236,SAAS-139,modules,-3,86.39,2023-02-27,2020-09-27,active
SUB-1237,SAAS-223,platform,18,103.06,2023-06-25,08-11-2021,cancelled
SUB-1238,SAAS-357,support,18,178.94,14-03-2021,2023-12-14,active
SUB-1239,SAAS-285,support,9,249.41,2020-03-02,09/16/2024,active
SUB-1240,SAAS-136,modules,5,98.25,2022-02-19,2024-06-08,active
SUB-1241,SAAS-112,support,38,38.58,2023-05-21,2021-07-12,cancelled
SUB-1242,SAAS-243,modules,44,193.82,2023-05-04,2024-09-19,active
SUB-1243,SAAS-216,support,43,409.88,2024-09-06,2023-02-15,cancelled
SUB-1244,SAAS-87,api,44,425,2024-01-24,2024-04-23,active
SUB-1245,SAAS-362,platform,22,15.23,15-08-2022,2024-02-08,active
SUB-1246,SAAS-223,platform,2,220,2020-09-09,01/20/2023,past_due
SUB-1247,SAAS-72,support,18,455.93,10-10-2022,2023-09-24,past_due
SUB-1248,SAAS-358,modules,23,183.51,2023-08-19,07/04/2020,past_due
SUB-1249,SAAS-164,api,42,464.33,2022-12-08,13-07-2023,active
SUB-1250,SAAS-150,api,18,33.88,03-08-2020,08/05/2023,active
SUB-1251,SAAS-351,api,49,63.61,2021-10-14,2021-12-26,active
SUB-1252,SAAS-252,support,35,430.62,2024-03-07,2022-10-19,past_due
SUB-1253,SAAS-51,modules,9,241.77,2022-05-11,05/26/2022,active
SUB-1254,SAAS-226,support,17,498.58,06-08-2022,08/10/2021,cancelled
SUB-1255,SAAS-219,modules,23,382.34,2023-09-23,13-07-2023,active
SUB-1256,SAAS-117,modules,45,25,2020-09-16,2024-06-23,active
SUB-1257,SAAS-337,modules,41,136.11,2020-12-19,11/25/2020,active
SUB-1258,SAAS-374,api,37,368.19,2024-10-19,18-05-2024,past_due
SUB-1259,SAAS-14,platform,39,410.44,2022-02-10,08/23/2024,active
SUB-1260,SAAS-185,api,39,286.15,07-08-2020,2024-02-23,active
SUB-1261,SAAS-314,modules,45,69,2020-07-01,17-06-2024,active
SUB-1262,SAAS-47,modules,20,110.53,2024-07-19,16-11-2020,active
SUB-1263,SAAS-175,platform,19,394.28,2022-01-07,09/26/2024,active
SUB-1264,SAAS-52,api,1,148,2022-04-10,2024-10-26,cancelled
SUB-1265,SAAS-84,platform,49,290.06,17-08-2021,11/18/2020,active
SUB-1266,SAAS-221,modules,40,104.83,2020-08-04,10/10/2020,active
SUB-1267,SAAS-67,platform,43,85,2024-07-22,2021-12-21,active
SUB-1268,SAAS-40,modules,15,126,2023-09-11,04-05-2024,past_due
SUB-1269,SAAS-30,platform,33,12.85,2024-06-26,06-02-2024,active
SUB-1270,SAAS-346,support,45,146.63,2020-05-07,2021-06-05,past_due
SUB-1271,SAAS-340,platform,41,466.16,2021-10-12,25-06-2024,active
SUB-1272,SAAS-196,support,42,58.51,2021-07-08,2023-08-28,active
SUB-1273,SAAS-291,api,29,58.36,2023-07-20,2022-07-12,active
SUB-1274,SAAS-366,api,22,392.51,2020-04-11,11/02/2023,active
SUB-1275,SAAS-275,support,31,466,2024-07-21,02-03-2024,cancelled
SUB-1276,SAAS-42,support,-3,168.2,2020-09-24,2021-02-05,cancelled
SUB-1277,SAAS-124,modules,9,171.2,20-07-2020,10/28/2020,cancelled
SUB-1278,SAAS-17,support,7,246.72,2023-03-06,2023-10-01,active
SUB-1279,SAAS-87,api,45,144.63,2021-06-18,01-08-2024,cancelled
SUB-1280,SAAS-124,support,30,295.81,2024-01-07,2022-03-12,cancelled
SUB-1281,SAAS-364,modules,46,163.61,2022-06-12,2024-04-01,active
SUB-1282,SAAS-284,api,11,10,2021-07-12,2023-01-06,active
SUB-1283,SAAS-305,modules,29,435,2020-03-27,2024-12-14,active
SUB-1284,SAAS-308,modules,42,227.25,2024-05-09,2020-01-09,active
SUB-1285,SAAS-339,support,5,200.74,23-10-2023,2022-08-21,active
SUB-1286,SAAS-14,api,17,82,2023-05-07,2024-06-04,active
SUB-1287,SAAS-74,support,28,132,2024-05-02,20-10-2021,past_due
SUB-1288,SAAS-199,support,9,125,2023-07-03,2020-11-16,active
SUB-1289,SAAS-319,modules,4,382,14-08-2021,20-04-2021,cancelled
SUB-1290,SAAS-334,api,-4,272,2024-05-20,2021-11-22,cancelled
SUB-1291,SAAS-97,support,-5,222.84,2020-04-18,17-03-2020,active
SUB-1292,SAAS-124,platform,10,242.07,2022-02-22,01/26/2021,active
SUB-1293,SAAS-213,platform,1,151,2022-07-08,03-02-2023,past_due
SUB-1294,SAAS-331,support,42,202.26,14-05-2020,05/28/2023,active
SUB-1295,SAAS-165,modules,20,180.93,2020-02-16,08-05-2021,cancelled
SUB-1296,SAAS-250,api,11,354.58,2024-07-14,2020-11-28,active
SUB-1297,SAAS-155,support,48,145.08,2023-02-10,2024-02-12,cancelled
SUB-1298,SAAS-111,platform,10,317,2023-05-16,2022-06-17,active
SUB-1299,SAAS-245,platform,27,500.22,2024-08-03,2023-09-17,active
SUB-1300,SAAS-91,modules,21,461,22-04-2022,2024-12-12,past_due
SUB-1301,SAAS-355,api,34,114.34,2024-12-01,2021-02-27,past_due
SUB-1302,SAAS-398,platform,50,311.13,2022-02-16,10/20/2020,past_due
SUB-1303,SAAS-256,support,19,83.98,2023-05-02,06-12-2020,active
SUB-1304,SAAS-11,support,47,405.92,2022-09-19,2024-01-17,active
SUB-1305,SAAS-320,api,40,256.73,2022-12-02,2020-12-06,cancelled
SUB-1306,SAAS-190,support,-5,379.93,2023-06-24,03/20/2022,past_due
SUB-1307,SAAS-7,modules,20,348.15,2020-09-11,2022-03-03,active
SUB-1308,SAAS-294,support,-6,208,2023-10-08,2024-04-14,active
SUB-1309,SAAS-232,support,23,69.12,2021-04-15,04/15/2023,active
SUB-1310,SAAS-375,platform,37,348,2023-09-04,18-09-2020,past_due
SUB-1311,SAAS-158,platform,15,393.65,2024-06-22,02/25/2023,active
SUB-1312,SAAS-363,platform,34,459.2,24-10-2022,2024-05-20,past_due
SUB-1313,SAAS-95,modules,12,478.91,2022-11-14,2021-10-10,active
SUB-1314,SAAS-210,api,6,91,2022-02-20,07/24/2022,past_due
SUB-1315,SAAS-357,api,36,304,2021-08-08,2022-12-09,past_due
SUB-1316,SAAS-6,api,14,321.02,2023-10-18,2021-04-18,cancelled
SUB-1317,SAAS-269,platform,8,107.25,2020-01-14,03/12/2020,active
SUB-1318,SAAS-191,modules,37,389.87,2023-05-07,08-02-2023,active
SUB-1319,SAAS-266,support,17,169.8,2023-08-13,2023-02-23,active
SUB-1320,SAAS-331,platform,2,466.5,2020-03-02,2022-03-12,active
SUB-1321,SAAS-204,platform,5,209.32,2020-04-08,2022-05-15,active
SUB-1322,SAAS-133,platform,4,458,2020-05-14,02/10/2022,past_due
SUB-1323,SAAS-21,support,42,429,02-08-2023,11-03-2020,active
SUB-1324,SAAS-284,platform,42,293.12,2021-04-28,2024-07-09,active
SUB-1325,SAAS-4,platform,7,20,12-04-2024,18-12-2024,active
SUB-1326,SAAS-59,support,1,52.93,2023-02-28,2024-02-03,cancelled
SUB-1327,SAAS-114,modules,13,176.83,2023-10-09,21-09-2021,cancelled
SUB-1328,SAAS-164,support,20,156.97,2022-07-01,2020-09-09,active
SUB-1329,SAAS-114,support,1,219.92,28-08-2020,2022-08-06,active
SUB-1330,SAAS-237,modules,47,64.12,2020-12-27,2020-10-14,active
SUB-1331,SAAS-209,api,24,428.78,2024-06-28,2023-07-07,active
SUB-1332,SAAS-245,support,10,470.44,2020-10-26,2023-04-19,active
SUB-1333,SAAS-161,api,45,138.4,2024-12-22,2020-12-08,cancelled
SUB-1334,SAAS-357,support,10,491,03-02-2024,2023-05-12,cancelled
SUB-1335,SAAS-60,api,45,493.49,2022-02-02,10/17/2022,active
SUB-1336,SAAS-31,platform,9,230,2024-01-02,02/09/2024,cancelled
SUB-1337,SAAS-255,api,9,228.79,2022-06-22,08/13/2022,cancelled
SUB-1338,SAAS-358,api,31,210.38,2021-08-12,07/19/2021,cancelled
SUB-1339,SAAS-396,support,49,149,2023-04-10,06-05-2021,active
SUB-1340,SAAS-8,platform,40,165,2021-08-14,15-11-2020,active
SUB-1341,SAAS-195,platform,5,306.77,2023-03-09,2020-10-26,active
SUB-1342,SAAS-311,modules,8,38.89,2024-12-14,10/05/2020,past_due
SUB-1343,SAAS-330,support,34,108,2020-11-19,2024-07-27,active
SUB-1344,SAAS-123,support,35,245.37,2022-06-08,2022-06-25,active
SUB-1345,SAAS-301,platform,42,469,2020-07-26,12-03-2021,active
SUB-1346,SAAS-207,support,46,76.13,2021-12-20,2023-09-20,cancelled
SUB-1347,SAAS-340,api,-3,273.77,2020-08-25,2023-09-21,cancelled
SUB-1348,SAAS-83,modules,10,487,2024-11-13,23-11-2022,active
SUB-1349,SAAS-103,api,41,480,02-11-2020,2022-04-18,past_due
SUB-1350,SAAS-316,api,39,492.86,2022-02-09,2023-08-14,active
SUB-1351,SAAS-142,support,21,53.76,2024-02-20,21-01-2023,past_due
SUB-1352,SAAS-240,modules,35,36.78,2021-07-09,04/14/2021,cancelled
SUB-1353,SAAS-370,api,24,174,2022-03-09,07/19/2021,active
SUB-1354,SAAS-258,support,30,403,2021-09-06,2024-04-13,past_due
SUB-1355,SAAS-336,modules,26,288.3,2023-04-11,01/16/2023,active
SUB-1356,SAAS-117,support,19,316.13,2022-11-13,23-11-2023,past_due
SUB-1357,SAAS-381,platform,32,241.6,2021-01-20,24-11-2023,active
SUB-1358,SAAS-113,api,4,169.49,2020-10-11,2022-02-13,past_due
SUB-1359,SAAS-36,support,50,329.67,2024-06-18,2021-12-17,cancelled
SUB-1360,SAAS-203,support,3,432,2023-02-22,13-10-2021,active
SUB-1361,SAAS-197,support,41,303.64,2021-11-28,2023-01-28,active
SUB-1362,SAAS-268,support,46,481.06,2021-01-01,2020-11-06,active
SUB-1363,SAAS-358,modules,26,296.66,28-08-2024,05/02/2021,active
SUB-1364,SAAS-196,modules,12,251,2023-11-18,2023-11-18,active
SUB-1365,SAAS-3,modules,34,129.75,2022-11-20,2021-08-04,active
SUB-1366,SAAS-83,support,33,18.05,2022-03-22,07/14/2021,past_due
SUB-1367,SAAS-59,support,9,103.75,2024-02-01,09/28/2024,past_due
SUB-1368,SAAS-59,api,12,86.57,2023-02-25,07-07-2023,active
SUB-1369,SAAS-303,support,38,90.4,2023-05-10,2023-09-13,active
SUB-1370,SAAS-377,api,46,61.41,2021-06-25,2021-11-02,active
SUB-1371,SAAS-217,api,44,398.54,14-05-2020,2023-08-27,past_due
SUB-1372,SAAS-353,platform,22,188.69,12-05-2024,2022-12-14,active
SUB-1373,SAAS-41,modules,47,101,05-06-2020,23-04-2023,cancelled
SUB-1374,SAAS-181,platform,5,358.14,2024-01-22,2021-03-27,active
SUB-1375,SAAS-394,support,21,442,2024-07-12,2022-07-05,active
SUB-1376,SAAS-321,api,31,178.14,2022-02-23,11/24/2022,active
SUB-1377,SAAS-344,platform,19,243.27,2021-03-05,2022-10-08,cancelled
SUB-1378,SAAS-363,support,23,146,2022-01-18,2021-06-04,active
SUB-1379,SAAS-76,api,13,171.83,2022-06-18,02/06/2023,active
SUB-1380,SAAS-344,platform,47,82.57,2022-11-14,2021-02-09,active
SUB-1381,SAAS-193,api,2,488.56,2020-06-23,28-03-2021,cancelled
SUB-1382,SAAS-328,support,8,332.49,2023-02-25,10/13/2022,cancelled
SUB-1383,SAAS-115,support,4,333.3,2021-03-06,2023-07-10,cancelled
SUB-1384,SAAS-149,modules,30,211.65,2024-12-03,2022-12-07,active
SUB-1385,SAAS-339,modules,32,45.18,2024-12-04,09/10/2022,active
SUB-1386,SAAS-174,support,27,306.29,2021-10-20,17-12-2021,active
SUB-1387,SAAS-154,support,40,417.4,2020-07-27,09/02/2023,cancelled
SUB-1388,SAAS-337,platform,7,195.7,2020-09-15,11/15/2020,active
SUB-1389,SAAS-148,modules,1,145,2023-12-12,07/11/2020,active
SUB-1390,SAAS-181,platform,18,280.98,2023-09-18,2023-09-24,active
SUB-1391,SAAS-372,modules,8,63.95,2024-10-06,2022-11-10,past_due
SUB-1392,SAAS-222,api,20,306.34,2024-08-15,2023-07-20,active
SUB-1393,SAAS-101,support,2,165,2020-08-08,2022-11-25,active
SUB-1394,SAAS-389,api,13,331.21,2022-10-03,06/21/2023,past_due
SUB-1395,SAAS-198,support,13,281.85,2024-06-04,2023-07-12,active
SUB-1396,SAAS-252,support,8,492.61,2022-09-01,02/07/2023,active
SUB-1397,SAAS-78,support,31,129.58,2023-05-02,02/16/2022,active
SUB-1398,SAAS-271,support,46,119.69,2022-04-15,2024-09-09,active
SUB-1399,SAAS-47,platform,4,336.77,07-11-2023,2022-01-13,past_due
SUB-1400,SAAS-205,platform,49,275,2020-11-25,03-08-2020,active
SUB-1401,SAAS-37,api,36,37.01,2024-12-16,2022-11-16,active
SUB-1402,SAAS-16,modules,49,189.46,2021-05-14,12-08-2022,active
SUB-1403,SAAS-333,modules,11,425.29,2023-09-13,2020-10-09,active
SUB-1404,SAAS-6,modules,12,356.35,2023-05-20,2021-03-12,active
SUB-1405,SAAS-142,platform,-1,248,17-12-2023,13-08-2023,cancelled
SUB-1406,SAAS-55,modules,12,234.11,2024-07-09,2021-06-21,cancelled
SUB-1407,SAAS-5,platform,10,102,24-10-2021,09/07/2023,active
SUB-1408,SAAS-144,modules,34,116.33,07-04-2021,2023-06-26,active
SUB-1409,SAAS-356,platform,32,61,2024-08-01,2023-08-24,active
SUB-1410,SAAS-244,api,14,174.99,2024-07-12,07/10/2024,active
SUB-1411,SAAS-216,platform,46,55.75,2022-02-04,2023-02-01,cancelled
SUB-1412,SAAS-362,modules,46,145.5,2022-08-22,2020-11-15,active
SUB-1413,SAAS-349,api,39,345.82,2021-01-21,2022-04-03,active
SUB-1414,SAAS-382,support,25,20,2021-11-16,2021-04-05,cancelled
SUB-1415,SAAS-158,modules,41,21.2,2024-04-09,04/21/2020,active
SUB-1416,SAAS-327,support,31,242,2021-04-26,2023-08-19,cancelled
SUB-1417,SAAS-76,api,19,498,2022-09-20,2024-01-12,past_due
SUB-1418,SAAS-58,platform,12,10,01-10-2024,2021-01-07,past_due
SUB-1419,SAAS-279,support,42,400.15,2023-04-21,2023-02-17,cancelled
SUB-1420,SAAS-14,support,29,74.94,2024-03-06,09/15/2023,active
SUB-1421,SAAS-280,platform,14,378,2020-05-20,08-11-2023,past_due
SUB-1422,SAAS-382,platform,25,27,2022-08-26,28-03-2020,active
SUB-1423,SAAS-10,support,3,18.05,2020-03-15,2021-03-04,active
SUB-1424,SAAS-371,modules,33,420.9,2023-09-19,2023-06-04,past_due
SUB-1425,SAAS-254,api,6,202.08,2023-08-25,2024-12-23,active
SUB-1426,SAAS-24,platform,3,362,2020-07-04,2022-07-06,past_due
SUB-1427,SAAS-212,api,5,183,26-04-2021,2023-02-06,cancelled
SUB-1428,SAAS-252,api,6,107,2021-11-18,04/11/2023,active
SUB-1429,SAAS-346,platform,18,349.94,25-12-2023,2020-07-15,past_due
SUB-1430,SAAS-22,support,43,111.51,2020-09-04,15-03-2020,active
SUB-1431,SAAS-202,api,10,254.94,25-12-2021,2023-04-10,active
SUB-1432,SAAS-76,platform,20,190.66,2022-03-11,2024-10-11,active
SUB-1433,SAAS-214,support,10,363.08,2020-06-18,25-05-2021,active
SUB-1434,SAAS-390,modules,37,69.21,2022-02-28,2022-03-03,active
SUB-1435,SAAS-9,support,28,134.7,2020-07-11,2021-09-08,active
SUB-1436,SAAS-143,api,-2,491.44,2022-08-17,2021-09-19,past_due
SUB-1437,SAAS-58,support,16,148.15,2020-10-21,05/05/2021,past_due
SUB-1438,SAAS-105,platform,33,440,2024-08-01,18-03-2020,past_due
SUB-1439,SAAS-173,platform,34,479,2022-03-19,2020-08-11,active
SUB-1440,SAAS-50,platform,44,446,11-05-2020,06/23/2020,active
SUB-1441,SAAS-23,support,28,126.84,24-11-2024,05-07-2022,cancelled
SUB-1442,SAAS-323,modules,25,204.93,2022-12-17,12-05-2024,active
SUB-1443,SAAS-120,api,11,87.24,05-07-2021,17-10-2021,active
SUB-1444,SAAS-321,api,4,284.28,2020-01-23,11/05/2020,active
SUB-1445,SAAS-10,api,28,304,08-09-2023,02/24/2022,cancelled
SUB-1446,SAAS-278,platform,37,178.39,2022-06-06,2023-10-24,active
SUB-1447,SAAS-60,api,13,346.57,2020-05-23,07/10/2021,active
SUB-1448,SAAS-368,modules,9,191.74,2020-09-04,2021-04-27,active
SUB-1449,SAAS-171,platform,31,325.16,2022-10-28,2024-08-01,active
SUB-1450,SAAS-266,platform,7,171.95,2020-09-01,13-04-2020,active
SUB-1451,SAAS-132,api,20,441.3,09-05-2021,2022-12-25,cancelled
SUB-1452,SAAS-391,support,48,250.3,2021-08-12,2024-02-01,past_due
SUB-1453,SAAS-241,api,41,174,2021-12-04,2024-05-06,active
SUB-1454,SAAS-153,api,30,386.28,2023-07-12,2024-03-18,active
SUB-1455,SAAS-395,support,20,81.55,2024-01-04,12/23/2021,active
SUB-1456,SAAS-213,support,33,171.53,21-08-2023,2024-04-24,cancelled
SUB-1457,SAAS-357,modules,14,81,2021-04-02,04/23/2023,past_due
SUB-1458,SAAS-226,modules,9,456.48,2023-06-02,2023-02-18,active
SUB-1459,SAAS-226,api,47,229.66,2022-02-27,2021-09-17,active
SUB-1460,SAAS-57,support,15,132.19,16-04-2021,2022-06-18,active
SUB-1461,SAAS-175,modules,-3,477,2024-06-05,04/08/2022,past_due
SUB-1462,SAAS-348,api,48,326,15-07-2023,09/15/2022,active
SUB-1463,SAAS-10,modules,49,447.62,2022-06-09,2021-10-17,past_due
SUB-1464,SAAS-59,modules,13,375.78,2023-05-19,04-05-2024,past_due
SUB-1465,SAAS-400,support,24,335.11,2021-10-27,27-04-2020,past_due
SUB-1466,SAAS-76,support,14,367.62,2021-11-15,2024-10-09,active
SUB-1467,SAAS-289,support,36,174.93,2021-06-16,2021-04-10,past_due
SUB-1468,SAAS-14,platform,31,127.47,2024-10-20,2024-07-15,past_due
SUB-1469,SAAS-95,platform,44,155.8,27-06-2022,07-03-2020,past_due
SUB-1470,SAAS-29,modules,6,270.21,2023-01-09,2022-05-22,active
SUB-1471,SAAS-244,api,34,378,2022-11-26,2024-09-01,active
SUB-1472,SAAS-110,api,7,320.9,2020-04-22,2022-05-18,active
