invoice_id,subscription_id,invoice_date,amount,status
SI-1663,SUB-2535,28-04-2024,3371,PAID
SI-1664,SUB-1203,01/06/2024,3456,PAID
SI-1665,SUB-4557,2026-03-18,1702,overdue
SI-1666,SUB-2924,02/10/2025,939,paid
SI-1667,SUB-1188,2025-01-20,874,overdue
SI-1668,SUB-5700,04/15/2024,"$1,420.00",overdue
SI-1669,SUB-5751,2024-06-10,2 323,overdue
SI-1670,SUB-41,2026-11-11,2 549,overdue
SI-1671,SUB-5267,2025-10-14,2 787,pending
SI-1672,SUB-5191,2025-12-03,3744,pending
SI-1673,SUB-5689,2024-05-09,"$4,212.00",pending
SI-1674,SUB-217,09/20/2026,440,PAID
SI-1675,SUB-760,04/21/2025,725,overdue
SI-1676,SUB-3559,10-03-2025,392,pending
SI-1677,SUB-5801,2024-12-17,3117,paid
SI-1678,SUB-4213,2025-01-08,"$4,542.00",paid
SI-1679,SUB-74,10/05/2026,4722,paid
SI-1680,SUB-5537,22-09-2025,1661,PAID
SI-1681,SUB-2174,28-06-2025,1 823,PAID
SI-1682,SUB-3326,23-12-2026,610,OVERDUE
SI-1683,SUB-2052,12/26/2026,969,paid
SI-1684,SUB-1454,2026-10-20,"$1,425.00",overdue
SI-1685,SUB-2811,2024-03-21,"2 067,00",overdue
SI-1686,SUB-3520,11/11/2026,4519,overdue
SI-1687,SUB-2947,2026-03-11,$451.00,overdue
SI-1688,SUB-3099,12-04-2025,"$1,933.00",OVERDUE
SI-1689,SUB-4796,2026-12-11,4 170,PAID
SI-1690,SUB-717,2026-07-11,"$1,670.00",PAID
SI-1691,SUB-2781,02-05-2025,"$2,498.00",PAID
SI-1692,SUB-1883,03/23/2026,3825,overdue
SI-1693,SUB-3439,2026-03-12,582,overdue
SI-1694,SUB-1276,10/24/2025,"$2,459.00",pending
SI-1695,SUB-1226,02-06-2026,"$4,629.00",overdue
SI-1696,SUB-1762,2026-02-20,130,OVERDUE
SI-1697,SUB-870,2024-02-14,"$1,328.00",PAID
SI-1698,SUB-2412,05/26/2025,"$4,760.00",paid
SI-1699,SUB-281,06-11-2024,3300,OVERDUE
SI-1700,SUB-4106,2026-08-24,4761,overdue
SI-1701,SUB-5184,2026-10-08,1 780,overdue
SI-1702,SUB-4940,2024-09-21,"4 020,00",overdue
SI-1703,SUB-1623,06/05/2024,2906,overdue
SI-1704,SUB-62,10/05/2025,163,overdue
SI-1705,SUB-3516,05-08-2025,"$1,504.00",OVERDUE
SI-1706,SUB-4239,2025-05-07,1031,overdue
SI-1707,SUB-3082,2026-11-02,"$1,918.00",overdue
SI-1708,SUB-5696,2024-01-22,"$3,588.00",PAID
SI-1709,SUB-2644,04/14/2024,2 113,pending
SI-1710,SUB-4080,2025-01-01,$884.00,overdue
SI-1711,SUB-1711,11/07/2026,"$3,211.00",pending
SI-1712,SUB-1855,2025-11-22,1192,paid
SI-1713,SUB-4904,05/24/2025,1483,pending
SI-1714,SUB-1750,02/15/2026,160,overdue
SI-1715,SUB-2275,06-10-2026,"$2,635.00",pending
SI-1716,SUB-639,2024-07-20,$700.00,paid
SI-1717,SUB-3442,05/06/2025,"104,00",pending
SI-1718,SUB-1122,2026-05-27,"$4,210.00",overdue
SI-1719,SUB-2733,2025-10-18,"1 038,00",overdue
SI-1720,SUB-4632,2025-03-01,3120,overdue
SI-1721,SUB-2183,2026-09-12,1165,overdue
SI-1722,SUB-4881,22-07-2024,1745,overdue
SI-1723,SUB-2736,18-06-2024,"$1,067.00",pending
SI-1724,SUB-5244,2024-04-02,"$4,707.00",pending
SI-1725,SUB-4077,20-05-2024,4 539,pending
SI-1726,SUB-5852,2025-03-11,1048,PAID
SI-1727,SUB-5452,02/27/2026,"$3,404.00",paid
SI-1728,SUB-5740,07/02/2024,4053,paid
SI-1729,SUB-5193,08/28/2025,245,OVERDUE
SI-1730,SUB-2314,2025-06-14,4 057,PAID
SI-1731,SUB-2210,2024-10-23,1852,paid
SI-1732,SUB-1864,2026-04-27,$364.00,PAID
SI-1733,SUB-729,2026-04-13,1018,pending
SI-1734,SUB-537,04/04/2025,2 548,OVERDUE
SI-1735,SUB-717,2024-12-08,1252,overdue
SI-1736,SUB-2965,2024-12-26,2275,overdue
SI-1737,SUB-157,2024-09-19,$439.00,overdue
SI-1738,SUB-5824,2024-07-12,"$4,235.00",overdue
SI-1739,SUB-2924,2025-03-10,3123,pending
SI-1740,SUB-481,2026-04-05,1918,OVERDUE
SI-1741,SUB-2697,06-10-2025,"$4,235.00",PAID
SI-1742,SUB-2577,2024-04-22,2 487,paid
SI-1743,SUB-5983,28-09-2025,"$4,627.00",paid
SI-1744,SUB-832,2025-11-01,614,OVERDUE
SI-1745,SUB-3972,2024-03-25,2184,OVERDUE
SI-1746,SUB-5896,2026-01-05,4902,PAID
SI-1747,SUB-629,03/06/2026,556,PAID
SI-1748,SUB-4600,07/10/2025,331,PAID
SI-1749,SUB-186,2025-02-23,"$3,955.00",overdue
SI-1750,SUB-3164,2026-12-27,"2 197,00",PAID
SI-1751,SUB-5031,2024-04-22,"$2,990.00",PAID
SI-1752,SUB-1351,2025-10-03,"$3,197.00",overdue
SI-1753,SUB-2173,17-01-2025,3613,overdue
SI-1754,SUB-1998,16-10-2025,3017,overdue
SI-1755,SUB-976,2026-02-23,"$2,331.00",overdue
SI-1756,SUB-5282,2026-12-17,1167,pending
SI-1757,SUB-5673,2026-01-12,"2 877,00",pending
SI-1758,SUB-58,2026-05-09,"4 947,00",OVERDUE
SI-1759,SUB-4618,04/04/2025,"$2,920.00",OVERDUE
SI-1760,SUB-5879,2024-04-23,3970,PAID
SI-1761,SUB-715,28-10-2026,"$2,220.00",overdue
SI-1762,SUB-5596,2024-11-27,3 728,overdue
SI-1763,SUB-1731,2024-12-07,"$2,731.00",pending
SI-1764,SUB-5007,11/09/2025,"$4,137.00",overdue
SI-1765,SUB-1032,2024-04-14,4703,PAID
SI-1766,SUB-1358,2025-11-04,"$3,046.00",overdue
SI-1767,SUB-372,01/22/2026,"$1,258.00",OVERDUE
SI-1768,SUB-3954,2024-03-11,3199,OVERDUE
SI-1769,SUB-5884,26-01-2025,$861.00,overdue
SI-1770,SUB-3251,16-05-2026,3251,overdue
SI-1771,SUB-1994,05/04/2024,2994,overdue
SI-1772,SUB-4742,2026-09-01,4716,overdue
SI-1773,SUB-136,2026-06-16,454,overdue
SI-1774,SUB-3512,2024-05-13,3621,pending
SI-1775,SUB-5635,2026-03-04,2077,OVERDUE
SI-1776,SUB-5525,2025-09-27,"$1,113.00",PAID
SI-1777,SUB-5926,2025-01-23,3824,paid
SI-1778,SUB-1100,06/15/2025,2936,pending
SI-1779,SUB-4479,2026-02-08,"3 307,00",pending
SI-1780,SUB-4613,2026-02-07,334,overdue
SI-1781,SUB-3294,2024-02-24,$900.00,pending
SI-1782,SUB-5928,2026-05-16,1810,pending
SI-1783,SUB-4022,2026-08-14,"644,00",OVERDUE
SI-1784,SUB-3477,12-09-2024,337,PAID
SI-1785,SUB-1358,01/05/2026,"2 667,00",PAID
SI-1786,SUB-4438,02-10-2024,"$4,554.00",overdue
SI-1787,SUB-4340,21-10-2024,"1 992,00",overdue
SI-1788,SUB-630,2026-09-07,"3 734,00",overdue
SI-1789,SUB-2332,2024-05-02,2968,overdue
SI-1790,SUB-2957,05-05-2026,$773.00,PAID
SI-1791,SUB-5821,12/26/2025,1935,overdue
SI-1792,SUB-5480,28-07-2025,"$3,449.00",PAID
SI-1793,SUB-3050,2024-12-20,4647,paid
SI-1794,SUB-5936,2024-11-09,"$2,838.00",pending
SI-1795,SUB-2962,07/20/2025,4185,pending
SI-1796,SUB-888,2024-07-02,"$1,441.00",paid
SI-1797,SUB-2633,2025-12-15,1651,overdue
SI-1798,SUB-3094,04-09-2025,"$2,568.00",pending
SI-1799,SUB-5194,05/06/2024,2 072,paid
SI-1800,SUB-933,27-10-2026,2680,pending
SI-1801,SUB-3901,05/28/2026,"$1,649.00",PAID
SI-1802,SUB-3360,2024-10-07,3562,pending
SI-1803,SUB-2375,2025-02-15,"$2,968.00",overdue
SI-1804,SUB-3716,2026-12-19,4360,overdue
SI-1805,SUB-5216,03/13/2026,4018,overdue
SI-1806,SUB-2204,2024-07-10,1700,overdue
SI-1807,SUB-3041,12/21/2024,1312,paid
SI-1808,SUB-2999,15-04-2025,4465,paid
SI-1809,SUB-1665,2026-10-21,493,overdue
SI-1810,SUB-1062,06/13/2024,1427,PAID
SI-1811,SUB-4780,04/22/2025,4126,paid
SI-1812,SUB-4058,03/06/2024,4263,PAID
SI-1813,SUB-4414,12/10/2025,149,overdue
SI-1814,SUB-4169,20-12-2026,"$2,357.00",OVERDUE
SI-1815,SUB-2204,2024-04-25,3912,PAID
SI-1816,SUB-4080,2026-06-05,"2 521,00",pending
SI-1817,SUB-927,16-09-2024,4 060,pending
SI-1818,SUB-5426,01/17/2025,"$3,319.00",OVERDUE
SI-1819,SUB-1800,2026-07-17,"$3,235.00",OVERDUE
SI-1820,SUB-1882,03/08/2024,"4 560,00",overdue
SI-1821,SUB-3343,2024-05-19,1802,overdue
SI-1822,SUB-4796,2024-08-14,2528,overdue
SI-1823,SUB-2527,2026-03-25,"2 805,00",overdue
SI-1824,SUB-1489,2026-03-22,"$4,520.00",overdue
SI-1825,SUB-3765,2025-10-10,1719,paid
SI-1826,SUB-1277,22-07-2026,"$4,343.00",paid
SI-1827,SUB-3155,2026-08-16,4797,pending
SI-1828,SUB-62,2025-04-12,"$3,862.00",PAID
SI-1829,SUB-1669,03-05-2025,3024,OVERDUE
SI-1830,SUB-313,2026-10-25,4 202,pending
SI-1831,SUB-5923,2026-12-04,4992,OVERDUE
SI-1832,SUB-1910,2026-05-07,"4 359,00",pending
SI-1833,SUB-2747,25-05-2025,"$4,455.00",PAID
SI-1834,SUB-1263,2026-04-04,"$3,907.00",OVERDUE
SI-1835,SUB-4291,05/17/2024,"$2,955.00",OVERDUE
SI-1836,SUB-4102,01-07-2024,630,overdue
SI-1837,SUB-5517,10/10/2024,3836,overdue
SI-1838,SUB-57,03/12/2024,2405,overdue
SI-1839,SUB-5102,2025-01-09,"$4,840.00",overdue
SI-1840,SUB-1663,2024-01-25,"$1,727.00",overdue
SI-1841,SUB-3782,01/24/2024,"2 321,00",paid
SI-1842,SUB-1555,03/10/2025,$103.00,OVERDUE
SI-1843,SUB-3369,2025-11-22,1594,PAID
SI-1844,SUB-2779,04/21/2025,"$3,005.00",OVERDUE
SI-1845,SUB-4260,18-05-2025,"341,00",OVERDUE
SI-1846,SUB-3085,05-10-2024,2271,overdue
SI-1847,SUB-2668,07/18/2025,2554,overdue
SI-1848,SUB-4777,01/19/2026,4520,PAID
SI-1849,SUB-3359,03/14/2026,2696,PAID
SI-1850,SUB-3059,2025-10-12,"$2,813.00",paid
SI-1851,SUB-2368,2025-07-03,1851,paid
SI-1852,SUB-2309,2025-11-19,"$1,444.00",OVERDUE
SI-1853,SUB-4756,01/11/2024,"4 549,00",overdue
SI-1854,SUB-4340,2026-12-22,1201,overdue
SI-1855,SUB-831,09-09-2026,4294,overdue
SI-1856,SUB-4711,08/24/2024,3233,overdue
SI-1857,SUB-2623,18-07-2025,"3 144,00",overdue
SI-1858,SUB-5892,14-04-2025,"$1,217.00",OVERDUE
SI-1859,SUB-5850,10-09-2026,2312,pending
SI-1860,SUB-2313,2024-08-10,3611,pending
SI-1861,SUB-2960,10-06-2024,3640,OVERDUE
SI-1862,SUB-17,10/13/2025,2315,paid
SI-1863,SUB-5604,2026-04-14,159,PAID
SI-1864,SUB-3545,04/08/2024,"$2,691.00",OVERDUE
SI-1865,SUB-1871,17-12-2026,2444,overdue
SI-1866,SUB-1619,09/14/2024,2022,OVERDUE
SI-1867,SUB-971,2024-01-04,4502,overdue
SI-1868,SUB-1478,2024-11-17,"$1,470.00",pending
SI-1869,SUB-4607,04/05/2026,3626,PAID
SI-1870,SUB-2539,2026-09-24,371,PAID
SI-1871,SUB-5111,11-09-2026,171,overdue
SI-1872,SUB-2380,02/04/2025,2710,overdue
SI-1873,SUB-643,2026-11-13,"3 191,00",overdue
SI-1874,SUB-5104,01/15/2024,1182,overdue
SI-1875,SUB-4295,2026-07-26,1 813,PAID
SI-1876,SUB-2229,11/20/2026,"$2,664.00",paid
SI-1877,SUB-5270,08/22/2024,4140,pending
SI-1878,SUB-5659,2026-10-04,$894.00,pending
SI-1879,SUB-2023,22-05-2026,3241,paid
SI-1880,SUB-2449,10-02-2026,"$4,864.00",PAID
SI-1881,SUB-2599,2024-01-18,1256,pending
SI-1882,SUB-5739,07/27/2026,$202.00,pending
SI-1883,SUB-5656,2025-04-02,$709.00,OVERDUE
SI-1884,SUB-155,26-08-2026,3231,PAID
SI-1885,SUB-202,10/28/2025,4439,OVERDUE
SI-1886,SUB-4441,2026-08-16,4372,OVERDUE
SI-1887,SUB-485,02/10/2024,"$2,011.00",pending
SI-1888,SUB-5323,07/18/2026,3 631,overdue
SI-1889,SUB-156,2026-06-18,1364,overdue
SI-1890,SUB-5683,2025-12-10,"$4,666.00",overdue
SI-1891,SUB-4958,16-02-2024,1128,overdue
SI-1892,SUB-4585,07-10-2025,1813,PAID
SI-1893,SUB-323,12-08-2026,"$1,787.00",OVERDUE
SI-1894,SUB-4897,2025-03-18,"$1,326.00",overdue
SI-1895,SUB-1826,07/23/2026,1446,paid
SI-1896,SUB-4320,2024-10-21,3 055,pending
SI-1897,SUB-5528,18-04-2025,"$4,221.00",overdue
SI-1898,SUB-4535,20-07-2025,523,paid
SI-1899,SUB-3770,18-03-2025,1346,overdue
SI-1900,SUB-2014,21-04-2025,2843,overdue
SI-1901,SUB-1526,07/05/2024,"$1,132.00",paid
SI-1902,SUB-2363,02/07/2025,3 366,pending
SI-1903,SUB-5965,2024-08-03,2905,pending
SI-1904,SUB-2554,06/14/2026,2018,PAID
SI-1905,SUB-1198,2025-01-23,3212,overdue
SI-1906,SUB-2995,09/24/2024,179,overdue
SI-1907,SUB-4969,05-08-2026,3729,overdue
SI-1908,SUB-4898,11/22/2025,2083,overdue
SI-1909,SUB-2129,09/08/2026,$597.00,pending
SI-1910,SUB-2576,2026-02-19,4695,overdue
SI-1911,SUB-4026,09-10-2026,"$1,646.00",pending
SI-1912,SUB-3863,01/05/2024,"$2,037.00",OVERDUE
SI-1913,SUB-2354,08/09/2026,"$3,796.00",overdue
SI-1914,SUB-5083,12-11-2024,3130,PAID
SI-1915,SUB-2804,04/21/2025,2780,pending
SI-1916,SUB-692,22-10-2024,4974,paid
SI-1917,SUB-4911,03/12/2026,2457,OVERDUE
SI-1918,SUB-3212,2024-03-07,"$1,032.00",PAID
SI-1919,SUB-5932,05/05/2026,"$2,063.00",OVERDUE
SI-1920,SUB-2384,28-03-2025,"1 800,00",PAID
SI-1921,SUB-2378,2026-08-02,1280,OVERDUE
SI-1922,SUB-4771,2026-01-14,4969,overdue
SI-1923,SUB-1682,2026-06-06,"$1,660.00",overdue
SI-1924,SUB-2623,2025-04-28,"$4,164.00",overdue
SI-1925,SUB-5319,2024-10-01,"$4,339.00",overdue
SI-1926,SUB-3278,2026-08-28,1700,OVERDUE
SI-1927,SUB-2108,2026-08-18,3 536,pending
SI-1928,SUB-4356,03/05/2026,4179,pending
SI-1929,SUB-3963,03-09-2026,308,pending
SI-1930,SUB-5775,2026-12-21,"3 360,00",overdue
SI-1931,SUB-1113,2025-11-14,"$2,990.00",paid
SI-1932,SUB-570,2025-10-06,3879,paid
SI-1933,SUB-3654,2026-10-17,"$4,586.00",paid
SI-1934,SUB-1362,2026-07-03,$277.00,pending
SI-1935,SUB-5353,2026-04-21,2 473,pending
SI-1936,SUB-4651,2025-08-16,2 851,paid
SI-1937,SUB-4008,2025-12-10,245,paid
SI-1938,SUB-105,2025-09-09,3881,paid
SI-1939,SUB-1530,12/14/2024,1 010,overdue
SI-1940,SUB-1924,2026-07-28,843,overdue
SI-1941,SUB-2321,2025-08-17,1535,overdue
SI-1942,SUB-3986,2026-08-15,2690,overdue
SI-1943,SUB-4003,10/25/2025,515,overdue
SI-1944,SUB-4490,06/09/2025,"$1,294.00",overdue
SI-1945,SUB-1081,14-06-2026,219,overdue
SI-1946,SUB-5501,03/23/2025,"4 828,00",paid
SI-1947,SUB-1650,2026-06-12,"4 823,00",OVERDUE
SI-1948,SUB-3046,08-10-2026,"425,00",pending
SI-1949,SUB-2797,26-01-2025,"$4,464.00",overdue
SI-1950,SUB-5443,2026-09-06,3539,pending
SI-1951,SUB-5658,09/20/2025,"4 947,00",PAID
SI-1952,SUB-4321,11/26/2024,3530,overdue
SI-1953,SUB-3128,25-11-2025,1630,pending
SI-1954,SUB-5238,2024-02-08,1223,PAID
SI-1955,SUB-964,2024-10-22,2958,overdue
SI-1956,SUB-5009,06-02-2026,4229,overdue
SI-1957,SUB-779,05/21/2025,227,overdue
SI-1958,SUB-1313,2025-05-27,4835,overdue
SI-1959,SUB-3906,2024-10-04,"$1,510.00",overdue
SI-1960,SUB-3826,2025-11-10,"$3,061.00",PAID
SI-1961,SUB-2061,2026-04-17,266,PAID
SI-1962,SUB-2893,25-06-2026,"$3,153.00",paid
SI-1963,SUB-5806,2026-04-16,487,paid
SI-1964,SUB-1199,07/19/2025,"$2,434.00",OVERDUE
SI-1965,SUB-2769,25-03-2026,$868.00,OVERDUE
SI-1966,SUB-1740,2025-12-22,515,OVERDUE
SI-1967,SUB-1543,2025-08-08,285,overdue
SI-1968,SUB-3493,2025-01-23,"1 909,00",OVERDUE
SI-1969,SUB-3422,2026-06-10,3620,pending
SI-1970,SUB-4469,17-09-2025,2044,paid
SI-1971,SUB-4597,2025-10-13,2586,overdue
SI-1972,SUB-89,01/28/2024,2 665,PAID
SI-1973,SUB-1514,04/02/2026,3142,overdue
SI-1974,SUB-4020,10/20/2024,4646,overdue
SI-1975,SUB-2800,27-03-2025,4415,overdue
SI-1976,SUB-5778,06/19/2026,1711,overdue
SI-1977,SUB-5514,2024-11-27,452,PAID
SI-1978,SUB-622,2025-10-15,"$1,696.00",PAID
SI-1979,SUB-4126,2025-01-26,"$1,260.00",PAID
SI-1980,SUB-2311,04/20/2026,3674,pending
SI-1981,SUB-2170,25-10-2026,152,overdue
SI-1982,SUB-5902,2025-02-11,4985,PAID
SI-1983,SUB-1491,08-04-2026,$585.00,pending
SI-1984,SUB-425,2026-10-26,4980,overdue
SI-1985,SUB-5055,2024-11-11,4289,OVERDUE
SI-1986,SUB-3104,12-01-2025,4145,paid
SI-1987,SUB-5819,03/27/2024,2018,paid
SI-1988,SUB-2988,09-10-2026,"183,00",paid
SI-1989,SUB-1377,07/01/2026,"$4,083.00",OVERDUE
SI-1990,SUB-4736,16-08-2026,3365,overdue
SI-1991,SUB-2312,10/17/2025,2 608,overdue
SI-1992,SUB-1442,2025-01-02,3 378,overdue
SI-1993,SUB-451,09/07/2025,"2 695,00",overdue
SI-1994,SUB-704,2024-12-05,"1 902,00",overdue
SI-1995,SUB-4999,09/28/2024,"3 329,00",overdue
SI-1996,SUB-1226,2025-03-26,3053,overdue
SI-1997,SUB-1670,2026-08-20,393,PAID
SI-1998,SUB-1753,07-02-2024,1727,OVERDUE
SI-1999,SUB-5248,08-12-2024,3570,paid
SI-2000,SUB-2179,12/05/2025,707,paid
SI-2001,SUB-2514,11/05/2024,2064,paid
SI-2002,SUB-4720,04/09/2026,"1 644,00",OVERDUE
SI-2003,SUB-2276,11/18/2024,4095,overdue
SI-2004,SUB-1539,04/15/2025,3934,OVERDUE
SI-2005,SUB-2670,01/23/2025,4161,paid
SI-2006,SUB-3039,2026-01-24,4184,pending
SI-2007,SUB-5599,2024-09-13,4378,overdue
SI-2008,SUB-2079,2025-12-26,2578,overdue
SI-2009,SUB-3167,2026-05-20,726,overdue
SI-2010,SUB-5379,10/01/2024,"$2,816.00",overdue
SI-2011,SUB-1434,2025-02-19,4335,pending
SI-2012,SUB-4820,06-05-2024,2365,OVERDUE
SI-2013,SUB-308,02/24/2026,"$4,314.00",overdue
SI-2014,SUB-717,01/23/2025,"$4,755.00",paid
SI-2015,SUB-5675,21-01-2024,"$3,676.00",OVERDUE
SI-2016,SUB-3572,08-12-2024,"4 953,00",PAID
SI-2017,SUB-5105,13-08-2024,"$1,204.00",OVERDUE
SI-2018,SUB-1078,03/19/2025,4206,PAID
SI-2019,SUB-3949,2025-06-02,4425,OVERDUE
SI-2020,SUB-5166,2026-12-12,4403,paid
SI-2021,SUB-1968,12/23/2024,$871.00,PAID
SI-2022,SUB-2529,2025-03-07,"251,00",pending
SI-2023,SUB-1453,2024-09-16,"1 175,00",pending
SI-2024,SUB-2154,25-12-2025,"1 784,00",overdue
SI-2025,SUB-2688,2024-10-17,1147,overdue
SI-2026,SUB-5122,2025-03-19,2736,overdue
SI-2027,SUB-1523,2024-08-23,1782,overdue
SI-2028,SUB-4515,2026-08-06,"$1,267.00",OVERDUE
SI-2029,SUB-1377,2025-02-07,"$4,757.00",PAID
SI-2030,SUB-3105,15-04-2026,$241.00,paid
SI-2031,SUB-2374,10/17/2026,4047,PAID
SI-2032,SUB-1338,2025-04-11,"4 208,00",OVERDUE
SI-2033,SUB-4946,2026-01-20,1694,PAID
SI-2034,SUB-2366,06/06/2026,"934,00",paid
SI-2035,SUB-3088,07-11-2025,3295,overdue
SI-2036,SUB-1504,05/06/2024,"$1,441.00",PAID
SI-2037,SUB-1121,2025-08-13,3569,overdue
SI-2038,SUB-3294,04/24/2026,"$4,648.00",pending
SI-2039,SUB-4874,2026-01-18,1084,OVERDUE
SI-2040,SUB-5834,2026-06-21,"2 690,00",overdue
SI-2041,SUB-2398,2026-07-04,"707,00",overdue
SI-2042,SUB-4527,06-08-2025,1516,overdue
SI-2043,SUB-324,10/15/2026,2132,overdue
SI-2044,SUB-4173,2025-04-18,3099,overdue
SI-2045,SUB-3056,03/19/2024,2156,OVERDUE
SI-2046,SUB-1511,2024-10-06,1 955,paid
SI-2047,SUB-109,01/24/2025,"$3,715.00",overdue
SI-2048,SUB-511,2026-02-10,$737.00,paid
SI-2049,SUB-603,2024-11-12,"$2,132.00",pending
SI-2050,SUB-1747,2026-12-21,3 841,OVERDUE
SI-2051,SUB-94,2026-04-08,"$3,414.00",pending
SI-2052,SUB-666,2025-03-24,1168,paid
SI-2053,SUB-1650,2026-08-12,2 440,pending
SI-2054,SUB-5761,02/27/2026,4 960,PAID
SI-2055,SUB-2860,2024-10-28,1624,OVERDUE
SI-2056,SUB-1876,06/01/2026,3006,overdue
SI-2057,SUB-733,2026-04-12,554,overdue
SI-2058,SUB-530,14-08-2025,3158,overdue
SI-2059,SUB-4449,13-01-2025,2 462,overdue
SI-2060,SUB-3128,2025-03-03,1943,overdue
SI-2061,SUB-5952,01/15/2026,"$4,414.00",overdue
SI-2062,SUB-2340,06/12/2024,2 793,PAID
SI-2063,SUB-1433,2024-12-17,3 631,PAID
SI-2064,SUB-3353,2026-03-12,4 728,pending
SI-2065,SUB-2425,2026-08-07,730,OVERDUE
SI-2066,SUB-1502,2024-12-08,"$1,450.00",OVERDUE
SI-2067,SUB-4522,02/14/2024,"$1,907.00",OVERDUE
SI-2068,SUB-3115,2025-04-03,1879,paid
SI-2069,SUB-5666,12-10-2025,"$3,525.00",PAID
SI-2070,SUB-1910,2025-06-04,$726.00,pending
SI-2071,SUB-2047,01/19/2024,"$3,844.00",overdue
SI-2072,SUB-3395,09-09-2025,"$1,870.00",pending
SI-2073,SUB-5703,11/11/2025,"$4,436.00",overdue
SI-2074,SUB-5335,13-02-2025,"$1,250.00",paid
SI-2075,SUB-3286,2025-09-02,"1 263,00",overdue
SI-2076,SUB-2468,2026-07-22,3296,overdue
SI-2077,SUB-1402,2025-08-18,2823,overdue
SI-2078,SUB-3877,09/10/2026,"4 754,00",overdue
SI-2079,SUB-5376,10-06-2026,"$3,565.00",overdue
SI-2080,SUB-1890,2025-05-03,"$3,492.00",overdue
SI-2081,SUB-2156,2026-02-24,"$1,768.00",OVERDUE
SI-2082,SUB-4278,07/14/2024,2776,overdue
SI-2083,SUB-2742,03/06/2026,4812,PAID
SI-2084,SUB-3398,01-05-2024,"$1,005.00",paid
SI-2085,SUB-5038,2026-08-07,2758,overdue
SI-2086,SUB-4199,2026-03-27,"$2,610.00",OVERDUE
SI-2087,SUB-4540,24-09-2024,4717,PAID
SI-2088,SUB-3961,2025-07-19,4 382,PAID
SI-2089,SUB-2796,08-09-2025,"3 271,00",pending
SI-2090,SUB-5190,2026-10-08,"4 767,00",paid
SI-2091,SUB-2,2025-03-01,$729.00,overdue
SI-2092,SUB-501,2024-01-16,"$3,224.00",overdue
SI-2093,SUB-5669,01/24/2024,$520.00,overdue
SI-2094,SUB-1662,05/08/2024,3776,overdue
SI-2095,SUB-5960,06/14/2025,776,overdue
SI-2096,SUB-905,2026-06-09,"$1,966.00",overdue
SI-2097,SUB-3857,09/14/2026,3394,paid
SI-2098,SUB-4421,2025-03-01,956,pending
SI-2099,SUB-3390,2024-05-09,"$4,190.00",OVERDUE
SI-2100,SUB-636,16-03-2026,3344,pending
SI-2101,SUB-2264,2026-11-11,2232,paid
SI-2102,SUB-2978,11/10/2026,"$4,882.00",paid
SI-2103,SUB-1190,2024-10-15,1273,paid
SI-2104,SUB-3887,16-03-2026,"551,00",paid
SI-2105,SUB-723,2026-09-17,"$1,532.00",overdue
SI-2106,SUB-139,2024-02-05,"$4,455.00",pending
SI-2107,SUB-3227,2024-09-21,"$3,669.00",pending
SI-2108,SUB-29,2026-12-28,"$1,770.00",pending
SI-2109,SUB-2030,2024-11-22,"$2,686.00",overdue
SI-2110,SUB-1836,2024-05-12,916,overdue
SI-2111,SUB-1842,2026-04-04,"3 133,00",overdue
SI-2112,SUB-3420,07/08/2024,"$1,449.00",overdue
SI-2113,SUB-4972,2026-12-11,"$1,492.00",paid
SI-2114,SUB-4272,2026-04-18,4144,overdue
SI-2115,SUB-3477,04/14/2026,601,PAID
SI-2116,SUB-1714,18-01-2025,4364,pending
SI-2117,SUB-5003,11-05-2026,2 392,overdue
SI-2118,SUB-5021,2024-07-09,3077,pending
SI-2119,SUB-2129,05/11/2026,"$1,143.00",overdue
SI-2120,SUB-2218,28-01-2025,4153,OVERDUE
SI-2121,SUB-3851,2024-01-13,"$1,705.00",OVERDUE
SI-2122,SUB-4761,02/27/2026,"1 628,00",paid
SI-2123,SUB-4755,10/23/2025,2257,paid
SI-2124,SUB-191,08/07/2025,"$4,623.00",PAID
SI-2125,SUB-2820,21-05-2026,1424,PAID
SI-2126,SUB-419,2025-04-05,102,overdue
SI-2127,SUB-1050,2025-10-26,3312,overdue
SI-2128,SUB-5952,02/23/2026,1651,overdue
SI-2129,SUB-2337,2025-05-06,4303,overdue
SI-2130,SUB-3155,2024-10-18,$478.00,paid
SI-2131,SUB-3958,2024-10-08,"4 410,00",OVERDUE
SI-2132,SUB-5116,2024-04-28,336,PAID
SI-2133,SUB-2898,11-03-2024,2047,paid
SI-2134,SUB-1914,19-06-2026,4973,PAID
SI-2135,SUB-1955,11/22/2025,2680,OVERDUE
SI-2136,SUB-3951,17-01-2024,"$3,441.00",paid
SI-2137,SUB-1553,10/03/2025,1129,paid
SI-2138,SUB-3080,25-10-2025,4415,pending
SI-2139,SUB-1875,2026-06-04,"$2,205.00",paid
SI-2140,SUB-4211,2025-04-21,329,paid
SI-2141,SUB-3853,10/26/2025,$283.00,overdue
SI-2142,SUB-5707,19-09-2026,3 144,paid
SI-2143,SUB-5293,2024-02-12,4606,overdue
SI-2144,SUB-4207,2026-09-27,3402,overdue
SI-2145,SUB-1601,23-11-2024,4437,overdue
SI-2146,SUB-5499,12-07-2026,"$3,385.00",overdue
SI-2147,SUB-2407,2026-06-18,2694,OVERDUE
SI-2148,SUB-2691,05/01/2026,"$4,404.00",paid
