usage_id,subscription_id,week,value
US-10886,SUB-1683,8,160
US-10887,SUB-2898,29,39
US-10888,SUB-806,37,230
US-10889,SUB-3460,2,71
US-10890,SUB-3407,37,361
US-10891,SUB-548,23,581
US-10892,SUB-3045,31,862
US-10893,SUB-1383,33,89
US-10894,SUB-2295,16,921
US-10895,SUB-5476,36,142
US-10896,SUB-1989,4,794
US-10897,SUB-1021,4,351
US-10898,SUB-3359,8,427
US-10899,SUB-5418,10,81
US-10900,SUB-3445,31,785
US-10901,SUB-1020,38,944
US-10902,SUB-1996,5,232
US-10903,SUB-4885,28,802
US-10904,SUB-1915,26,991
US-10905,SUB-4964,20,442
US-10906,SUB-4100,16,328
US-10907,SUB-2100,28,812
US-10908,SUB-120,1,763
US-10909,SUB-5301,6,394
US-10910,SUB-4935,7,474
US-10911,SUB-3866,26,129
US-10912,SUB-1323,40,179
US-10913,SUB-1527,1,460
US-10914,SUB-4793,17,456
US-10915,SUB-764,24,960
US-10916,SUB-1184,25,896
US-10917,SUB-3625,38,54
US-10918,SUB-2514,35,515
US-10919,SUB-397,34,90
US-10920,SUB-3918,13,257
US-10921,SUB-2349,38,141
US-10922,SUB-5979,9,54
US-10923,SUB-3354,2,272
US-10924,SUB-5377,9,420
US-10925,SUB-2751,17,137
US-10926,SUB-3202,30,620
US-10927,SUB-949,3,94
US-10928,SUB-3612,9,885
US-10929,SUB-4216,7,891
US-10930,SUB-968,37,69
US-10931,SUB-2282,25,583
US-10932,SUB-2210,20,294
US-10933,SUB-3792,15,607
US-10934,SUB-3297,12,801
US-10935,SUB-560,6,334
US-10936,SUB-4990,16,958
US-10937,SUB-1737,37,132
US-10938,SUB-1194,19,698
US-10939,SUB-3275,36,487
US-10940,SUB-3789,26,510
US-10941,SUB-5226,34,442
US-10942,SUB-2919,39,943
US-10943,SUB-5191,16,849
US-10944,SUB-4387,40,463
US-10945,SUB-5477,28,706
US-10946,SUB-2244,35,101
US-10947,SUB-5851,28,880
US-10948,SUB-5049,23,198
US-10949,SUB-2513,6,807
US-10950,SUB-5454,15,260
US-10951,SUB-4049,21,721
US-10952,SUB-3292,24,753
US-10953,SUB-884,9,608
US-10954,SUB-5558,27,408
US-10955,SUB-4275,19,676
US-10956,SUB-938,28,129
US-10957,SUB-5801,1,247
US-10958,SUB-1369,31,183
US-10959,SUB-3810,39,327
US-10960,SUB-3053,3,233
US-10961,SUB-4108,13,701
US-10962,SUB-5768,21,452
US-10963,SUB-3737,33,279
US-10964,SUB-8,5,149
US-10965,SUB-4786,2,818
US-10966,SUB-502,4,550
US-10967,SUB-4314,30,629
US-10968,SUB-526,17,317
US-10969,SUB-1426,32,895
US-10970,SUB-1198,31,121
US-10971,SUB-4442,30,853
US-10972,SUB-1012,4,851
US-10973,SUB-2610,20,199
US-10974,SUB-6,27,445
US-10975,SUB-2094,14,298
US-10976,SUB-5416,24,205
US-10977,SUB-4183,37,432
US-10978,SUB-1788,13,883
US-10979,SUB-4338,27,439
US-10980,SUB-285,27,384
US-10981,SUB-4252,6,336
US-10982,SUB-4160,11,139
US-10983,SUB-98,18,805
US-10984,SUB-5081,19,902
US-10985,SUB-2114,31,113
US-10986,SUB-377,34,667
US-10987,SUB-3799,31,468
US-10988,SUB-5020,16,49
US-10989,SUB-4369,25,899
US-10990,SUB-918,1,564
US-10991,SUB-5866,29,861
US-10992,SUB-4383,13,470
US-10993,SUB-3035,16,585
US-10994,SUB-952,6,345
US-10995,SUB-2933,22,160
US-10996,SUB-368,11,780
US-10997,SUB-3152,6,311
US-10998,SUB-5367,30,240
US-10999,SUB-3812,19,218
US-11000,SUB-1088,3,682
US-11001,SUB-3972,28,1000
US-11002,SUB-5130,6,866
US-11003,SUB-5212,14,334
US-11004,SUB-228,31,449
US-11005,SUB-847,9,757
US-11006,SUB-472,21,886
US-11007,SUB-1045,35,565
US-11008,SUB-2269,32,966
US-11009,SUB-2949,25,207
US-11010,SUB-1314,3,543
US-11011,SUB-4800,28,194
US-11012,SUB-5820,19,532
US-11013,SUB-3482,38,402
US-11014,SUB-1415,8,465
US-11015,SUB-1828,28,311
US-11016,SUB-5756,25,748
US-11017,SUB-3515,13,873
US-11018,SUB-2140,3,807
US-11019,SUB-2413,17,181
US-11020,SUB-3435,3,120
US-11021,SUB-1187,11,403
US-11022,SUB-1292,33,468
US-11023,SUB-4197,25,426
US-11024,SUB-2422,11,198
US-11025,SUB-3750,32,935
US-11026,SUB-3834,1,930
US-11027,SUB-370,6,576
US-11028,SUB-840,28,84
US-11029,SUB-4163,12,485
US-11030,SUB-2590,8,468
US-11031,SUB-714,37,272
US-11032,SUB-4659,14,455
US-11033,SUB-2665,5,779
US-11034,SUB-4638,13,281
US-11035,SUB-1018,5,595
US-11036,SUB-4374,8,406
US-11037,SUB-5502,9,502
US-11038,SUB-4376,4,188
US-11039,SUB-4468,36,970
US-11040,SUB-4635,26,458
US-11041,SUB-4773,10,981
US-11042,SUB-4896,1,574
US-11043,SUB-269,3,970
US-11044,SUB-3438,9,376
US-11045,SUB-700,34,310
US-11046,SUB-4555,5,892
US-11047,SUB-2619,23,977
US-11048,SUB-2195,19,921
US-11049,SUB-2764,10,626
US-11050,SUB-999,27,695
US-11051,SUB-811,7,653
US-11052,SUB-5521,30,874
US-11053,SUB-4979,9,672
US-11054,SUB-1612,16,207
US-11055,SUB-5003,30,835
US-11056,SUB-3278,40,279
US-11057,SUB-309,34,47
US-11058,SUB-4230,17,259
US-11059,SUB-846,35,793
US-11060,SUB-4735,38,227
US-11061,SUB-5789,23,136
US-11062,SUB-3530,6,392
US-11063,SUB-1300,23,369
US-11064,SUB-2513,21,827
US-11065,SUB-4028,1,345
US-11066,SUB-152,4,192
US-11067,SUB-3708,36,96
US-11068,SUB-2147,31,369
US-11069,SUB-1174,26,381
US-11070,SUB-4309,19,244
US-11071,SUB-497,16,954
US-11072,SUB-5269,4,178
US-11073,SUB-5955,15,512
US-11074,SUB-1698,33,410
US-11075,SUB-5255,9,526
US-11076,SUB-5699,32,78
US-11077,SUB-2580,20,762
US-11078,SUB-2912,37,259
US-11079,SUB-1220,37,845
US-11080,SUB-5968,20,147
US-11081,SUB-2587,40,814
US-11082,SUB-1701,31,990
US-11083,SUB-435,33,500
US-11084,SUB-3466,36,619
US-11085,SUB-722,18,753
US-11086,SUB-5429,9,218
US-11087,SUB-3538,10,63
US-11088,SUB-5880,17,995
US-11089,SUB-2321,40,140
US-11090,SUB-4557,34,446
US-11091,SUB-6000,17,375
US-11092,SUB-563,5,393
US-11093,SUB-4870,23,467
US-11094,SUB-753,27,340
US-11095,SUB-1211,10,565
US-11096,SUB-4116,39,337
US-11097,SUB-3115,5,297
US-11098,SUB-17,5,751
US-11099,SUB-3051,39,370
US-11100,SUB-300,39,814
US-11101,SUB-5328,18,819
US-11102,SUB-744,31,131
US-11103,SUB-3031,9,939
US-11104,SUB-1697,24,8
US-11105,SUB-2185,16,128
US-11106,SUB-391,38,555
US-11107,SUB-1065,37,816
US-11108,SUB-5198,40,632
US-11109,SUB-3995,13,609
US-11110,SUB-1800,1,358
US-11111,SUB-2117,17,738
US-11112,SUB-3009,31,125
US-11113,SUB-867,16,244
US-11114,SUB-1102,30,589
US-11115,SUB-4342,31,253
US-11116,SUB-2403,12,592
US-11117,SUB-5168,23,138
US-11118,SUB-2519,27,281
US-11119,SUB-4615,19,571
US-11120,SUB-1586,25,470
US-11121,SUB-3937,10,103
US-11122,SUB-1501,40,996
US-11123,SUB-4831,7,296
US-11124,SUB-2813,27,237
US-11125,SUB-5842,23,83
US-11126,SUB-5352,20,930
US-11127,SUB-5435,37,135
US-11128,SUB-2996,29,202
US-11129,SUB-3593,10,590
US-11130,SUB-4180,33,237
US-11131,SUB-4036,30,583
US-11132,SUB-3887,24,454
US-11133,SUB-1107,27,351
US-11134,SUB-1162,5,767
US-11135,SUB-1391,24,260
US-11136,SUB-5762,8,548
US-11137,SUB-4499,11,965
US-11138,SUB-222,6,981
US-11139,SUB-3517,1,986
US-11140,SUB-2718,30,783
US-11141,SUB-915,22,50
US-11142,SUB-437,28,662
US-11143,SUB-818,15,523
US-11144,SUB-1710,14,336
US-11145,SUB-4559,8,431
US-11146,SUB-1268,24,61
US-11147,SUB-2094,6,769
US-11148,SUB-1984,13,440
US-11149,SUB-2822,11,253
US-11150,SUB-3252,40,324
US-11151,SUB-1225,22,532
US-11152,SUB-2749,24,479
US-11153,SUB-1542,16,105
US-11154,SUB-5809,13,718
US-11155,SUB-1339,18,997
US-11156,SUB-3648,22,703
US-11157,SUB-4086,16,972
US-11158,SUB-5910,4,747
US-11159,SUB-3130,20,837
US-11160,SUB-2963,40,604
US-11161,SUB-889,13,788
US-11162,SUB-1454,40,667
US-11163,SUB-811,39,485
US-11164,SUB-2074,33,56
US-11165,SUB-5641,19,965
US-11166,SUB-2308,18,743
US-11167,SUB-768,27,72
US-11168,SUB-4541,16,825
US-11169,SUB-4323,19,275
US-11170,SUB-3750,6,378
US-11171,SUB-4796,12,616
US-11172,SUB-283,27,734
US-11173,SUB-2671,13,404
US-11174,SUB-2986,19,432
US-11175,SUB-4651,16,558
US-11176,SUB-2914,27,859
US-11177,SUB-4466,19,703
US-11178,SUB-130,19,796
US-11179,SUB-2514,31,404
US-11180,SUB-2404,24,134
US-11181,SUB-2434,16,942
US-11182,SUB-5846,9,282
US-11183,SUB-5540,21,942
US-11184,SUB-251,5,52
US-11185,SUB-1736,10,875
US-11186,SUB-1529,4,591
US-11187,SUB-3973,15,316
US-11188,SUB-3485,2,249
US-11189,SUB-194,7,373
US-11190,SUB-3996,26,999
US-11191,SUB-867,30,112
US-11192,SUB-4386,14,154
US-11193,SUB-2812,21,557
US-11194,SUB-5772,23,93
US-11195,SUB-3162,26,910
US-11196,SUB-1064,14,668
US-11197,SUB-5345,20,137
US-11198,SUB-1496,3,986
US-11199,SUB-3543,37,780
US-11200,SUB-794,40,807
US-11201,SUB-5090,28,278
US-11202,SUB-3199,16,231
US-11203,SUB-660,34,729
US-11204,SUB-2431,40,513
US-11205,SUB-5832,36,648
US-11206,SUB-4902,12,61
US-11207,SUB-4931,9,594
US-11208,SUB-1815,33,140
US-11209,SUB-5671,7,731
US-11210,SUB-4607,26,628
US-11211,SUB-1770,18,908
US-11212,SUB-3265,15,100
US-11213,SUB-1507,26,558
US-11214,SUB-2537,25,388
US-11215,SUB-20,2,286
US-11216,SUB-4143,31,86
US-11217,SUB-4157,32,919
US-11218,SUB-5503,11,56
US-11219,SUB-4000,26,604
US-11220,SUB-2473,28,387
US-11221,SUB-3716,26,168
US-11222,SUB-1970,1,592
US-11223,SUB-320,22,720
US-11224,SUB-5488,29,211
US-11225,SUB-3854,31,997
US-11226,SUB-4521,36,825
US-11227,SUB-2010,36,101
US-11228,SUB-1054,5,309
US-11229,SUB-1459,7,609
US-11230,SUB-5801,32,508
US-11231,SUB-99,38,374
US-11232,SUB-4958,28,930
US-11233,SUB-2222,33,938
US-11234,SUB-5415,40,702
US-11235,SUB-5191,3,410
US-11236,SUB-1388,7,841
US-11237,SUB-3347,19,631
US-11238,SUB-948,24,78
US-11239,SUB-2335,28,909
US-11240,SUB-3457,11,112
US-11241,SUB-1912,40,648
US-11242,SUB-1696,17,347
US-11243,SUB-473,24,835
US-11244,SUB-3795,19,69
US-11245,SUB-562,10,527
US-11246,SUB-4234,35,529
US-11247,SUB-889,2,498
US-11248,SUB-142,4,130
US-11249,SUB-3266,31,521
US-11250,SUB-2531,8,374
US-11251,SUB-4916,35,373
US-11252,SUB-4417,36,969
US-11253,SUB-5399,23,945
US-11254,SUB-5639,25,843
US-11255,SUB-3307,3,294
US-11256,SUB-2063,38,710
US-11257,SUB-2426,15,1000
US-11258,SUB-2597,37,976
US-11259,SUB-2532,1,353
US-11260,SUB-4825,20,805
US-11261,SUB-3540,34,210
US-11262,SUB-4219,8,267
US-11263,SUB-1035,28,503
US-11264,SUB-4634,5,55
US-11265,SUB-962,9,203
US-11266,SUB-2411,15,261
US-11267,SUB-1087,28,221
US-11268,SUB-5790,3,605
US-11269,SUB-3277,7,726
US-11270,SUB-5339,25,127
US-11271,SUB-4542,16,162
US-11272,SUB-3976,10,623
US-11273,SUB-5597,30,295
US-11274,SUB-1142,32,779
US-11275,SUB-208,30,568
US-11276,SUB-2816,18,789
US-11277,SUB-1680,34,84
US-11278,SUB-711,12,973
US-11279,SUB-202,33,332
US-11280,SUB-5682,34,201
US-11281,SUB-2735,12,570
US-11282,SUB-5920,15,880
US-11283,SUB-1909,27,925
US-11284,SUB-2955,28,170
US-11285,SUB-3019,27,594
US-11286,SUB-5280,31,119
US-11287,SUB-5138,36,608
US-11288,SUB-841,39,296
US-11289,SUB-3118,27,231
US-11290,SUB-5353,14,811
US-11291,SUB-1157,7,855
US-11292,SUB-3693,22,480
US-11293,SUB-1738,33,486
US-11294,SUB-5840,35,976
US-11295,SUB-5842,27,122
US-11296,SUB-517,31,736
US-11297,SUB-5689,19,820
US-11298,SUB-2086,35,301
US-11299,SUB-5788,35,401
US-11300,SUB-4758,25,327
US-11301,SUB-2429,22,299
US-11302,SUB-5748,37,245
US-11303,SUB-4995,24,860
US-11304,SUB-3893,23,205
US-11305,SUB-5630,30,253
US-11306,SUB-3108,39,646
US-11307,SUB-2462,24,865
US-11308,SUB-1257,34,934
US-11309,SUB-1233,21,722
US-11310,SUB-4614,32,410
US-11311,SUB-2098,31,265
US-11312,SUB-5983,35,714
US-11313,SUB-3674,19,376
US-11314,SUB-3968,11,163
US-11315,SUB-4809,14,966
US-11316,SUB-1940,25,884
US-11317,SUB-3522,39,213
US-11318,SUB-5620,14,371
US-11319,SUB-2465,21,550
US-11320,SUB-2421,7,237
US-11321,SUB-5358,3,898
US-11322,SUB-3127,34,635
US-11323,SUB-2324,11,95
US-11324,SUB-1783,34,550
US-11325,SUB-531,10,977
US-11326,SUB-5768,13,563
US-11327,SUB-2440,3,112
US-11328,SUB-3260,4,453
US-11329,SUB-238,25,212
US-11330,SUB-2813,9,596
US-11331,SUB-4368,12,627
US-11332,SUB-2468,20,679
US-11333,SUB-3198,10,421
US-11334,SUB-4084,17,999
US-11335,SUB-967,20,812
US-11336,SUB-1113,22,666
US-11337,SUB-4921,29,194
US-11338,SUB-5891,9,94
US-11339,SUB-2159,10,231
US-11340,SUB-380,30,933
US-11341,SUB-1961,11,255
US-11342,SUB-1549,2,145
US-11343,SUB-3281,15,490
US-11344,SUB-4062,33,117
US-11345,SUB-4853,2,361
US-11346,SUB-5836,31,929
US-11347,SUB-5668,34,533
US-11348,SUB-2891,39,546
US-11349,SUB-1349,1,436
US-11350,SUB-702,4,829
US-11351,SUB-4361,23,304
US-11352,SUB-3691,4,280
US-11353,SUB-2829,9,644
US-11354,SUB-3828,23,768
US-11355,SUB-4578,23,759
US-11356,SUB-5627,12,765
US-11357,SUB-2437,13,606
US-11358,SUB-1953,37,633
US-11359,SUB-1123,27,190
US-11360,SUB-547,30,94
US-11361,SUB-3041,3,662
US-11362,SUB-2985,4,126
US-11363,SUB-2193,17,709
US-11364,SUB-571,33,344
US-11365,SUB-3766,40,275
US-11366,SUB-3248,7,962
US-11367,SUB-2388,19,225
US-11368,SUB-1915,33,473
US-11369,SUB-3336,19,714
US-11370,SUB-5572,32,640
US-11371,SUB-3044,27,889
US-11372,SUB-5039,6,507
US-11373,SUB-506,2,287
US-11374,SUB-5599,34,218
US-11375,SUB-544,26,65
US-11376,SUB-63,1,253
US-11377,SUB-5166,30,558
US-11378,SUB-5198,17,571
US-11379,SUB-2766,17,370
US-11380,SUB-2862,34,407
US-11381,SUB-2695,27,880
US-11382,SUB-447,9,506
US-11383,SUB-752,37,208
US-11384,SUB-5355,20,878
US-11385,SUB-3741,38,312
US-11386,SUB-19,9,469
US-11387,SUB-3530,27,524
US-11388,SUB-3503,25,926
US-11389,SUB-2395,18,687
US-11390,SUB-5875,24,676
US-11391,SUB-4309,11,678
US-11392,SUB-199,6,951
US-11393,SUB-1277,4,785
US-11394,SUB-1758,9,878
US-11395,SUB-550,12,225
US-11396,SUB-2474,33,214
US-11397,SUB-320,13,387
US-11398,SUB-457,34,117
US-11399,SUB-4914,9,143
US-11400,SUB-5504,5,73
US-11401,SUB-1235,22,559
US-11402,SUB-114,23,520
US-11403,SUB-5987,15,452
US-11404,SUB-1471,22,306
US-11405,SUB-557,10,362
US-11406,SUB-266,32,451
US-11407,SUB-647,8,265
US-11408,SUB-2315,22,807
US-11409,SUB-1835,1,723
US-11410,SUB-4258,9,285
US-11411,SUB-3714,40,918
US-11412,SUB-4703,19,446
US-11413,SUB-3881,40,86
US-11414,SUB-2232,14,897
US-11415,SUB-2770,40,80
US-11416,SUB-4413,38,151
US-11417,SUB-1058,37,143
US-11418,SUB-5636,12,959
US-11419,SUB-3555,4,479
US-11420,SUB-5660,37,693
US-11421,SUB-3146,37,854
US-11422,SUB-3417,36,865
US-11423,SUB-355,9,311
US-11424,SUB-1352,25,665
US-11425,SUB-2220,27,145
US-11426,SUB-64,25,297
US-11427,SUB-2728,2,245
US-11428,SUB-5835,16,363
US-11429,SUB-255,21,684
US-11430,SUB-5393,18,332
US-11431,SUB-2837,32,341
US-11432,SUB-4279,23,171
US-11433,SUB-1792,27,914
US-11434,SUB-3337,10,988
US-11435,SUB-687,33,169
US-11436,SUB-2284,33,493
US-11437,SUB-2075,35,153
US-11438,SUB-1030,19,524
US-11439,SUB-4950,3,742
US-11440,SUB-4273,40,139
US-11441,SUB-3099,20,357
US-11442,SUB-5514,33,481
US-11443,SUB-313,31,533
US-11444,SUB-4321,11,696
US-11445,SUB-5807,4,328
US-11446,SUB-3040,12,601
US-11447,SUB-1112,35,200
US-11448,SUB-4599,33,484
US-11449,SUB-979,15,339
US-11450,SUB-4040,21,332
US-11451,SUB-5929,24,938
US-11452,SUB-1161,13,515
US-11453,SUB-5845,12,656
US-11454,SUB-3927,6,193
US-11455,SUB-3968,23,650
US-11456,SUB-3120,13,118
US-11457,SUB-1203,28,264
US-11458,SUB-286,13,419
US-11459,SUB-3535,2,395
US-11460,SUB-1907,16,456
US-11461,SUB-2753,4,821
US-11462,SUB-5668,21,502
US-11463,SUB-4795,19,707
US-11464,SUB-4700,16,467
US-11465,SUB-3336,11,767
US-11466,SUB-1064,20,151
US-11467,SUB-1891,5,144
US-11468,SUB-2283,40,44
US-11469,SUB-2457,19,313
US-11470,SUB-1966,31,162
US-11471,SUB-1552,1,887
US-11472,SUB-5260,31,998
US-11473,SUB-2970,25,136
US-11474,SUB-1983,3,792
US-11475,SUB-1375,18,867
US-11476,SUB-3754,20,272
US-11477,SUB-5001,27,730
US-11478,SUB-1374,2,109
US-11479,SUB-895,5,138
US-11480,SUB-3752,14,477
US-11481,SUB-5625,33,496
US-11482,SUB-695,36,593
US-11483,SUB-5588,5,994
US-11484,SUB-3597,25,128
US-11485,SUB-74,35,909
US-11486,SUB-5996,32,947
US-11487,SUB-3630,9,820
US-11488,SUB-2444,32,144
US-11489,SUB-3503,25,107
US-11490,SUB-1142,7,615
US-11491,SUB-2020,16,474
US-11492,SUB-5826,23,529
US-11493,SUB-2741,19,87
US-11494,SUB-1807,20,614
US-11495,SUB-778,36,235
US-11496,SUB-2000,9,990
US-11497,SUB-4096,34,517
US-11498,SUB-2068,31,665
US-11499,SUB-4798,23,737
US-11500,SUB-2310,25,514
US-11501,SUB-2051,5,541
US-11502,SUB-1259,33,580
US-11503,SUB-3109,35,318
US-11504,SUB-2995,33,118
US-11505,SUB-3846,2,777
US-11506,SUB-1042,30,107
US-11507,SUB-2522,28,905
US-11508,SUB-5491,28,150
US-11509,SUB-3697,15,946
US-11510,SUB-2321,21,392
US-11511,SUB-3960,13,432
US-11512,SUB-2617,20,434
US-11513,SUB-2696,9,395
US-11514,SUB-4739,31,369
US-11515,SUB-139,1,122
US-11516,SUB-122,1,614
US-11517,SUB-3059,5,588
US-11518,SUB-2877,24,229
US-11519,SUB-3379,21,884
US-11520,SUB-270,9,792
US-11521,SUB-54,12,395
US-11522,SUB-657,1,901
US-11523,SUB-1441,17,89
US-11524,SUB-3502,21,702
US-11525,SUB-1974,38,976
US-11526,SUB-1005,14,373
US-11527,SUB-449,4,650
US-11528,SUB-1314,30,947
US-11529,SUB-1236,36,510
US-11530,SUB-3643,24,756
US-11531,SUB-2283,34,32
US-11532,SUB-1317,6,357
US-11533,SUB-5996,22,260
US-11534,SUB-5081,3,422
US-11535,SUB-882,28,956
US-11536,SUB-4164,32,528
US-11537,SUB-4434,32,165
US-11538,SUB-937,33,25
US-11539,SUB-1066,21,424
US-11540,SUB-4428,1,369
US-11541,SUB-2063,12,964
US-11542,SUB-4660,2,269
US-11543,SUB-4772,35,994
US-11544,SUB-266,32,534
US-11545,SUB-1900,18,455
US-11546,SUB-4834,39,736
US-11547,SUB-4797,15,115
US-11548,SUB-4048,26,970
US-11549,SUB-1114,28,816
US-11550,SUB-1026,11,364
US-11551,SUB-3811,28,602
US-11552,SUB-1935,6,842
US-11553,SUB-2803,8,673
US-11554,SUB-4521,38,356
US-11555,SUB-42,17,38
US-11556,SUB-3956,15,994
US-11557,SUB-4585,29,90
US-11558,SUB-2588,12,573
US-11559,SUB-3150,12,958
US-11560,SUB-4250,1,541
US-11561,SUB-5497,24,544
US-11562,SUB-1715,27,125
US-11563,SUB-3158,26,41
US-11564,SUB-795,7,418
US-11565,SUB-2887,8,557
US-11566,SUB-2976,11,650
US-11567,SUB-2549,1,990
US-11568,SUB-141,8,791
US-11569,SUB-5200,16,661
US-11570,SUB-4628,27,820
US-11571,SUB-5201,27,42
US-11572,SUB-5793,34,914
US-11573,SUB-3550,31,414
US-11574,SUB-4293,11,861
US-11575,SUB-4772,1,183
US-11576,SUB-2769,40,399
US-11577,SUB-2548,5,863
US-11578,SUB-2792,36,860
US-11579,SUB-2530,38,119
US-11580,SUB-4227,29,78
US-11581,SUB-2656,32,20
US-11582,SUB-4490,31,828
US-11583,SUB-4033,5,177
US-11584,SUB-38,35,327
US-11585,SUB-871,31,534
US-11586,SUB-4087,7,250
US-11587,SUB-479,10,920
US-11588,SUB-5537,5,333
US-11589,SUB-3530,40,639
US-11590,SUB-3726,33,455
US-11591,SUB-5416,38,784
US-11592,SUB-5339,3,879
US-11593,SUB-1065,27,478
US-11594,SUB-5568,11,216
US-11595,SUB-998,1,564
US-11596,SUB-1377,40,349
US-11597,SUB-1408,20,689
US-11598,SUB-2654,1,568
US-11599,SUB-41,25,795
US-11600,SUB-2999,28,774
US-11601,SUB-5299,21,805
US-11602,SUB-347,39,583
US-11603,SUB-1422,27,404
US-11604,SUB-1241,4,99
US-11605,SUB-2734,20,410
US-11606,SUB-460,12,408
US-11607,SUB-5210,26,651
US-11608,SUB-4157,1,257
US-11609,SUB-5332,24,932
US-11610,SUB-2275,11,561
US-11611,SUB-1551,8,629
US-11612,SUB-1394,1,111
US-11613,SUB-5559,27,804
US-11614,SUB-319,35,391
US-11615,SUB-3328,5,259
US-11616,SUB-3258,25,990
US-11617,SUB-1022,14,541
US-11618,SUB-3065,29,828
US-11619,SUB-2478,32,13
US-11620,SUB-692,35,450
US-11621,SUB-4211,2,60
US-11622,SUB-5480,31,963
US-11623,SUB-3066,36,104
US-11624,SUB-5956,23,316
US-11625,SUB-97,10,787
US-11626,SUB-1946,15,119
US-11627,SUB-1108,10,637
US-11628,SUB-100,31,751
US-11629,SUB-2492,38,132
US-11630,SUB-2526,30,964
US-11631,SUB-95,16,347
US-11632,SUB-3181,30,16
US-11633,SUB-2517,24,210
US-11634,SUB-4763,1,665
US-11635,SUB-3125,10,555
US-11636,SUB-4099,25,812
US-11637,SUB-3179,11,213
US-11638,SUB-5035,40,220
US-11639,SUB-1551,26,115
US-11640,SUB-3300,30,618
US-11641,SUB-4673,7,563
US-11642,SUB-4987,17,354
US-11643,SUB-994,5,579
US-11644,SUB-5513,36,436
US-11645,SUB-2787,11,272
US-11646,SUB-2298,5,938
US-11647,SUB-3451,5,261
US-11648,SUB-4761,17,262
US-11649,SUB-541,10,654
US-11650,SUB-2488,21,518
US-11651,SUB-283,29,120
US-11652,SUB-5617,10,230
US-11653,SUB-3068,37,455
US-11654,SUB-5829,24,259
US-11655,SUB-4404,28,488
US-11656,SUB-1895,12,195
US-11657,SUB-470,32,96
US-11658,SUB-3900,18,621
US-11659,SUB-5804,7,713
US-11660,SUB-5982,31,475
US-11661,SUB-576,16,181
US-11662,SUB-1182,16,363
US-11663,SUB-1088,23,953
US-11664,SUB-299,27,167
US-11665,SUB-489,5,835
US-11666,SUB-3598,1,376
US-11667,SUB-1643,36,909
US-11668,SUB-2192,6,234
US-11669,SUB-4856,21,927
US-11670,SUB-1168,27,465
US-11671,SUB-4124,24,577
US-11672,SUB-689,34,503
US-11673,SUB-1432,8,522
US-11674,SUB-3422,9,606
US-11675,SUB-4229,39,731
US-11676,SUB-3010,22,548
US-11677,SUB-5868,8,267
US-11678,SUB-2018,39,87
US-11679,SUB-3001,28,613
US-11680,SUB-4870,22,208
US-11681,SUB-1489,9,306
US-11682,SUB-2569,32,869
US-11683,SUB-750,33,65
US-11684,SUB-5295,35,331
US-11685,SUB-5688,36,768
US-11686,SUB-4247,25,926
US-11687,SUB-3821,8,526
US-11688,SUB-2908,1,499
US-11689,SUB-3978,9,725
US-11690,SUB-3996,4,310
US-11691,SUB-510,1,52
US-11692,SUB-2181,6,706
US-11693,SUB-2187,8,530
US-11694,SUB-5710,13,965
US-11695,SUB-2524,20,77
US-11696,SUB-4358,38,251
US-11697,SUB-562,28,671
US-11698,SUB-2431,38,803
US-11699,SUB-1617,1,915
US-11700,SUB-5474,34,947
US-11701,SUB-4686,9,876
US-11702,SUB-5862,3,89
US-11703,SUB-3960,15,579
US-11704,SUB-3005,29,531
US-11705,SUB-5225,14,530
US-11706,SUB-4350,9,325
US-11707,SUB-1581,27,927
US-11708,SUB-4621,30,538
US-11709,SUB-1774,35,310
US-11710,SUB-153,24,929
US-11711,SUB-717,24,414
US-11712,SUB-4836,28,848
US-11713,SUB-406,38,132
US-11714,SUB-5783,14,313
US-11715,SUB-783,11,772
US-11716,SUB-2609,35,787
US-11717,SUB-4409,11,469
US-11718,SUB-2034,37,429
US-11719,SUB-3116,21,752
US-11720,SUB-1709,21,79
US-11721,SUB-4590,6,335
US-11722,SUB-1328,2,145
US-11723,SUB-5608,7,943
US-11724,SUB-4266,11,487
US-11725,SUB-2463,30,89
US-11726,SUB-5169,18,979
US-11727,SUB-4919,19,778
US-11728,SUB-5402,27,107
US-11729,SUB-3380,1,102
US-11730,SUB-5290,35,985
US-11731,SUB-248,30,788
US-11732,SUB-2116,40,73
US-11733,SUB-1337,12,752
US-11734,SUB-759,15,899
US-11735,SUB-3263,4,136
US-11736,SUB-3119,7,903
US-11737,SUB-826,9,564
US-11738,SUB-1207,10,946
US-11739,SUB-4554,28,740
US-11740,SUB-4848,22,508
US-11741,SUB-2759,25,24
US-11742,SUB-2705,39,14
US-11743,SUB-5645,16,717
US-11744,SUB-4611,38,749
US-11745,SUB-3259,9,155
US-11746,SUB-5517,3,368
US-11747,SUB-1633,27,513
US-11748,SUB-5827,8,667
US-11749,SUB-3950,6,765
US-11750,SUB-3698,8,934
US-11751,SUB-2731,25,81
US-11752,SUB-2714,13,530
US-11753,SUB-1505,38,536
US-11754,SUB-3165,17,59
US-11755,SUB-1939,37,216
US-11756,SUB-278,8,320
US-11757,SUB-1971,31,110
US-11758,SUB-1778,32,766
US-11759,SUB-1652,38,370
US-11760,SUB-5604,26,74
US-11761,SUB-976,6,434
US-11762,SUB-2994,31,750
US-11763,SUB-4566,13,383
US-11764,SUB-2333,26,105
US-11765,SUB-909,24,167
US-11766,SUB-4838,19,772
US-11767,SUB-4978,7,94
US-11768,SUB-1214,40,682
