payment_id,invoice_id,amount,method,status,paid_date
SP-1724,SI-3260,840.00,alipay,success,02/16/2024
SP-1725,SI-5357,"$4,244.00",wechat,pending,10/07/2026
SP-1726,SI-1674,705,card,success,03-02-2026
SP-1727,SI-5624,"4,628.00",wechat,pending,2025-06-11
SP-1728,SI-2942,804,alipay,success,2024-08-20
SP-1729,SI-2434,4700,card,pending,08/26/2025
SP-1730,SI-4104,"$1,271.00",card,failed,06/22/2026
SP-1731,SI-462,3626,wechat,success,07-09-2024
SP-1732,SI-733,"3,393.00",alipay,SUCCESS,04/15/2024
SP-1733,SI-863,1642,wechat,success,2024-03-17
SP-1734,SI-1213,884,bank_transfer,pending,08/19/2024
SP-1735,SI-278,"4,778.00",bank_transfer,failed,2025-10-08
SP-1736,SI-4303,"2,989.00",wechat,SUCCESS,18-08-2024
SP-1737,SI-787,"$4,655.00",wechat,pending,17-02-2026
SP-1738,SI-108,"4,502.00",bank_transfer,pending,2024-05-17
SP-1739,SI-125,2575,wechat,success,23-03-2025
SP-1740,SI-5747,2252,bank_transfer,success,2025-01-02
SP-1741,SI-4509,2357,wechat,SUCCESS,04/01/2024
SP-1742,SI-5637,2900,alipay,success,2026-04-04
SP-1743,SI-5692,3390,bank_transfer,pending,2025-01-23
SP-1744,SI-3206,234,bank_transfer,pending,2024-02-09
SP-1745,SI-2109,298,bank_transfer,pending,08/26/2024
SP-1746,SI-985,"$4,019.00",card,success,07/11/2025
SP-1747,SI-2599,"3,937.00",alipay,SUCCESS,02/22/2025
SP-1748,SI-2020,4042,alipay,pending,2026-04-27
SP-1749,SI-3335,3531,card,success,05/13/2025
SP-1750,SI-2999,1232,card,failed,09/15/2026
SP-1751,SI-3045,"$3,086.00",alipay,success,07/10/2024
SP-1752,SI-1823,"2,758.00",alipay,SUCCESS,2024-04-28
SP-1753,SI-5868,"$4,905.00",bank_transfer,pending,2025-07-17
SP-1754,SI-2626,2767,wechat,SUCCESS,27-08-2024
SP-1755,SI-2139,704.00,alipay,SUCCESS,2025-11-28
SP-1756,SI-3965,"$1,049.00",bank_transfer,failed,09/01/2024
SP-1757,SI-909,3707,alipay,SUCCESS,2026-11-18
SP-1758,SI-816,"4,620.00",wechat,SUCCESS,2026-09-17
SP-1759,SI-4366,"1,375.00",wechat,SUCCESS,16-02-2024
SP-1760,SI-4353,"1,142.00",wechat,pending,2026-12-22
SP-1761,SI-2599,"1,186.00",card,SUCCESS,2026-01-12
SP-1762,SI-5347,"4,787.00",bank_transfer,success,17-07-2024
SP-1763,SI-3517,4606,wechat,success,08/01/2025
SP-1764,SI-4443,2409,alipay,pending,06-07-2024
SP-1765,SI-5086,"4,070.00",card,pending,2026-08-05
SP-1766,SI-2058,"4,287.00",alipay,SUCCESS,2025-03-17
SP-1767,SI-3409,"$4,294.00",bank_transfer,SUCCESS,04-03-2025
SP-1768,SI-5515,4198,card,success,2024-11-20
SP-1769,SI-3309,984.00,alipay,success,2025-01-09
SP-1770,SI-2600,"$2,248.00",bank_transfer,failed,2025-06-17
SP-1771,SI-1094,3129,wechat,success,19-10-2026
SP-1772,SI-4741,$833.00,card,SUCCESS,2024-06-12
SP-1773,SI-2863,2425,bank_transfer,success,02-02-2025
SP-1774,SI-4722,2046,card,SUCCESS,2025-08-09
SP-1775,SI-3377,"1,616.00",card,success,15-06-2026
SP-1776,SI-2244,3655,card,success,2024-11-06
SP-1777,SI-3432,"$4,422.00",bank_transfer,SUCCESS,02/21/2024
SP-1778,SI-5951,"$1,496.00",card,pending,18-05-2025
SP-1779,SI-2954,486.00,bank_transfer,SUCCESS,2026-11-24
SP-1780,SI-2071,"$2,259.00",alipay,success,04-02-2025
SP-1781,SI-2633,4040,bank_transfer,pending,2026-10-01
SP-1782,SI-1665,999,wechat,pending,23-12-2026
SP-1783,SI-797,3249,card,success,2024-06-10
SP-1784,SI-2089,$946.00,card,success,2025-09-19
SP-1785,SI-3461,"$2,442.00",wechat,pending,2025-08-20
SP-1786,SI-2209,4946,bank_transfer,pending,04-12-2024
SP-1787,SI-706,3625,bank_transfer,SUCCESS,2025-11-21
SP-1788,SI-2111,"4,897.00",wechat,success,28-03-2025
SP-1789,SI-94,1131,bank_transfer,SUCCESS,11/22/2024
SP-1790,SI-2488,"3,847.00",bank_transfer,SUCCESS,2025-07-27
SP-1791,SI-3413,3777,alipay,pending,2025-06-11
SP-1792,SI-4153,4250,card,success,01/11/2024
SP-1793,SI-4598,"2,430.00",wechat,success,2025-08-26
SP-1794,SI-1626,"$3,306.00",bank_transfer,success,2026-07-07
SP-1795,SI-3462,2464,card,pending,2024-12-21
SP-1796,SI-2930,"$1,633.00",card,failed,2025-03-16
SP-1797,SI-2704,4806,alipay,pending,21-11-2024
SP-1798,SI-577,"$1,385.00",card,success,2024-12-17
SP-1799,SI-559,3070,alipay,SUCCESS,06/16/2025
SP-1800,SI-5115,"$3,895.00",bank_transfer,success,23-01-2025
SP-1801,SI-3286,4511,bank_transfer,SUCCESS,02/18/2026
SP-1802,SI-1660,634.00,wechat,SUCCESS,03/27/2025
SP-1803,SI-1107,894,wechat,pending,25-09-2025
SP-1804,SI-3830,846,wechat,pending,2025-10-05
SP-1805,SI-5642,3258,wechat,success,2026-01-21
SP-1806,SI-3294,"$3,476.00",alipay,pending,03/08/2025
SP-1807,SI-4460,2166,alipay,failed,25-01-2026
SP-1808,SI-5097,320,wechat,pending,11/28/2025
SP-1809,SI-3890,2081,alipay,success,07/16/2025
SP-1810,SI-3769,1996,alipay,pending,01/15/2024
SP-1811,SI-2338,1824,card,success,2025-09-16
SP-1812,SI-988,4442,card,SUCCESS,06/28/2026
SP-1813,SI-2892,"$3,287.00",bank_transfer,success,2024-06-08
SP-1814,SI-4733,"$2,235.00",bank_transfer,SUCCESS,2025-07-20
SP-1815,SI-3616,3976,bank_transfer,SUCCESS,01-01-2026
SP-1816,SI-749,"1,340.00",wechat,failed,2025-11-04
SP-1817,SI-3255,"4,535.00",wechat,pending,26-11-2024
SP-1818,SI-3769,"2,774.00",wechat,success,06/18/2024
SP-1819,SI-3614,"3,844.00",card,success,10-08-2025
SP-1820,SI-5325,4600,alipay,success,2024-04-13
SP-1821,SI-5366,2919,alipay,pending,2024-03-03
SP-1822,SI-3490,"$1,113.00",wechat,pending,2025-02-17
SP-1823,SI-674,2236,alipay,SUCCESS,07-02-2026
SP-1824,SI-912,1626,bank_transfer,success,07/19/2024
SP-1825,SI-5176,4746,bank_transfer,pending,2024-06-15
SP-1826,SI-466,4968,bank_transfer,SUCCESS,19-03-2024
SP-1827,SI-874,"$4,218.00",bank_transfer,SUCCESS,02/28/2025
SP-1828,SI-5957,1318,card,pending,2024-03-21
SP-1829,SI-1709,$366.00,alipay,pending,10/27/2026
SP-1830,SI-3740,738,bank_transfer,SUCCESS,2026-03-28
SP-1831,SI-1958,"$4,478.00",bank_transfer,SUCCESS,2024-01-22
SP-1832,SI-28,1849,wechat,success,2026-11-12
SP-1833,SI-5945,1163,wechat,success,2026-11-22
SP-1834,SI-3536,2127,alipay,success,22-10-2026
SP-1835,SI-791,4923,alipay,pending,02/17/2026
SP-1836,SI-1955,1744,bank_transfer,pending,2026-08-27
SP-1837,SI-4027,3126,wechat,pending,16-07-2024
SP-1838,SI-4696,$552.00,alipay,success,2024-04-08
SP-1839,SI-5414,"$3,621.00",card,pending,12/26/2026
SP-1840,SI-2806,2527,alipay,pending,2024-08-04
SP-1841,SI-478,2060,wechat,SUCCESS,2025-05-06
SP-1842,SI-2110,"$2,920.00",alipay,SUCCESS,2024-08-12
SP-1843,SI-3395,"2,288.00",alipay,success,2026-11-16
SP-1844,SI-4936,1199,bank_transfer,success,2026-06-01
SP-1845,SI-539,"$2,005.00",bank_transfer,success,2024-08-18
SP-1846,SI-5170,"1,637.00",card,success,12/01/2026
SP-1847,SI-3295,1740,bank_transfer,pending,18-01-2026
SP-1848,SI-58,3286,bank_transfer,success,15-05-2025
SP-1849,SI-919,"4,051.00",bank_transfer,success,2025-06-20
SP-1850,SI-4645,641,alipay,pending,2024-07-02
SP-1851,SI-5471,"3,473.00",bank_transfer,SUCCESS,2026-02-21
SP-1852,SI-1739,2159,alipay,pending,2024-10-21
SP-1853,SI-3244,3411,alipay,pending,24-09-2024
SP-1854,SI-4739,99,wechat,SUCCESS,2026-02-04
SP-1855,SI-4350,"$4,553.00",bank_transfer,pending,03/22/2024
SP-1856,SI-3667,"$4,475.00",card,success,2026-08-07
SP-1857,SI-1602,"$2,360.00",alipay,success,04/12/2025
SP-1858,SI-2009,4612,wechat,SUCCESS,2025-03-24
SP-1859,SI-2000,1275,card,SUCCESS,2024-02-13
SP-1860,SI-2992,4317,card,SUCCESS,23-04-2025
SP-1861,SI-4475,"2,623.00",alipay,SUCCESS,10/18/2024
SP-1862,SI-3578,"$3,303.00",wechat,SUCCESS,2024-04-16
SP-1863,SI-1607,$125.00,bank_transfer,SUCCESS,2024-11-13
SP-1864,SI-5588,"$3,998.00",wechat,failed,12/18/2025
SP-1865,SI-4504,"$2,751.00",wechat,pending,04/15/2026
SP-1866,SI-3065,"4,986.00",wechat,success,11/17/2024
SP-1867,SI-3883,2532,card,pending,2024-09-02
SP-1868,SI-279,4128,wechat,SUCCESS,2025-12-10
SP-1869,SI-5020,"$1,561.00",wechat,success,2025-03-07
SP-1870,SI-512,1639,wechat,pending,23-08-2026
SP-1871,SI-5247,2961,bank_transfer,failed,18-04-2026
SP-1872,SI-4018,"$1,749.00",card,SUCCESS,2025-09-24
SP-1873,SI-564,431,bank_transfer,pending,06/22/2024
SP-1874,SI-3105,226,alipay,pending,2025-04-03
SP-1875,SI-1051,469,wechat,pending,04-09-2024
SP-1876,SI-1606,"$3,016.00",alipay,SUCCESS,2024-03-12
SP-1877,SI-1435,503,card,SUCCESS,2025-03-18
SP-1878,SI-482,"$1,130.00",card,success,08/10/2026
SP-1879,SI-1723,"4,694.00",card,failed,2026-09-12
SP-1880,SI-5772,"$1,454.00",alipay,SUCCESS,12-04-2026
SP-1881,SI-1837,2710,alipay,pending,2026-04-14
SP-1882,SI-4558,"1,266.00",bank_transfer,pending,07/28/2025
SP-1883,SI-4662,1644,alipay,SUCCESS,09/13/2026
SP-1884,SI-1483,"$2,534.00",alipay,success,05/23/2024
SP-1885,SI-2188,552,alipay,pending,2026-08-18
SP-1886,SI-1524,468,bank_transfer,success,2026-10-06
SP-1887,SI-5143,2174,bank_transfer,success,2026-08-18
SP-1888,SI-2339,4845,card,success,2026-06-27
SP-1889,SI-5143,"$1,590.00",card,pending,26-04-2024
SP-1890,SI-281,446.00,card,SUCCESS,2025-01-09
SP-1891,SI-1599,"3,129.00",alipay,success,2026-07-26
SP-1892,SI-5921,1423,wechat,SUCCESS,04/17/2026
SP-1893,SI-1664,"$4,705.00",card,pending,2025-11-14
SP-1894,SI-5313,"$2,974.00",bank_transfer,SUCCESS,10/05/2025
SP-1895,SI-1807,4508,card,SUCCESS,27-08-2025
SP-1896,SI-5235,634,alipay,SUCCESS,2024-12-01
SP-1897,SI-2918,"3,502.00",wechat,failed,2026-07-07
SP-1898,SI-1509,4687,alipay,SUCCESS,06/21/2025
SP-1899,SI-141,2055,bank_transfer,pending,04/17/2024
SP-1900,SI-3968,3865,wechat,pending,10/04/2024
SP-1901,SI-4207,1528,alipay,SUCCESS,02/05/2025
SP-1902,SI-1267,1132,bank_transfer,success,07/11/2026
SP-1903,SI-2524,2381,wechat,pending,27-08-2025
SP-1904,SI-125,"$1,406.00",alipay,pending,2025-11-23
SP-1905,SI-2740,"$1,437.00",card,SUCCESS,2024-11-03
SP-1906,SI-4807,"$4,513.00",bank_transfer,failed,2024-05-06
SP-1907,SI-2600,4742,bank_transfer,pending,2026-03-02
SP-1908,SI-1063,"$4,192.00",alipay,SUCCESS,04/21/2024
SP-1909,SI-4632,"1,450.00",alipay,success,2024-02-07
SP-1910,SI-3370,"$2,105.00",wechat,pending,2026-03-20
SP-1911,SI-2144,4045,alipay,success,2025-10-05
SP-1912,SI-1860,3544,wechat,SUCCESS,2026-04-10
SP-1913,SI-2628,"$4,300.00",wechat,success,2024-11-19
SP-1914,SI-3169,4332,alipay,pending,2025-05-20
SP-1915,SI-4334,1379,bank_transfer,success,26-06-2026
SP-1916,SI-2259,2744,alipay,success,09/18/2026
SP-1917,SI-4458,$373.00,bank_transfer,pending,2026-08-05
SP-1918,SI-142,663,bank_transfer,success,23-03-2024
SP-1919,SI-2965,2876,card,SUCCESS,2025-12-15
SP-1920,SI-5885,"3,021.00",alipay,SUCCESS,03-06-2026
SP-1921,SI-2433,4311,card,success,04/04/2024
SP-1922,SI-1394,1410,bank_transfer,SUCCESS,2025-05-05
SP-1923,SI-5287,207.00,card,SUCCESS,01/25/2025
SP-1924,SI-2524,"1,906.00",card,success,04/05/2025
SP-1925,SI-4019,1602,alipay,pending,04/10/2025
SP-1926,SI-4315,646,bank_transfer,success,12/26/2025
SP-1927,SI-556,3430,alipay,pending,18-12-2025
SP-1928,SI-5425,"2,645.00",bank_transfer,pending,2026-08-12
SP-1929,SI-5271,312,alipay,success,2024-10-12
SP-1930,SI-2051,"2,674.00",bank_transfer,SUCCESS,08/01/2026
SP-1931,SI-261,4708,card,success,09/27/2026
SP-1932,SI-813,"3,538.00",alipay,pending,12/02/2026
SP-1933,SI-1221,4253,wechat,SUCCESS,06/26/2024
SP-1934,SI-4253,$858.00,card,pending,2025-04-25
SP-1935,SI-5668,3412,alipay,pending,2024-04-10
SP-1936,SI-2482,720,bank_transfer,success,2025-03-14
SP-1937,SI-3035,4239,wechat,success,06/23/2026
SP-1938,SI-1245,2630,wechat,success,12-04-2026
SP-1939,SI-1666,4322,bank_transfer,SUCCESS,2026-06-13
SP-1940,SI-5392,$771.00,alipay,SUCCESS,2026-05-14
SP-1941,SI-3221,1840,bank_transfer,pending,2025-05-21
SP-1942,SI-1363,2472,card,success,2024-01-06
SP-1943,SI-648,"3,664.00",bank_transfer,pending,2026-08-20
SP-1944,SI-5648,781,alipay,pending,06/08/2026
SP-1945,SI-3429,4828,alipay,SUCCESS,10-03-2025
SP-1946,SI-233,"$3,851.00",wechat,SUCCESS,2026-10-11
SP-1947,SI-3062,3368,bank_transfer,success,2025-09-23
SP-1948,SI-3389,"3,951.00",alipay,pending,04/13/2025
SP-1949,SI-5558,4933,alipay,success,07-11-2025
SP-1950,SI-5417,"$4,516.00",card,SUCCESS,2024-10-13
SP-1951,SI-1748,217,card,success,2025-09-19
SP-1952,SI-4701,538,bank_transfer,pending,09/21/2025
SP-1953,SI-295,2125,bank_transfer,pending,09-09-2025
SP-1954,SI-1821,"$2,845.00",bank_transfer,success,27-11-2024
SP-1955,SI-4574,3068,card,SUCCESS,22-06-2025
SP-1956,SI-4514,4210,card,SUCCESS,2025-11-02
SP-1957,SI-496,3051,bank_transfer,success,2025-06-18
SP-1958,SI-5764,3993,bank_transfer,pending,14-05-2026
SP-1959,SI-775,4607,wechat,SUCCESS,04-09-2024
SP-1960,SI-3561,"$2,308.00",wechat,pending,04/04/2026
SP-1961,SI-4020,4321,wechat,pending,02-10-2024
SP-1962,SI-2677,3557,card,pending,11/07/2025
SP-1963,SI-5257,4173,alipay,pending,2024-04-02
SP-1964,SI-476,4094,wechat,pending,20-03-2024
SP-1965,SI-1002,1795,card,failed,2024-02-21
SP-1966,SI-526,1670,bank_transfer,pending,2025-03-08
SP-1967,SI-3275,"$3,379.00",card,SUCCESS,08/21/2024
SP-1968,SI-4225,$966.00,bank_transfer,success,05-08-2025
SP-1969,SI-1467,"1,519.00",card,SUCCESS,2026-05-13
SP-1970,SI-2496,2941,card,success,2024-10-18
SP-1971,SI-5875,"$1,790.00",card,success,03/08/2026
SP-1972,SI-5675,"$4,266.00",alipay,success,12/15/2026
SP-1973,SI-1169,1830,bank_transfer,success,12-11-2026
SP-1974,SI-5054,3565,card,success,11-05-2024
SP-1975,SI-1198,"$2,211.00",wechat,SUCCESS,12/23/2026
SP-1976,SI-2026,"4,717.00",bank_transfer,pending,2026-12-15
SP-1977,SI-209,"$3,306.00",card,success,21-09-2024
SP-1978,SI-5584,3633,alipay,SUCCESS,10-07-2025
SP-1979,SI-2836,"$3,873.00",bank_transfer,SUCCESS,2025-01-15
SP-1980,SI-643,1551,bank_transfer,success,07/06/2025
SP-1981,SI-2181,"2,522.00",bank_transfer,SUCCESS,2026-03-25
SP-1982,SI-158,"1,371.00",alipay,pending,2025-12-03
SP-1983,SI-3413,4383,bank_transfer,pending,06/10/2026
SP-1984,SI-983,953,card,SUCCESS,2026-02-17
SP-1985,SI-4307,"4,549.00",alipay,SUCCESS,2024-10-08
SP-1986,SI-422,389.00,card,pending,2026-05-23
SP-1987,SI-2785,286,bank_transfer,failed,05/27/2024
SP-1988,SI-59,"$1,343.00",bank_transfer,SUCCESS,14-01-2026
SP-1989,SI-2708,"4,069.00",alipay,SUCCESS,04/15/2026
SP-1990,SI-670,"$4,738.00",bank_transfer,SUCCESS,2024-04-10
SP-1991,SI-2573,3306,card,SUCCESS,2024-11-01
SP-1992,SI-3885,$948.00,alipay,success,12/16/2025
SP-1993,SI-2076,3453,bank_transfer,pending,2024-07-11
SP-1994,SI-2941,3495,alipay,SUCCESS,04-11-2025
SP-1995,SI-4220,"$3,562.00",card,success,07/16/2024
SP-1996,SI-4990,102,wechat,SUCCESS,02/23/2026
SP-1997,SI-2860,"1,809.00",alipay,pending,03/13/2025
SP-1998,SI-4917,3666,wechat,SUCCESS,2026-03-10
SP-1999,SI-3195,"3,394.00",card,SUCCESS,2026-09-20
SP-2000,SI-5026,"2,974.00",wechat,SUCCESS,2024-10-22
SP-2001,SI-2720,"$3,743.00",card,pending,2025-01-01
SP-2002,SI-1404,625,card,success,06/04/2026
SP-2003,SI-3940,"$1,519.00",card,pending,2025-12-19
SP-2004,SI-5740,$509.00,bank_transfer,pending,23-01-2025
SP-2005,SI-33,2808,card,SUCCESS,07/20/2026
SP-2006,SI-1844,$719.00,wechat,success,05/15/2025
SP-2007,SI-52,3196,bank_transfer,success,01/24/2026
SP-2008,SI-3328,"2,861.00",wechat,success,2026-08-14
SP-2009,SI-4723,1805,bank_transfer,failed,08/19/2024
SP-2010,SI-1915,400,bank_transfer,SUCCESS,2024-01-25
SP-2011,SI-1132,"1,537.00",card,success,03/20/2026
SP-2012,SI-4383,1685,alipay,success,2026-01-15
SP-2013,SI-2823,3582,card,SUCCESS,08/26/2025
SP-2014,SI-1878,"2,383.00",wechat,SUCCESS,09/20/2025
SP-2015,SI-510,930.00,alipay,SUCCESS,2026-12-23
SP-2016,SI-182,"$3,796.00",bank_transfer,pending,09/18/2024
SP-2017,SI-255,3770,card,failed,03/01/2024
SP-2018,SI-342,"$3,576.00",card,pending,03-01-2026
SP-2019,SI-2448,856,bank_transfer,pending,06/22/2025
SP-2020,SI-2276,2655,wechat,failed,2025-09-06
SP-2021,SI-3939,4499,alipay,SUCCESS,12/03/2026
SP-2022,SI-2921,2917,bank_transfer,pending,03-07-2026
SP-2023,SI-3412,"3,887.00",wechat,failed,2025-03-25
SP-2024,SI-4352,"3,677.00",bank_transfer,SUCCESS,14-08-2025
SP-2025,SI-4275,3515,card,SUCCESS,09-05-2026
SP-2026,SI-5757,1328,bank_transfer,pending,05/19/2024
SP-2027,SI-3437,"1,634.00",bank_transfer,pending,2025-08-05
SP-2028,SI-746,2013,wechat,success,2025-03-17
SP-2029,SI-3714,"$2,448.00",alipay,SUCCESS,23-03-2024
SP-2030,SI-4858,858,wechat,pending,2026-10-22
SP-2031,SI-2896,3138,bank_transfer,pending,2026-09-08
SP-2032,SI-2496,4778,wechat,success,11-09-2025
SP-2033,SI-5588,4643,bank_transfer,failed,27-02-2024
SP-2034,SI-3192,216,alipay,success,2026-07-12
SP-2035,SI-5271,"$2,829.00",wechat,pending,2026-12-27
SP-2036,SI-5718,4673,card,SUCCESS,2025-10-18
SP-2037,SI-5426,"$4,979.00",alipay,SUCCESS,2024-05-21
SP-2038,SI-2281,3845,card,success,2025-10-10
SP-2039,SI-1595,533,alipay,pending,2025-11-23
SP-2040,SI-5552,1079,alipay,pending,2025-10-25
SP-2041,SI-5842,937,alipay,pending,19-05-2025
SP-2042,SI-192,"$4,464.00",alipay,success,05/25/2026
SP-2043,SI-569,3181,bank_transfer,success,2025-07-01
SP-2044,SI-2957,"$4,487.00",alipay,pending,2026-06-24
SP-2045,SI-1587,"$4,787.00",bank_transfer,pending,2025-10-15
SP-2046,SI-3583,1463,card,SUCCESS,12/11/2025
SP-2047,SI-948,"2,464.00",card,success,07-11-2026
SP-2048,SI-5227,2862,alipay,SUCCESS,21-03-2024
SP-2049,SI-3030,$629.00,wechat,pending,2024-08-12
SP-2050,SI-4118,"$2,296.00",bank_transfer,success,04/09/2026
SP-2051,SI-1308,"$3,312.00",bank_transfer,pending,02/09/2024
SP-2052,SI-1980,"2,769.00",wechat,pending,09/10/2026
SP-2053,SI-2344,543,wechat,pending,2026-06-17
SP-2054,SI-154,3732,wechat,pending,05/22/2025
SP-2055,SI-397,716.00,alipay,pending,04-09-2024
SP-2056,SI-3311,"3,107.00",card,SUCCESS,07/23/2024
SP-2057,SI-5281,"2,338.00",bank_transfer,success,2024-02-05
SP-2058,SI-1189,2046,card,SUCCESS,05/06/2024
SP-2059,SI-864,"$4,781.00",bank_transfer,failed,2026-10-14
SP-2060,SI-5566,839,card,SUCCESS,2025-03-02
SP-2061,SI-2533,1357,bank_transfer,SUCCESS,03-07-2026
SP-2062,SI-709,1581,wechat,pending,05/20/2026
SP-2063,SI-1401,"2,785.00",alipay,success,07/28/2026
SP-2064,SI-2410,683,wechat,pending,05/23/2024
SP-2065,SI-733,"$4,051.00",bank_transfer,SUCCESS,2026-05-26
SP-2066,SI-4267,3997,bank_transfer,pending,2025-01-23
SP-2067,SI-3105,"$3,992.00",bank_transfer,pending,21-10-2024
SP-2068,SI-2143,"4,541.00",card,SUCCESS,2024-06-26
SP-2069,SI-4323,3835,alipay,SUCCESS,10/19/2026
SP-2070,SI-990,"3,358.00",wechat,pending,2025-09-11
SP-2071,SI-2405,"4,085.00",card,success,2024-09-04
SP-2072,SI-3154,2626,card,success,2026-04-04
SP-2073,SI-3228,"$4,205.00",bank_transfer,success,17-10-2026
SP-2074,SI-4698,"2,184.00",alipay,pending,04/10/2025
SP-2075,SI-1863,"$4,603.00",card,success,11/01/2024
SP-2076,SI-2884,3751,card,success,01/26/2026
SP-2077,SI-4780,670,card,success,08-11-2024
SP-2078,SI-2451,"1,723.00",card,success,24-02-2026
SP-2079,SI-4621,2284,card,failed,07-06-2026
SP-2080,SI-3109,305.00,alipay,SUCCESS,08-07-2024
SP-2081,SI-296,719,alipay,success,2025-02-15
SP-2082,SI-3134,3157,wechat,success,2025-08-15
SP-2083,SI-4850,3293,card,pending,2026-05-27
SP-2084,SI-546,$938.00,wechat,SUCCESS,2024-02-23
SP-2085,SI-780,3653,wechat,success,2026-08-24
SP-2086,SI-1855,$627.00,alipay,SUCCESS,2024-08-16
SP-2087,SI-4471,2970,bank_transfer,pending,2025-08-11
SP-2088,SI-3058,"$2,080.00",alipay,SUCCESS,20-10-2024
SP-2089,SI-4405,873,alipay,success,2025-07-13
SP-2090,SI-1478,"$3,235.00",card,success,09/21/2025
SP-2091,SI-3026,"$3,103.00",bank_transfer,pending,09/14/2024
SP-2092,SI-3443,3749,card,success,2025-03-09
SP-2093,SI-224,"3,142.00",wechat,failed,2024-05-22
SP-2094,SI-5338,"4,899.00",alipay,success,2025-02-07
SP-2095,SI-2262,"$2,402.00",alipay,SUCCESS,11/13/2026
SP-2096,SI-3250,2008,alipay,SUCCESS,03/13/2025
SP-2097,SI-5804,1924,wechat,success,2025-12-23
SP-2098,SI-1078,3066,card,success,2025-11-22
SP-2099,SI-4214,"4,968.00",alipay,SUCCESS,10/27/2025
SP-2100,SI-2385,1262,alipay,success,10/12/2025
SP-2101,SI-1189,"2,483.00",card,pending,02/06/2026
SP-2102,SI-2934,"$4,775.00",bank_transfer,SUCCESS,01/14/2024
SP-2103,SI-4922,2452,bank_transfer,failed,2026-03-16
SP-2104,SI-4701,516,card,SUCCESS,07/18/2026
SP-2105,SI-1550,"2,311.00",wechat,pending,2026-01-16
SP-2106,SI-451,$259.00,bank_transfer,pending,2026-11-08
SP-2107,SI-5362,"$1,929.00",bank_transfer,pending,2025-06-13
SP-2108,SI-5323,4619,wechat,SUCCESS,2025-12-21
SP-2109,SI-2760,"$3,868.00",card,SUCCESS,21-03-2026
SP-2110,SI-2244,"2,141.00",card,success,2024-06-25
SP-2111,SI-5333,246,bank_transfer,pending,2026-03-03
SP-2112,SI-94,"$3,131.00",bank_transfer,SUCCESS,02-04-2025
SP-2113,SI-3710,$964.00,card,pending,08-10-2026
SP-2114,SI-2558,160,card,pending,19-01-2025
SP-2115,SI-3088,"2,128.00",bank_transfer,success,09/13/2024
SP-2116,SI-1187,3872,alipay,success,2024-07-25
SP-2117,SI-5529,"2,660.00",wechat,SUCCESS,04-05-2025
SP-2118,SI-1963,3084,bank_transfer,success,2024-06-12
SP-2119,SI-4030,1209,card,failed,2024-09-24
SP-2120,SI-5494,"2,294.00",wechat,pending,2025-06-20
SP-2121,SI-3504,3676,wechat,SUCCESS,04/04/2026
SP-2122,SI-572,"$1,606.00",wechat,success,11/03/2026
SP-2123,SI-5339,"2,473.00",bank_transfer,SUCCESS,06/08/2024
SP-2124,SI-4377,3265,bank_transfer,SUCCESS,2026-12-16
SP-2125,SI-2355,798,wechat,pending,04/06/2025
SP-2126,SI-692,4630,card,pending,2025-02-26
SP-2127,SI-4661,2813,card,success,2025-04-27
SP-2128,SI-125,2815,card,pending,2025-09-16
SP-2129,SI-1957,3730,card,pending,23-11-2025
SP-2130,SI-2483,2164,card,pending,03/17/2025
SP-2131,SI-2322,3453,alipay,pending,03/24/2026
SP-2132,SI-5009,1782,alipay,success,06-01-2026
SP-2133,SI-3685,4614,wechat,success,12/16/2026
SP-2134,SI-371,"$2,310.00",alipay,success,05/04/2025
SP-2135,SI-2284,4617,wechat,SUCCESS,16-04-2026
SP-2136,SI-441,1502,bank_transfer,failed,07/27/2024
SP-2137,SI-4426,2712,bank_transfer,success,2024-01-22
SP-2138,SI-5475,"$3,641.00",wechat,pending,22-03-2025
SP-2139,SI-2701,226.00,bank_transfer,pending,13-11-2026
SP-2140,SI-1226,"$2,979.00",bank_transfer,failed,17-02-2025
SP-2141,SI-5760,1032,card,SUCCESS,2024-11-11
SP-2142,SI-4015,1455,alipay,success,2024-10-11
SP-2143,SI-1468,4652,wechat,pending,2024-07-04
SP-2144,SI-109,"$4,553.00",wechat,pending,2024-11-06
SP-2145,SI-3042,"$3,835.00",card,pending,2026-01-03
SP-2146,SI-26,2333,bank_transfer,pending,05-01-2024
SP-2147,SI-5421,"3,116.00",bank_transfer,success,2025-12-25
SP-2148,SI-4241,2154,card,success,2024-03-17
SP-2149,SI-2745,"4,029.00",alipay,SUCCESS,2025-11-24
SP-2150,SI-5825,"2,423.00",bank_transfer,SUCCESS,2026-02-25
SP-2151,SI-3322,3407,alipay,pending,24-06-2024
SP-2152,SI-5742,2885,card,failed,06/08/2026
SP-2153,SI-1519,657,card,SUCCESS,11/22/2024
SP-2154,SI-1688,2093,bank_transfer,success,2025-04-10
SP-2155,SI-3321,4889,wechat,failed,2026-05-28
SP-2156,SI-1213,"$4,017.00",bank_transfer,success,08/01/2024
SP-2157,SI-631,390,wechat,SUCCESS,04/16/2024
SP-2158,SI-3922,"2,514.00",wechat,pending,05-11-2024
SP-2159,SI-4641,"$1,783.00",alipay,pending,2024-03-21
SP-2160,SI-2190,1728,card,pending,2026-07-28
SP-2161,SI-530,"2,917.00",card,pending,12-04-2025
SP-2162,SI-5516,2111,bank_transfer,SUCCESS,2024-07-22
