ticket_id,customer_id,subscription_id,priority,status,created_at
ST-1470,SC-191,SUB-3432,medium,open,13-10-2025
ST-1471,SC-315,SUB-2777,medium,resolved,2026-11-02
ST-1472,SC-953,SUB-623,low,waiting,03-07-2025
ST-1473,SC-1269,SUB-5832,high,open,2026-05-10
ST-1474,SC-1325,SUB-4270,urgent,OPEN,10/11/2026
ST-1475,SC-1406,SUB-5142,low,open,2026-04-10
ST-1476,SC-649,SUB-828,high,open,2025-01-28
ST-1477,SC-2295,SUB-3793,LOW,open,2026-03-10
ST-1478,SC-701,SUB-700,medium,open,28-03-2026
ST-1479,SC-2121,SUB-5034,low,open,2026-02-10
ST-1480,SC-2814,SUB-1401,high,resolved,2026-02-17
ST-1481,SC-33,SUB-3425,high,closed,07/04/2025
ST-1482,SC-1616,SUB-2289,medium,OPEN,2025-08-18
ST-1483,SC-2680,SUB-1233,low,waiting,11/15/2026
ST-1484,SC-1485,SUB-953,low,resolved,24-07-2025
ST-1485,SC-277,SUB-3695,LOW,open,28-12-2025
ST-1486,SC-1935,SUB-126,LOW,resolved,2025-02-10
ST-1487,SC-2557,SUB-5101,LOW,waiting,2025-08-06
ST-1488,SC-1464,SUB-5955,high,closed,15-11-2025
ST-1489,SC-1315,SUB-2710,LOW,resolved,2026-03-03
ST-1490,SC-409,SUB-4608,high,closed,04/16/2026
ST-1491,SC-1819,SUB-143,high,OPEN,06-09-2025
ST-1492,SC-589,SUB-1830,high,OPEN,10/25/2025
ST-1493,SC-2620,SUB-2758,medium,closed,04/14/2026
ST-1494,SC-1230,SUB-4134,medium,open,06-06-2025
ST-1495,SC-2338,SUB-875,low,OPEN,10/14/2026
ST-1496,SC-1455,SUB-3486,low,open,2026-01-10
ST-1497,SC-729,SUB-2304,LOW,waiting,2026-08-20
ST-1498,SC-2278,SUB-3263,medium,open,2026-05-10
ST-1499,SC-743,SUB-1954,LOW,resolved,03-09-2026
ST-1500,SC-1703,SUB-1814,high,open,2026-04-10
ST-1501,SC-2396,SUB-4607,LOW,waiting,11/18/2026
ST-1502,SC-2348,SUB-1449,urgent,open,2026-03-10
ST-1503,SC-2883,SUB-3887,low,resolved,20-03-2026
ST-1504,SC-1128,SUB-5577,medium,open,2025-12-25
ST-1505,SC-1088,SUB-864,urgent,open,2026-07-28
ST-1506,SC-2033,SUB-1975,medium,OPEN,2025-01-07
ST-1507,SC-2642,SUB-2926,high,OPEN,2025-09-02
ST-1508,SC-568,SUB-622,LOW,open,2026-09-13
ST-1509,SC-2893,SUB-2146,medium,OPEN,2025-02-17
ST-1510,SC-849,SUB-5025,low,open,15-11-2025
ST-1511,SC-559,SUB-5162,low,OPEN,12/14/2026
ST-1512,SC-1138,SUB-2543,LOW,resolved,2025-09-23
ST-1513,SC-81,SUB-787,medium,closed,06-05-2025
ST-1514,SC-1623,SUB-1285,high,waiting,2026-12-20
ST-1515,SC-2145,SUB-2445,urgent,closed,2025-06-05
ST-1516,SC-811,SUB-2231,medium,OPEN,09/08/2025
ST-1517,SC-844,SUB-1581,LOW,closed,2025-10-05
ST-1518,SC-1809,SUB-5907,low,resolved,11/05/2025
ST-1519,SC-430,SUB-1202,LOW,open,2026-02-10
ST-1520,SC-565,SUB-1326,medium,waiting,2025-07-11
ST-1521,SC-2780,SUB-3034,medium,open,2026-01-10
ST-1522,SC-2800,SUB-3784,low,OPEN,2026-04-09
ST-1523,SC-86,SUB-4330,high,open,2026-05-10
ST-1524,SC-2498,SUB-4283,LOW,open,2025-04-28
ST-1525,SC-926,SUB-199,LOW,open,2026-04-10
ST-1526,SC-2710,SUB-5139,high,resolved,2025-01-18
ST-1527,SC-395,SUB-5485,medium,open,25-07-2025
ST-1528,SC-2536,SUB-3068,high,closed,2025-05-14
ST-1529,SC-2340,SUB-1994,LOW,resolved,12/02/2026
ST-1530,SC-2828,SUB-4414,low,closed,2025-11-27
ST-1531,SC-2437,SUB-556,LOW,closed,2025-04-16
ST-1532,SC-1929,SUB-4547,high,OPEN,2026-09-03
ST-1533,SC-763,SUB-2787,medium,resolved,01/22/2025
ST-1534,SC-1444,SUB-255,urgent,open,17-03-2026
ST-1535,SC-780,SUB-4462,LOW,OPEN,2025-07-22
ST-1536,SC-896,SUB-1742,urgent,resolved,11/26/2026
ST-1537,SC-1414,SUB-30,low,resolved,01/21/2026
ST-1538,SC-2912,SUB-2448,LOW,open,07/28/2025
ST-1539,SC-114,SUB-2809,LOW,closed,05-04-2025
ST-1540,SC-1969,SUB-2531,LOW,resolved,03-09-2025
ST-1541,SC-582,SUB-711,low,resolved,04/21/2026
ST-1542,SC-154,SUB-4652,medium,open,2026-03-10
ST-1543,SC-2409,SUB-3144,urgent,closed,2026-09-04
ST-1544,SC-327,SUB-4032,low,open,2026-02-10
ST-1545,SC-1610,SUB-1611,LOW,waiting,25-03-2026
ST-1546,SC-2940,SUB-4094,urgent,open,2026-01-10
ST-1547,SC-506,SUB-3210,high,waiting,01/27/2025
ST-1548,SC-1236,SUB-4595,LOW,open,2026-05-10
ST-1549,SC-2573,SUB-3843,urgent,open,10/12/2025
ST-1550,SC-875,SUB-968,low,resolved,04/24/2025
ST-1551,SC-2689,SUB-1962,medium,open,2025-11-14
ST-1552,SC-79,SUB-3694,urgent,closed,23-08-2025
ST-1553,SC-544,SUB-4801,medium,open,10/06/2025
ST-1554,SC-2785,SUB-98,high,OPEN,2025-04-01
ST-1555,SC-337,SUB-5301,urgent,OPEN,2025-08-08
ST-1556,SC-2539,SUB-788,urgent,open,06/10/2026
ST-1557,SC-1291,SUB-43,medium,OPEN,28-02-2025
ST-1558,SC-2230,SUB-5465,urgent,resolved,2025-12-18
ST-1559,SC-208,SUB-4474,high,closed,16-06-2026
ST-1560,SC-1120,SUB-5373,LOW,closed,2025-11-18
ST-1561,SC-62,SUB-4587,urgent,resolved,07/05/2026
ST-1562,SC-2592,SUB-5394,LOW,OPEN,2026-01-10
ST-1563,SC-2928,SUB-2865,low,closed,02/26/2025
ST-1564,SC-2916,SUB-734,urgent,resolved,12/21/2025
ST-1565,SC-2528,SUB-5483,medium,open,2026-04-10
ST-1566,SC-2783,SUB-2819,medium,OPEN,2026-05-16
ST-1567,SC-434,SUB-2351,low,open,2026-03-10
ST-1568,SC-254,SUB-2908,LOW,resolved,09-11-2026
ST-1569,SC-1240,SUB-667,urgent,open,2026-02-10
ST-1570,SC-255,SUB-4257,low,closed,2026-05-24
ST-1571,SC-2669,SUB-2668,high,open,2026-01-10
ST-1572,SC-397,SUB-202,low,waiting,2026-12-06
ST-1573,SC-1857,SUB-1122,high,open,08/15/2026
ST-1574,SC-2006,SUB-4085,low,waiting,04/01/2026
ST-1575,SC-518,SUB-1882,medium,OPEN,01/13/2026
ST-1576,SC-1737,SUB-938,urgent,open,25-11-2026
ST-1577,SC-42,SUB-4162,urgent,open,10/08/2025
ST-1578,SC-2517,SUB-214,urgent,closed,11/06/2026
ST-1579,SC-1658,SUB-760,LOW,waiting,11/22/2026
ST-1580,SC-487,SUB-2863,low,OPEN,08/15/2026
ST-1581,SC-494,SUB-1301,LOW,closed,13-01-2025
ST-1582,SC-7,SUB-4781,high,waiting,04/05/2025
ST-1583,SC-1291,SUB-2645,high,waiting,09/08/2026
ST-1584,SC-1291,SUB-5341,medium,resolved,2025-06-06
ST-1585,SC-1572,SUB-4079,high,waiting,2025-10-27
ST-1586,SC-1491,SUB-1812,low,resolved,04/16/2026
ST-1587,SC-2425,SUB-256,LOW,open,11/27/2025
ST-1588,SC-1239,SUB-4603,medium,open,2026-05-10
ST-1589,SC-2652,SUB-2836,medium,closed,02-03-2026
ST-1590,SC-1118,SUB-2400,LOW,open,2026-04-10
ST-1591,SC-2595,SUB-3199,urgent,open,2025-08-14
ST-1592,SC-490,SUB-847,LOW,open,2026-03-10
ST-1593,SC-2151,SUB-866,low,waiting,05/10/2025
ST-1594,SC-2033,SUB-4851,high,open,2026-02-10
ST-1595,SC-572,SUB-3976,low,resolved,04/26/2025
ST-1596,SC-1145,SUB-1730,low,resolved,2026-03-15
ST-1597,SC-2187,SUB-2767,LOW,resolved,2025-04-04
ST-1598,SC-2310,SUB-203,medium,open,2026-09-12
ST-1599,SC-2390,SUB-790,LOW,waiting,2026-12-16
ST-1600,SC-1980,SUB-2351,medium,open,2026-01-01
ST-1601,SC-1537,SUB-4468,medium,OPEN,05/08/2025
ST-1602,SC-1159,SUB-3425,low,closed,08/08/2026
ST-1603,SC-973,SUB-4880,urgent,resolved,2026-10-25
ST-1604,SC-2914,SUB-3423,high,waiting,2026-12-25
ST-1605,SC-1315,SUB-4804,low,resolved,2025-08-02
ST-1606,SC-2307,SUB-1527,LOW,resolved,2026-04-12
ST-1607,SC-726,SUB-2568,high,resolved,19-09-2026
ST-1608,SC-2680,SUB-2603,urgent,resolved,20-10-2025
ST-1609,SC-1743,SUB-3030,high,OPEN,2026-02-04
ST-1610,SC-2716,SUB-2760,LOW,resolved,2025-11-04
ST-1611,SC-2779,SUB-488,low,open,2026-01-10
ST-1612,SC-2413,SUB-333,high,open,23-05-2026
ST-1613,SC-1577,SUB-2238,urgent,open,2026-05-10
ST-1614,SC-1878,SUB-1383,low,waiting,13-10-2025
ST-1615,SC-310,SUB-5362,urgent,open,2026-04-10
ST-1616,SC-1361,SUB-4390,high,resolved,2026-09-22
ST-1617,SC-30,SUB-1667,low,open,2026-03-10
ST-1618,SC-1916,SUB-3229,high,OPEN,25-05-2025
ST-1619,SC-1451,SUB-4750,LOW,resolved,2025-09-21
ST-1620,SC-870,SUB-4033,medium,open,25-11-2025
ST-1621,SC-1005,SUB-3608,high,resolved,12/03/2026
ST-1622,SC-834,SUB-3155,medium,OPEN,2025-09-09
ST-1623,SC-1482,SUB-340,low,closed,2025-01-16
ST-1624,SC-1811,SUB-2725,LOW,open,09/23/2026
ST-1625,SC-195,SUB-900,medium,OPEN,2025-04-11
ST-1626,SC-2522,SUB-1645,urgent,closed,2026-08-02
ST-1627,SC-1811,SUB-3192,low,closed,2026-04-09
ST-1628,SC-486,SUB-2946,high,resolved,2026-03-23
ST-1629,SC-28,SUB-3254,high,resolved,10/03/2026
ST-1630,SC-566,SUB-3759,high,OPEN,09-01-2025
ST-1631,SC-2604,SUB-1601,urgent,OPEN,02/22/2025
ST-1632,SC-252,SUB-5612,high,resolved,2025-06-12
ST-1633,SC-2331,SUB-245,high,open,2025-02-07
ST-1634,SC-2318,SUB-1851,medium,open,2026-02-10
ST-1635,SC-819,SUB-1965,medium,closed,12-03-2025
ST-1636,SC-246,SUB-352,urgent,open,2026-01-10
ST-1637,SC-774,SUB-4167,high,resolved,09/23/2026
ST-1638,SC-1505,SUB-5712,high,open,2026-05-10
ST-1639,SC-2847,SUB-10,LOW,resolved,2026-04-20
ST-1640,SC-256,SUB-4120,LOW,open,2026-04-10
ST-1641,SC-1705,SUB-696,urgent,open,2025-08-03
ST-1642,SC-1801,SUB-389,medium,open,2026-01-13
ST-1643,SC-1859,SUB-4575,LOW,closed,2026-09-28
ST-1644,SC-1529,SUB-1134,low,closed,2026-03-08
ST-1645,SC-659,SUB-4222,urgent,open,2026-06-24
ST-1646,SC-2078,SUB-1405,high,closed,2025-04-23
ST-1647,SC-186,SUB-3435,low,OPEN,09/08/2025
ST-1648,SC-2740,SUB-2796,medium,OPEN,2025-01-26
ST-1649,SC-173,SUB-1329,urgent,resolved,2025-03-20
ST-1650,SC-1289,SUB-1457,urgent,waiting,2026-03-04
ST-1651,SC-138,SUB-5878,low,resolved,2025-10-08
ST-1652,SC-2680,SUB-4887,medium,open,08/16/2026
ST-1653,SC-786,SUB-2546,low,OPEN,2026-03-20
ST-1654,SC-562,SUB-1106,LOW,waiting,2025-10-24
ST-1655,SC-1996,SUB-3505,urgent,waiting,20-03-2026
ST-1656,SC-866,SUB-2318,urgent,waiting,2026-04-03
ST-1657,SC-1563,SUB-4499,medium,open,2026-03-10
ST-1658,SC-2149,SUB-347,high,waiting,08/10/2026
ST-1659,SC-513,SUB-3709,high,open,2026-02-10
ST-1660,SC-584,SUB-4051,low,closed,2026-04-07
ST-1661,SC-96,SUB-3845,low,open,2026-01-10
ST-1662,SC-2454,SUB-2810,low,resolved,11/28/2026
ST-1663,SC-1604,SUB-3007,medium,open,2026-05-10
ST-1664,SC-620,SUB-1527,low,waiting,2026-08-06
ST-1665,SC-961,SUB-1161,urgent,closed,2026-03-22
ST-1666,SC-1973,SUB-1498,medium,closed,2026-11-17
ST-1667,SC-1868,SUB-5760,medium,closed,02/10/2025
ST-1668,SC-890,SUB-3702,high,closed,03/24/2026
ST-1669,SC-657,SUB-1068,high,closed,11/16/2026
ST-1670,SC-216,SUB-4839,low,OPEN,01-01-2026
ST-1671,SC-205,SUB-587,medium,open,2026-06-24
ST-1672,SC-233,SUB-4285,urgent,resolved,15-06-2026
ST-1673,SC-1523,SUB-3267,low,waiting,03-08-2026
ST-1674,SC-1738,SUB-2792,low,open,21-08-2025
ST-1675,SC-1786,SUB-1842,medium,open,06/14/2025
ST-1676,SC-294,SUB-2420,medium,waiting,24-01-2026
ST-1677,SC-1753,SUB-4482,high,closed,09/19/2026
ST-1678,SC-1488,SUB-3034,urgent,resolved,09-07-2025
ST-1679,SC-1597,SUB-964,urgent,open,01/02/2026
ST-1680,SC-2395,SUB-1352,low,open,2026-04-10
ST-1681,SC-1295,SUB-1290,medium,open,2025-10-19
ST-1682,SC-1269,SUB-93,urgent,open,2026-03-10
ST-1683,SC-2404,SUB-1838,high,waiting,21-03-2025
ST-1684,SC-1529,SUB-206,LOW,open,2026-02-10
ST-1685,SC-1249,SUB-5292,LOW,resolved,11/04/2026
ST-1686,SC-2606,SUB-2840,low,open,2026-01-10
ST-1687,SC-1279,SUB-1397,LOW,resolved,2025-07-15
ST-1688,SC-122,SUB-1958,medium,OPEN,2025-06-25
ST-1689,SC-1712,SUB-4366,high,resolved,2025-03-25
ST-1690,SC-2874,SUB-2219,high,open,05/07/2025
ST-1691,SC-852,SUB-3468,high,open,04/03/2026
ST-1692,SC-1887,SUB-4099,medium,waiting,18-09-2025
ST-1693,SC-2335,SUB-3185,low,waiting,2025-07-19
ST-1694,SC-180,SUB-2415,urgent,OPEN,2026-09-13
ST-1695,SC-1200,SUB-3905,LOW,waiting,2026-09-26
ST-1696,SC-1589,SUB-4361,LOW,OPEN,2025-02-13
ST-1697,SC-923,SUB-3697,LOW,open,07/11/2026
ST-1698,SC-2531,SUB-2786,urgent,open,26-12-2025
ST-1699,SC-967,SUB-3142,medium,OPEN,04/25/2026
ST-1700,SC-117,SUB-4971,high,closed,2025-07-17
ST-1701,SC-1710,SUB-4916,LOW,resolved,2025-11-26
ST-1702,SC-1603,SUB-2735,medium,waiting,2025-11-03
ST-1703,SC-2852,SUB-5364,medium,open,2026-05-10
ST-1704,SC-1174,SUB-1558,urgent,closed,01/05/2026
ST-1705,SC-631,SUB-5932,low,open,2026-04-10
ST-1706,SC-2461,SUB-325,low,resolved,2025-06-20
ST-1707,SC-2587,SUB-5986,medium,open,2026-03-10
ST-1708,SC-1417,SUB-5865,medium,closed,04/12/2025
ST-1709,SC-1222,SUB-1088,urgent,open,2026-02-10
ST-1710,SC-217,SUB-5798,LOW,closed,08/11/2025
ST-1711,SC-2056,SUB-4165,LOW,closed,2026-01-01
ST-1712,SC-477,SUB-2605,high,resolved,2025-05-05
ST-1713,SC-1478,SUB-4840,urgent,waiting,2025-02-01
ST-1714,SC-1981,SUB-2817,high,resolved,2026-03-16
ST-1715,SC-2874,SUB-4342,LOW,closed,08-09-2025
ST-1716,SC-1282,SUB-2668,medium,waiting,04/15/2026
ST-1717,SC-607,SUB-3771,LOW,OPEN,2026-02-24
ST-1718,SC-2649,SUB-4689,low,waiting,2025-04-18
ST-1719,SC-2411,SUB-4240,high,waiting,16-02-2026
ST-1720,SC-1161,SUB-1531,LOW,open,2026-03-27
ST-1721,SC-2459,SUB-2578,LOW,open,06-09-2025
ST-1722,SC-2179,SUB-742,LOW,resolved,2026-03-08
ST-1723,SC-2877,SUB-4327,high,OPEN,2025-01-18
ST-1724,SC-2308,SUB-851,low,closed,2026-11-26
ST-1725,SC-974,SUB-710,LOW,OPEN,2026-11-11
ST-1726,SC-526,SUB-2186,high,open,2026-01-10
ST-1727,SC-208,SUB-1884,low,open,2026-09-28
ST-1728,SC-813,SUB-5272,LOW,open,2026-05-10
ST-1729,SC-2433,SUB-74,LOW,closed,25-08-2026
ST-1730,SC-1025,SUB-1666,high,open,2026-04-10
ST-1731,SC-2860,SUB-4966,urgent,closed,07/21/2025
ST-1732,SC-354,SUB-3074,low,open,2026-03-10
ST-1733,SC-590,SUB-1391,medium,open,05/04/2025
ST-1734,SC-1680,SUB-4317,LOW,closed,09/05/2025
ST-1735,SC-843,SUB-1071,medium,resolved,07/06/2026
ST-1736,SC-25,SUB-60,low,resolved,28-03-2025
ST-1737,SC-1446,SUB-2009,high,resolved,2025-11-19
ST-1738,SC-1226,SUB-805,urgent,closed,2026-12-23
ST-1739,SC-2932,SUB-1143,LOW,open,2025-11-03
ST-1740,SC-1942,SUB-2970,low,resolved,2026-06-22
ST-1741,SC-1832,SUB-3798,low,closed,2026-12-24
ST-1742,SC-1415,SUB-5307,medium,open,04-11-2025
ST-1743,SC-1592,SUB-408,LOW,waiting,2025-04-26
ST-1744,SC-508,SUB-3473,urgent,OPEN,01/19/2026
ST-1745,SC-1510,SUB-785,LOW,closed,2026-11-08
ST-1746,SC-2081,SUB-590,high,closed,2025-09-02
ST-1747,SC-2585,SUB-1726,LOW,resolved,13-02-2026
ST-1748,SC-712,SUB-1489,high,closed,2026-03-24
ST-1749,SC-218,SUB-3419,medium,open,2026-02-10
ST-1750,SC-681,SUB-2811,low,waiting,03/09/2025
ST-1751,SC-2627,SUB-5670,LOW,open,2026-01-10
ST-1752,SC-1713,SUB-1910,urgent,OPEN,2026-09-02
ST-1753,SC-2692,SUB-932,LOW,open,2026-05-10
ST-1754,SC-1869,SUB-4878,LOW,open,06-03-2026
ST-1755,SC-192,SUB-5772,high,open,2026-04-10
ST-1756,SC-803,SUB-5008,medium,OPEN,12/18/2025
ST-1757,SC-1683,SUB-3825,urgent,open,2026-05-13
ST-1758,SC-1059,SUB-579,urgent,waiting,12/13/2026
ST-1759,SC-1731,SUB-3997,low,waiting,2025-02-13
ST-1760,SC-1670,SUB-2267,urgent,open,2026-02-06
ST-1761,SC-2493,SUB-3049,high,closed,2026-09-11
ST-1762,SC-2061,SUB-3143,medium,OPEN,04-10-2025
ST-1763,SC-2164,SUB-797,urgent,resolved,2025-10-04
ST-1764,SC-2288,SUB-4514,LOW,closed,2026-10-02
ST-1765,SC-2809,SUB-2537,high,OPEN,10/27/2026
ST-1766,SC-891,SUB-3758,medium,closed,07/10/2026
ST-1767,SC-2036,SUB-4578,low,closed,01/03/2025
ST-1768,SC-2674,SUB-4397,urgent,resolved,07/27/2025
ST-1769,SC-1216,SUB-5107,medium,open,2026-05-25
ST-1770,SC-1303,SUB-3775,urgent,resolved,2026-08-23
ST-1771,SC-1015,SUB-343,urgent,open,2026-09-02
ST-1772,SC-2379,SUB-4791,low,open,2026-03-10
ST-1773,SC-2498,SUB-2349,medium,resolved,2025-12-28
ST-1774,SC-2923,SUB-2907,medium,open,2026-02-10
ST-1775,SC-1228,SUB-1252,urgent,closed,2025-02-02
ST-1776,SC-645,SUB-2333,low,open,2026-01-10
ST-1777,SC-350,SUB-3084,LOW,waiting,2025-10-02
ST-1778,SC-1950,SUB-2611,LOW,open,2026-05-10
ST-1779,SC-1223,SUB-4352,low,closed,09/13/2026
ST-1780,SC-297,SUB-1293,high,resolved,05/22/2025
ST-1781,SC-763,SUB-2890,low,open,2026-01-04
ST-1782,SC-1023,SUB-122,medium,open,17-09-2025
ST-1783,SC-2662,SUB-1653,medium,resolved,2025-04-07
ST-1784,SC-2893,SUB-2174,high,waiting,2026-09-11
ST-1785,SC-2518,SUB-2895,urgent,waiting,01/13/2026
ST-1786,SC-284,SUB-3163,urgent,resolved,2026-03-21
ST-1787,SC-934,SUB-4860,low,waiting,2026-03-13
ST-1788,SC-544,SUB-4271,LOW,open,08/06/2026
ST-1789,SC-1992,SUB-190,medium,closed,2026-03-02
ST-1790,SC-303,SUB-5401,high,resolved,2025-12-24
ST-1791,SC-887,SUB-2341,urgent,waiting,2025-01-24
ST-1792,SC-2555,SUB-3795,high,OPEN,12/09/2025
ST-1793,SC-1770,SUB-410,LOW,resolved,2026-12-16
ST-1794,SC-877,SUB-4348,urgent,waiting,2026-04-18
ST-1795,SC-2989,SUB-4547,medium,open,2026-04-10
ST-1796,SC-1482,SUB-2033,high,closed,2026-01-26
ST-1797,SC-2837,SUB-3990,medium,open,2026-03-10
ST-1798,SC-200,SUB-3761,urgent,closed,04-11-2025
ST-1799,SC-2041,SUB-300,low,open,2026-02-10
ST-1800,SC-1138,SUB-4741,low,OPEN,2025-03-20
ST-1801,SC-1649,SUB-5382,medium,closed,01/24/2025
ST-1802,SC-668,SUB-1646,urgent,OPEN,2025-07-07
ST-1803,SC-487,SUB-5540,low,waiting,2025-12-25
ST-1804,SC-885,SUB-5877,high,open,2026-04-02
ST-1805,SC-338,SUB-4581,medium,waiting,2025-11-06
ST-1806,SC-2252,SUB-4211,high,resolved,10/14/2025
ST-1807,SC-2631,SUB-4936,high,resolved,11/05/2025
ST-1808,SC-449,SUB-3658,medium,resolved,01/07/2025
ST-1809,SC-1292,SUB-1510,high,OPEN,01/26/2026
ST-1810,SC-507,SUB-1578,urgent,waiting,2025-10-24
ST-1811,SC-1593,SUB-5617,medium,waiting,07/12/2026
ST-1812,SC-2822,SUB-4655,medium,waiting,2026-04-18
ST-1813,SC-2055,SUB-4316,urgent,OPEN,08/24/2025
ST-1814,SC-2162,SUB-1106,low,waiting,01-05-2026
ST-1815,SC-146,SUB-5885,LOW,closed,02/25/2025
ST-1816,SC-2032,SUB-3348,LOW,open,2026-05-17
ST-1817,SC-1737,SUB-4002,LOW,waiting,11-08-2026
ST-1818,SC-893,SUB-905,LOW,open,2026-05-10
ST-1819,SC-204,SUB-5890,high,waiting,2025-03-13
ST-1820,SC-1408,SUB-4467,LOW,open,2026-04-10
ST-1821,SC-1109,SUB-5697,medium,waiting,05-08-2025
ST-1822,SC-629,SUB-4641,medium,open,2026-03-10
ST-1823,SC-1788,SUB-4722,urgent,closed,2026-06-08
ST-1824,SC-1440,SUB-5630,urgent,OPEN,12/17/2025
ST-1825,SC-2611,SUB-1331,low,resolved,2026-02-03
ST-1826,SC-1264,SUB-1236,urgent,resolved,10-09-2025
ST-1827,SC-2189,SUB-5936,urgent,closed,12/24/2026
ST-1828,SC-1685,SUB-219,high,open,2025-08-05
ST-1829,SC-2936,SUB-535,LOW,waiting,2025-03-21
ST-1830,SC-375,SUB-1411,urgent,closed,2025-07-22
ST-1831,SC-416,SUB-3135,low,waiting,2025-03-11
ST-1832,SC-2859,SUB-1715,low,open,21-06-2025
ST-1833,SC-2960,SUB-4953,LOW,waiting,03/02/2026
ST-1834,SC-221,SUB-3054,urgent,closed,09/03/2026
ST-1835,SC-787,SUB-4755,medium,closed,2025-08-23
ST-1836,SC-2744,SUB-2029,urgent,closed,14-04-2025
ST-1837,SC-1496,SUB-1894,medium,closed,2026-03-04
ST-1838,SC-273,SUB-3143,LOW,OPEN,09/22/2025
ST-1839,SC-2574,SUB-1701,high,open,09/28/2025
ST-1840,SC-845,SUB-1636,urgent,closed,2025-03-04
ST-1841,SC-2092,SUB-4291,LOW,open,2026-01-10
ST-1842,SC-2906,SUB-1146,low,waiting,14-05-2026
ST-1843,SC-809,SUB-1053,medium,open,2026-05-10
ST-1844,SC-137,SUB-834,LOW,OPEN,01/21/2026
ST-1845,SC-2039,SUB-1248,high,open,2026-04-10
ST-1846,SC-1825,SUB-1854,medium,waiting,2026-02-19
ST-1847,SC-370,SUB-1236,urgent,waiting,08/22/2025
ST-1848,SC-45,SUB-1758,high,waiting,2026-10-16
ST-1849,SC-930,SUB-2982,urgent,open,2026-10-05
ST-1850,SC-2798,SUB-3252,low,open,17-07-2026
ST-1851,SC-862,SUB-4492,high,waiting,2026-07-23
ST-1852,SC-770,SUB-2892,LOW,closed,2025-07-01
ST-1853,SC-1754,SUB-1125,high,open,2026-11-17
ST-1854,SC-2861,SUB-992,medium,resolved,08-08-2025
ST-1855,SC-1246,SUB-495,urgent,open,09/23/2025
ST-1856,SC-1181,SUB-4080,low,open,02-02-2026
ST-1857,SC-1302,SUB-566,urgent,waiting,2025-09-17
ST-1858,SC-529,SUB-5405,urgent,OPEN,02/14/2026
ST-1859,SC-2604,SUB-632,urgent,waiting,04-11-2026
ST-1860,SC-207,SUB-3299,LOW,waiting,2025-09-13
ST-1861,SC-2638,SUB-3553,high,waiting,03-02-2025
ST-1862,SC-2073,SUB-1289,low,OPEN,12/22/2026
ST-1863,SC-1980,SUB-799,medium,OPEN,24-10-2025
ST-1864,SC-2436,SUB-4570,high,open,2026-02-10
ST-1865,SC-2485,SUB-4539,LOW,closed,2026-09-23
ST-1866,SC-2277,SUB-5006,medium,open,2026-01-10
ST-1867,SC-2873,SUB-5948,high,OPEN,01/05/2025
ST-1868,SC-2653,SUB-5332,high,open,2026-05-10
ST-1869,SC-1174,SUB-5232,urgent,open,2026-04-23
ST-1870,SC-2998,SUB-228,LOW,waiting,2025-11-04
ST-1871,SC-1714,SUB-3728,medium,open,04/18/2026
ST-1872,SC-1327,SUB-1959,high,open,2026-11-18
ST-1873,SC-1463,SUB-5235,LOW,waiting,2025-07-15
ST-1874,SC-475,SUB-1274,medium,resolved,2026-11-05
ST-1875,SC-1321,SUB-3917,LOW,open,07-08-2026
ST-1876,SC-1644,SUB-3857,low,waiting,16-12-2025
ST-1877,SC-1988,SUB-2935,high,resolved,2026-03-07
ST-1878,SC-734,SUB-2780,high,OPEN,2026-12-15
ST-1879,SC-1854,SUB-5288,medium,resolved,2025-10-01
ST-1880,SC-259,SUB-3022,low,resolved,2025-07-15
ST-1881,SC-1281,SUB-3387,medium,OPEN,2025-05-05
ST-1882,SC-1509,SUB-1210,high,waiting,19-01-2026
ST-1883,SC-2222,SUB-2999,low,waiting,26-11-2025
ST-1884,SC-951,SUB-5556,urgent,OPEN,2026-07-15
ST-1885,SC-2141,SUB-4383,LOW,closed,2025-11-19
ST-1886,SC-2669,SUB-4658,medium,waiting,11/25/2026
ST-1887,SC-1196,SUB-4405,urgent,open,2026-03-10
ST-1888,SC-1645,SUB-5120,low,resolved,2026-02-22
ST-1889,SC-1716,SUB-4566,medium,open,2026-02-10
ST-1890,SC-872,SUB-2984,low,closed,2025-06-23
ST-1891,SC-100,SUB-1040,LOW,open,2026-01-10
ST-1892,SC-347,SUB-1360,high,closed,02/16/2026
ST-1893,SC-833,SUB-4400,low,open,08/02/2025
ST-1894,SC-1900,SUB-3785,high,OPEN,2025-07-23
ST-1895,SC-1410,SUB-3150,LOW,open,03-07-2026
ST-1896,SC-1491,SUB-5165,LOW,closed,25-06-2026
ST-1897,SC-2150,SUB-796,low,waiting,2026-09-21
ST-1898,SC-1013,SUB-3120,LOW,closed,2025-10-23
ST-1899,SC-118,SUB-1398,high,open,2026-06-12
ST-1900,SC-2884,SUB-1890,high,resolved,2025-12-11
ST-1901,SC-1004,SUB-50,high,waiting,2025-11-13
ST-1902,SC-1391,SUB-1166,LOW,resolved,01/06/2025
ST-1903,SC-2596,SUB-1849,low,resolved,06/01/2026
ST-1904,SC-2261,SUB-5378,low,waiting,2026-06-03
ST-1905,SC-105,SUB-4315,high,resolved,2026-10-24
ST-1906,SC-1360,SUB-3949,high,open,2026-10-22
ST-1907,SC-1659,SUB-1897,urgent,OPEN,2026-10-06
ST-1908,SC-2495,SUB-2994,medium,waiting,11-02-2026
