subscription_id,customer_id,account_id,plan_id,start_date,status,will_churn
SUB-2036,SC-670,AC-283,PLAN-6,06/14/2025,CANCELLED,0
SUB-2037,SC-464,AC-821,PLAN-2,04/19/2025,cancelled,0
SUB-2038,SC-1064,AC-53,PLAN-1,2026-01-12,ACTIVE,0
SUB-2039,SC-2398,AC-7,PLAN-3,2025-09-23,ACTIVE,0
SUB-2040,SC-271,AC-483,PLAN-1,2023-05-11,ACTIVE,0
SUB-2041,SC-622,AC-261,PLAN-5,21-10-2023,active,0
SUB-2042,SC-171,AC-894,PLAN-1,2021-10-25,cancelled,0
SUB-2043,SC-2368,AC-674,PLAN-6,2026-06-26,active,0
SUB-2044,SC-1719,AC-731,PLAN-5,2025-08-15,ACTIVE,0
SUB-2045,SC-1253,AC-428,PLAN-3,05/02/2023,ACTIVE,0
SUB-2046,SC-2674,AC-33,PLAN-5,28-01-2024,ACTIVE,0
SUB-2047,SC-1833,AC-880,PLAN-6,2025-02-04,ACTIVE,0
SUB-2048,SC-2813,AC-209,PLAN-6,2024-10-09,CANCELLED,0
SUB-2049,SC-1842,AC-394,PLAN-5,12/22/2024,active,0
SUB-2050,SC-982,AC-535,PLAN-1,26-12-2024,cancelled,0
SUB-2051,SC-2338,AC-196,PLAN-6,20-04-2026,active,0
SUB-2052,SC-245,AC-766,PLAN-2,2025-02-24,trial,0
SUB-2053,SC-2795,AC-331,PLAN-3,03/22/2023,cancelled,0
SUB-2054,SC-1577,AC-261,PLAN-3,11/02/2022,ACTIVE,0
SUB-2055,SC-2956,AC-36,PLAN-2,01-09-2021,active,0
SUB-2056,SC-557,AC-827,PLAN-5,07/07/2023,CANCELLED,1
SUB-2057,SC-1298,AC-830,PLAN-3,2025-12-05,CANCELLED,0
SUB-2058,SC-2005,AC-307,PLAN-5,2021-05-28,active,0
SUB-2059,SC-177,AC-712,PLAN-5,2025-10-09,active,0
SUB-2060,SC-2488,AC-742,PLAN-2,01-03-2025,ACTIVE,0
SUB-2061,SC-914,AC-387,PLAN-4,2025-03-12,CANCELLED,0
SUB-2062,SC-2260,AC-188,PLAN-1,2022-02-14,active,0
SUB-2063,SC-415,AC-388,PLAN-5,11/24/2023,ACTIVE,0
SUB-2064,SC-2385,AC-86,PLAN-6,16-05-2022,ACTIVE,0
SUB-2065,SC-834,AC-310,PLAN-6,2023-12-24,trial,0
SUB-2066,SC-2259,AC-224,PLAN-2,04/25/2023,CANCELLED,0
SUB-2067,SC-757,AC-212,PLAN-3,2022-10-22,cancelled,1
SUB-2068,SC-2591,AC-888,PLAN-3,2026-02-14,active,0
SUB-2069,SC-2491,AC-525,PLAN-2,2023-01-16,active,0
SUB-2070,SC-607,AC-381,PLAN-1,03/10/2025,cancelled,0
SUB-2071,SC-2567,AC-472,PLAN-2,02/02/2021,ACTIVE,0
SUB-2072,SC-2628,AC-18,PLAN-6,06/17/2024,ACTIVE,0
SUB-2073,SC-422,AC-572,PLAN-3,2026-09-05,trial,0
SUB-2074,SC-2734,AC-598,PLAN-5,2025-09-11,cancelled,1
SUB-2075,SC-1143,AC-632,PLAN-1,2023-10-04,ACTIVE,0
SUB-2076,SC-1987,AC-252,PLAN-2,2022-09-10,ACTIVE,0
SUB-2077,SC-786,AC-856,PLAN-2,02/22/2026,active,0
SUB-2078,SC-768,AC-64,PLAN-2,04/04/2021,cancelled,1
SUB-2079,SC-750,AC-150,PLAN-3,11/16/2024,trial,0
SUB-2080,SC-2582,AC-880,PLAN-4,2025-12-23,CANCELLED,0
SUB-2081,SC-1598,AC-281,PLAN-5,2024-11-01,active,0
SUB-2082,SC-18,AC-174,PLAN-2,22-12-2026,ACTIVE,0
SUB-2083,SC-1177,AC-859,PLAN-2,2026-02-14,CANCELLED,0
SUB-2084,SC-1819,AC-173,PLAN-4,2022-05-11,active,0
SUB-2085,SC-1493,AC-641,PLAN-2,2025-07-27,cancelled,1
SUB-2086,SC-259,AC-266,PLAN-4,2022-01-05,CANCELLED,0
SUB-2087,SC-2288,AC-241,PLAN-4,10/16/2023,cancelled,0
SUB-2088,SC-2923,AC-210,PLAN-3,02/25/2024,cancelled,0
SUB-2089,SC-775,AC-148,PLAN-6,05/18/2024,trial,0
SUB-2090,SC-1053,AC-299,PLAN-6,01/10/2026,CANCELLED,0
SUB-2091,SC-397,AC-456,PLAN-2,22-12-2021,cancelled,0
SUB-2092,SC-17,AC-713,PLAN-3,13-07-2021,CANCELLED,0
SUB-2093,SC-703,AC-809,PLAN-5,2021-04-25,active,0
SUB-2094,SC-2412,AC-513,PLAN-4,2026-06-19,cancelled,0
SUB-2095,SC-1757,AC-362,PLAN-6,2022-11-23,cancelled,0
SUB-2096,SC-2841,AC-522,PLAN-6,11/13/2024,trial,0
SUB-2097,SC-562,AC-677,PLAN-1,2024-09-17,active,0
SUB-2098,SC-2563,AC-625,PLAN-6,2022-11-28,ACTIVE,0
SUB-2099,SC-148,AC-340,PLAN-1,2024-09-09,active,0
SUB-2100,SC-2412,AC-113,PLAN-3,2022-11-24,ACTIVE,0
SUB-2101,SC-917,AC-183,PLAN-2,15-06-2026,trial,0
SUB-2102,SC-2831,AC-656,PLAN-4,15-04-2024,cancelled,1
SUB-2103,SC-2732,AC-590,PLAN-4,02/07/2021,ACTIVE,1
SUB-2104,SC-335,AC-376,PLAN-4,09/06/2021,active,0
SUB-2105,SC-2505,AC-303,PLAN-5,2021-06-11,cancelled,0
SUB-2106,SC-1471,AC-706,PLAN-3,2023-12-12,active,0
SUB-2107,SC-2850,AC-488,PLAN-2,2025-10-15,active,1
SUB-2108,SC-1399,AC-295,PLAN-2,03/28/2026,cancelled,0
SUB-2109,SC-889,AC-154,PLAN-3,2021-10-10,ACTIVE,0
SUB-2110,SC-1845,AC-364,PLAN-4,2025-06-01,ACTIVE,0
SUB-2111,SC-1264,AC-488,PLAN-1,22-01-2025,ACTIVE,0
SUB-2112,SC-2326,AC-884,PLAN-3,2023-04-26,cancelled,0
SUB-2113,SC-1766,AC-687,PLAN-1,2024-10-27,trial,0
SUB-2114,SC-2557,AC-485,PLAN-4,16-07-2021,active,0
SUB-2115,SC-1662,AC-169,PLAN-3,04/07/2023,cancelled,0
SUB-2116,SC-1056,AC-618,PLAN-2,2023-04-22,trial,0
SUB-2117,SC-2102,AC-651,PLAN-3,2025-08-08,ACTIVE,0
SUB-2118,SC-1846,AC-495,PLAN-5,2023-11-22,trial,0
SUB-2119,SC-704,AC-662,PLAN-6,2023-03-07,active,0
SUB-2120,SC-1321,AC-129,PLAN-3,18-01-2023,trial,0
SUB-2121,SC-1305,AC-39,PLAN-4,10/07/2026,ACTIVE,0
SUB-2122,SC-1485,AC-579,PLAN-4,2024-04-25,active,0
SUB-2123,SC-2374,AC-317,PLAN-3,21-02-2024,cancelled,0
SUB-2124,SC-339,AC-398,PLAN-4,10-01-2024,cancelled,1
SUB-2125,SC-1617,AC-423,PLAN-5,2022-04-19,CANCELLED,0
SUB-2126,SC-611,AC-20,PLAN-4,2021-03-05,active,0
SUB-2127,SC-383,AC-855,PLAN-5,17-01-2021,cancelled,0
SUB-2128,SC-523,AC-348,PLAN-3,05/15/2022,trial,0
SUB-2129,SC-2683,AC-431,PLAN-3,08/13/2021,active,1
SUB-2130,SC-1759,AC-407,PLAN-6,22-01-2024,trial,1
SUB-2131,SC-2857,AC-725,PLAN-6,15-02-2021,active,1
SUB-2132,SC-2668,AC-299,PLAN-2,02/03/2024,trial,1
SUB-2133,SC-501,AC-819,PLAN-1,09/13/2024,CANCELLED,0
SUB-2134,SC-1810,AC-864,PLAN-6,2022-10-16,trial,1
SUB-2135,SC-819,AC-233,PLAN-4,2025-06-20,ACTIVE,1
SUB-2136,SC-1189,AC-851,PLAN-2,06/10/2026,ACTIVE,0
SUB-2137,SC-1368,AC-530,PLAN-5,2023-06-20,active,0
SUB-2138,SC-2588,AC-180,PLAN-5,2022-01-10,ACTIVE,0
SUB-2139,SC-1135,AC-684,PLAN-1,12/05/2021,ACTIVE,0
SUB-2140,SC-1653,AC-337,PLAN-4,10-09-2025,CANCELLED,0
SUB-2141,SC-1833,AC-203,PLAN-1,10/21/2025,ACTIVE,0
SUB-2142,SC-2090,AC-680,PLAN-2,01-06-2023,active,0
SUB-2143,SC-2303,AC-397,PLAN-5,2026-08-17,cancelled,0
SUB-2144,SC-1393,AC-300,PLAN-5,2026-01-19,cancelled,1
SUB-2145,SC-2745,AC-224,PLAN-4,2026-07-25,CANCELLED,0
SUB-2146,SC-1020,AC-562,PLAN-3,09-11-2025,CANCELLED,0
SUB-2147,SC-447,AC-25,PLAN-2,02-07-2023,trial,0
SUB-2148,SC-1241,AC-653,PLAN-1,2021-05-14,trial,0
SUB-2149,SC-1591,AC-620,PLAN-5,04-11-2023,CANCELLED,0
SUB-2150,SC-1604,AC-365,PLAN-5,01/26/2024,ACTIVE,0
SUB-2151,SC-2329,AC-747,PLAN-5,2025-11-23,cancelled,0
SUB-2152,SC-2349,AC-149,PLAN-5,12/12/2022,active,0
SUB-2153,SC-249,AC-71,PLAN-5,23-02-2026,trial,0
SUB-2154,SC-24,AC-78,PLAN-5,08/02/2022,ACTIVE,0
SUB-2155,SC-1170,AC-205,PLAN-5,2024-02-22,ACTIVE,0
SUB-2156,SC-746,AC-664,PLAN-6,20-08-2025,CANCELLED,0
SUB-2157,SC-2448,AC-205,PLAN-4,2021-09-15,ACTIVE,0
SUB-2158,SC-956,AC-188,PLAN-5,2025-02-05,ACTIVE,0
SUB-2159,SC-1375,AC-500,PLAN-5,20-11-2026,trial,0
SUB-2160,SC-2535,AC-864,PLAN-4,12/24/2026,active,0
SUB-2161,SC-2133,AC-851,PLAN-6,09/26/2021,active,0
SUB-2162,SC-157,AC-258,PLAN-6,06/21/2025,ACTIVE,0
SUB-2163,SC-1712,AC-290,PLAN-5,2021-09-11,active,0
SUB-2164,SC-2623,AC-820,PLAN-3,2021-09-05,active,0
SUB-2165,SC-342,AC-218,PLAN-3,2026-02-11,CANCELLED,0
SUB-2166,SC-1391,AC-425,PLAN-6,07/08/2025,cancelled,0
SUB-2167,SC-2937,AC-525,PLAN-2,09-07-2025,ACTIVE,0
SUB-2168,SC-1086,AC-321,PLAN-3,09/01/2021,active,0
SUB-2169,SC-2622,AC-823,PLAN-1,2026-04-04,CANCELLED,0
SUB-2170,SC-737,AC-295,PLAN-4,2024-11-18,trial,0
SUB-2171,SC-513,AC-424,PLAN-3,07/16/2025,trial,0
SUB-2172,SC-2208,AC-395,PLAN-6,2025-02-21,CANCELLED,1
SUB-2173,SC-1927,AC-692,PLAN-3,2025-05-26,ACTIVE,0
SUB-2174,SC-2424,AC-425,PLAN-3,2022-09-09,cancelled,0
SUB-2175,SC-1869,AC-745,PLAN-5,2025-08-15,ACTIVE,0
SUB-2176,SC-1578,AC-509,PLAN-5,2023-05-16,cancelled,0
SUB-2177,SC-1037,AC-769,PLAN-5,03/05/2023,active,1
SUB-2178,SC-855,AC-276,PLAN-5,2023-01-09,ACTIVE,0
SUB-2179,SC-228,AC-58,PLAN-2,08/08/2026,cancelled,0
SUB-2180,SC-1601,AC-547,PLAN-2,2026-11-17,ACTIVE,0
SUB-2181,SC-972,AC-690,PLAN-2,21-08-2021,trial,0
SUB-2182,SC-2169,AC-191,PLAN-4,05/17/2023,cancelled,0
SUB-2183,SC-278,AC-487,PLAN-2,06/14/2026,ACTIVE,0
SUB-2184,SC-347,AC-480,PLAN-4,2025-05-08,CANCELLED,0
SUB-2185,SC-2701,AC-24,PLAN-5,05/25/2025,cancelled,0
SUB-2186,SC-1330,AC-391,PLAN-2,2026-05-17,active,0
SUB-2187,SC-2740,AC-699,PLAN-3,2023-10-25,CANCELLED,0
SUB-2188,SC-2324,AC-18,PLAN-1,2023-09-11,cancelled,1
SUB-2189,SC-480,AC-56,PLAN-4,2023-12-19,cancelled,0
SUB-2190,SC-2598,AC-282,PLAN-1,2024-10-02,cancelled,1
SUB-2191,SC-1857,AC-96,PLAN-1,10/06/2021,trial,0
SUB-2192,SC-713,AC-409,PLAN-2,10/20/2026,active,0
SUB-2193,SC-2430,AC-685,PLAN-5,2025-09-07,active,1
SUB-2194,SC-330,AC-75,PLAN-4,05/18/2023,ACTIVE,0
SUB-2195,SC-2677,AC-198,PLAN-4,2024-09-21,active,0
SUB-2196,SC-2900,AC-396,PLAN-6,08/03/2026,ACTIVE,0
SUB-2197,SC-258,AC-254,PLAN-5,06/15/2025,ACTIVE,1
SUB-2198,SC-2058,AC-463,PLAN-2,2025-01-14,ACTIVE,0
SUB-2199,SC-1205,AC-25,PLAN-1,2022-09-16,CANCELLED,0
SUB-2200,SC-331,AC-145,PLAN-6,11/19/2023,cancelled,1
SUB-2201,SC-309,AC-899,PLAN-5,06/12/2021,trial,1
SUB-2202,SC-3000,AC-230,PLAN-5,01/06/2026,cancelled,0
SUB-2203,SC-2803,AC-428,PLAN-5,2025-12-09,ACTIVE,0
SUB-2204,SC-1310,AC-178,PLAN-6,17-05-2023,cancelled,0
SUB-2205,SC-1976,AC-26,PLAN-3,2026-07-08,CANCELLED,0
SUB-2206,SC-2666,AC-471,PLAN-2,05/16/2026,ACTIVE,0
SUB-2207,SC-1380,AC-407,PLAN-1,2026-10-22,cancelled,0
SUB-2208,SC-1310,AC-241,PLAN-2,2021-08-15,CANCELLED,0
SUB-2209,SC-2675,AC-359,PLAN-6,2024-03-24,active,0
SUB-2210,SC-2752,AC-687,PLAN-5,2022-03-02,active,0
SUB-2211,SC-801,AC-292,PLAN-3,07/20/2026,cancelled,0
SUB-2212,SC-24,AC-891,PLAN-3,2026-02-01,CANCELLED,0
SUB-2213,SC-2969,AC-697,PLAN-1,20-03-2024,CANCELLED,0
SUB-2214,SC-1149,AC-385,PLAN-2,2026-06-17,CANCELLED,1
SUB-2215,SC-271,AC-674,PLAN-2,2021-11-08,trial,0
SUB-2216,SC-526,AC-755,PLAN-6,2023-07-11,cancelled,0
SUB-2217,SC-911,AC-152,PLAN-4,2022-07-25,trial,1
SUB-2218,SC-2984,AC-579,PLAN-5,15-11-2025,cancelled,0
SUB-2219,SC-729,AC-499,PLAN-2,09/28/2023,ACTIVE,0
SUB-2220,SC-2561,AC-655,PLAN-6,08/14/2024,ACTIVE,1
SUB-2221,SC-808,AC-334,PLAN-3,2026-08-01,trial,0
SUB-2222,SC-2296,AC-667,PLAN-2,06/15/2023,CANCELLED,0
SUB-2223,SC-804,AC-52,PLAN-2,07/10/2023,trial,0
SUB-2224,SC-110,AC-197,PLAN-3,02/22/2023,active,0
SUB-2225,SC-16,AC-619,PLAN-6,07/03/2023,ACTIVE,0
SUB-2226,SC-247,AC-235,PLAN-4,2025-02-15,CANCELLED,0
SUB-2227,SC-1028,AC-503,PLAN-3,2024-05-26,ACTIVE,0
SUB-2228,SC-41,AC-692,PLAN-4,09/01/2022,active,0
SUB-2229,SC-2289,AC-208,PLAN-4,2023-06-19,cancelled,0
SUB-2230,SC-2030,AC-564,PLAN-5,2021-12-07,CANCELLED,0
SUB-2231,SC-312,AC-847,PLAN-6,2024-09-11,ACTIVE,0
SUB-2232,SC-618,AC-391,PLAN-1,2021-07-03,active,0
SUB-2233,SC-1034,AC-85,PLAN-5,2021-08-06,CANCELLED,0
SUB-2234,SC-2113,AC-817,PLAN-1,2026-10-12,ACTIVE,0
SUB-2235,SC-1425,AC-422,PLAN-1,2022-01-05,cancelled,0
SUB-2236,SC-2864,AC-388,PLAN-3,2022-03-25,active,0
SUB-2237,SC-1602,AC-75,PLAN-6,03/18/2026,CANCELLED,0
SUB-2238,SC-1049,AC-435,PLAN-6,2022-03-28,active,1
SUB-2239,SC-2134,AC-353,PLAN-1,02/18/2025,cancelled,0
SUB-2240,SC-1970,AC-337,PLAN-1,06/19/2022,trial,0
SUB-2241,SC-145,AC-285,PLAN-1,09/26/2026,cancelled,0
SUB-2242,SC-479,AC-661,PLAN-1,05-08-2025,trial,0
SUB-2243,SC-489,AC-678,PLAN-4,09-01-2025,active,0
SUB-2244,SC-1288,AC-786,PLAN-3,2021-06-12,ACTIVE,1
SUB-2245,SC-1537,AC-61,PLAN-1,2024-09-19,trial,0
SUB-2246,SC-850,AC-252,PLAN-5,09-11-2022,cancelled,1
SUB-2247,SC-1247,AC-580,PLAN-1,2024-02-07,cancelled,1
SUB-2248,SC-1367,AC-799,PLAN-4,08/13/2024,trial,0
SUB-2249,SC-1322,AC-217,PLAN-5,08/05/2024,trial,0
SUB-2250,SC-2857,AC-774,PLAN-2,2025-03-26,active,0
SUB-2251,SC-2341,AC-159,PLAN-6,09/11/2026,cancelled,0
SUB-2252,SC-2601,AC-567,PLAN-4,2021-07-19,active,0
SUB-2253,SC-477,AC-330,PLAN-4,2026-09-04,cancelled,1
SUB-2254,SC-542,AC-331,PLAN-3,2022-10-08,cancelled,0
SUB-2255,SC-2860,AC-851,PLAN-3,10/08/2021,active,0
SUB-2256,SC-2107,AC-497,PLAN-1,2022-01-14,ACTIVE,0
SUB-2257,SC-2964,AC-465,PLAN-1,15-06-2025,trial,1
SUB-2258,SC-2782,AC-195,PLAN-1,02/26/2025,ACTIVE,0
SUB-2259,SC-332,AC-374,PLAN-1,2021-08-17,cancelled,1
SUB-2260,SC-1382,AC-518,PLAN-4,2023-06-16,ACTIVE,0
SUB-2261,SC-741,AC-298,PLAN-1,2022-03-28,trial,0
SUB-2262,SC-1315,AC-509,PLAN-2,03/24/2026,trial,0
SUB-2263,SC-2937,AC-103,PLAN-5,20-10-2022,ACTIVE,0
SUB-2264,SC-413,AC-189,PLAN-3,2026-12-14,active,0
SUB-2265,SC-829,AC-35,PLAN-6,2024-01-07,active,0
SUB-2266,SC-2311,AC-440,PLAN-1,2022-11-01,trial,0
SUB-2267,SC-1142,AC-300,PLAN-1,2026-02-17,trial,0
SUB-2268,SC-2333,AC-206,PLAN-3,27-04-2021,ACTIVE,0
SUB-2269,SC-118,AC-285,PLAN-6,2023-08-11,active,0
SUB-2270,SC-512,AC-195,PLAN-1,19-06-2022,cancelled,1
SUB-2271,SC-1934,AC-692,PLAN-1,2025-06-16,cancelled,0
SUB-2272,SC-37,AC-347,PLAN-4,09/03/2022,CANCELLED,0
SUB-2273,SC-429,AC-805,PLAN-2,2026-08-20,active,0
SUB-2274,SC-1722,AC-453,PLAN-5,07-02-2025,CANCELLED,1
SUB-2275,SC-57,AC-184,PLAN-1,23-07-2025,ACTIVE,0
SUB-2276,SC-476,AC-761,PLAN-1,2026-08-24,ACTIVE,0
SUB-2277,SC-2616,AC-375,PLAN-1,2024-09-19,cancelled,0
SUB-2278,SC-310,AC-385,PLAN-4,2025-02-05,ACTIVE,0
SUB-2279,SC-2654,AC-496,PLAN-6,2024-12-15,ACTIVE,0
SUB-2280,SC-2764,AC-450,PLAN-3,2021-12-11,trial,0
SUB-2281,SC-2461,AC-92,PLAN-2,2025-04-20,cancelled,0
SUB-2282,SC-1005,AC-434,PLAN-2,13-09-2024,active,0
SUB-2283,SC-1038,AC-637,PLAN-4,28-01-2024,trial,1
SUB-2284,SC-2195,AC-277,PLAN-3,2023-10-12,ACTIVE,0
SUB-2285,SC-1327,AC-805,PLAN-6,2023-07-10,ACTIVE,0
SUB-2286,SC-2548,AC-461,PLAN-4,2025-03-16,active,0
SUB-2287,SC-2868,AC-43,PLAN-6,01-04-2024,CANCELLED,0
SUB-2288,SC-1933,AC-447,PLAN-6,2021-02-24,trial,0
SUB-2289,SC-2933,AC-290,PLAN-1,2024-03-01,cancelled,0
SUB-2290,SC-989,AC-402,PLAN-6,09/14/2021,trial,0
SUB-2291,SC-2150,AC-82,PLAN-3,07-07-2024,trial,0
SUB-2292,SC-327,AC-199,PLAN-4,2021-09-17,CANCELLED,0
SUB-2293,SC-2714,AC-423,PLAN-6,2022-11-11,ACTIVE,1
SUB-2294,SC-1542,AC-711,PLAN-1,2023-03-17,ACTIVE,0
SUB-2295,SC-819,AC-288,PLAN-2,03/19/2023,cancelled,0
SUB-2296,SC-1139,AC-511,PLAN-1,11/12/2023,cancelled,0
SUB-2297,SC-2934,AC-214,PLAN-3,11/15/2025,active,0
SUB-2298,SC-2214,AC-200,PLAN-4,25-04-2023,CANCELLED,1
SUB-2299,SC-1046,AC-774,PLAN-1,2025-05-19,trial,0
SUB-2300,SC-2562,AC-301,PLAN-6,09-02-2022,ACTIVE,0
SUB-2301,SC-607,AC-732,PLAN-4,2025-12-06,CANCELLED,0
SUB-2302,SC-323,AC-178,PLAN-5,01/07/2025,trial,0
SUB-2303,SC-340,AC-675,PLAN-2,2024-06-10,ACTIVE,0
SUB-2304,SC-966,AC-224,PLAN-3,2026-03-15,active,0
SUB-2305,SC-1300,AC-850,PLAN-6,2026-05-19,cancelled,1
SUB-2306,SC-395,AC-637,PLAN-2,09/20/2021,cancelled,0
SUB-2307,SC-1300,AC-496,PLAN-4,2021-05-17,cancelled,0
SUB-2308,SC-628,AC-900,PLAN-5,2023-11-06,trial,1
SUB-2309,SC-1126,AC-735,PLAN-6,11/06/2023,active,0
SUB-2310,SC-1026,AC-747,PLAN-6,21-10-2025,trial,0
SUB-2311,SC-2815,AC-888,PLAN-1,27-06-2021,ACTIVE,0
SUB-2312,SC-1685,AC-617,PLAN-3,05/07/2021,trial,0
SUB-2313,SC-2875,AC-128,PLAN-5,08/28/2025,CANCELLED,0
SUB-2314,SC-1413,AC-817,PLAN-2,01/19/2021,ACTIVE,0
SUB-2315,SC-2731,AC-621,PLAN-2,04/11/2022,active,0
SUB-2316,SC-2115,AC-708,PLAN-3,2021-01-13,trial,0
SUB-2317,SC-643,AC-227,PLAN-5,13-04-2025,active,0
SUB-2318,SC-1647,AC-765,PLAN-5,09/11/2025,trial,1
SUB-2319,SC-2900,AC-118,PLAN-5,17-07-2026,cancelled,0
SUB-2320,SC-2446,AC-212,PLAN-3,12/24/2026,ACTIVE,0
SUB-2321,SC-1008,AC-776,PLAN-3,03/16/2023,cancelled,1
SUB-2322,SC-400,AC-887,PLAN-5,04/20/2024,cancelled,1
SUB-2323,SC-488,AC-411,PLAN-4,11/05/2022,ACTIVE,0
SUB-2324,SC-2978,AC-584,PLAN-1,2021-12-15,ACTIVE,0
SUB-2325,SC-1993,AC-745,PLAN-2,2026-02-18,CANCELLED,0
SUB-2326,SC-1877,AC-655,PLAN-6,2025-05-24,cancelled,0
SUB-2327,SC-904,AC-871,PLAN-5,24-06-2021,trial,1
SUB-2328,SC-683,AC-274,PLAN-3,01-08-2024,trial,0
SUB-2329,SC-2811,AC-204,PLAN-6,2023-09-26,cancelled,1
SUB-2330,SC-2622,AC-695,PLAN-5,2025-02-21,cancelled,1
SUB-2331,SC-467,AC-490,PLAN-1,2022-02-27,ACTIVE,0
SUB-2332,SC-1415,AC-312,PLAN-1,08-10-2025,cancelled,0
SUB-2333,SC-82,AC-256,PLAN-4,09/25/2022,cancelled,0
SUB-2334,SC-2493,AC-247,PLAN-1,2022-01-09,active,0
SUB-2335,SC-2635,AC-361,PLAN-1,06/07/2024,ACTIVE,0
SUB-2336,SC-2704,AC-122,PLAN-6,07-12-2022,ACTIVE,0
SUB-2337,SC-1532,AC-618,PLAN-3,11-09-2023,active,0
SUB-2338,SC-2293,AC-101,PLAN-6,2024-06-25,ACTIVE,0
SUB-2339,SC-78,AC-777,PLAN-6,07/03/2024,trial,0
SUB-2340,SC-1453,AC-829,PLAN-3,2026-06-12,cancelled,0
SUB-2341,SC-2733,AC-544,PLAN-6,25-01-2022,trial,0
SUB-2342,SC-2324,AC-281,PLAN-4,11/17/2024,ACTIVE,0
SUB-2343,SC-2400,AC-206,PLAN-2,10/28/2022,cancelled,0
SUB-2344,SC-1691,AC-541,PLAN-3,2023-08-06,ACTIVE,0
SUB-2345,SC-1337,AC-387,PLAN-5,12/09/2026,cancelled,0
SUB-2346,SC-162,AC-503,PLAN-4,15-07-2024,active,0
SUB-2347,SC-737,AC-710,PLAN-5,06/21/2022,ACTIVE,0
SUB-2348,SC-139,AC-628,PLAN-5,01/08/2022,active,1
SUB-2349,SC-1303,AC-291,PLAN-3,02/16/2025,cancelled,1
SUB-2350,SC-10,AC-739,PLAN-6,10/27/2025,CANCELLED,0
SUB-2351,SC-1424,AC-178,PLAN-1,2025-08-21,CANCELLED,0
SUB-2352,SC-1143,AC-694,PLAN-4,2026-09-15,ACTIVE,0
SUB-2353,SC-2871,AC-202,PLAN-6,26-06-2023,trial,0
SUB-2354,SC-336,AC-348,PLAN-4,2025-03-08,trial,0
SUB-2355,SC-2480,AC-392,PLAN-6,07/15/2022,cancelled,0
SUB-2356,SC-436,AC-773,PLAN-4,09-03-2026,CANCELLED,0
SUB-2357,SC-977,AC-198,PLAN-5,10/06/2021,cancelled,0
SUB-2358,SC-1494,AC-44,PLAN-5,2023-04-17,trial,1
SUB-2359,SC-1361,AC-629,PLAN-4,01/19/2025,active,0
SUB-2360,SC-2747,AC-671,PLAN-2,2021-09-07,ACTIVE,0
SUB-2361,SC-735,AC-395,PLAN-3,06/06/2023,active,0
SUB-2362,SC-147,AC-152,PLAN-5,04/20/2026,ACTIVE,0
SUB-2363,SC-917,AC-723,PLAN-1,2023-08-23,cancelled,0
SUB-2364,SC-1914,AC-895,PLAN-1,2022-01-18,active,0
SUB-2365,SC-1518,AC-233,PLAN-4,2021-12-10,ACTIVE,0
SUB-2366,SC-839,AC-457,PLAN-1,11-06-2025,CANCELLED,0
SUB-2367,SC-1405,AC-751,PLAN-3,2024-04-14,active,0
SUB-2368,SC-1911,AC-83,PLAN-3,2024-02-15,active,0
SUB-2369,SC-2417,AC-502,PLAN-6,2024-12-18,CANCELLED,0
SUB-2370,SC-2165,AC-23,PLAN-2,2025-07-12,ACTIVE,0
SUB-2371,SC-2028,AC-140,PLAN-4,2025-08-22,CANCELLED,0
SUB-2372,SC-1481,AC-665,PLAN-5,2021-02-08,trial,0
SUB-2373,SC-2841,AC-661,PLAN-5,06/18/2022,active,0
SUB-2374,SC-1928,AC-324,PLAN-3,02-10-2022,ACTIVE,0
SUB-2375,SC-1401,AC-560,PLAN-2,2023-08-11,ACTIVE,0
SUB-2376,SC-1529,AC-296,PLAN-5,2021-02-01,trial,0
SUB-2377,SC-336,AC-202,PLAN-4,03/08/2026,cancelled,0
SUB-2378,SC-1895,AC-287,PLAN-6,2022-11-15,active,0
SUB-2379,SC-2075,AC-367,PLAN-4,2023-04-10,CANCELLED,0
SUB-2380,SC-1132,AC-819,PLAN-5,2022-02-04,active,0
SUB-2381,SC-2932,AC-617,PLAN-6,10/16/2025,cancelled,0
SUB-2382,SC-776,AC-832,PLAN-1,2024-04-12,ACTIVE,0
SUB-2383,SC-423,AC-385,PLAN-2,05-11-2025,trial,0
SUB-2384,SC-2081,AC-746,PLAN-5,14-02-2025,trial,0
SUB-2385,SC-1580,AC-223,PLAN-5,02/07/2022,active,0
SUB-2386,SC-2577,AC-706,PLAN-5,2023-03-05,CANCELLED,0
SUB-2387,SC-2872,AC-111,PLAN-5,2021-03-13,active,0
SUB-2388,SC-890,AC-729,PLAN-4,2024-12-18,cancelled,0
SUB-2389,SC-2910,AC-810,PLAN-1,10/14/2022,ACTIVE,0
SUB-2390,SC-2593,AC-472,PLAN-6,2022-08-06,trial,0
SUB-2391,SC-2870,AC-874,PLAN-6,20-09-2022,trial,0
SUB-2392,SC-222,AC-730,PLAN-6,2023-06-09,active,0
SUB-2393,SC-2934,AC-348,PLAN-2,03/06/2023,CANCELLED,0
SUB-2394,SC-1897,AC-339,PLAN-3,08-01-2026,active,0
SUB-2395,SC-781,AC-625,PLAN-5,10/24/2024,active,0
SUB-2396,SC-608,AC-341,PLAN-6,08/25/2025,trial,1
SUB-2397,SC-2438,AC-810,PLAN-6,07/16/2021,active,0
SUB-2398,SC-2563,AC-549,PLAN-1,05/23/2025,active,0
